,drug,MoA,GDSC,CTRP,CCLE,DiSCoVER,CMAP,evidence,DiSCoVER rank,CMAP rank,Average rank
brd-k78574327,ctrp_BRD-K78574327,Not Clinically Relevant,,0.257,,0.257,,.+..,322,456,322.0
cytochalasin b,ctrp_cytochalasin B,Not Clinically Relevant,,0.256,,0.256,,.+..,323,457,323.0
etomoxir,ctrp_etomoxir,"agonist of PPARα, inhibitor of carnitine palmitoyltransferase-1 (CPT-1)",,-0.369,,-0.369,-0.188,.-.+-,561,88,324.5
tigecycline,ctrp_tigecycline,antibiotic used to treat a number of bacterial infections,,0.255,,0.255,,.+..,325,458,325.0
genentech cpd 10,gdsc_Genentech Cpd 10,Not Clinically Relevant,0.255,,,0.255,,+...,326,459,326.0
momelotinib,ctrp_momelotinib,JAK1 and JAK2 inhibitor,,0.254,,0.254,,.+..,327,460,327.0
le-135,ctrp_LE-135,Not Clinically Relevant,,0.254,,0.254,,.+..,328,461,328.0
tw-37,ctrp_TW-37,Not Clinically Relevant,,0.253,,0.253,,.+..,329,462,329.0
bleomycin a2,ctrp_bleomycin A2,"Induces DNA strand breaks, inhibits incorporation of thymidine into DNA strands.",,0.253,,0.253,,.+..,330,463,330.0
leptomycin b,ctrp_leptomycin B,Not Clinically Relevant,,0.253,,0.253,,.+..,331,464,331.0
gw-405833,ctrp_GW-405833,Not Clinically Relevant,,0.253,,0.253,,.+..,332,465,332.0
"1s,3r-rsl-3","ctrp_1S,3R-RSL-3",Not Clinically Relevant,,0.253,,0.253,,.+..,333,466,333.0
bicalutamide,gdsc_Bicalutamide,"antiandrogen, used to treat prostate cancer",-0.40299999999999997,,,-0.403,0.133,-..+,598,69,333.5
wp1130,ctrp_WP1130,Not Clinically Relevant,,0.251,,0.251,,.+..,334,467,334.0
unc0321,ctrp_UNC0321,Not Clinically Relevant,,0.251,,0.251,,.+..,335,468,335.0
at7867,ctrp_AT7867,Not Clinically Relevant,,0.251,,0.251,,.+..,336,469,336.0
gsk-j4,ctrp_GSK-J4,Not Clinically Relevant,,0.251,,0.251,,.+..,337,470,337.0
mln2480,ctrp_MLN2480,"TAK-580, pan-Raf kinase inhibitor",,0.249,,0.249,,.+..,338,471,338.0
austocystin d,ctrp_austocystin D,Not Clinically Relevant,,0.249,,0.249,,.+..,339,472,339.0
ml210,ctrp_ML210,Not Clinically Relevant,,0.248,,0.248,,.+..,340,473,340.0
gsk525762a,ctrp_GSK525762A,Not Clinically Relevant,,0.248,,0.248,,.+..,341,474,341.0
brd-k41334119,ctrp_BRD-K41334119,Not Clinically Relevant,,0.247,,0.247,,.+..,342,475,342.0
smer-3,ctrp_SMER-3,Not Clinically Relevant,,0.24600000000000002,,0.246,,.+..,343,476,343.0
brd4132,ctrp_BRD4132,Not Clinically Relevant,,0.243,,0.243,,.+..,346,477,346.0
blebbistatin,ctrp_blebbistatin,Not Clinically Relevant,,0.243,,0.243,,.+..,347,478,347.0
oligomycin a,ctrp_oligomycin A,Not Clinically Relevant,,0.23800000000000002,,0.238,,.+..,349,479,349.0
aew541,ccle_AEW541,Not Clinically Relevant,,,0.237,0.237,,..+.,350,480,350.0
myricetin,ctrp_myricetin,Not Clinically Relevant,,0.235,,0.235,,.+..,351,481,351.0
ml320,ctrp_ML320,Not Clinically Relevant,,0.235,,0.235,,.+..,352,482,352.0
ku 0060648,ctrp_KU 0060648,Not Clinically Relevant,,0.233,,0.233,,.+..,353,483,353.0
stemregenin 1,ctrp_StemRegenin 1,Not Clinically Relevant,,0.225,,0.225,,.+..,354,484,354.0
sid 26681509,ctrp_SID 26681509,Not Clinically Relevant,,0.221,,0.221,,.+..,355,485,355.0
selumetinib,gdsc_Selumetinib,MEK1 inhibitor,-0.565,-0.302,,-0.434,-0.22899999999999998,--.-,621,90,355.5
erlotinib,ctrp_erlotinib,EGFR inhibitor (Tarceva),-0.341,-0.42,-0.324,-0.362,-0.8759999999999999,----,551,161,356.0
neopeltolide,ctrp_neopeltolide,Not Clinically Relevant,,0.191,,0.191,,.+..,356,486,356.0
brd-k30748066,ctrp_BRD-K30748066,Not Clinically Relevant,,0.179,,0.179,,.+..,357,487,357.0
veliparib,gdsc_Veliparib,PARP inhibitor.,-0.445,-0.27699999999999997,,-0.361,-0.9570000000000001,--.-,548,170,359.0
raf265,ccle_RAF265,inhibitor of C-Raf/B-Raf/B-Raf V600E,,0.249,-0.20600000000000002,0.021,,.+-.,360,488,360.0
dasatinib,gdsc_Dasatinib,"BCR-Abl, Src, c-Kit inhibitor",-0.42700000000000005,-0.327,,-0.377,-0.831,--.-,570,155,362.5
nutlin-3,ccle_Nutlin-3,"Mdm2 antagonist, stabilizes p53 ",,0.272,-0.285,-0.006,,.+-.,363,489,363.0
bosutinib,gdsc_Bosutinib,"BCR-Abl, Src, Lyn and Hck inhibitor",-0.524,-0.262,,-0.393,-0.779,--.-,587,149,368.0
azd7762,gdsc_AZD7762, Chk1 / Chk2 inhibitor,-0.316,0.26899999999999996,,-0.024,,-+..,369,490,369.0
pik-93,gdsc_PIK-93,Not Clinically Relevant,-0.335,0.27399999999999997,,-0.031,,-+..,371,491,371.0
zstk474,gdsc_ZSTK474,"PI3K inhibitor, inhibits all four PI3K isoforms, but most active against PI3Kδ",-0.337,0.268,,-0.034,,-+..,372,492,372.0
mg-132,gdsc_MG-132,Not Clinically Relevant,-0.38799999999999996,0.299,,-0.044,,-+..,374,493,374.0
gefitinib,gdsc_Gefitinib,EGFR inhibitor (Iressa),-0.526,-0.28800000000000003,,-0.407,-0.807,--.-,600,150,375.0
cabozantinib,gdsc_Cabozantinib,"MET, AXL, VEGFR and RET inhibitor",-0.419,0.32,,-0.049,,-+..,375,494,375.0
bms-536924,gdsc_BMS-536924,Not Clinically Relevant,-0.41200000000000003,0.309,,-0.052,,-+..,376,495,376.0
bms-345541,gdsc_BMS-345541,Not Clinically Relevant,-0.34700000000000003,0.243,,-0.052,,-+..,378,496,378.0
piperlongumine,gdsc_Piperlongumine,Not Clinically Relevant,-0.397,0.292,,-0.053,,-+..,379,497,379.0
bexarotene,gdsc_Bexarotene,"retinoid that selectively activates retinoid X receptors (RXRs), induces cell differentiation and apoptosis ",-0.49700000000000005,0.379,,-0.059,,-+..,380,498,380.0
azd8055,gdsc_AZD8055,mTOR inhibitor,-0.341,0.222,,-0.06,,-+..,381,499,381.0
afatinib,gdsc_Afatinib,EGFR and ErbB2 inhibitor,-0.58,-0.315,,-0.448,-0.675,--.-,627,135,381.0
tpca-1,gdsc_TPCA-1,Not Clinically Relevant,-0.391,0.26,,-0.066,,-+..,383,500,383.0
ku-55933,gdsc_KU-55933,Not Clinically Relevant,-0.446,0.305,,-0.07,,-+..,384,501,384.0
nvp-tae684,gdsc_NVP-TAE684,Not Clinically Relevant,-0.47,0.32799999999999996,,-0.071,,-+..,385,502,385.0
pevonedistat,gdsc_Pevonedistat,"(MLN4924), inhibitor of NEDD8-activating enzyme (NAE)",-0.382,0.233,,-0.074,,-+..,387,503,387.0
chir-99021,gdsc_CHIR-99021,Not Clinically Relevant,-0.419,0.24600000000000002,,-0.086,,-+..,390,504,390.0
tozasertib,gdsc_Tozasertib,"VX-680, pan-Aurora inhibitor, mostly against Aurora A, less potent towards Aurora B/C",-0.494,,,-0.494,-0.7035,-..--,641,140,390.5
osi-930,gdsc_OSI-930," inhibitor of Kit, KDR and CSF-1R; also potent to Flt-1, c-Raf and Lck",-0.45899999999999996,0.275,,-0.092,,-+..,391,505,391.0
azd6482,gdsc_AZD6482,"PI3Kβ inhibitor, less active against PI3Kδ, PI3Kα and PI3Kγ ",-0.49200000000000005,0.275,,-0.109,,-+..,394,506,394.0
pac-1,gdsc_PAC-1,Not Clinically Relevant,-0.51,0.275,,-0.118,,-+..,397,507,397.0
parthenolide,gdsc_Parthenolide,Not Clinically Relevant,-0.5379999999999999,0.293,,-0.122,,-+..,399,508,399.0
bec,ctrp_BEC,Not Clinically Relevant,,-0.20199999999999999,,-0.202,,.-..,403,509,403.0
brd-k71935468,ctrp_BRD-K71935468,Not Clinically Relevant,,-0.20800000000000002,,-0.208,,.-..,404,510,404.0
sns-032,ctrp_SNS-032,"CDK inhibitor, esp CDK2 , 7 and 9 ",,-0.209,,-0.209,,.-..,405,511,405.0
brd-k33514849,ctrp_BRD-K33514849,Not Clinically Relevant,,-0.228,,-0.228,,.-..,408,512,408.0
bafilomycin a1,ctrp_bafilomycin A1,Not Clinically Relevant,,-0.23,,-0.23,,.-..,409,513,409.0
ruxolitinib,gdsc_Ruxolitinib,"JAK1/2 inhibitor, used for myelofibrosis and polycythemia vera",-0.6509999999999999,-0.349,,-0.5,-0.981,--.-,645,173,409.0
thz-2-102-1,gdsc_THZ-2-102-1,Not Clinically Relevant,-0.233,,,-0.233,,-...,410,514,410.0
col-3,ctrp_COL-3,matrix metalloproteinase (MMP) inhibitor,,-0.233,,-0.233,,.-..,411,515,411.0
brefeldin a,ctrp_brefeldin A,Not Clinically Relevant,,-0.23399999999999999,,-0.234,,.-..,412,516,412.0
brd-k97651142,ctrp_BRD-K97651142,Not Clinically Relevant,,-0.235,,-0.235,,.-..,414,517,414.0
pd-0332991,ccle_PD-0332991,CDK4/6 inhibitor,,,-0.235,-0.235,,..-.,415,518,415.0
tae684,ccle_TAE684,Not Clinically Relevant,,,-0.237,-0.237,,..-.,417,519,417.0
tki258,ccle_TKI258,Not Clinically Relevant,,,-0.239,-0.239,,..-.,418,520,418.0
vandetanib,ctrp_vandetanib,"VEGFR, EGFR and RET inhibitor",,-0.242,,-0.242,,.-..,420,521,420.0
ql-xii-47,gdsc_QL-XII-47,Not Clinically Relevant,-0.24600000000000002,,,-0.246,,-...,421,522,421.0
mln2238,ctrp_MLN2238,"Ixazomib, Proteasome inhibitor, inhibits the chymotrypsin-like proteolytic (β5) site of the 20S proteasome ",,-0.24600000000000002,,-0.246,,.-..,422,523,422.0
brd8958,ctrp_BRD8958,Not Clinically Relevant,,-0.247,,-0.247,,.-..,423,524,423.0
azd0530,ccle_AZD0530,"kinase inhibitor, with selectivity against Src and Bcr-Abl",,,-0.251,-0.251,,..-.,425,525,425.0
sepantronium bromide,gdsc_Sepantronium bromide,"YM155 (Sepantronium Bromide), survivin suppressant ",-0.255,,,-0.255,,-...,426,526,426.0
brd-k09344309,ctrp_BRD-K09344309,Not Clinically Relevant,,-0.256,,-0.256,,.-..,427,527,427.0
dacinostat,gdsc_Dacinostat,Not Clinically Relevant,-0.257,,,-0.257,,-...,428,528,428.0
brd-k63431240,ctrp_BRD-K63431240,Not Clinically Relevant,,-0.258,,-0.258,,.-..,429,529,429.0
snx-2112,gdsc_SNX-2112,Not Clinically Relevant,-0.293,-0.225,,-0.259,,--..,430,530,430.0
cudc-101,gdsc_CUDC-101,Not Clinically Relevant,-0.26,,,-0.26,,-...,431,531,431.0
brd-k14844214,ctrp_BRD-K14844214,Not Clinically Relevant,,-0.26,,-0.26,,.-..,432,532,432.0
betulinic acid,ctrp_betulinic acid,Not Clinically Relevant,,-0.262,,-0.262,,.-..,433,533,433.0
khs101,ctrp_KHS101,Not Clinically Relevant,,-0.263,,-0.263,,.-..,434,534,434.0
tw 37,gdsc_TW 37,Not Clinically Relevant,-0.265,,,-0.265,,-...,435,535,435.0
spautin-1,ctrp_spautin-1,Not Clinically Relevant,,-0.266,,-0.266,,.-..,436,536,436.0
wiki4,gdsc_WIKI4,Not Clinically Relevant,-0.266,,,-0.266,,-...,437,537,437.0
zd-6474,ccle_ZD-6474,"VEGFR, EGFR and RET inhibitor",,,-0.267,-0.267,,..-.,439,538,439.0
ng-25,gdsc_NG-25,Not Clinically Relevant,-0.268,,,-0.268,,-...,441,539,441.0
azd7545,ctrp_AZD7545,Not Clinically Relevant,,-0.26899999999999996,,-0.269,,.-..,442,540,442.0
cp466722,gdsc_CP466722,Not Clinically Relevant,-0.26899999999999996,,,-0.269,,-...,443,541,443.0
17-aag,ccle_17-AAG,Not Clinically Relevant,,,-0.271,-0.271,,..-.,444,542,444.0
ipa-3,gdsc_IPA-3,Not Clinically Relevant,-0.273,,,-0.273,,-...,447,543,447.0
5-fluorouracil,gdsc_5-Fluorouracil,antimetabolite,-0.273,,,-0.273,,-...,448,544,448.0
wz8040,ctrp_WZ8040,Not Clinically Relevant,,-0.27399999999999997,,-0.274,,.-..,449,545,449.0
jq1,gdsc_JQ1,Not Clinically Relevant,-0.275,,,-0.275,,-...,450,546,450.0
pyrazolanthrone,ctrp_pyrazolanthrone,Not Clinically Relevant,,-0.275,,-0.275,,.-..,451,547,451.0
sb590885,gdsc_SB590885,Not Clinically Relevant,-0.278,,,-0.278,,-...,452,548,452.0
pd-0325901,ccle_PD-0325901,Not Clinically Relevant,,,-0.27899999999999997,-0.279,,..-.,453,549,453.0
ml258,ctrp_ML258,Not Clinically Relevant,,-0.28,,-0.28,,.-..,454,550,454.0
brd-k48477130,ctrp_BRD-K48477130,Not Clinically Relevant,,-0.28,,-0.28,,.-..,455,551,455.0
brd-k48334597,ctrp_BRD-K48334597,Not Clinically Relevant,,-0.28,,-0.28,,.-..,456,552,456.0
tl-1-85,gdsc_TL-1-85,Not Clinically Relevant,-0.28,,,-0.28,,-...,457,553,457.0
pf2341066,ccle_PF2341066,"ALK, ROS1 and MET inhibitor",,,-0.281,-0.281,,..-.,459,554,459.0
brd-a05715709,ctrp_BRD-A05715709,Not Clinically Relevant,,-0.28300000000000003,,-0.283,,.-..,460,555,460.0
c6-ceramide,ctrp_C6-ceramide,Not Clinically Relevant,,-0.28300000000000003,,-0.283,,.-..,461,556,461.0
ifosfamide,ctrp_ifosfamide,"alkylating agent, nitrogen mustard family, works by disrupting the duplication of DNA and the creation of RNA",,-0.284,,-0.284,,.-..,462,557,462.0
pluripotin,ctrp_pluripotin,Not Clinically Relevant,,-0.285,,-0.285,,.-..,463,558,463.0
avicin d,ctrp_avicin D,Not Clinically Relevant,,-0.28600000000000003,,-0.286,,.-..,464,559,464.0
dmog,gdsc_DMOG,Not Clinically Relevant,-0.29,,,-0.29,,-...,465,560,465.0
cid-5951923,ctrp_CID-5951923,Not Clinically Relevant,,-0.29100000000000004,,-0.291,,.-..,466,561,466.0
sj-172550,ctrp_SJ-172550,Not Clinically Relevant,,-0.29100000000000004,,-0.291,,.-..,467,562,467.0
jw-7-24-1,gdsc_JW-7-24-1,Not Clinically Relevant,-0.29100000000000004,,,-0.291,,-...,468,563,468.0
brd-k55116708,ctrp_BRD-K55116708,Not Clinically Relevant,,-0.294,,-0.294,,.-..,469,564,469.0
camptothecin,gdsc_Camptothecin,Not Clinically Relevant,-0.295,,,-0.295,,-...,470,565,470.0
plx4720,ccle_PLX4720,Not Clinically Relevant,,,-0.297,-0.297,,..-.,471,566,471.0
aa-cocf3,ctrp_AA-COCF3,Not Clinically Relevant,,-0.297,,-0.297,,.-..,472,567,472.0
brd-k64610608,ctrp_BRD-K64610608,Not Clinically Relevant,,-0.297,,-0.297,,.-..,473,568,473.0
brd-k27986637,ctrp_BRD-K27986637,Not Clinically Relevant,,-0.297,,-0.297,,.-..,474,569,474.0
elesclomol,gdsc_Elesclomol,Not Clinically Relevant,-0.298,,,-0.298,,-...,475,570,475.0
epothilone b,gdsc_Epothilone B,Not Clinically Relevant,-0.3,,,-0.3,,-...,476,571,476.0
gdc-0879,ctrp_GDC-0879,Not Clinically Relevant,,-0.3,,-0.3,,.-..,477,572,477.0
gsk650394,gdsc_GSK650394,Not Clinically Relevant,-0.3,,,-0.3,,-...,478,573,478.0
bx796,gdsc_BX796,Not Clinically Relevant,-0.301,,,-0.301,,-...,479,574,479.0
npc-26,ctrp_NPC-26,Not Clinically Relevant,,-0.301,,-0.301,,.-..,480,575,480.0
azd6244,ccle_AZD6244,MEK1 inhibitor,,,-0.302,-0.302,,..-.,482,576,482.0
thz-2-49,gdsc_THZ-2-49,Not Clinically Relevant,-0.304,,,-0.304,,-...,483,577,483.0
bay-61-3606,gdsc_BAY-61-3606,Not Clinically Relevant,-0.304,,,-0.304,,-...,484,578,484.0
l-685458,ctrp_L-685458,Not Clinically Relevant,,-0.33799999999999997,-0.26899999999999996,-0.304,,.--.,486,579,486.0
brd-k71781559,ctrp_BRD-K71781559,Not Clinically Relevant,,-0.304,,-0.304,,.-..,487,580,487.0
ver-155008,ctrp_VER-155008,Not Clinically Relevant,,-0.304,,-0.304,,.-..,488,581,488.0
fumonisin b1,ctrp_fumonisin B1,Not Clinically Relevant,,-0.306,,-0.306,,.-..,490,582,490.0
way-362450,ctrp_WAY-362450,Not Clinically Relevant,,-0.307,,-0.307,,.-..,491,583,491.0
lestauritinib,gdsc_Lestauritinib,Not Clinically Relevant,-0.308,,,-0.308,,-...,492,584,492.0
myriocin,ctrp_myriocin,Not Clinically Relevant,,-0.308,,-0.308,,.-..,493,585,493.0
brd-k96970199,ctrp_BRD-K96970199,Not Clinically Relevant,,-0.309,,-0.309,,.-..,494,586,494.0
bcl-lzh-4,ctrp_BCL-LZH-4,Not Clinically Relevant,,-0.309,,-0.309,,.-..,496,587,496.0
vu0155056,ctrp_VU0155056,Not Clinically Relevant,,-0.311,,-0.311,,.-..,497,588,497.0
nelarabine,ctrp_nelarabine,"purine nucleoside analog, which causes inhibition of DNA synthesis and cytotoxicity",,-0.312,,-0.312,,.-..,498,589,498.0
ml334 diastereomer,ctrp_ML334 diastereomer,Not Clinically Relevant,,-0.312,,-0.312,,.-..,499,590,499.0
zg-10,gdsc_ZG-10,Not Clinically Relevant,-0.312,,,-0.312,,-...,500,591,500.0
a-804598,ctrp_A-804598,Not Clinically Relevant,,-0.316,,-0.316,,.-..,501,592,501.0
yk-4-279,gdsc_YK-4-279,Not Clinically Relevant,-0.316,,,-0.316,,-...,502,593,502.0
n9-isopropylolomoucine,ctrp_N9-isopropylolomoucine,Not Clinically Relevant,,-0.319,,-0.319,,.-..,505,594,505.0
mi-1,ctrp_MI-1,Not Clinically Relevant,,-0.319,,-0.319,,.-..,506,595,506.0
vaf-347,ctrp_VAF-347,Not Clinically Relevant,,-0.319,,-0.319,,.-..,507,596,507.0
at13387,ctrp_AT13387,Selective potent Hsp90 inhibitor,,-0.32,,-0.32,,.-..,508,597,508.0
brd-k29086754,ctrp_BRD-K29086754,Not Clinically Relevant,,-0.322,,-0.322,,.-..,509,598,509.0
fedratinib,gdsc_Fedratinib,JAK2 inhibitor,-0.322,,,-0.322,,-...,512,599,512.0
omipalisib,gdsc_Omipalisib,Not Clinically Relevant,-0.32299999999999995,,,-0.323,,-...,513,600,513.0
pd318088,ctrp_PD318088,Not Clinically Relevant,,-0.32299999999999995,,-0.323,,.-..,514,601,514.0
i-bet-762,gdsc_I-BET-762,Not Clinically Relevant,-0.324,,,-0.324,,-...,515,602,515.0
pfi-1,gdsc_PFI-1,Not Clinically Relevant,-0.325,,,-0.325,,-...,516,603,516.0
gw843682x,gdsc_GW843682X,Not Clinically Relevant,-0.325,,,-0.325,,-...,517,604,517.0
at-7519,gdsc_AT-7519,Not Clinically Relevant,-0.327,,,-0.327,,-...,518,605,518.0
hg-5-113-01,gdsc_HG-5-113-01,Not Clinically Relevant,-0.32899999999999996,,,-0.329,,-...,519,606,519.0
gsk4112,ctrp_GSK4112,Not Clinically Relevant,,-0.32899999999999996,,-0.329,,.-..,520,607,520.0
pf-543,ctrp_PF-543,Not Clinically Relevant,,-0.33,,-0.33,,.-..,521,608,521.0
osu-03012,gdsc_OSU-03012,Not Clinically Relevant,-0.331,,,-0.331,,-...,522,609,522.0
brd-k33199242,ctrp_BRD-K33199242,Not Clinically Relevant,,-0.331,,-0.331,,.-..,523,610,523.0
brd-k50799972,ctrp_BRD-K50799972,Not Clinically Relevant,,-0.331,,-0.331,,.-..,524,611,524.0
kin001-244,gdsc_KIN001-244,Not Clinically Relevant,-0.332,,,-0.332,,-...,525,612,525.0
as605240,gdsc_AS605240,Not Clinically Relevant,-0.332,,,-0.332,,-...,526,613,526.0
seliciclib,gdsc_Seliciclib,Not Clinically Relevant,-0.335,,,-0.335,,-...,527,614,527.0
sr8278,ctrp_SR8278,Not Clinically Relevant,,-0.337,,-0.337,,.-..,528,615,528.0
brd-k16147474,ctrp_BRD-K16147474,Not Clinically Relevant,,-0.337,,-0.337,,.-..,529,616,529.0
sgc0946,gdsc_SGC0946,Not Clinically Relevant,-0.33899999999999997,,,-0.339,,-...,530,617,530.0
ipr-456,ctrp_IPR-456,Not Clinically Relevant,,-0.34,,-0.34,,.-..,531,618,531.0
ibrutinib,ctrp_ibrutinib,BTK kinase inhibitor,,-0.344,,-0.344,,.-..,533,619,533.0
bortezomib,gdsc_Bortezomib,proteasome inhibitor (Velcade),-0.45799999999999996,-0.233,,-0.346,,--..,535,620,535.0
jq12,gdsc_JQ12,Not Clinically Relevant,-0.34600000000000003,,,-0.346,,-...,536,621,536.0
pd0325901,gdsc_PD0325901,Not Clinically Relevant,-0.34700000000000003,,,-0.347,,-...,537,622,537.0
cmk,gdsc_CMK,Not Clinically Relevant,-0.34700000000000003,,,-0.347,,-...,538,623,538.0
bleomycin,gdsc_Bleomycin,"Induces DNA strand breaks, inhibits incorporation of thymidine into DNA strands.",-0.34700000000000003,,,-0.347,,-...,539,624,539.0
pyrimethamine,gdsc_Pyrimethamine,Not Clinically Relevant,-0.349,,,-0.349,,-...,540,625,540.0
xmd8-92,gdsc_XMD8-92,Not Clinically Relevant,-0.35,,,-0.35,,-...,541,626,541.0
cct-018159,gdsc_CCT-018159,Not Clinically Relevant,-0.353,,,-0.353,,-...,542,627,542.0
pictilisib,gdsc_Pictilisib,"Pictilisib, potent inhibitor of PI3Kα/δ, with modest selectivity against p110β (11-fold) and p110γ",-0.354,,,-0.354,,-...,543,628,543.0
shikonin,gdsc_Shikonin,Not Clinically Relevant,-0.358,,,-0.358,,-...,544,629,544.0
embelin,gdsc_Embelin,Not Clinically Relevant,-0.359,,,-0.359,,-...,545,630,545.0
brd-k09587429,ctrp_BRD-K09587429,Not Clinically Relevant,,-0.36,,-0.36,,.-..,546,631,546.0
brd-k19103580,ctrp_BRD-K19103580,Not Clinically Relevant,,-0.36200000000000004,,-0.362,,.-..,549,632,549.0
s-trityl-l-cysteine,gdsc_S-Trityl-L-cysteine,Not Clinically Relevant,-0.36200000000000004,,,-0.362,,-...,550,633,550.0
zibotentan,gdsc_Zibotentan,Not Clinically Relevant,-0.363,,,-0.363,,-...,552,634,552.0
cisplatin,gdsc_Cisplatin,Not Clinically Relevant,-0.364,,,-0.364,,-...,553,635,553.0
ic-87114,ctrp_IC-87114,Not Clinically Relevant,,-0.364,,-0.364,,.-..,554,636,554.0
brd9647,ctrp_BRD9647,Not Clinically Relevant,,-0.365,,-0.365,,.-..,555,637,555.0
ponatinib,gdsc_Ponatinib,Bcr-abl inhibitor,-0.366,,,-0.366,,-...,556,638,556.0
bleomycin (50 um),gdsc_Bleomycin (50 uM),Not Clinically Relevant,-0.36700000000000005,,,-0.367,,-...,557,639,557.0
cbb-1007,ctrp_CBB-1007,Not Clinically Relevant,,-0.368,,-0.368,,.-..,558,640,558.0
istradefylline,ctrp_istradefylline,"adenosine A2A receptor antagonist, useful in the treatment of Parkinson's disease",,-0.368,,-0.368,,.-..,559,641,559.0
isonicotinohydroxamic acid,ctrp_isonicotinohydroxamic acid,Not Clinically Relevant,,-0.369,,-0.369,,.-..,560,642,560.0
pf-562271,gdsc_PF-562271,Not Clinically Relevant,-0.371,,,-0.371,,-...,562,643,562.0
dactolisib,gdsc_Dactolisib,PI3K/mTOR inhibitor,-0.371,,,-0.371,,-...,563,644,563.0
enzastaurin,gdsc_Enzastaurin,Not Clinically Relevant,-0.373,,,-0.373,,-...,565,645,565.0
luminespib,gdsc_Luminespib,Not Clinically Relevant,-0.373,,,-0.373,,-...,566,646,566.0
aica ribonucleotide,gdsc_AICA Ribonucleotide,Not Clinically Relevant,-0.374,,,-0.374,,-...,567,647,567.0
gsk269962a,gdsc_GSK269962A,Not Clinically Relevant,-0.374,,,-0.374,,-...,568,648,568.0
pd 153035,ctrp_PD 153035,Not Clinically Relevant,,-0.376,,-0.376,,.-..,569,649,569.0
tanespimycin,gdsc_Tanespimycin,HSP90 inhibitor,-0.48700000000000004,-0.267,,-0.377,,--..,571,650,571.0
trametinib,gdsc_Trametinib,MEK inhibitor (MEK1 and MEK2),-0.397,-0.358,,-0.378,,--..,572,651,572.0
akt inhibitor viii,gdsc_AKT inhibitor VIII,Not Clinically Relevant,-0.37799999999999995,,,-0.378,,-...,573,652,573.0
thapsigargin,gdsc_Thapsigargin,Not Clinically Relevant,-0.38,,,-0.38,,-...,574,653,574.0
wh-4-023,gdsc_WH-4-023,Not Clinically Relevant,-0.38,,,-0.38,,-...,575,654,575.0
a-443654,gdsc_A-443654,Not Clinically Relevant,-0.381,,,-0.381,,-...,576,655,576.0
tgx221,gdsc_TGX221,Not Clinically Relevant,-0.384,,,-0.384,,-...,577,656,577.0
tipifarnib,gdsc_Tipifarnib,Not Clinically Relevant,-0.385,,,-0.385,,-...,578,657,578.0
midostaurin,gdsc_Midostaurin,Not Clinically Relevant,-0.386,,,-0.386,,-...,579,658,579.0
lfm-a13,gdsc_LFM-A13,Not Clinically Relevant,-0.386,,,-0.386,,-...,580,659,580.0
nvp-bhg712,gdsc_NVP-BHG712,Not Clinically Relevant,-0.387,,,-0.387,,-...,581,660,581.0
sr1001,ctrp_SR1001,Not Clinically Relevant,,-0.389,,-0.389,,.-..,582,661,582.0
kin001-270,gdsc_KIN001-270,Not Clinically Relevant,-0.39,,,-0.39,,-...,583,662,583.0
a-770041,gdsc_A-770041,Not Clinically Relevant,-0.391,,,-0.391,,-...,584,663,584.0
as601245,gdsc_AS601245,Not Clinically Relevant,-0.392,,,-0.392,,-...,585,664,585.0
brd-k52037352,ctrp_BRD-K52037352,Not Clinically Relevant,,-0.392,,-0.392,,.-..,586,665,586.0
birinapant,ctrp_birinapant,"SMAC mimetic, mostly to cIAP1, less potent against XIAP.",,-0.39399999999999996,,-0.394,,.-..,588,666,588.0
(5z)-7-oxozeaenol,gdsc_(5Z)-7-Oxozeaenol,Not Clinically Relevant,-0.39399999999999996,,,-0.394,,-...,589,667,589.0
xmd11-85h,gdsc_XMD11-85h,Not Clinically Relevant,-0.395,,,-0.395,,-...,590,668,590.0
eht-1864,gdsc_EHT-1864,Not Clinically Relevant,-0.397,,,-0.397,,-...,591,669,591.0
obatoclax mesylate,gdsc_Obatoclax Mesylate,Not Clinically Relevant,-0.39799999999999996,,,-0.398,,-...,592,670,592.0
zebularine,ctrp_zebularine,Not Clinically Relevant,,-0.39799999999999996,,-0.398,,.-..,593,671,593.0
fh535,gdsc_FH535,Not Clinically Relevant,-0.39899999999999997,,,-0.399,,-...,594,672,594.0
hg6-64-1,gdsc_HG6-64-1,Not Clinically Relevant,-0.39899999999999997,,,-0.399,,-...,595,673,595.0
sb-431542,ctrp_SB-431542,Not Clinically Relevant,,-0.402,,-0.402,,.-..,596,674,596.0
ql-viii-58,gdsc_QL-VIII-58,Not Clinically Relevant,-0.40299999999999997,,,-0.403,,-...,597,675,597.0
sl0101,gdsc_SL0101,Not Clinically Relevant,-0.40299999999999997,,,-0.403,,-...,599,676,599.0
salubrinal,gdsc_Salubrinal,Not Clinically Relevant,-0.41200000000000003,,,-0.412,,-...,601,677,601.0
jnk-9l,gdsc_JNK-9L,Not Clinically Relevant,-0.413,,,-0.413,,-...,602,678,602.0
brd-k49290616,ctrp_BRD-K49290616,Not Clinically Relevant,,-0.413,,-0.413,,.-..,603,679,603.0
refametinib,gdsc_Refametinib,Not Clinically Relevant,-0.413,,,-0.413,,-...,604,680,604.0
doramapimod,gdsc_Doramapimod,Not Clinically Relevant,-0.414,,,-0.414,,-...,605,681,605.0
