,moa,GDSC,CTRP,CCLE,drug,score,evidence
cbb-1007,Not Clinically Relevant,,-0.368,,ctrp_CBB-1007,-0.368,.-.
istradefylline,"adenosine A2A receptor antagonist, useful in the treatment of Parkinson's disease",,-0.368,,ctrp_istradefylline,-0.368,.-.
isonicotinohydroxamic acid,Not Clinically Relevant,,-0.369,,ctrp_isonicotinohydroxamic acid,-0.369,.-.
etomoxir,"agonist of PPARα, inhibitor of carnitine palmitoyltransferase-1 (CPT-1)",,-0.369,,ctrp_etomoxir,-0.369,.-.
pf-562271,Not Clinically Relevant,-0.371,,,gdsc_PF-562271,-0.371,-..
dactolisib,PI3K/mTOR inhibitor,-0.371,,,gdsc_Dactolisib,-0.371,-..
abiraterone,steroidal CYP17A1 inhibitor and androgen synthesis inhibitor ,,-0.37200000000000005,,ctrp_abiraterone,-0.372,.-.
enzastaurin,Not Clinically Relevant,-0.373,,,gdsc_Enzastaurin,-0.373,-..
luminespib,Not Clinically Relevant,-0.373,,,gdsc_Luminespib,-0.373,-..
gsk269962a,Not Clinically Relevant,-0.374,,,gdsc_GSK269962A,-0.374,-..
aica ribonucleotide,Not Clinically Relevant,-0.374,,,gdsc_AICA Ribonucleotide,-0.374,-..
pd 153035,Not Clinically Relevant,,-0.376,,ctrp_PD 153035,-0.376,.-.
dasatinib,"BCR-Abl, Src, c-Kit inhibitor",-0.42700000000000005,-0.327,,gdsc_Dasatinib,-0.377,--.
tanespimycin,HSP90 inhibitor,-0.48700000000000004,-0.267,,gdsc_Tanespimycin,-0.377,--.
trametinib,MEK inhibitor (MEK1 and MEK2),-0.397,-0.358,,gdsc_Trametinib,-0.378,--.
akt inhibitor viii,Not Clinically Relevant,-0.37799999999999995,,,gdsc_AKT inhibitor VIII,-0.378,-..
thapsigargin,Not Clinically Relevant,-0.38,,,gdsc_Thapsigargin,-0.38,-..
wh-4-023,Not Clinically Relevant,-0.38,,,gdsc_WH-4-023,-0.38,-..
a-443654,Not Clinically Relevant,-0.381,,,gdsc_A-443654,-0.381,-..
tgx221,Not Clinically Relevant,-0.384,,,gdsc_TGX221,-0.384,-..
tipifarnib,Not Clinically Relevant,-0.385,,,gdsc_Tipifarnib,-0.385,-..
midostaurin,Not Clinically Relevant,-0.386,,,gdsc_Midostaurin,-0.386,-..
lfm-a13,Not Clinically Relevant,-0.386,,,gdsc_LFM-A13,-0.386,-..
nvp-bhg712,Not Clinically Relevant,-0.387,,,gdsc_NVP-BHG712,-0.387,-..
sr1001,Not Clinically Relevant,,-0.389,,ctrp_SR1001,-0.389,.-.
kin001-270,Not Clinically Relevant,-0.39,,,gdsc_KIN001-270,-0.39,-..
a-770041,Not Clinically Relevant,-0.391,,,gdsc_A-770041,-0.391,-..
as601245,Not Clinically Relevant,-0.392,,,gdsc_AS601245,-0.392,-..
brd-k52037352,Not Clinically Relevant,,-0.392,,ctrp_BRD-K52037352,-0.392,.-.
bosutinib,"BCR-Abl, Src, Lyn and Hck inhibitor",-0.524,-0.262,,gdsc_Bosutinib,-0.393,--.
(5z)-7-oxozeaenol,Not Clinically Relevant,-0.39399999999999996,,,gdsc_(5Z)-7-Oxozeaenol,-0.394,-..
birinapant,"SMAC mimetic, mostly to cIAP1, less potent against XIAP.",,-0.39399999999999996,,ctrp_birinapant,-0.394,.-.
xmd11-85h,Not Clinically Relevant,-0.395,,,gdsc_XMD11-85h,-0.395,-..
eht-1864,Not Clinically Relevant,-0.397,,,gdsc_EHT-1864,-0.397,-..
obatoclax mesylate,Not Clinically Relevant,-0.39799999999999996,,,gdsc_Obatoclax Mesylate,-0.398,-..
zebularine,Not Clinically Relevant,,-0.39799999999999996,,ctrp_zebularine,-0.398,.-.
fh535,Not Clinically Relevant,-0.39899999999999997,,,gdsc_FH535,-0.399,-..
hg6-64-1,Not Clinically Relevant,-0.39899999999999997,,,gdsc_HG6-64-1,-0.399,-..
sb-431542,Not Clinically Relevant,,-0.402,,ctrp_SB-431542,-0.402,.-.
ql-viii-58,Not Clinically Relevant,-0.40299999999999997,,,gdsc_QL-VIII-58,-0.403,-..
bicalutamide,"antiandrogen, used to treat prostate cancer",-0.40299999999999997,,,gdsc_Bicalutamide,-0.403,-..
sl0101,Not Clinically Relevant,-0.40299999999999997,,,gdsc_SL0101,-0.403,-..
gefitinib,EGFR inhibitor (Iressa),-0.526,-0.28800000000000003,,gdsc_Gefitinib,-0.407,--.
salubrinal,Not Clinically Relevant,-0.41200000000000003,,,gdsc_Salubrinal,-0.412,-..
jnk-9l,Not Clinically Relevant,-0.413,,,gdsc_JNK-9L,-0.413,-..
brd-k49290616,Not Clinically Relevant,,-0.413,,ctrp_BRD-K49290616,-0.413,.-.
refametinib,Not Clinically Relevant,-0.413,,,gdsc_Refametinib,-0.413,-..
doramapimod,Not Clinically Relevant,-0.414,,,gdsc_Doramapimod,-0.414,-..
pf-4708671,Not Clinically Relevant,-0.415,,,gdsc_PF-4708671,-0.415,-..
lenalidomide,"derivative of thalidomide, which interacts with the ubiquitin E3 ligase cereblon, targeting this enzyme to degrade the Ikaros transcription factors IKZF1 and IKZF3. Used for multiple myeloma",-0.41600000000000004,,,gdsc_Lenalidomide,-0.416,-..
bms-509744,Not Clinically Relevant,-0.419,,,gdsc_BMS-509744,-0.419,-..
selisistat,SIRT1 inhibitor,-0.42,,,gdsc_Selisistat,-0.42,-..
iox2,Not Clinically Relevant,-0.423,,,gdsc_IOX2,-0.423,-..
kin001-266,Not Clinically Relevant,-0.424,,,gdsc_KIN001-266,-0.424,-..
cct007093,Not Clinically Relevant,-0.425,,,gdsc_CCT007093,-0.425,-..
gsk1904529a,Not Clinically Relevant,-0.426,,,gdsc_GSK1904529A,-0.426,-..
stf-62247,Not Clinically Relevant,-0.42700000000000005,,,gdsc_STF-62247,-0.427,-..
avagacestat,Not Clinically Relevant,-0.429,,,gdsc_Avagacestat,-0.429,-..
pha-665752,Not Clinically Relevant,-0.585,,-0.276,gdsc_PHA-665752,-0.43,-.-
fmk,Not Clinically Relevant,-0.431,,,gdsc_FMK,-0.431,-..
fr-180204,Not Clinically Relevant,-0.433,,,gdsc_FR-180204,-0.433,-..
xmd15-27,Not Clinically Relevant,-0.433,,,gdsc_XMD15-27,-0.433,-..
selumetinib,MEK1 inhibitor,-0.565,-0.302,,gdsc_Selumetinib,-0.434,--.
fti-277,Not Clinically Relevant,-0.434,,,gdsc_FTI-277,-0.434,-..
plx-4720,Not Clinically Relevant,-0.49,-0.38,,gdsc_PLX-4720,-0.435,--.
jnk inhibitor viii,Not Clinically Relevant,-0.436,,,gdsc_JNK Inhibitor VIII,-0.436,-..
kin001-236,Not Clinically Relevant,-0.43799999999999994,,,gdsc_KIN001-236,-0.438,-..
ispinesib mesylate,Not Clinically Relevant,-0.43799999999999994,,,gdsc_Ispinesib Mesylate,-0.438,-..
o-6-benzylguanine,"guanine analog, binds the DNA repair enzyme O(6)-alkylguanine DNA alkyltransferase (AGT) resulting in inhibition of AGT-mediated DNA repair",,-0.444,,ctrp_O-6-benzylguanine,-0.444,.-.
afatinib,EGFR and ErbB2 inhibitor,-0.58,-0.315,,gdsc_Afatinib,-0.448,--.
cgp-60474,Not Clinically Relevant,-0.449,,,gdsc_CGP-60474,-0.449,-..
cgp-082996,Not Clinically Relevant,-0.455,,,gdsc_CGP-082996,-0.455,-..
bix02189,Not Clinically Relevant,-0.45799999999999996,,,gdsc_BIX02189,-0.458,-..
nu7441,Not Clinically Relevant,-0.46299999999999997,,,gdsc_NU7441,-0.463,-..
ci-1040,Not Clinically Relevant,-0.466,,,gdsc_CI-1040,-0.466,-..
hg-5-88-01,Not Clinically Relevant,-0.46799999999999997,,,gdsc_HG-5-88-01,-0.468,-..
xmd8-85,Not Clinically Relevant,-0.47200000000000003,,,gdsc_XMD8-85,-0.472,-..
cp724714,Not Clinically Relevant,-0.475,,,gdsc_CP724714,-0.475,-..
vismodegib,Hedgehog (Smoothened) antagonist (GDC-0449),-0.479,,,gdsc_Vismodegib,-0.479,-..
whi-p97,Not Clinically Relevant,-0.48,,,gdsc_WHI-P97,-0.48,-..
jw-7-52-1,Not Clinically Relevant,-0.48100000000000004,,,gdsc_JW-7-52-1,-0.481,-..
xav939,Not Clinically Relevant,-0.489,,,gdsc_XAV939,-0.489,-..
tak-715,Not Clinically Relevant,-0.493,,,gdsc_TAK-715,-0.493,-..
tozasertib,"VX-680, pan-Aurora inhibitor, mostly against Aurora A, less potent towards Aurora B/C",-0.494,,,gdsc_Tozasertib,-0.494,-..
sb216763,Not Clinically Relevant,-0.496,,,gdsc_SB216763,-0.496,-..
z-llnle-cho,Not Clinically Relevant,-0.49700000000000005,,,gdsc_Z-LLNle-CHO,-0.497,-..
ro-3306,Not Clinically Relevant,-0.49700000000000005,,,gdsc_RO-3306,-0.497,-..
ruxolitinib,"JAK1/2 inhibitor, used for myelofibrosis and polycythemia vera",-0.6509999999999999,-0.349,,gdsc_Ruxolitinib,-0.5,--.
bryostatin 1,Not Clinically Relevant,-0.505,,,gdsc_Bryostatin 1,-0.505,-..
681640,Not Clinically Relevant,-0.526,,,gdsc_681640,-0.526,-..
dabrafenib,Braf (V600E) inhibitor,-0.584,-0.47,,gdsc_Dabrafenib,-0.527,--.
xmd14-99,Not Clinically Relevant,-0.527,,,gdsc_XMD14-99,-0.527,-..
qs11,Not Clinically Relevant,-0.536,,,gdsc_QS11,-0.536,-..
t0901317,Not Clinically Relevant,-0.537,,,gdsc_T0901317,-0.537,-..
rapamycin,"rapamycin, mTOR inhibitor",-0.537,,,gdsc_Rapamycin,-0.537,-..
kin001-260,Not Clinically Relevant,-0.541,,,gdsc_KIN001-260,-0.541,-..
motesanib,Not Clinically Relevant,-0.544,,,gdsc_Motesanib,-0.544,-..
pelitinib,Not Clinically Relevant,-0.5489999999999999,,,gdsc_Pelitinib,-0.549,-..
rtrail,Not Clinically Relevant,-0.564,,,gdsc_rTRAIL,-0.564,-..
ql-xi-92,Not Clinically Relevant,-0.565,,,gdsc_QL-XI-92,-0.565,-..
cetuximab,Not Clinically Relevant,-0.5720000000000001,,,gdsc_Cetuximab,-0.572,-..
idelalisib,"Idelalisib,  PI3K/p110δ inhibitor",-0.574,,,gdsc_Idelalisib,-0.574,-..
gnf-2,Not Clinically Relevant,-0.5760000000000001,,,gdsc_GNF-2,-0.576,-..
az628,Not Clinically Relevant,-0.589,,,gdsc_AZ628,-0.589,-..
y-39983,Not Clinically Relevant,-0.59,,,gdsc_Y-39983,-0.59,-..
wz-1-84,Not Clinically Relevant,-0.591,,,gdsc_WZ-1-84,-0.591,-..
ql-xii-61,Not Clinically Relevant,-0.593,,,gdsc_QL-XII-61,-0.593,-..
pd173074,Not Clinically Relevant,-0.598,,,gdsc_PD173074,-0.598,-..
gsk429286a,Not Clinically Relevant,-0.608,,,gdsc_GSK429286A,-0.608,-..
vx-11e,Not Clinically Relevant,-0.612,,,gdsc_VX-11e,-0.612,-..
nutlin-3a (-),Not Clinically Relevant,-0.625,,,gdsc_Nutlin-3a (-),-0.625,-..
vnlg/124,Not Clinically Relevant,-0.629,,,gdsc_VNLG/124,-0.629,-..
cyclopamine,Not Clinically Relevant,-0.631,,,gdsc_Cyclopamine,-0.631,-..
gw441756,Not Clinically Relevant,-0.659,,,gdsc_GW441756,-0.659,-..
alectinib,"ALK inhibitor, used to treat non-small-cell lung cancer (NSCLC)",-0.713,,,gdsc_Alectinib,-0.713,-..
