,moa,GDSC,CTRP,CCLE,drug,score,evidence
abiraterone,steroidal CYP17A1 inhibitor and androgen synthesis inhibitor ,,-0.311,,ctrp_abiraterone,-0.311,.-.
brd-k29313308,Not Clinically Relevant,,-0.312,,ctrp_BRD-K29313308,-0.312,.-.
bleomycin (50 um),Not Clinically Relevant,-0.312,,,gdsc_Bleomycin (50 uM),-0.312,-..
cytarabine,"antimetabolite, causes DNA damage,  inhibits both DNA and RNA polymerases and nucleotide reductase enzymes needed for DNA synthesis",-0.312,,,gdsc_Cytarabine,-0.312,-..
lbw242,Not Clinically Relevant,,,-0.312,ccle_LBW242,-0.312,..-
ql-viii-58,Not Clinically Relevant,-0.313,,,gdsc_QL-VIII-58,-0.313,-..
ic-87114,Not Clinically Relevant,,-0.315,,ctrp_IC-87114,-0.315,.-.
rita,Not Clinically Relevant,,-0.315,,ctrp_RITA,-0.315,.-.
embelin,Not Clinically Relevant,-0.315,,,gdsc_Embelin,-0.315,-..
ponatinib,Bcr-abl inhibitor,-0.315,,,gdsc_Ponatinib,-0.315,-..
dasatinib,"BCR-Abl, Src, c-Kit inhibitor",-0.35600000000000004,-0.276,,gdsc_Dasatinib,-0.316,--.
thapsigargin,Not Clinically Relevant,-0.317,,,gdsc_Thapsigargin,-0.317,-..
erlotinib,EGFR inhibitor (Tarceva),-0.309,-0.368,-0.27399999999999997,ctrp_erlotinib,-0.317,---
itraconazole,"Anti-fungal, hedgehog antagonist",,-0.317,,ctrp_itraconazole,-0.317,.-.
(5z)-7-oxozeaenol,Not Clinically Relevant,-0.32,,,gdsc_(5Z)-7-Oxozeaenol,-0.32,-..
istradefylline,"adenosine A2A receptor antagonist, useful in the treatment of Parkinson's disease",,-0.321,,ctrp_istradefylline,-0.321,.-.
xmd11-85h,Not Clinically Relevant,-0.32299999999999995,,,gdsc_XMD11-85h,-0.323,-..
wh-4-023,Not Clinically Relevant,-0.324,,,gdsc_WH-4-023,-0.324,-..
pf-562271,Not Clinically Relevant,-0.324,,,gdsc_PF-562271,-0.324,-..
osi-930," inhibitor of Kit, KDR and CSF-1R; also potent to Flt-1, c-Raf and Lck",-0.408,-0.242,,gdsc_OSI-930,-0.325,--.
panobinostat,HDAC inhibitor,,,-0.325,ccle_Panobinostat,-0.325,..-
obatoclax mesylate,Not Clinically Relevant,-0.325,,,gdsc_Obatoclax Mesylate,-0.325,-..
pd 153035,Not Clinically Relevant,,-0.326,,ctrp_PD 153035,-0.326,.-.
nvp-bhg712,Not Clinically Relevant,-0.326,,,gdsc_NVP-BHG712,-0.326,-..
tipifarnib,Not Clinically Relevant,-0.326,,,gdsc_Tipifarnib,-0.326,-..
palbociclib,CDK4/6 inhibitor,-0.327,,,gdsc_Palbociclib,-0.327,-..
salubrinal,Not Clinically Relevant,-0.327,,,gdsc_Salubrinal,-0.327,-..
hg6-64-1,Not Clinically Relevant,-0.32799999999999996,,,gdsc_HG6-64-1,-0.328,-..
ibrutinib,BTK kinase inhibitor,,-0.33,,ctrp_ibrutinib,-0.33,.-.
veliparib,PARP inhibitor.,-0.418,-0.245,,gdsc_Veliparib,-0.332,--.
brd9647,Not Clinically Relevant,,-0.33299999999999996,,ctrp_BRD9647,-0.333,.-.
cbb-1007,Not Clinically Relevant,,-0.33399999999999996,,ctrp_CBB-1007,-0.334,.-.
parthenolide,Not Clinically Relevant,-0.452,-0.221,,gdsc_Parthenolide,-0.336,--.
etomoxir,"agonist of PPARα, inhibitor of carnitine palmitoyltransferase-1 (CPT-1)",,-0.337,,ctrp_etomoxir,-0.337,.-.
sgc0946,Not Clinically Relevant,-0.337,,,gdsc_SGC0946,-0.337,-..
fh535,Not Clinically Relevant,-0.337,,,gdsc_FH535,-0.337,-..
bms-509744,Not Clinically Relevant,-0.34,,,gdsc_BMS-509744,-0.34,-..
jnk-9l,Not Clinically Relevant,-0.34299999999999997,,,gdsc_JNK-9L,-0.343,-..
bicalutamide,"antiandrogen, used to treat prostate cancer",-0.34600000000000003,,,gdsc_Bicalutamide,-0.346,-..
fr-180204,Not Clinically Relevant,-0.348,,,gdsc_FR-180204,-0.348,-..
zebularine,Not Clinically Relevant,,-0.348,,ctrp_zebularine,-0.348,.-.
pf-4800567 hydrochloride,Not Clinically Relevant,,-0.353,,ctrp_PF-4800567 hydrochloride,-0.353,.-.
bosutinib,"BCR-Abl, Src, Lyn and Hck inhibitor",-0.478,-0.23,,gdsc_Bosutinib,-0.354,--.
trametinib,MEK inhibitor (MEK1 and MEK2),-0.41,-0.297,,gdsc_Trametinib,-0.354,--.
as601245,Not Clinically Relevant,-0.355,,,gdsc_AS601245,-0.355,-..
a-770041,Not Clinically Relevant,-0.358,,,gdsc_A-770041,-0.358,-..
lfm-a13,Not Clinically Relevant,-0.36,,,gdsc_LFM-A13,-0.36,-..
pf-4708671,Not Clinically Relevant,-0.365,,,gdsc_PF-4708671,-0.365,-..
repligen 136,Not Clinically Relevant,,-0.365,,ctrp_Repligen 136,-0.365,.-.
tanespimycin,HSP90 inhibitor,-0.484,-0.249,,gdsc_Tanespimycin,-0.366,--.
tgx221,Not Clinically Relevant,-0.36700000000000005,,,gdsc_TGX221,-0.367,-..
xmd8-85,Not Clinically Relevant,-0.369,,,gdsc_XMD8-85,-0.369,-..
sotrastaurin,pan-PKC inhibitor,,-0.369,,ctrp_sotrastaurin,-0.369,.-.
skepinone-l,Not Clinically Relevant,,-0.37,,ctrp_skepinone-L,-0.37,.-.
birinapant,"SMAC mimetic, mostly to cIAP1, less potent against XIAP.",,-0.373,,ctrp_birinapant,-0.373,.-.
eht-1864,Not Clinically Relevant,-0.373,,,gdsc_EHT-1864,-0.373,-..
selumetinib,MEK1 inhibitor,-0.515,-0.233,,gdsc_Selumetinib,-0.374,--.
xmd15-27,Not Clinically Relevant,-0.374,,,gdsc_XMD15-27,-0.374,-..
sb-431542,Not Clinically Relevant,,-0.374,,ctrp_SB-431542,-0.374,.-.
bix02189,Not Clinically Relevant,-0.375,,,gdsc_BIX02189,-0.375,-..
fmk,Not Clinically Relevant,-0.375,,,gdsc_FMK,-0.375,-..
pd0325901,Not Clinically Relevant,-0.377,,,gdsc_PD0325901,-0.377,-..
lenalidomide,"derivative of thalidomide, which interacts with the ubiquitin E3 ligase cereblon, targeting this enzyme to degrade the Ikaros transcription factors IKZF1 and IKZF3. Used for multiple myeloma",-0.38,,,gdsc_Lenalidomide,-0.38,-..
o-6-benzylguanine,"guanine analog, binds the DNA repair enzyme O(6)-alkylguanine DNA alkyltransferase (AGT) resulting in inhibition of AGT-mediated DNA repair",,-0.381,,ctrp_O-6-benzylguanine,-0.381,.-.
gsk1904529a,Not Clinically Relevant,-0.384,,,gdsc_GSK1904529A,-0.384,-..
jw-7-52-1,Not Clinically Relevant,-0.386,,,gdsc_JW-7-52-1,-0.386,-..
cgp-60474,Not Clinically Relevant,-0.39,,,gdsc_CGP-60474,-0.39,-..
gefitinib,EGFR inhibitor (Iressa),-0.508,-0.273,,gdsc_Gefitinib,-0.39,--.
sl0101,Not Clinically Relevant,-0.391,,,gdsc_SL0101,-0.391,-..
avagacestat,Not Clinically Relevant,-0.391,,,gdsc_Avagacestat,-0.391,-..
stf-62247,Not Clinically Relevant,-0.39299999999999996,,,gdsc_STF-62247,-0.393,-..
tak-715,Not Clinically Relevant,-0.39299999999999996,,,gdsc_TAK-715,-0.393,-..
pha-665752,Not Clinically Relevant,-0.514,,-0.28,gdsc_PHA-665752,-0.397,-.-
selisistat,SIRT1 inhibitor,-0.4,,,gdsc_Selisistat,-0.4,-..
refametinib,Not Clinically Relevant,-0.401,,,gdsc_Refametinib,-0.401,-..
tozasertib,"VX-680, pan-Aurora inhibitor, mostly against Aurora A, less potent towards Aurora B/C",-0.40299999999999997,,,gdsc_Tozasertib,-0.403,-..
doramapimod,Not Clinically Relevant,-0.405,,,gdsc_Doramapimod,-0.405,-..
xav939,Not Clinically Relevant,-0.406,,,gdsc_XAV939,-0.406,-..
iox2,Not Clinically Relevant,-0.409,,,gdsc_IOX2,-0.409,-..
z-llnle-cho,Not Clinically Relevant,-0.41100000000000003,,,gdsc_Z-LLNle-CHO,-0.411,-..
cct007093,Not Clinically Relevant,-0.41200000000000003,,,gdsc_CCT007093,-0.412,-..
jnk inhibitor viii,Not Clinically Relevant,-0.415,,,gdsc_JNK Inhibitor VIII,-0.415,-..
cgp-082996,Not Clinically Relevant,-0.415,,,gdsc_CGP-082996,-0.415,-..
nu7441,Not Clinically Relevant,-0.41700000000000004,,,gdsc_NU7441,-0.417,-..
whi-p97,Not Clinically Relevant,-0.42200000000000004,,,gdsc_WHI-P97,-0.422,-..
fti-277,Not Clinically Relevant,-0.42200000000000004,,,gdsc_FTI-277,-0.422,-..
ci-1040,Not Clinically Relevant,-0.425,,,gdsc_CI-1040,-0.425,-..
bryostatin 1,Not Clinically Relevant,-0.42700000000000005,,,gdsc_Bryostatin 1,-0.427,-..
linifanib,"RTK inhibitor, targets VEGFR, PDGFR, KDR, and CSF-1R",-0.606,-0.276,,gdsc_Linifanib,-0.441,--.
vismodegib,Hedgehog (Smoothened) antagonist (GDC-0449),-0.442,,,gdsc_Vismodegib,-0.442,-..
nsc-87877,Not Clinically Relevant,-0.44299999999999995,,,gdsc_NSC-87877,-0.443,-..
afatinib,EGFR and ErbB2 inhibitor,-0.5670000000000001,-0.322,,gdsc_Afatinib,-0.444,--.
rapamycin,"rapamycin, mTOR inhibitor",-0.447,,,gdsc_Rapamycin,-0.447,-..
sb216763,Not Clinically Relevant,-0.45299999999999996,,,gdsc_SB216763,-0.453,-..
ro-3306,Not Clinically Relevant,-0.45399999999999996,,,gdsc_RO-3306,-0.454,-..
pelitinib,Not Clinically Relevant,-0.47200000000000003,,,gdsc_Pelitinib,-0.472,-..
681640,Not Clinically Relevant,-0.48,,,gdsc_681640,-0.48,-..
cp724714,Not Clinically Relevant,-0.489,,,gdsc_CP724714,-0.489,-..
qs11,Not Clinically Relevant,-0.496,,,gdsc_QS11,-0.496,-..
rtrail,Not Clinically Relevant,-0.496,,,gdsc_rTRAIL,-0.496,-..
motesanib,Not Clinically Relevant,-0.503,,,gdsc_Motesanib,-0.503,-..
idelalisib,"Idelalisib,  PI3K/p110δ inhibitor",-0.519,,,gdsc_Idelalisib,-0.519,-..
gnf-2,Not Clinically Relevant,-0.519,,,gdsc_GNF-2,-0.519,-..
nutlin-3a (-),Not Clinically Relevant,-0.521,,,gdsc_Nutlin-3a (-),-0.521,-..
t0901317,Not Clinically Relevant,-0.521,,,gdsc_T0901317,-0.521,-..
pd173074,Not Clinically Relevant,-0.529,,,gdsc_PD173074,-0.529,-..
az628,Not Clinically Relevant,-0.534,,,gdsc_AZ628,-0.534,-..
wz-1-84,Not Clinically Relevant,-0.5429999999999999,,,gdsc_WZ-1-84,-0.543,-..
gw441756,Not Clinically Relevant,-0.551,,,gdsc_GW441756,-0.551,-..
cyclopamine,Not Clinically Relevant,-0.5529999999999999,,,gdsc_Cyclopamine,-0.553,-..
cetuximab,Not Clinically Relevant,-0.58,,,gdsc_Cetuximab,-0.58,-..
vnlg/124,Not Clinically Relevant,-0.583,,,gdsc_VNLG/124,-0.583,-..
vx-11e,Not Clinically Relevant,-0.5920000000000001,,,gdsc_VX-11e,-0.592,-..
