,drug,MoA,GDSC,CTRP,CCLE,DiSCoVER,CMAP,evidence,DiSCoVER rank,CMAP rank,Average rank
sb-743921,ctrp_SB-743921,kinesin spindle protein (KSP) inhibitor,,0.226,,0.226,,.+..,328,460,328.0
brd-k48334597,ctrp_BRD-K48334597,Not Clinically Relevant,,0.225,,0.225,,.+..,329,461,329.0
neopeltolide,ctrp_neopeltolide,Not Clinically Relevant,,0.225,,0.225,,.+..,331,462,331.0
prima-1,ctrp_PRIMA-1,Not Clinically Relevant,,0.225,,0.225,,.+..,332,463,332.0
narciclasine,ctrp_narciclasine,Not Clinically Relevant,,0.223,,0.223,,.+..,334,464,334.0
5-fluorouracil,gdsc_5-Fluorouracil,antimetabolite,0.223,,,0.223,,+...,335,465,335.0
etomoxir,ctrp_etomoxir,"agonist of PPARα, inhibitor of carnitine palmitoyltransferase-1 (CPT-1)",,-0.337,,-0.337,0.1205,.-.+-,593,78,335.5
ex-527,ctrp_EX-527,SIRT1 inhibitor,,0.223,,0.223,,.+..,336,466,336.0
imatinib,ctrp_imatinib,"Bcr-abl, c-kit and PDGFR inhibitor",-0.23199999999999998,-0.35700000000000004,,-0.294,-0.742,--.-,531,143,337.0
sch-79797,ctrp_SCH-79797,Not Clinically Relevant,,0.223,,0.223,,.+..,337,467,337.0
palbociclib,gdsc_Palbociclib,CDK4/6 inhibitor,-0.327,,,-0.327,-0.223,-..-,585,91,338.0
brd9876,ctrp_BRD9876,Not Clinically Relevant,,0.222,,0.222,,.+..,338,468,338.0
stf-31,ctrp_STF-31,Not Clinically Relevant,,0.222,,0.222,,.+..,339,469,339.0
phloretin,ctrp_phloretin,Not Clinically Relevant,,0.222,,0.222,,.+..,340,470,340.0
mk-0752,ctrp_MK-0752,Notch (gamma secretase) inhibitor,,0.222,,0.222,,.+..,341,471,341.0
"1s,3r-rsl-3","ctrp_1S,3R-RSL-3",Not Clinically Relevant,,0.221,,0.221,,.+..,342,472,342.0
dbeq,ctrp_DBeQ,Not Clinically Relevant,,0.221,,0.221,,.+..,343,473,343.0
wiki4,gdsc_WIKI4,Not Clinically Relevant,0.21899999999999997,,,0.219,,+...,344,474,344.0
panobinostat,ccle_Panobinostat,HDAC inhibitor,,,-0.325,-0.325,-0.446,..--,580,112,346.0
gw-405833,ctrp_GW-405833,Not Clinically Relevant,,0.218,,0.218,,.+..,347,475,347.0
palmostatin b,ctrp_palmostatin B,Not Clinically Relevant,,0.217,,0.217,,.+..,348,476,348.0
jq-1,ctrp_JQ-1,Not Clinically Relevant,,0.217,,0.217,,.+..,349,477,349.0
tivantinib,ctrp_tivantinib,Met inhibitor,,0.21600000000000003,,0.216,,.+..,350,478,350.0
ml320,ctrp_ML320,Not Clinically Relevant,,0.215,,0.215,,.+..,351,479,351.0
tw-37,ctrp_TW-37,Not Clinically Relevant,,0.214,,0.214,,.+..,352,480,352.0
bicalutamide,gdsc_Bicalutamide,"antiandrogen, used to treat prostate cancer",-0.34600000000000003,,,-0.346,-0.428,-..-,598,107,352.5
aew541,ccle_AEW541,Not Clinically Relevant,,,0.213,0.213,,..+.,353,481,353.0
ku 0060648,ctrp_KU 0060648,Not Clinically Relevant,,0.213,,0.213,,.+..,354,482,354.0
selumetinib,gdsc_Selumetinib,MEK1 inhibitor,-0.515,-0.233,,-0.374,-0.266,--.-,616,93,354.5
dacinostat,gdsc_Dacinostat,Not Clinically Relevant,0.212,,,0.212,,+...,356,483,356.0
leptomycin b,ctrp_leptomycin B,Not Clinically Relevant,,0.21100000000000002,,0.211,,.+..,357,484,357.0
ml210,ctrp_ML210,Not Clinically Relevant,,0.21,,0.21,,.+..,358,485,358.0
ciclosporin,ctrp_ciclosporin,,,0.209,,0.209,,.+..,359,486,359.0
dasatinib,gdsc_Dasatinib,"BCR-Abl, Src, c-Kit inhibitor",-0.35600000000000004,-0.276,,-0.316,-0.836,--.-,570,150,360.0
pf-3758309,ctrp_PF-3758309,Not Clinically Relevant,,0.209,,0.209,,.+..,360,487,360.0
brd4132,ctrp_BRD4132,Not Clinically Relevant,,0.20800000000000002,,0.208,,.+..,361,488,361.0
sid 26681509,ctrp_SID 26681509,Not Clinically Relevant,,0.20600000000000002,,0.206,,.+..,362,489,362.0
dinaciclib,ctrp_dinaciclib,"CDK inhibitor, esp CDK1, 2, 5, and 9",,0.20199999999999999,,0.202,,.+..,365,490,365.0
chm-1,ctrp_CHM-1,Not Clinically Relevant,,0.201,,0.201,,.+..,366,491,366.0
erlotinib,ctrp_erlotinib,EGFR inhibitor (Tarceva),-0.309,-0.368,-0.27399999999999997,-0.317,-0.92,----,572,162,367.0
le-135,ctrp_LE-135,Not Clinically Relevant,,0.192,,0.192,,.+..,368,492,368.0
ql-xii-47,gdsc_QL-XII-47,Not Clinically Relevant,0.191,,,0.191,,+...,369,493,369.0
thz-2-102-1,gdsc_THZ-2-102-1,Not Clinically Relevant,0.191,,,0.191,,+...,370,494,370.0
sepantronium bromide,gdsc_Sepantronium bromide,"YM155 (Sepantronium Bromide), survivin suppressant ",0.18899999999999997,,,0.189,,+...,371,495,371.0
veliparib,gdsc_Veliparib,PARP inhibitor.,-0.418,-0.245,,-0.332,-0.8859999999999999,--.-,589,154,371.5
oligomycin a,ctrp_oligomycin A,Not Clinically Relevant,,0.18899999999999997,,0.189,,.+..,372,496,372.0
brd-k01737880,ctrp_BRD-K01737880,Not Clinically Relevant,,0.18600000000000003,,0.186,,.+..,373,497,373.0
bosutinib,gdsc_Bosutinib,"BCR-Abl, Src, Lyn and Hck inhibitor",-0.478,-0.23,,-0.354,-0.7559999999999999,--.-,602,144,373.0
mln2480,ctrp_MLN2480,"TAK-580, pan-Raf kinase inhibitor",,0.18100000000000002,,0.181,,.+..,374,498,374.0
brd-k71935468,ctrp_BRD-K71935468,Not Clinically Relevant,,0.18,,0.18,,.+..,375,499,375.0
brd-k30748066,ctrp_BRD-K30748066,Not Clinically Relevant,,0.121,,0.121,,.+..,377,500,377.0
bms-345541,ctrp_BMS-345541,Not Clinically Relevant,0.306,-0.214,,0.046,,+-..,379,501,379.0
raf265,ccle_RAF265,inhibitor of C-Raf/B-Raf/B-Raf V600E,,0.225,-0.19,0.018,,.+-.,382,502,382.0
gefitinib,gdsc_Gefitinib,EGFR inhibitor (Iressa),-0.508,-0.273,,-0.39,-0.73,--.-,627,141,384.0
zstk474,gdsc_ZSTK474,"PI3K inhibitor, inhibits all four PI3K isoforms, but most active against PI3Kδ",-0.28800000000000003,0.248,,-0.02,,-+..,388,503,388.0
nutlin-3,ccle_Nutlin-3,"Mdm2 antagonist, stabilizes p53 ",,0.226,-0.27399999999999997,-0.024,,.+-.,389,504,389.0
azd7762,gdsc_AZD7762, Chk1 / Chk2 inhibitor,-0.27,0.21899999999999997,,-0.026,,-+..,391,505,391.0
cabozantinib,gdsc_Cabozantinib,"MET, AXL, VEGFR and RET inhibitor",-0.39299999999999996,0.33299999999999996,,-0.03,,-+..,392,506,392.0
ku-55933,gdsc_KU-55933,Not Clinically Relevant,-0.389,0.312,,-0.039,,-+..,393,507,393.0
azd8055,gdsc_AZD8055,mTOR inhibitor,-0.273,0.193,,-0.04,,-+..,394,508,394.0
plx-4720,gdsc_PLX-4720,Not Clinically Relevant,-0.466,0.37200000000000005,,-0.047,,-+..,395,509,395.0
tozasertib,gdsc_Tozasertib,"VX-680, pan-Aurora inhibitor, mostly against Aurora A, less potent towards Aurora B/C",-0.40299999999999997,,,-0.403,-0.8995000000000001,-..--,635,156,395.5
bms-536924,gdsc_BMS-536924,Not Clinically Relevant,-0.355,0.26,,-0.047,,-+..,396,510,396.0
linifanib,gdsc_Linifanib,"RTK inhibitor, targets VEGFR, PDGFR, KDR, and CSF-1R",-0.606,-0.276,,-0.441,-0.792,--.-,648,148,398.0
afatinib,gdsc_Afatinib,EGFR and ErbB2 inhibitor,-0.5670000000000001,-0.322,,-0.444,-0.7809999999999999,--.-,651,147,399.0
chir-99021,gdsc_CHIR-99021,Not Clinically Relevant,-0.371,0.261,,-0.055,,-+..,400,511,400.0
mg-132,gdsc_MG-132,Not Clinically Relevant,-0.344,0.23199999999999998,,-0.056,,-+..,401,512,401.0
pevonedistat,gdsc_Pevonedistat,"(MLN4924), inhibitor of NEDD8-activating enzyme (NAE)",-0.335,0.21,,-0.063,,-+..,402,513,402.0
azd6482,gdsc_AZD6482,"PI3Kβ inhibitor, less active against PI3Kδ, PI3Kα and PI3Kγ ",-0.43,0.289,,-0.07,,-+..,404,514,404.0
nvp-tae684,gdsc_NVP-TAE684,Not Clinically Relevant,-0.43700000000000006,0.289,,-0.074,,-+..,405,515,405.0
bexarotene,gdsc_Bexarotene,"retinoid that selectively activates retinoid X receptors (RXRs), induces cell differentiation and apoptosis ",-0.486,0.327,,-0.079,,-+..,408,516,408.0
dabrafenib,gdsc_Dabrafenib,Braf (V600E) inhibitor,-0.557,0.39,,-0.084,,-+..,410,517,410.0
pac-1,gdsc_PAC-1,Not Clinically Relevant,-0.44299999999999995,0.222,,-0.11,,-+..,412,518,412.0
myricetin,ctrp_myricetin,Not Clinically Relevant,,-0.19399999999999998,,-0.194,,.-..,416,519,416.0
avicin d,ctrp_avicin D,Not Clinically Relevant,,-0.203,,-0.203,,.-..,417,520,417.0
brd-k63431240,ctrp_BRD-K63431240,Not Clinically Relevant,,-0.20600000000000002,,-0.206,,.-..,419,521,419.0
brd-k33514849,ctrp_BRD-K33514849,Not Clinically Relevant,,-0.20800000000000002,,-0.208,,.-..,420,522,420.0
vandetanib,ctrp_vandetanib,"VEGFR, EGFR and RET inhibitor",,-0.212,,-0.212,,.-..,421,523,421.0
bec,ctrp_BEC,Not Clinically Relevant,,-0.212,,-0.212,,.-..,422,524,422.0
sns-032,ctrp_SNS-032,"CDK inhibitor, esp CDK2 , 7 and 9 ",,-0.213,,-0.213,,.-..,423,525,423.0
brd-k97651142,ctrp_BRD-K97651142,Not Clinically Relevant,,-0.214,,-0.214,,.-..,424,526,424.0
mln2238,ctrp_MLN2238,"Ixazomib, Proteasome inhibitor, inhibits the chymotrypsin-like proteolytic (β5) site of the 20S proteasome ",,-0.21600000000000003,,-0.216,,.-..,425,527,425.0
hbx-41108,ctrp_HBX-41108,Not Clinically Relevant,,-0.21899999999999997,,-0.219,,.-..,426,528,426.0
brd-k48477130,ctrp_BRD-K48477130,Not Clinically Relevant,,-0.221,,-0.221,,.-..,427,529,427.0
snx-2112,ctrp_SNX-2112,Not Clinically Relevant,-0.213,-0.23,,-0.222,,--..,428,530,428.0
gsk-j4,ctrp_GSK-J4,Not Clinically Relevant,,-0.223,,-0.223,,.-..,429,531,429.0
17-aag,ccle_17-AAG,Not Clinically Relevant,,,-0.223,-0.223,,..-.,430,532,430.0
stemregenin 1,ctrp_StemRegenin 1,Not Clinically Relevant,,-0.22899999999999998,,-0.229,,.-..,431,533,431.0
spautin-1,ctrp_spautin-1,Not Clinically Relevant,,-0.23,,-0.23,,.-..,432,534,432.0
marinopyrrole a,ctrp_marinopyrrole A,Not Clinically Relevant,,-0.23,,-0.23,,.-..,433,535,433.0
ng-25,gdsc_NG-25,Not Clinically Relevant,-0.23,,,-0.23,,-...,435,536,435.0
brd-k55116708,ctrp_BRD-K55116708,Not Clinically Relevant,,-0.23,,-0.23,,.-..,436,537,436.0
bafilomycin a1,ctrp_bafilomycin A1,Not Clinically Relevant,,-0.231,,-0.231,,.-..,437,538,437.0
brd8958,ctrp_BRD8958,Not Clinically Relevant,,-0.231,,-0.231,,.-..,438,539,438.0
brefeldin a,ctrp_brefeldin A,Not Clinically Relevant,,-0.231,,-0.231,,.-..,439,540,439.0
ipa-3,gdsc_IPA-3,Not Clinically Relevant,-0.23199999999999998,,,-0.232,,-...,440,541,440.0
tw 37,gdsc_TW 37,Not Clinically Relevant,-0.23199999999999998,,,-0.232,,-...,441,542,441.0
col-3,ctrp_COL-3,matrix metalloproteinase (MMP) inhibitor,,-0.23399999999999999,,-0.234,,.-..,442,543,442.0
jq1,gdsc_JQ1,Not Clinically Relevant,-0.23399999999999999,,,-0.234,,-...,443,544,443.0
brd-a86708339,ctrp_BRD-A86708339,Not Clinically Relevant,,-0.23399999999999999,,-0.234,,.-..,444,545,444.0
dmog,gdsc_DMOG,Not Clinically Relevant,-0.235,,,-0.235,,-...,445,546,445.0
betulinic acid,ctrp_betulinic acid,Not Clinically Relevant,,-0.23600000000000002,,-0.236,,.-..,446,547,446.0
lestauritinib,gdsc_Lestauritinib,Not Clinically Relevant,-0.23800000000000002,,,-0.238,,-...,448,548,448.0
brd-k09344309,ctrp_BRD-K09344309,Not Clinically Relevant,,-0.23800000000000002,,-0.238,,.-..,449,549,449.0
tae684,ccle_TAE684,Not Clinically Relevant,,,-0.23800000000000002,-0.238,,..-.,450,550,450.0
sr-ii-138a,ctrp_SR-II-138A,Not Clinically Relevant,,-0.24,,-0.24,,.-..,451,551,451.0
nelarabine,ctrp_nelarabine,"purine nucleoside analog, which causes inhibition of DNA synthesis and cytotoxicity",,-0.24100000000000002,,-0.241,,.-..,452,552,452.0
gsk650394,gdsc_GSK650394,Not Clinically Relevant,-0.242,,,-0.242,,-...,453,553,453.0
epothilone b,gdsc_Epothilone B,Not Clinically Relevant,-0.242,,,-0.242,,-...,454,554,454.0
pyrazolanthrone,ctrp_pyrazolanthrone,Not Clinically Relevant,,-0.245,,-0.245,,.-..,456,555,456.0
brd-a05715709,ctrp_BRD-A05715709,Not Clinically Relevant,,-0.24600000000000002,,-0.246,,.-..,457,556,457.0
neuronal differentiation inducer iii,ctrp_neuronal differentiation inducer III,Not Clinically Relevant,,-0.24600000000000002,,-0.246,,.-..,458,557,458.0
cr-1-31b,ctrp_CR-1-31B,Not Clinically Relevant,,-0.24600000000000002,,-0.246,,.-..,459,558,459.0
azd0530,ccle_AZD0530,"kinase inhibitor, with selectivity against Src and Bcr-Abl",,,-0.247,-0.247,,..-.,460,559,460.0
ver-155008,ctrp_VER-155008,Not Clinically Relevant,,-0.247,,-0.247,,.-..,461,560,461.0
bay-61-3606,gdsc_BAY-61-3606,Not Clinically Relevant,-0.248,,,-0.248,,-...,462,561,462.0
zd-6474,ccle_ZD-6474,"VEGFR, EGFR and RET inhibitor",,,-0.249,-0.249,,..-.,463,562,463.0
omipalisib,gdsc_Omipalisib,Not Clinically Relevant,-0.249,,,-0.249,,-...,464,563,464.0
tl-1-85,gdsc_TL-1-85,Not Clinically Relevant,-0.252,,,-0.252,,-...,465,564,465.0
gw843682x,gdsc_GW843682X,Not Clinically Relevant,-0.252,,,-0.252,,-...,466,565,466.0
azd7545,ctrp_AZD7545,Not Clinically Relevant,,-0.253,,-0.253,,.-..,467,566,467.0
bcl-lzh-4,ctrp_BCL-LZH-4,Not Clinically Relevant,,-0.256,,-0.256,,.-..,469,567,469.0
brd-k71781559,ctrp_BRD-K71781559,Not Clinically Relevant,,-0.257,,-0.257,,.-..,470,568,470.0
ml258,ctrp_ML258,Not Clinically Relevant,,-0.257,,-0.257,,.-..,471,569,471.0
brd-k27986637,ctrp_BRD-K27986637,Not Clinically Relevant,,-0.258,,-0.258,,.-..,472,570,472.0
merck60,ctrp_Merck60,Not Clinically Relevant,,-0.259,,-0.259,,.-..,474,571,474.0
thz-2-49,gdsc_THZ-2-49,Not Clinically Relevant,-0.259,,,-0.259,,-...,475,572,475.0
shikonin,gdsc_Shikonin,Not Clinically Relevant,-0.26,,,-0.26,,-...,476,573,476.0
khs101,ctrp_KHS101,Not Clinically Relevant,,-0.26,,-0.26,,.-..,477,574,477.0
tki258,ccle_TKI258,Not Clinically Relevant,,,-0.261,-0.261,,..-.,478,575,478.0
pfi-1,gdsc_PFI-1,Not Clinically Relevant,-0.261,,,-0.261,,-...,479,576,479.0
brd-k64610608,ctrp_BRD-K64610608,Not Clinically Relevant,,-0.264,,-0.264,,.-..,481,577,481.0
cid-5951923,ctrp_CID-5951923,Not Clinically Relevant,,-0.264,,-0.264,,.-..,482,578,482.0
pd-0332991,ccle_PD-0332991,CDK4/6 inhibitor,,,-0.265,-0.265,,..-.,483,579,483.0
sb590885,gdsc_SB590885,Not Clinically Relevant,-0.266,,,-0.266,,-...,484,580,484.0
c6-ceramide,ctrp_C6-ceramide,Not Clinically Relevant,,-0.267,,-0.267,,.-..,485,581,485.0
pictilisib,gdsc_Pictilisib,"Pictilisib, potent inhibitor of PI3Kα/δ, with modest selectivity against p110β (11-fold) and p110γ",-0.267,,,-0.267,,-...,486,582,486.0
tosedostat,ctrp_tosedostat,inhibitor of the M1 family of aminopeptidases,,-0.268,,-0.268,,.-..,487,583,487.0
pd318088,ctrp_PD318088,Not Clinically Relevant,,-0.27,,-0.27,,.-..,489,584,489.0
pifithrin-mu,ctrp_pifithrin-mu,Not Clinically Relevant,,-0.271,,-0.271,,.-..,490,585,490.0
pluripotin,ctrp_pluripotin,Not Clinically Relevant,,-0.271,,-0.271,,.-..,491,586,491.0
cyanoquinoline 11,ctrp_cyanoquinoline 11,Not Clinically Relevant,,-0.272,,-0.272,,.-..,494,587,494.0
sr8278,ctrp_SR8278,Not Clinically Relevant,,-0.273,,-0.273,,.-..,495,588,495.0
fluorouracil,ctrp_fluorouracil,antimetabolite,,-0.273,,-0.273,,.-..,496,589,496.0
pyrimethamine,gdsc_Pyrimethamine,Not Clinically Relevant,-0.27399999999999997,,,-0.274,,-...,497,590,497.0
austocystin d,ctrp_austocystin D,Not Clinically Relevant,,-0.275,,-0.275,,.-..,499,591,499.0
elesclomol,gdsc_Elesclomol,Not Clinically Relevant,-0.275,,,-0.275,,-...,500,592,500.0
ml334 diastereomer,ctrp_ML334 diastereomer,Not Clinically Relevant,,-0.276,,-0.276,,.-..,501,593,501.0
vaf-347,ctrp_VAF-347,Not Clinically Relevant,,-0.276,,-0.276,,.-..,502,594,502.0
byl-719,ctrp_BYL-719,PI3Kα inhibitor with minimal effect on PI3Kβ/γ/δ,,-0.27699999999999997,,-0.277,,.-..,503,595,503.0
piperlongumine,gdsc_Piperlongumine,Not Clinically Relevant,-0.309,-0.247,,-0.278,,--..,504,596,504.0
pd-0325901,ccle_PD-0325901,Not Clinically Relevant,,,-0.278,-0.278,,..-.,505,597,505.0
pandacostat,ctrp_pandacostat,Not Clinically Relevant,,-0.278,,-0.278,,.-..,506,598,506.0
brd-k50799972,ctrp_BRD-K50799972,Not Clinically Relevant,,-0.28,,-0.28,,.-..,507,599,507.0
jq12,gdsc_JQ12,Not Clinically Relevant,-0.28,,,-0.28,,-...,508,600,508.0
sj-172550,ctrp_SJ-172550,Not Clinically Relevant,,-0.281,,-0.281,,.-..,509,601,509.0
brd-k61166597,ctrp_BRD-K61166597,Not Clinically Relevant,,-0.282,,-0.282,,.-..,510,602,510.0
yk-4-279,gdsc_YK-4-279,Not Clinically Relevant,-0.282,,,-0.282,,-...,511,603,511.0
aica ribonucleotide,gdsc_AICA Ribonucleotide,Not Clinically Relevant,-0.284,,,-0.284,,-...,513,604,513.0
gdc-0879,ctrp_GDC-0879,Not Clinically Relevant,,-0.284,,-0.284,,.-..,515,605,515.0
seliciclib,gdsc_Seliciclib,Not Clinically Relevant,-0.285,,,-0.285,,-...,516,606,516.0
gsk4112,ctrp_GSK4112,Not Clinically Relevant,,-0.285,,-0.285,,.-..,517,607,517.0
pf2341066,ccle_PF2341066,"ALK, ROS1 and MET inhibitor",,,-0.28600000000000003,-0.286,,..-.,518,608,518.0
s-trityl-l-cysteine,gdsc_S-Trityl-L-cysteine,Not Clinically Relevant,-0.28600000000000003,,,-0.286,,-...,519,609,519.0
aa-cocf3,ctrp_AA-COCF3,Not Clinically Relevant,,-0.287,,-0.287,,.-..,520,610,520.0
lbh-589,ctrp_LBH-589,HDAC inhibitor,,-0.28800000000000003,,-0.288,,.-..,521,611,521.0
plx4720,ccle_PLX4720,Not Clinically Relevant,,,-0.289,-0.289,,..-.,522,612,522.0
bleomycin,gdsc_Bleomycin,"Induces DNA strand breaks, inhibits incorporation of thymidine into DNA strands.",-0.29,,,-0.29,,-...,523,613,523.0
l-685458,ctrp_L-685458,Not Clinically Relevant,,-0.292,-0.28800000000000003,-0.29,,.--.,524,614,524.0
as605240,gdsc_AS605240,Not Clinically Relevant,-0.29100000000000004,,,-0.291,,-...,525,615,525.0
bortezomib,gdsc_Bortezomib,proteasome inhibitor (Velcade),-0.386,-0.19899999999999998,,-0.292,,--..,526,616,526.0
dactolisib,gdsc_Dactolisib,PI3K/mTOR inhibitor,-0.292,,,-0.292,,-...,527,617,527.0
brd-k33199242,ctrp_BRD-K33199242,Not Clinically Relevant,,-0.293,,-0.293,,.-..,528,618,528.0
gsk269962a,gdsc_GSK269962A,Not Clinically Relevant,-0.294,,,-0.294,,-...,529,619,529.0
cmk,gdsc_CMK,Not Clinically Relevant,-0.294,,,-0.294,,-...,530,620,530.0
way-362450,ctrp_WAY-362450,Not Clinically Relevant,,-0.295,,-0.295,,.-..,532,621,532.0
luminespib,gdsc_Luminespib,Not Clinically Relevant,-0.295,,,-0.295,,-...,533,622,533.0
zibotentan,gdsc_Zibotentan,Not Clinically Relevant,-0.29600000000000004,,,-0.296,,-...,534,623,534.0
fumonisin b1,ctrp_fumonisin B1,Not Clinically Relevant,,-0.29600000000000004,,-0.296,,.-..,535,624,535.0
brd-k04800985,ctrp_BRD-K04800985,Not Clinically Relevant,,-0.297,,-0.297,,.-..,536,625,536.0
xmd8-92,gdsc_XMD8-92,Not Clinically Relevant,-0.299,,,-0.299,,-...,537,626,537.0
osu-03012,gdsc_OSU-03012,Not Clinically Relevant,-0.3,,,-0.3,,-...,538,627,538.0
a-804598,ctrp_A-804598,Not Clinically Relevant,,-0.3,,-0.3,,.-..,539,628,539.0
mi-2,ctrp_MI-2,Not Clinically Relevant,,-0.301,,-0.301,,.-..,540,629,540.0
cct-018159,gdsc_CCT-018159,Not Clinically Relevant,-0.301,,,-0.301,,-...,541,630,541.0
sz4ta2,ctrp_SZ4TA2,Not Clinically Relevant,,-0.301,,-0.301,,.-..,542,631,542.0
brd-k52037352,ctrp_BRD-K52037352,Not Clinically Relevant,,-0.301,,-0.301,,.-..,543,632,543.0
ifosfamide,ctrp_ifosfamide,"alkylating agent, nitrogen mustard family, works by disrupting the duplication of DNA and the creation of RNA",,-0.303,,-0.303,,.-..,544,633,544.0
enzastaurin,gdsc_Enzastaurin,Not Clinically Relevant,-0.304,,,-0.304,,-...,545,634,545.0
brd-k41597374,ctrp_BRD-K41597374,Not Clinically Relevant,,-0.305,,-0.305,,.-..,546,635,546.0
pf-543,ctrp_PF-543,Not Clinically Relevant,,-0.306,,-0.306,,.-..,547,636,547.0
akt inhibitor viii,gdsc_AKT inhibitor VIII,Not Clinically Relevant,-0.306,,,-0.306,,-...,548,637,548.0
isonicotinohydroxamic acid,ctrp_isonicotinohydroxamic acid,Not Clinically Relevant,,-0.306,,-0.306,,.-..,549,638,549.0
at13387,ctrp_AT13387,Selective potent Hsp90 inhibitor,,-0.307,,-0.307,,.-..,550,639,550.0
brd-k09587429,ctrp_BRD-K09587429,Not Clinically Relevant,,-0.309,,-0.309,,.-..,552,640,552.0
lomeguatrib,ctrp_lomeguatrib,"Inhibitor of MGMT, a DNA repair protein that confers resistance to alkylating agents such as Temozolomide, DTIC, Carmustine, etc. ",,-0.309,,-0.309,,.-..,553,641,553.0
brd6340,ctrp_BRD6340,Not Clinically Relevant,,-0.309,,-0.309,,.-..,554,642,554.0
ml029,ctrp_ML029,Not Clinically Relevant,,-0.31,,-0.31,,.-..,555,643,555.0
a-443654,gdsc_A-443654,Not Clinically Relevant,-0.31,,,-0.31,,-...,556,644,556.0
ipr-456,ctrp_IPR-456,Not Clinically Relevant,,-0.31,,-0.31,,.-..,557,645,557.0
azd6244,ccle_AZD6244,MEK1 inhibitor,,,-0.31,-0.31,,..-.,558,646,558.0
midostaurin,gdsc_Midostaurin,Not Clinically Relevant,-0.31,,,-0.31,,-...,559,647,559.0
brd-k29313308,ctrp_BRD-K29313308,Not Clinically Relevant,,-0.312,,-0.312,,.-..,561,648,561.0
bleomycin (50 um),gdsc_Bleomycin (50 uM),Not Clinically Relevant,-0.312,,,-0.312,,-...,562,649,562.0
lbw242,ccle_LBW242,Not Clinically Relevant,,,-0.312,-0.312,,..-.,564,650,564.0
ql-viii-58,gdsc_QL-VIII-58,Not Clinically Relevant,-0.313,,,-0.313,,-...,565,651,565.0
embelin,gdsc_Embelin,Not Clinically Relevant,-0.315,,,-0.315,,-...,566,652,566.0
ponatinib,gdsc_Ponatinib,Bcr-abl inhibitor,-0.315,,,-0.315,,-...,567,653,567.0
rita,ctrp_RITA,Not Clinically Relevant,,-0.315,,-0.315,,.-..,568,654,568.0
ic-87114,ctrp_IC-87114,Not Clinically Relevant,,-0.315,,-0.315,,.-..,569,655,569.0
thapsigargin,gdsc_Thapsigargin,Not Clinically Relevant,-0.317,,,-0.317,,-...,571,656,571.0
(5z)-7-oxozeaenol,gdsc_(5Z)-7-Oxozeaenol,Not Clinically Relevant,-0.32,,,-0.32,,-...,574,657,574.0
istradefylline,ctrp_istradefylline,"adenosine A2A receptor antagonist, useful in the treatment of Parkinson's disease",,-0.321,,-0.321,,.-..,575,658,575.0
xmd11-85h,gdsc_XMD11-85h,Not Clinically Relevant,-0.32299999999999995,,,-0.323,,-...,576,659,576.0
pf-562271,gdsc_PF-562271,Not Clinically Relevant,-0.324,,,-0.324,,-...,577,660,577.0
wh-4-023,gdsc_WH-4-023,Not Clinically Relevant,-0.324,,,-0.324,,-...,578,661,578.0
osi-930,gdsc_OSI-930," inhibitor of Kit, KDR and CSF-1R; also potent to Flt-1, c-Raf and Lck",-0.408,-0.242,,-0.325,,--..,579,662,579.0
obatoclax mesylate,gdsc_Obatoclax Mesylate,Not Clinically Relevant,-0.325,,,-0.325,,-...,581,663,581.0
pd 153035,ctrp_PD 153035,Not Clinically Relevant,,-0.326,,-0.326,,.-..,582,664,582.0
nvp-bhg712,gdsc_NVP-BHG712,Not Clinically Relevant,-0.326,,,-0.326,,-...,583,665,583.0
tipifarnib,gdsc_Tipifarnib,Not Clinically Relevant,-0.326,,,-0.326,,-...,584,666,584.0
salubrinal,gdsc_Salubrinal,Not Clinically Relevant,-0.327,,,-0.327,,-...,586,667,586.0
hg6-64-1,gdsc_HG6-64-1,Not Clinically Relevant,-0.32799999999999996,,,-0.328,,-...,587,668,587.0
ibrutinib,ctrp_ibrutinib,BTK kinase inhibitor,,-0.33,,-0.33,,.-..,588,669,588.0
brd9647,ctrp_BRD9647,Not Clinically Relevant,,-0.33299999999999996,,-0.333,,.-..,590,670,590.0
cbb-1007,ctrp_CBB-1007,Not Clinically Relevant,,-0.33399999999999996,,-0.334,,.-..,591,671,591.0
parthenolide,gdsc_Parthenolide,Not Clinically Relevant,-0.452,-0.221,,-0.336,,--..,592,672,592.0
sgc0946,gdsc_SGC0946,Not Clinically Relevant,-0.337,,,-0.337,,-...,594,673,594.0
fh535,gdsc_FH535,Not Clinically Relevant,-0.337,,,-0.337,,-...,595,674,595.0
bms-509744,gdsc_BMS-509744,Not Clinically Relevant,-0.34,,,-0.34,,-...,596,675,596.0
jnk-9l,gdsc_JNK-9L,Not Clinically Relevant,-0.34299999999999997,,,-0.343,,-...,597,676,597.0
zebularine,ctrp_zebularine,Not Clinically Relevant,,-0.348,,-0.348,,.-..,599,677,599.0
fr-180204,gdsc_FR-180204,Not Clinically Relevant,-0.348,,,-0.348,,-...,600,678,600.0
pf-4800567 hydrochloride,ctrp_PF-4800567 hydrochloride,Not Clinically Relevant,,-0.353,,-0.353,,.-..,601,679,601.0
trametinib,gdsc_Trametinib,MEK inhibitor (MEK1 and MEK2),-0.41,-0.297,,-0.354,,--..,603,680,603.0
as601245,gdsc_AS601245,Not Clinically Relevant,-0.355,,,-0.355,,-...,604,681,604.0
