,drug,MoA,GDSC,CTRP,CCLE,DiSCoVER,CMAP,evidence,DiSCoVER rank,CMAP rank,Average rank
pifithrin-alpha,ctrp_pifithrin-alpha,Not Clinically Relevant,,0.27899999999999997,,0.279,,.+..,326,459,326.0
sr-ii-138a,ctrp_SR-II-138A,Not Clinically Relevant,,0.27899999999999997,,0.279,,.+..,327,460,327.0
pi-103,gdsc_PI-103,Not Clinically Relevant,0.23600000000000002,0.32299999999999995,,0.279,,++..,329,461,329.0
sb-743921,ctrp_SB-743921,kinesin spindle protein (KSP) inhibitor,,0.278,,0.278,,.+..,330,462,330.0
qs-11,ctrp_QS-11,Not Clinically Relevant,,0.278,,0.278,,.+..,331,463,331.0
pf-750,ctrp_PF-750,Not Clinically Relevant,,0.278,,0.278,,.+..,333,464,333.0
ql-x-138,gdsc_QL-X-138,Not Clinically Relevant,0.278,,,0.278,,+...,334,465,334.0
selumetinib,gdsc_Selumetinib,MEK1 inhibitor,-0.5760000000000001,-0.261,,-0.419,0.484,--.+,625,46,335.5
cr-1-31b,ctrp_CR-1-31B,Not Clinically Relevant,,0.27699999999999997,,0.277,,.+..,336,466,336.0
brd-a94377914,ctrp_BRD-A94377914,Not Clinically Relevant,,0.276,,0.276,,.+..,337,467,337.0
brd-k78574327,ctrp_BRD-K78574327,Not Clinically Relevant,,0.276,,0.276,,.+..,338,468,338.0
bicalutamide,gdsc_Bicalutamide,"antiandrogen, used to treat prostate cancer",-0.34600000000000003,,,-0.346,-0.248,-..-,575,102,338.5
gant-61,ctrp_GANT-61,Not Clinically Relevant,,0.276,,0.276,,.+..,339,469,339.0
brd-a05715709,ctrp_BRD-A05715709,Not Clinically Relevant,,0.275,,0.275,,.+..,341,470,341.0
gefitinib,gdsc_Gefitinib,EGFR inhibitor (Iressa),-0.514,-0.255,,-0.384,0.21,--.+,607,77,342.0
wiki4,gdsc_WIKI4,Not Clinically Relevant,0.27399999999999997,,,0.274,,+...,342,471,342.0
etomoxir,ctrp_etomoxir,"agonist of PPARα, inhibitor of carnitine palmitoyltransferase-1 (CPT-1)",,-0.363,,-0.363,-0.131,.-.+-,591,95,343.0
hbx-41108,ctrp_HBX-41108,Not Clinically Relevant,,0.27399999999999997,,0.274,,.+..,343,472,343.0
imatinib,ctrp_imatinib,"Bcr-abl, c-kit and PDGFR inhibitor",-0.273,-0.374,,-0.324,-0.643,--.-,552,135,343.5
erismodegib,ctrp_erismodegib,Hedgehog (Smoothened) antagonist (LDE225),,-0.318,,-0.318,-0.747,.-.-,545,142,343.5
i-bet151,ctrp_I-BET151,Not Clinically Relevant,,0.27399999999999997,,0.274,,.+..,344,473,344.0
ciclosporin,ctrp_ciclosporin,,,0.273,,0.273,,.+..,345,474,345.0
bleomycin a2,ctrp_bleomycin A2,"Induces DNA strand breaks, inhibits incorporation of thymidine into DNA strands.",,0.273,,0.273,,.+..,346,475,346.0
cudc-101,gdsc_CUDC-101,Not Clinically Relevant,0.273,,,0.273,,+...,347,476,347.0
marinopyrrole a,ctrp_marinopyrrole A,Not Clinically Relevant,,0.272,,0.272,,.+..,348,477,348.0
jq-1,ctrp_JQ-1,Not Clinically Relevant,,0.272,,0.272,,.+..,349,478,349.0
mk-0752,ctrp_MK-0752,Notch (gamma secretase) inhibitor,,0.272,,0.272,,.+..,350,479,350.0
momelotinib,ctrp_momelotinib,JAK1 and JAK2 inhibitor,,0.272,,0.272,,.+..,351,480,351.0
3-cl-ahpc,ctrp_3-Cl-AHPC,Not Clinically Relevant,,0.272,,0.272,,.+..,352,481,352.0
prl-3 inhibitor i,ctrp_PRL-3 inhibitor I,Not Clinically Relevant,,0.272,,0.272,,.+..,353,482,353.0
gsk2636771,ctrp_GSK2636771,"PI3K beta inhibitor, >900-fold selectivity over PI3Kα/PI3Kγ and >10-fold over PI3Kδ. ",,0.27,,0.27,,.+..,355,483,355.0
nvp-bsk805,ctrp_NVP-BSK805,Not Clinically Relevant,,0.27,,0.27,,.+..,356,484,356.0
afatinib,gdsc_Afatinib,EGFR and ErbB2 inhibitor,-0.564,-0.311,,-0.438,0.215,--.+,637,76,356.5
cp466722,gdsc_CP466722,Not Clinically Relevant,0.268,,,0.268,,+...,357,485,357.0
bx796,gdsc_BX796,Not Clinically Relevant,0.267,,,0.267,,+...,358,486,358.0
genentech cpd 10,gdsc_Genentech Cpd 10,Not Clinically Relevant,0.267,,,0.267,,+...,359,487,359.0
at7867,ctrp_AT7867,Not Clinically Relevant,,0.267,,0.267,,.+..,360,488,360.0
bosutinib,gdsc_Bosutinib,"BCR-Abl, Src, Lyn and Hck inhibitor",-0.494,-0.259,,-0.376,-0.5,--.-,602,119,360.5
blebbistatin,ctrp_blebbistatin,Not Clinically Relevant,,0.265,,0.265,,.+..,361,489,361.0
mln2480,ctrp_MLN2480,"TAK-580, pan-Raf kinase inhibitor",,0.265,,0.265,,.+..,362,490,362.0
r428,ctrp_R428,Not Clinically Relevant,,0.265,,0.265,,.+..,363,491,363.0
cil56,ctrp_CIL56,Not Clinically Relevant,,0.265,,0.265,,.+..,364,492,364.0
brd-k41334119,ctrp_BRD-K41334119,Not Clinically Relevant,,0.263,,0.263,,.+..,365,493,365.0
brd-k96970199,ctrp_BRD-K96970199,Not Clinically Relevant,,0.263,,0.263,,.+..,366,494,366.0
unc0321,ctrp_UNC0321,Not Clinically Relevant,,0.262,,0.262,,.+..,367,495,367.0
erlotinib,ctrp_erlotinib,EGFR inhibitor (Tarceva),-0.314,-0.395,-0.314,-0.341,-0.9229999999999999,----,568,166,367.0
dasatinib,gdsc_Dasatinib,"BCR-Abl, Src, c-Kit inhibitor",-0.42100000000000004,-0.307,,-0.364,-0.757,--.-,592,144,368.0
wz8040,ctrp_WZ8040,Not Clinically Relevant,,0.261,,0.261,,.+..,368,496,368.0
ml312,ctrp_ML312,Not Clinically Relevant,,0.261,,0.261,,.+..,370,497,370.0
tosedostat,ctrp_tosedostat,inhibitor of the M1 family of aminopeptidases,,0.261,,0.261,,.+..,371,498,371.0
myricetin,ctrp_myricetin,Not Clinically Relevant,,0.26,,0.26,,.+..,372,499,372.0
gsk525762a,ctrp_GSK525762A,Not Clinically Relevant,,0.26,,0.26,,.+..,373,500,373.0
aew541,ccle_AEW541,Not Clinically Relevant,,,0.26,0.26,,..+.,375,501,375.0
cyanoquinoline 11,ctrp_cyanoquinoline 11,Not Clinically Relevant,,0.26,,0.26,,.+..,376,502,376.0
ml210,ctrp_ML210,Not Clinically Relevant,,0.258,,0.258,,.+..,379,503,379.0
le-135,ctrp_LE-135,Not Clinically Relevant,,0.257,,0.257,,.+..,380,504,380.0
regorafenib,ctrp_regorafenib,VEGFR2-TIE2 inhibitor ,,0.257,,0.257,,.+..,381,505,381.0
dinaciclib,ctrp_dinaciclib,"CDK inhibitor, esp CDK1, 2, 5, and 9",,0.257,,0.257,,.+..,382,506,382.0
brd-k34099515,ctrp_BRD-K34099515,Not Clinically Relevant,,0.257,,0.257,,.+..,383,507,383.0
tozasertib,gdsc_Tozasertib,"VX-680, pan-Aurora inhibitor, mostly against Aurora A, less potent towards Aurora B/C",-0.483,,,-0.483,-0.33399999999999996,-..--,653,113,383.0
tw-37,ctrp_TW-37,Not Clinically Relevant,,0.256,,0.256,,.+..,384,508,384.0
gsk690693,gdsc_GSK690693,Not Clinically Relevant,0.255,,,0.255,,+...,386,509,386.0
qw-bi-011,ctrp_QW-BI-011,Not Clinically Relevant,,0.253,,0.253,,.+..,388,510,388.0
dbeq,ctrp_DBeQ,Not Clinically Relevant,,0.252,,0.252,,.+..,390,511,390.0
brd-a02303741,ctrp_BRD-A02303741,Not Clinically Relevant,,0.252,,0.252,,.+..,391,512,391.0
brd9876,ctrp_BRD9876,Not Clinically Relevant,,0.251,,0.251,,.+..,394,513,394.0
wp1130,ctrp_WP1130,Not Clinically Relevant,,0.251,,0.251,,.+..,395,514,395.0
ci-976,ctrp_CI-976,Not Clinically Relevant,,0.25,,0.25,,.+..,396,515,396.0
ml320,ctrp_ML320,Not Clinically Relevant,,0.249,,0.249,,.+..,397,516,397.0
sepantronium bromide,gdsc_Sepantronium bromide,"YM155 (Sepantronium Bromide), survivin suppressant ",0.249,,,0.249,,+...,398,517,398.0
brd-k01737880,ctrp_BRD-K01737880,Not Clinically Relevant,,0.247,,0.247,,.+..,399,518,399.0
tigecycline,ctrp_tigecycline,antibiotic used to treat a number of bacterial infections,,0.24600000000000002,,0.246,,.+..,400,519,400.0
ql-xii-47,gdsc_QL-XII-47,Not Clinically Relevant,0.24600000000000002,,,0.246,,+...,401,520,401.0
tw 37,gdsc_TW 37,Not Clinically Relevant,0.24600000000000002,,,0.246,,+...,402,521,402.0
dacinostat,gdsc_Dacinostat,Not Clinically Relevant,0.24600000000000002,,,0.246,,+...,403,522,403.0
tae684,ccle_TAE684,Not Clinically Relevant,,,0.245,0.245,,..+.,404,523,404.0
ex-527,ctrp_EX-527,SIRT1 inhibitor,,0.244,,0.244,,.+..,405,524,405.0
sid 26681509,ctrp_SID 26681509,Not Clinically Relevant,,0.242,,0.242,,.+..,406,525,406.0
gsk-j4,ctrp_GSK-J4,Not Clinically Relevant,,0.24100000000000002,,0.241,,.+..,407,526,407.0
sr8278,ctrp_SR8278,Not Clinically Relevant,,0.23800000000000002,,0.238,,.+..,408,527,408.0
oligomycin a,ctrp_oligomycin A,Not Clinically Relevant,,0.237,,0.237,,.+..,409,528,409.0
stemregenin 1,ctrp_StemRegenin 1,Not Clinically Relevant,,0.23600000000000002,,0.236,,.+..,411,529,411.0
"1s,3r-rsl-3","ctrp_1S,3R-RSL-3",Not Clinically Relevant,,0.235,,0.235,,.+..,412,530,412.0
ku 0060648,ctrp_KU 0060648,Not Clinically Relevant,,0.23199999999999998,,0.232,,.+..,413,531,413.0
thz-2-102-1,gdsc_THZ-2-102-1,Not Clinically Relevant,0.231,,,0.231,,+...,414,532,414.0
brd-k30748066,ctrp_BRD-K30748066,Not Clinically Relevant,,0.228,,0.228,,.+..,415,533,415.0
brd4132,ctrp_BRD4132,Not Clinically Relevant,,0.228,,0.228,,.+..,416,534,416.0
vandetanib,ctrp_vandetanib,"VEGFR, EGFR and RET inhibitor",,0.22,,0.22,,.+..,419,535,419.0
sns-032,ctrp_SNS-032,"CDK inhibitor, esp CDK2 , 7 and 9 ",,0.215,,0.215,,.+..,420,536,420.0
neopeltolide,ctrp_neopeltolide,Not Clinically Relevant,,0.214,,0.214,,.+..,421,537,421.0
brd-k33514849,ctrp_BRD-K33514849,Not Clinically Relevant,,0.203,,0.203,,.+..,422,538,422.0
l-685458,ccle_L-685458,Not Clinically Relevant,,0.33899999999999997,-0.264,0.037,,.+-.,426,539,426.0
raf265,ccle_RAF265,inhibitor of C-Raf/B-Raf/B-Raf V600E,,0.262,-0.207,0.028,,.+-.,427,540,427.0
azd7762,gdsc_AZD7762, Chk1 / Chk2 inhibitor,-0.28,0.285,,0.002,,-+..,432,541,432.0
snx-2112,gdsc_SNX-2112,Not Clinically Relevant,-0.255,0.24600000000000002,,-0.004,,-+..,433,542,433.0
nutlin-3,ccle_Nutlin-3,"Mdm2 antagonist, stabilizes p53 ",,0.3,-0.315,-0.008,,.+-.,434,543,434.0
zstk474,gdsc_ZSTK474,"PI3K inhibitor, inhibits all four PI3K isoforms, but most active against PI3Kδ",-0.317,0.29100000000000004,,-0.013,,-+..,436,544,436.0
azd8055,gdsc_AZD8055,mTOR inhibitor,-0.32,0.247,,-0.037,,-+..,438,545,438.0
ku-55933,gdsc_KU-55933,Not Clinically Relevant,-0.426,0.35100000000000003,,-0.037,,-+..,439,546,439.0
osi-930,gdsc_OSI-930," inhibitor of Kit, KDR and CSF-1R; also potent to Flt-1, c-Raf and Lck",-0.364,0.28600000000000003,,-0.039,,-+..,440,547,440.0
nvp-tae684,gdsc_NVP-TAE684,Not Clinically Relevant,-0.419,0.336,,-0.041,,-+..,441,548,441.0
piperlongumine,gdsc_Piperlongumine,Not Clinically Relevant,-0.36,0.273,,-0.043,,-+..,442,549,442.0
mg-132,gdsc_MG-132,Not Clinically Relevant,-0.39399999999999996,0.301,,-0.046,,-+..,443,550,443.0
bexarotene,gdsc_Bexarotene,"retinoid that selectively activates retinoid X receptors (RXRs), induces cell differentiation and apoptosis ",-0.455,0.359,,-0.048,,-+..,444,551,444.0
cabozantinib,gdsc_Cabozantinib,"MET, AXL, VEGFR and RET inhibitor",-0.431,0.325,,-0.053,,-+..,446,552,446.0
pevonedistat,gdsc_Pevonedistat,"(MLN4924), inhibitor of NEDD8-activating enzyme (NAE)",-0.38799999999999996,0.261,,-0.063,,-+..,449,553,449.0
chir-99021,gdsc_CHIR-99021,Not Clinically Relevant,-0.419,0.26,,-0.079,,-+..,451,554,451.0
azd6482,gdsc_AZD6482,"PI3Kβ inhibitor, less active against PI3Kδ, PI3Kα and PI3Kγ ",-0.478,0.289,,-0.094,,-+..,455,555,455.0
pac-1,gdsc_PAC-1,Not Clinically Relevant,-0.473,0.265,,-0.104,,-+..,457,556,457.0
parthenolide,gdsc_Parthenolide,Not Clinically Relevant,-0.525,0.276,,-0.124,,-+..,459,557,459.0
bafilomycin a1,ctrp_bafilomycin A1,Not Clinically Relevant,,-0.185,,-0.185,,.-..,463,558,463.0
bec,ctrp_BEC,Not Clinically Relevant,,-0.19,,-0.19,,.-..,464,559,464.0
brd-k71935468,ctrp_BRD-K71935468,Not Clinically Relevant,,-0.215,,-0.215,,.-..,465,560,465.0
17-aag,ccle_17-AAG,Not Clinically Relevant,,,-0.217,-0.217,,..-.,466,561,466.0
ipa-3,gdsc_IPA-3,Not Clinically Relevant,-0.226,,,-0.226,,-...,467,562,467.0
tl-1-85,gdsc_TL-1-85,Not Clinically Relevant,-0.22699999999999998,,,-0.227,,-...,468,563,468.0
ng-25,gdsc_NG-25,Not Clinically Relevant,-0.228,,,-0.228,,-...,469,564,469.0
azd0530,ccle_AZD0530,"kinase inhibitor, with selectivity against Src and Bcr-Abl",,,-0.23199999999999998,-0.232,,..-.,470,565,470.0
austocystin d,ctrp_austocystin D,Not Clinically Relevant,,-0.235,,-0.235,,.-..,472,566,472.0
khs101,ctrp_KHS101,Not Clinically Relevant,,-0.23600000000000002,,-0.236,,.-..,473,567,473.0
brefeldin a,ctrp_brefeldin A,Not Clinically Relevant,,-0.242,,-0.242,,.-..,474,568,474.0
brd8958,ctrp_BRD8958,Not Clinically Relevant,,-0.247,,-0.247,,.-..,475,569,475.0
tki258,ccle_TKI258,Not Clinically Relevant,,,-0.247,-0.247,,..-.,476,570,476.0
brd-k63431240,ctrp_BRD-K63431240,Not Clinically Relevant,,-0.248,,-0.248,,.-..,477,571,477.0
avicin d,ctrp_avicin D,Not Clinically Relevant,,-0.249,,-0.249,,.-..,478,572,478.0
col-3,ctrp_COL-3,matrix metalloproteinase (MMP) inhibitor,,-0.249,,-0.249,,.-..,479,573,479.0
betulinic acid,ctrp_betulinic acid,Not Clinically Relevant,,-0.25,,-0.25,,.-..,480,574,480.0
brd-k48334597,ctrp_BRD-K48334597,Not Clinically Relevant,,-0.251,,-0.251,,.-..,481,575,481.0
dmog,gdsc_DMOG,Not Clinically Relevant,-0.252,,,-0.252,,-...,482,576,482.0
brd-k27224038,ctrp_BRD-K27224038,Not Clinically Relevant,,-0.256,,-0.256,,.-..,485,577,485.0
epothilone b,gdsc_Epothilone B,Not Clinically Relevant,-0.259,,,-0.259,,-...,486,578,486.0
cay10594,ctrp_CAY10594,Not Clinically Relevant,,-0.261,,-0.261,,.-..,487,579,487.0
pd-0325901,ccle_PD-0325901,Not Clinically Relevant,,,-0.263,-0.263,,..-.,488,580,488.0
gsk650394,gdsc_GSK650394,Not Clinically Relevant,-0.264,,,-0.264,,-...,489,581,489.0
brd-k14844214,ctrp_BRD-K14844214,Not Clinically Relevant,,-0.266,,-0.266,,.-..,490,582,490.0
zd-6474,ccle_ZD-6474,"VEGFR, EGFR and RET inhibitor",,,-0.266,-0.266,,..-.,492,583,492.0
azd7545,ctrp_AZD7545,Not Clinically Relevant,,-0.268,,-0.268,,.-..,493,584,493.0
brd-k55116708,ctrp_BRD-K55116708,Not Clinically Relevant,,-0.268,,-0.268,,.-..,494,585,494.0
spautin-1,ctrp_spautin-1,Not Clinically Relevant,,-0.26899999999999996,,-0.269,,.-..,495,586,495.0
brd-k97651142,ctrp_BRD-K97651142,Not Clinically Relevant,,-0.27,,-0.27,,.-..,496,587,496.0
thz-2-49,gdsc_THZ-2-49,Not Clinically Relevant,-0.271,,,-0.271,,-...,497,588,497.0
brd-k48477130,ctrp_BRD-K48477130,Not Clinically Relevant,,-0.271,,-0.271,,.-..,499,589,499.0
jq1,gdsc_JQ1,Not Clinically Relevant,-0.27399999999999997,,,-0.274,,-...,500,590,500.0
ifosfamide,ctrp_ifosfamide,"alkylating agent, nitrogen mustard family, works by disrupting the duplication of DNA and the creation of RNA",,-0.27699999999999997,,-0.277,,.-..,501,591,501.0
ver-155008,ctrp_VER-155008,Not Clinically Relevant,,-0.27699999999999997,,-0.277,,.-..,502,592,502.0
pd-0332991,ccle_PD-0332991,CDK4/6 inhibitor,,,-0.278,-0.278,,..-.,503,593,503.0
cid-5951923,ctrp_CID-5951923,Not Clinically Relevant,,-0.278,,-0.278,,.-..,504,594,504.0
lestauritinib,gdsc_Lestauritinib,Not Clinically Relevant,-0.278,,,-0.278,,-...,505,595,505.0
elesclomol,gdsc_Elesclomol,Not Clinically Relevant,-0.28,,,-0.28,,-...,506,596,506.0
brd-k27986637,ctrp_BRD-K27986637,Not Clinically Relevant,,-0.28,,-0.28,,.-..,507,597,507.0
bay-61-3606,gdsc_BAY-61-3606,Not Clinically Relevant,-0.28,,,-0.28,,-...,508,598,508.0
sb590885,gdsc_SB590885,Not Clinically Relevant,-0.281,,,-0.281,,-...,509,599,509.0
brd-k09344309,ctrp_BRD-K09344309,Not Clinically Relevant,,-0.285,,-0.285,,.-..,511,600,511.0
yk-4-279,gdsc_YK-4-279,Not Clinically Relevant,-0.287,,,-0.287,,-...,512,601,512.0
nelarabine,ctrp_nelarabine,"purine nucleoside analog, which causes inhibition of DNA synthesis and cytotoxicity",,-0.28800000000000003,,-0.288,,.-..,513,602,513.0
as605240,gdsc_AS605240,Not Clinically Relevant,-0.28800000000000003,,,-0.288,,-...,514,603,514.0
way-362450,ctrp_WAY-362450,Not Clinically Relevant,,-0.28800000000000003,,-0.288,,.-..,515,604,515.0
ml334 diastereomer,ctrp_ML334 diastereomer,Not Clinically Relevant,,-0.289,,-0.289,,.-..,516,605,516.0
sj-172550,ctrp_SJ-172550,Not Clinically Relevant,,-0.289,,-0.289,,.-..,517,606,517.0
mln2238,ctrp_MLN2238,"Ixazomib, Proteasome inhibitor, inhibits the chymotrypsin-like proteolytic (β5) site of the 20S proteasome ",,-0.29,,-0.29,,.-..,518,607,518.0
osu-03012,gdsc_OSU-03012,Not Clinically Relevant,-0.29100000000000004,,,-0.291,,-...,519,608,519.0
a-804598,ctrp_A-804598,Not Clinically Relevant,,-0.293,,-0.293,,.-..,521,609,521.0
gw843682x,gdsc_GW843682X,Not Clinically Relevant,-0.294,,,-0.294,,-...,522,610,522.0
cct-018159,gdsc_CCT-018159,Not Clinically Relevant,-0.297,,,-0.297,,-...,524,611,524.0
fumonisin b1,ctrp_fumonisin B1,Not Clinically Relevant,,-0.298,,-0.298,,.-..,525,612,525.0
brd-k94991378,ctrp_BRD-K94991378,Not Clinically Relevant,,-0.301,,-0.301,,.-..,526,613,526.0
jq12,gdsc_JQ12,Not Clinically Relevant,-0.301,,,-0.301,,-...,527,614,527.0
pfi-1,gdsc_PFI-1,Not Clinically Relevant,-0.302,,,-0.302,,-...,528,615,528.0
shikonin,gdsc_Shikonin,Not Clinically Relevant,-0.303,,,-0.303,,-...,529,616,529.0
kin001-244,gdsc_KIN001-244,Not Clinically Relevant,-0.303,,,-0.303,,-...,530,617,530.0
pd318088,ctrp_PD318088,Not Clinically Relevant,,-0.304,,-0.304,,.-..,531,618,531.0
omipalisib,gdsc_Omipalisib,Not Clinically Relevant,-0.305,,,-0.305,,-...,532,619,532.0
plx4720,ccle_PLX4720,Not Clinically Relevant,,,-0.308,-0.308,,..-.,533,620,533.0
vaf-347,ctrp_VAF-347,Not Clinically Relevant,,-0.308,,-0.308,,.-..,534,621,534.0
gdc-0879,ctrp_GDC-0879,Not Clinically Relevant,,-0.309,,-0.309,,.-..,535,622,535.0
aa-cocf3,ctrp_AA-COCF3,Not Clinically Relevant,,-0.31,,-0.31,,.-..,537,623,537.0
pictilisib,gdsc_Pictilisib,"Pictilisib, potent inhibitor of PI3Kα/δ, with modest selectivity against p110β (11-fold) and p110γ",-0.31,,,-0.31,,-...,538,624,538.0
xmd8-92,gdsc_XMD8-92,Not Clinically Relevant,-0.31,,,-0.31,,-...,539,625,539.0
embelin,gdsc_Embelin,Not Clinically Relevant,-0.311,,,-0.311,,-...,541,626,541.0
cmk,gdsc_CMK,Not Clinically Relevant,-0.312,,,-0.312,,-...,542,627,542.0
brd-k17060750,ctrp_BRD-K17060750,Not Clinically Relevant,,-0.313,,-0.313,,.-..,543,628,543.0
brd-k50799972,ctrp_BRD-K50799972,Not Clinically Relevant,,-0.318,,-0.318,,.-..,544,629,544.0
seliciclib,gdsc_Seliciclib,Not Clinically Relevant,-0.319,,,-0.319,,-...,547,630,547.0
fsc231,ctrp_FSC231,Not Clinically Relevant,,-0.32,,-0.32,,.-..,548,631,548.0
pf-562271,gdsc_PF-562271,Not Clinically Relevant,-0.321,,,-0.321,,-...,549,632,549.0
gsk4112,ctrp_GSK4112,Not Clinically Relevant,,-0.321,,-0.321,,.-..,550,633,550.0
ponatinib,gdsc_Ponatinib,Bcr-abl inhibitor,-0.32299999999999995,,,-0.323,,-...,551,634,551.0
azd6244,ccle_AZD6244,MEK1 inhibitor,,,-0.324,-0.324,,..-.,553,635,553.0
brd-k71781559,ctrp_BRD-K71781559,Not Clinically Relevant,,-0.324,,-0.324,,.-..,554,636,554.0
pf-543,ctrp_PF-543,Not Clinically Relevant,,-0.324,,-0.324,,.-..,555,637,555.0
s-trityl-l-cysteine,gdsc_S-Trityl-L-cysteine,Not Clinically Relevant,-0.325,,,-0.325,,-...,556,638,556.0
thapsigargin,gdsc_Thapsigargin,Not Clinically Relevant,-0.325,,,-0.325,,-...,557,639,557.0
brd-k64610608,ctrp_BRD-K64610608,Not Clinically Relevant,,-0.325,,-0.325,,.-..,558,640,558.0
a-443654,gdsc_A-443654,Not Clinically Relevant,-0.32899999999999996,,,-0.329,,-...,559,641,559.0
luminespib,gdsc_Luminespib,Not Clinically Relevant,-0.32899999999999996,,,-0.329,,-...,560,642,560.0
obatoclax mesylate,gdsc_Obatoclax Mesylate,Not Clinically Relevant,-0.33399999999999996,,,-0.334,,-...,561,643,561.0
brd-k09587429,ctrp_BRD-K09587429,Not Clinically Relevant,,-0.33399999999999996,,-0.334,,.-..,562,644,562.0
bcl-lzh-4,ctrp_BCL-LZH-4,Not Clinically Relevant,,-0.335,,-0.335,,.-..,563,645,563.0
lbw242,ccle_LBW242,Not Clinically Relevant,,,-0.335,-0.335,,..-.,564,646,564.0
brd-k33199242,ctrp_BRD-K33199242,Not Clinically Relevant,,-0.337,,-0.337,,.-..,565,647,565.0
ipr-456,ctrp_IPR-456,Not Clinically Relevant,,-0.33799999999999997,,-0.338,,.-..,566,648,566.0
cbb-1007,ctrp_CBB-1007,Not Clinically Relevant,,-0.33799999999999997,,-0.338,,.-..,567,649,567.0
enzastaurin,gdsc_Enzastaurin,Not Clinically Relevant,-0.341,,,-0.341,,-...,569,650,569.0
zibotentan,gdsc_Zibotentan,Not Clinically Relevant,-0.342,,,-0.342,,-...,571,651,571.0
bleomycin,gdsc_Bleomycin,"Induces DNA strand breaks, inhibits incorporation of thymidine into DNA strands.",-0.34299999999999997,,,-0.343,,-...,572,652,572.0
midostaurin,gdsc_Midostaurin,Not Clinically Relevant,-0.344,,,-0.344,,-...,573,653,573.0
brd9647,ctrp_BRD9647,Not Clinically Relevant,,-0.344,,-0.344,,.-..,574,654,574.0
pyrimethamine,gdsc_Pyrimethamine,Not Clinically Relevant,-0.34700000000000003,,,-0.347,,-...,576,655,576.0
gsk269962a,gdsc_GSK269962A,Not Clinically Relevant,-0.348,,,-0.348,,-...,577,656,577.0
jnk-9l,gdsc_JNK-9L,Not Clinically Relevant,-0.349,,,-0.349,,-...,578,657,578.0
dactolisib,gdsc_Dactolisib,PI3K/mTOR inhibitor,-0.35,,,-0.35,,-...,579,658,579.0
pd0325901,gdsc_PD0325901,Not Clinically Relevant,-0.35100000000000003,,,-0.351,,-...,580,659,580.0
tanespimycin,gdsc_Tanespimycin,HSP90 inhibitor,-0.47200000000000003,-0.23399999999999999,,-0.353,,--..,581,660,581.0
bleomycin (50 um),gdsc_Bleomycin (50 uM),Not Clinically Relevant,-0.353,,,-0.353,,-...,582,661,582.0
tipifarnib,gdsc_Tipifarnib,Not Clinically Relevant,-0.353,,,-0.353,,-...,583,662,583.0
trametinib,gdsc_Trametinib,MEK inhibitor (MEK1 and MEK2),-0.39299999999999996,-0.317,,-0.355,,--..,584,663,584.0
brd-k52037352,ctrp_BRD-K52037352,Not Clinically Relevant,,-0.35600000000000004,,-0.356,,.-..,585,664,585.0
(5z)-7-oxozeaenol,gdsc_(5Z)-7-Oxozeaenol,Not Clinically Relevant,-0.35700000000000004,,,-0.357,,-...,586,665,586.0
salubrinal,gdsc_Salubrinal,Not Clinically Relevant,-0.35700000000000004,,,-0.357,,-...,587,666,587.0
bortezomib,gdsc_Bortezomib,proteasome inhibitor (Velcade),-0.43799999999999994,-0.28,,-0.359,,--..,588,667,588.0
nvp-bhg712,gdsc_NVP-BHG712,Not Clinically Relevant,-0.359,,,-0.359,,-...,589,668,589.0
akt inhibitor viii,gdsc_AKT inhibitor VIII,Not Clinically Relevant,-0.36,,,-0.36,,-...,590,669,590.0
zebularine,ctrp_zebularine,Not Clinically Relevant,,-0.366,,-0.366,,.-..,593,670,593.0
sgc0946,gdsc_SGC0946,Not Clinically Relevant,-0.366,,,-0.366,,-...,594,671,594.0
ql-viii-58,gdsc_QL-VIII-58,Not Clinically Relevant,-0.36700000000000005,,,-0.367,,-...,595,672,595.0
isonicotinohydroxamic acid,ctrp_isonicotinohydroxamic acid,Not Clinically Relevant,,-0.368,,-0.368,,.-..,596,673,596.0
as601245,gdsc_AS601245,Not Clinically Relevant,-0.37,,,-0.37,,-...,597,674,597.0
ic-87114,ctrp_IC-87114,Not Clinically Relevant,,-0.371,,-0.371,,.-..,598,675,598.0
avagacestat,gdsc_Avagacestat,Not Clinically Relevant,-0.371,,,-0.371,,-...,599,676,599.0
hg6-64-1,gdsc_HG6-64-1,Not Clinically Relevant,-0.37200000000000005,,,-0.372,,-...,600,677,600.0
wh-4-023,gdsc_WH-4-023,Not Clinically Relevant,-0.375,,,-0.375,,-...,601,678,601.0
lfm-a13,gdsc_LFM-A13,Not Clinically Relevant,-0.376,,,-0.376,,-...,603,679,603.0
brd-k99006945,ctrp_BRD-K99006945,Not Clinically Relevant,,-0.38,,-0.38,,.-..,604,680,604.0
fh535,gdsc_FH535,Not Clinically Relevant,-0.381,,,-0.381,,-...,605,681,605.0
sl0101,gdsc_SL0101,Not Clinically Relevant,-0.384,,,-0.384,,-...,606,682,606.0
xmd11-85h,gdsc_XMD11-85h,Not Clinically Relevant,-0.39,,,-0.39,,-...,608,683,608.0
pf-4708671,gdsc_PF-4708671,Not Clinically Relevant,-0.392,,,-0.392,,-...,609,684,609.0
refametinib,gdsc_Refametinib,Not Clinically Relevant,-0.39399999999999996,,,-0.394,,-...,610,685,610.0
stf-62247,gdsc_STF-62247,Not Clinically Relevant,-0.39799999999999996,,,-0.398,,-...,611,686,611.0
