,moa,GDSC,CTRP,CCLE,drug,score,evidence
procarbazine,alkylating agent,,-0.348,,ctrp_procarbazine,-0.348,.-.
azd6244,MEK1 inhibitor,,,-0.348,ccle_AZD6244,-0.348,..-
luminespib,Not Clinically Relevant,-0.353,,,gdsc_Luminespib,-0.353,-..
pyrimethamine,Not Clinically Relevant,-0.354,,,gdsc_Pyrimethamine,-0.354,-..
a-443654,Not Clinically Relevant,-0.354,,,gdsc_A-443654,-0.354,-..
ibrutinib,BTK kinase inhibitor,,-0.355,,ctrp_ibrutinib,-0.355,.-.
embelin,Not Clinically Relevant,-0.35600000000000004,,,gdsc_Embelin,-0.356,-..
isonicotinohydroxamic acid,Not Clinically Relevant,,-0.35600000000000004,,ctrp_isonicotinohydroxamic acid,-0.356,.-.
etomoxir,"agonist of PPARα, inhibitor of carnitine palmitoyltransferase-1 (CPT-1)",,-0.35700000000000004,,ctrp_etomoxir,-0.357,.-.
bleomycin,"Induces DNA strand breaks, inhibits incorporation of thymidine into DNA strands.",-0.35700000000000004,,,gdsc_Bleomycin,-0.357,-..
s-trityl-l-cysteine,Not Clinically Relevant,-0.35700000000000004,,,gdsc_S-Trityl-L-cysteine,-0.357,-..
aica ribonucleotide,Not Clinically Relevant,-0.35700000000000004,,,gdsc_AICA Ribonucleotide,-0.357,-..
cbb-1007,Not Clinically Relevant,,-0.358,,ctrp_CBB-1007,-0.358,.-.
veliparib,PARP inhibitor.,-0.467,-0.255,,gdsc_Veliparib,-0.361,--.
erlotinib,EGFR inhibitor (Tarceva),-0.34299999999999997,-0.40399999999999997,-0.34,ctrp_erlotinib,-0.362,---
enzastaurin,Not Clinically Relevant,-0.36200000000000004,,,gdsc_Enzastaurin,-0.362,-..
pd0325901,Not Clinically Relevant,-0.365,,,gdsc_PD0325901,-0.365,-..
cisplatin,Not Clinically Relevant,-0.366,,,gdsc_Cisplatin,-0.366,-..
sb-431542,Not Clinically Relevant,,-0.369,,ctrp_SB-431542,-0.369,.-.
hg6-64-1,Not Clinically Relevant,-0.371,,,gdsc_HG6-64-1,-0.371,-..
zibotentan,Not Clinically Relevant,-0.37200000000000005,,,gdsc_Zibotentan,-0.372,-..
sgc0946,Not Clinically Relevant,-0.37200000000000005,,,gdsc_SGC0946,-0.372,-..
jnk-9l,Not Clinically Relevant,-0.373,,,gdsc_JNK-9L,-0.373,-..
tipifarnib,Not Clinically Relevant,-0.374,,,gdsc_Tipifarnib,-0.374,-..
(5z)-7-oxozeaenol,Not Clinically Relevant,-0.376,,,gdsc_(5Z)-7-Oxozeaenol,-0.376,-..
pd 153035,Not Clinically Relevant,,-0.37799999999999995,,ctrp_PD 153035,-0.378,.-.
bicalutamide,"antiandrogen, used to treat prostate cancer",-0.37799999999999995,,,gdsc_Bicalutamide,-0.378,-..
trametinib,MEK inhibitor (MEK1 and MEK2),-0.43200000000000005,-0.325,,gdsc_Trametinib,-0.379,--.
fh535,Not Clinically Relevant,-0.381,,,gdsc_FH535,-0.381,-..
dactolisib,PI3K/mTOR inhibitor,-0.381,,,gdsc_Dactolisib,-0.381,-..
nvp-bhg712,Not Clinically Relevant,-0.382,,,gdsc_NVP-BHG712,-0.382,-..
brd-k52037352,Not Clinically Relevant,,-0.38299999999999995,,ctrp_BRD-K52037352,-0.383,.-.
akt inhibitor viii,Not Clinically Relevant,-0.38299999999999995,,,gdsc_AKT inhibitor VIII,-0.383,-..
obatoclax mesylate,Not Clinically Relevant,-0.38299999999999995,,,gdsc_Obatoclax Mesylate,-0.383,-..
birinapant,"SMAC mimetic, mostly to cIAP1, less potent against XIAP.",,-0.38299999999999995,,ctrp_birinapant,-0.383,.-.
ql-viii-58,Not Clinically Relevant,-0.385,,,gdsc_QL-VIII-58,-0.385,-..
pf-562271,Not Clinically Relevant,-0.387,,,gdsc_PF-562271,-0.387,-..
zebularine,Not Clinically Relevant,,-0.389,,ctrp_zebularine,-0.389,.-.
xmd11-85h,Not Clinically Relevant,-0.391,,,gdsc_XMD11-85h,-0.391,-..
bosutinib,"BCR-Abl, Src, Lyn and Hck inhibitor",-0.514,-0.268,,gdsc_Bosutinib,-0.391,--.
lenalidomide,"derivative of thalidomide, which interacts with the ubiquitin E3 ligase cereblon, targeting this enzyme to degrade the Ikaros transcription factors IKZF1 and IKZF3. Used for multiple myeloma",-0.39399999999999996,,,gdsc_Lenalidomide,-0.394,-..
tanespimycin,HSP90 inhibitor,-0.517,-0.27399999999999997,,gdsc_Tanespimycin,-0.395,--.
as601245,Not Clinically Relevant,-0.395,,,gdsc_AS601245,-0.395,-..
midostaurin,Not Clinically Relevant,-0.39799999999999996,,,gdsc_Midostaurin,-0.398,-..
unc1215,Not Clinically Relevant,-0.4,,,gdsc_UNC1215,-0.4,-..
bleomycin (50 um),Not Clinically Relevant,-0.401,,,gdsc_Bleomycin (50 uM),-0.401,-..
salubrinal,Not Clinically Relevant,-0.402,,,gdsc_Salubrinal,-0.402,-..
gefitinib,EGFR inhibitor (Iressa),-0.52,-0.287,,gdsc_Gefitinib,-0.403,--.
o-6-benzylguanine,"guanine analog, binds the DNA repair enzyme O(6)-alkylguanine DNA alkyltransferase (AGT) resulting in inhibition of AGT-mediated DNA repair",,-0.406,,ctrp_O-6-benzylguanine,-0.406,.-.
bms-509744,Not Clinically Relevant,-0.406,,,gdsc_BMS-509744,-0.406,-..
refametinib,Not Clinically Relevant,-0.41,,,gdsc_Refametinib,-0.41,-..
pf-4708671,Not Clinically Relevant,-0.41,,,gdsc_PF-4708671,-0.41,-..
stf-62247,Not Clinically Relevant,-0.41,,,gdsc_STF-62247,-0.41,-..
dasatinib,"BCR-Abl, Src, c-Kit inhibitor",-0.47100000000000003,-0.348,,gdsc_Dasatinib,-0.41,--.
selumetinib,MEK1 inhibitor,-0.5660000000000001,-0.26,,gdsc_Selumetinib,-0.413,--.
tgx221,Not Clinically Relevant,-0.415,,,gdsc_TGX221,-0.415,-..
a-770041,Not Clinically Relevant,-0.41700000000000004,,,gdsc_A-770041,-0.417,-..
selisistat,SIRT1 inhibitor,-0.42,,,gdsc_Selisistat,-0.42,-..
wh-4-023,Not Clinically Relevant,-0.42100000000000004,,,gdsc_WH-4-023,-0.421,-..
xmd8-85,Not Clinically Relevant,-0.426,,,gdsc_XMD8-85,-0.426,-..
fmk,Not Clinically Relevant,-0.42700000000000005,,,gdsc_FMK,-0.427,-..
cct007093,Not Clinically Relevant,-0.431,,,gdsc_CCT007093,-0.431,-..
xmd15-27,Not Clinically Relevant,-0.431,,,gdsc_XMD15-27,-0.431,-..
avagacestat,Not Clinically Relevant,-0.433,,,gdsc_Avagacestat,-0.433,-..
fr-180204,Not Clinically Relevant,-0.434,,,gdsc_FR-180204,-0.434,-..
bix02189,Not Clinically Relevant,-0.435,,,gdsc_BIX02189,-0.435,-..
lfm-a13,Not Clinically Relevant,-0.436,,,gdsc_LFM-A13,-0.436,-..
eht-1864,Not Clinically Relevant,-0.439,,,gdsc_EHT-1864,-0.439,-..
fti-277,Not Clinically Relevant,-0.442,,,gdsc_FTI-277,-0.442,-..
kin001-236,Not Clinically Relevant,-0.44299999999999995,,,gdsc_KIN001-236,-0.443,-..
ci-1040,Not Clinically Relevant,-0.44299999999999995,,,gdsc_CI-1040,-0.443,-..
cgp-60474,Not Clinically Relevant,-0.44799999999999995,,,gdsc_CGP-60474,-0.448,-..
nsc-87877,Not Clinically Relevant,-0.452,,,gdsc_NSC-87877,-0.452,-..
doramapimod,Not Clinically Relevant,-0.45299999999999996,,,gdsc_Doramapimod,-0.453,-..
afatinib,EGFR and ErbB2 inhibitor,-0.565,-0.34299999999999997,,gdsc_Afatinib,-0.454,--.
cgp-082996,Not Clinically Relevant,-0.455,,,gdsc_CGP-082996,-0.455,-..
jnk inhibitor viii,Not Clinically Relevant,-0.45799999999999996,,,gdsc_JNK Inhibitor VIII,-0.458,-..
gsk1904529a,Not Clinically Relevant,-0.46,,,gdsc_GSK1904529A,-0.46,-..
jw-7-52-1,Not Clinically Relevant,-0.462,,,gdsc_JW-7-52-1,-0.462,-..
iox2,Not Clinically Relevant,-0.46299999999999997,,,gdsc_IOX2,-0.463,-..
whi-p97,Not Clinically Relevant,-0.46799999999999997,,,gdsc_WHI-P97,-0.468,-..
sl0101,Not Clinically Relevant,-0.46799999999999997,,,gdsc_SL0101,-0.468,-..
pha-665752,Not Clinically Relevant,-0.645,,-0.294,gdsc_PHA-665752,-0.47,-.-
tak-715,Not Clinically Relevant,-0.47,,,gdsc_TAK-715,-0.47,-..
z-llnle-cho,Not Clinically Relevant,-0.47200000000000003,,,gdsc_Z-LLNle-CHO,-0.472,-..
nu7441,Not Clinically Relevant,-0.48,,,gdsc_NU7441,-0.48,-..
rucaparib,"PARP inhibitor, inhibits DNA repair",-0.489,,,gdsc_Rucaparib,-0.489,-..
vismodegib,Hedgehog (Smoothened) antagonist (GDC-0449),-0.491,,,gdsc_Vismodegib,-0.491,-..
pelitinib,Not Clinically Relevant,-0.494,,,gdsc_Pelitinib,-0.494,-..
tozasertib,"VX-680, pan-Aurora inhibitor, mostly against Aurora A, less potent towards Aurora B/C",-0.494,,,gdsc_Tozasertib,-0.494,-..
ro-3306,Not Clinically Relevant,-0.498,,,gdsc_RO-3306,-0.498,-..
xav939,Not Clinically Relevant,-0.5,,,gdsc_XAV939,-0.5,-..
t0901317,Not Clinically Relevant,-0.514,,,gdsc_T0901317,-0.514,-..
bryostatin 1,Not Clinically Relevant,-0.517,,,gdsc_Bryostatin 1,-0.517,-..
rapamycin,"rapamycin, mTOR inhibitor",-0.524,,,gdsc_Rapamycin,-0.524,-..
idelalisib,"Idelalisib,  PI3K/p110δ inhibitor",-0.526,,,gdsc_Idelalisib,-0.526,-..
sb216763,Not Clinically Relevant,-0.529,,,gdsc_SB216763,-0.529,-..
rtrail,Not Clinically Relevant,-0.536,,,gdsc_rTRAIL,-0.536,-..
qs11,Not Clinically Relevant,-0.54,,,gdsc_QS11,-0.54,-..
ruxolitinib,"JAK1/2 inhibitor, used for myelofibrosis and polycythemia vera",-0.753,-0.34700000000000003,,gdsc_Ruxolitinib,-0.55,--.
gnf-2,Not Clinically Relevant,-0.5579999999999999,,,gdsc_GNF-2,-0.558,-..
motesanib,Not Clinically Relevant,-0.56,,,gdsc_Motesanib,-0.56,-..
681640,Not Clinically Relevant,-0.562,,,gdsc_681640,-0.562,-..
az628,Not Clinically Relevant,-0.565,,,gdsc_AZ628,-0.565,-..
cp724714,Not Clinically Relevant,-0.57,,,gdsc_CP724714,-0.57,-..
vx-11e,Not Clinically Relevant,-0.5760000000000001,,,gdsc_VX-11e,-0.576,-..
nutlin-3a (-),Not Clinically Relevant,-0.604,,,gdsc_Nutlin-3a (-),-0.604,-..
pd173074,Not Clinically Relevant,-0.609,,,gdsc_PD173074,-0.609,-..
wz-1-84,Not Clinically Relevant,-0.611,,,gdsc_WZ-1-84,-0.611,-..
cyclopamine,Not Clinically Relevant,-0.615,,,gdsc_Cyclopamine,-0.615,-..
cetuximab,Not Clinically Relevant,-0.629,,,gdsc_Cetuximab,-0.629,-..
gw441756,Not Clinically Relevant,-0.654,,,gdsc_GW441756,-0.654,-..
vnlg/124,Not Clinically Relevant,-0.7140000000000001,,,gdsc_VNLG/124,-0.714,-..
