,moa,GDSC,CTRP,CCLE,drug,score,evidence
brd-k19103580,Not Clinically Relevant,,-0.33,,ctrp_BRD-K19103580,-0.33,.-.
sgc0946,Not Clinically Relevant,-0.331,,,gdsc_SGC0946,-0.331,-..
cmk,Not Clinically Relevant,-0.331,,,gdsc_CMK,-0.331,-..
brd-k09587429,Not Clinically Relevant,,-0.332,,ctrp_BRD-K09587429,-0.332,.-.
veliparib,PARP inhibitor.,-0.405,-0.261,,gdsc_Veliparib,-0.333,--.
jnk-9l,Not Clinically Relevant,-0.33399999999999996,,,gdsc_JNK-9L,-0.334,-..
cbb-1007,Not Clinically Relevant,,-0.335,,ctrp_CBB-1007,-0.335,.-.
zibotentan,Not Clinically Relevant,-0.336,,,gdsc_Zibotentan,-0.336,-..
gsk269962a,Not Clinically Relevant,-0.337,,,gdsc_GSK269962A,-0.337,-..
etomoxir,"agonist of PPARα, inhibitor of carnitine palmitoyltransferase-1 (CPT-1)",,-0.33899999999999997,,ctrp_etomoxir,-0.339,.-.
pd 153035,Not Clinically Relevant,,-0.33899999999999997,,ctrp_PD 153035,-0.339,.-.
erlotinib,EGFR inhibitor (Tarceva),-0.297,-0.39899999999999997,-0.326,ctrp_erlotinib,-0.341,---
embelin,Not Clinically Relevant,-0.342,,,gdsc_Embelin,-0.342,-..
ponatinib,Bcr-abl inhibitor,-0.342,,,gdsc_Ponatinib,-0.342,-..
bortezomib,proteasome inhibitor (Velcade),-0.43799999999999994,-0.249,,gdsc_Bortezomib,-0.344,--.
obatoclax mesylate,Not Clinically Relevant,-0.344,,,gdsc_Obatoclax Mesylate,-0.344,-..
bleomycin (50 um),Not Clinically Relevant,-0.34700000000000003,,,gdsc_Bleomycin (50 uM),-0.347,-..
ibrutinib,BTK kinase inhibitor,,-0.34700000000000003,,ctrp_ibrutinib,-0.347,.-.
ic-87114,Not Clinically Relevant,,-0.34700000000000003,,ctrp_IC-87114,-0.347,.-.
a-443654,Not Clinically Relevant,-0.35100000000000003,,,gdsc_A-443654,-0.351,-..
tipifarnib,Not Clinically Relevant,-0.353,,,gdsc_Tipifarnib,-0.353,-..
midostaurin,Not Clinically Relevant,-0.354,,,gdsc_Midostaurin,-0.354,-..
pd0325901,Not Clinically Relevant,-0.354,,,gdsc_PD0325901,-0.354,-..
salubrinal,Not Clinically Relevant,-0.35600000000000004,,,gdsc_Salubrinal,-0.356,-..
pf-562271,Not Clinically Relevant,-0.36,,,gdsc_PF-562271,-0.36,-..
pyrimethamine,Not Clinically Relevant,-0.36,,,gdsc_Pyrimethamine,-0.36,-..
brd-k52037352,Not Clinically Relevant,,-0.36200000000000004,,ctrp_BRD-K52037352,-0.362,.-.
trametinib,MEK inhibitor (MEK1 and MEK2),-0.39799999999999996,-0.326,,gdsc_Trametinib,-0.362,--.
dasatinib,"BCR-Abl, Src, c-Kit inhibitor",-0.41,-0.317,,gdsc_Dasatinib,-0.364,--.
(5z)-7-oxozeaenol,Not Clinically Relevant,-0.365,,,gdsc_(5Z)-7-Oxozeaenol,-0.365,-..
enzastaurin,Not Clinically Relevant,-0.366,,,gdsc_Enzastaurin,-0.366,-..
unc1215,Not Clinically Relevant,-0.36700000000000005,,,gdsc_UNC1215,-0.367,-..
lfm-a13,Not Clinically Relevant,-0.369,,,gdsc_LFM-A13,-0.369,-..
aica ribonucleotide,Not Clinically Relevant,-0.37,,,gdsc_AICA Ribonucleotide,-0.37,-..
nvp-bhg712,Not Clinically Relevant,-0.37,,,gdsc_NVP-BHG712,-0.37,-..
wh-4-023,Not Clinically Relevant,-0.371,,,gdsc_WH-4-023,-0.371,-..
ql-viii-58,Not Clinically Relevant,-0.371,,,gdsc_QL-VIII-58,-0.371,-..
fh535,Not Clinically Relevant,-0.373,,,gdsc_FH535,-0.373,-..
sb-431542,Not Clinically Relevant,,-0.375,,ctrp_SB-431542,-0.375,.-.
birinapant,"SMAC mimetic, mostly to cIAP1, less potent against XIAP.",,-0.377,,ctrp_birinapant,-0.377,.-.
hg6-64-1,Not Clinically Relevant,-0.37799999999999995,,,gdsc_HG6-64-1,-0.378,-..
zebularine,Not Clinically Relevant,,-0.379,,ctrp_zebularine,-0.379,.-.
tanespimycin,HSP90 inhibitor,-0.49,-0.272,,gdsc_Tanespimycin,-0.381,--.
tgx221,Not Clinically Relevant,-0.382,,,gdsc_TGX221,-0.382,-..
bosutinib,"BCR-Abl, Src, Lyn and Hck inhibitor",-0.509,-0.258,,gdsc_Bosutinib,-0.384,--.
as601245,Not Clinically Relevant,-0.386,,,gdsc_AS601245,-0.386,-..
lenalidomide,"derivative of thalidomide, which interacts with the ubiquitin E3 ligase cereblon, targeting this enzyme to degrade the Ikaros transcription factors IKZF1 and IKZF3. Used for multiple myeloma",-0.386,,,gdsc_Lenalidomide,-0.386,-..
bms-509744,Not Clinically Relevant,-0.387,,,gdsc_BMS-509744,-0.387,-..
xmd11-85h,Not Clinically Relevant,-0.38799999999999996,,,gdsc_XMD11-85h,-0.388,-..
akt inhibitor viii,Not Clinically Relevant,-0.38799999999999996,,,gdsc_AKT inhibitor VIII,-0.388,-..
stf-62247,Not Clinically Relevant,-0.38799999999999996,,,gdsc_STF-62247,-0.388,-..
refametinib,Not Clinically Relevant,-0.392,,,gdsc_Refametinib,-0.392,-..
bicalutamide,"antiandrogen, used to treat prostate cancer",-0.39399999999999996,,,gdsc_Bicalutamide,-0.394,-..
sl0101,Not Clinically Relevant,-0.395,,,gdsc_SL0101,-0.395,-..
doramapimod,Not Clinically Relevant,-0.39899999999999997,,,gdsc_Doramapimod,-0.399,-..
gefitinib,EGFR inhibitor (Iressa),-0.504,-0.29600000000000004,,gdsc_Gefitinib,-0.4,--.
selisistat,SIRT1 inhibitor,-0.40399999999999997,,,gdsc_Selisistat,-0.404,-..
pf-4708671,Not Clinically Relevant,-0.40399999999999997,,,gdsc_PF-4708671,-0.404,-..
a-770041,Not Clinically Relevant,-0.406,,,gdsc_A-770041,-0.406,-..
o-6-benzylguanine,"guanine analog, binds the DNA repair enzyme O(6)-alkylguanine DNA alkyltransferase (AGT) resulting in inhibition of AGT-mediated DNA repair",,-0.408,,ctrp_O-6-benzylguanine,-0.408,.-.
gsk1904529a,Not Clinically Relevant,-0.409,,,gdsc_GSK1904529A,-0.409,-..
eht-1864,Not Clinically Relevant,-0.41,,,gdsc_EHT-1864,-0.41,-..
fmk,Not Clinically Relevant,-0.41100000000000003,,,gdsc_FMK,-0.411,-..
xmd15-27,Not Clinically Relevant,-0.41100000000000003,,,gdsc_XMD15-27,-0.411,-..
pha-665752,Not Clinically Relevant,-0.5589999999999999,,-0.265,gdsc_PHA-665752,-0.412,-.-
xmd8-85,Not Clinically Relevant,-0.413,,,gdsc_XMD8-85,-0.413,-..
plx-4720,Not Clinically Relevant,-0.45799999999999996,-0.374,,gdsc_PLX-4720,-0.416,--.
avagacestat,Not Clinically Relevant,-0.418,,,gdsc_Avagacestat,-0.418,-..
selumetinib,MEK1 inhibitor,-0.557,-0.28600000000000003,,gdsc_Selumetinib,-0.422,--.
cgp-60474,Not Clinically Relevant,-0.42200000000000004,,,gdsc_CGP-60474,-0.422,-..
fti-277,Not Clinically Relevant,-0.423,,,gdsc_FTI-277,-0.423,-..
nu7441,Not Clinically Relevant,-0.424,,,gdsc_NU7441,-0.424,-..
cct007093,Not Clinically Relevant,-0.426,,,gdsc_CCT007093,-0.426,-..
cgp-082996,Not Clinically Relevant,-0.42700000000000005,,,gdsc_CGP-082996,-0.427,-..
iox2,Not Clinically Relevant,-0.43200000000000005,,,gdsc_IOX2,-0.432,-..
fr-180204,Not Clinically Relevant,-0.433,,,gdsc_FR-180204,-0.433,-..
ci-1040,Not Clinically Relevant,-0.43700000000000006,,,gdsc_CI-1040,-0.437,-..
kin001-236,Not Clinically Relevant,-0.43799999999999994,,,gdsc_KIN001-236,-0.438,-..
jw-7-52-1,Not Clinically Relevant,-0.442,,,gdsc_JW-7-52-1,-0.442,-..
jnk inhibitor viii,Not Clinically Relevant,-0.44299999999999995,,,gdsc_JNK Inhibitor VIII,-0.443,-..
whi-p97,Not Clinically Relevant,-0.446,,,gdsc_WHI-P97,-0.446,-..
xav939,Not Clinically Relevant,-0.44799999999999995,,,gdsc_XAV939,-0.448,-..
afatinib,EGFR and ErbB2 inhibitor,-0.551,-0.345,,gdsc_Afatinib,-0.448,--.
tozasertib,"VX-680, pan-Aurora inhibitor, mostly against Aurora A, less potent towards Aurora B/C",-0.45399999999999996,,,gdsc_Tozasertib,-0.454,-..
tak-715,Not Clinically Relevant,-0.457,,,gdsc_TAK-715,-0.457,-..
vismodegib,Hedgehog (Smoothened) antagonist (GDC-0449),-0.461,,,gdsc_Vismodegib,-0.461,-..
z-llnle-cho,Not Clinically Relevant,-0.466,,,gdsc_Z-LLNle-CHO,-0.466,-..
ro-3306,Not Clinically Relevant,-0.469,,,gdsc_RO-3306,-0.469,-..
bryostatin 1,Not Clinically Relevant,-0.479,,,gdsc_Bryostatin 1,-0.479,-..
bix02189,Not Clinically Relevant,-0.483,,,gdsc_BIX02189,-0.483,-..
sb216763,Not Clinically Relevant,-0.48700000000000004,,,gdsc_SB216763,-0.487,-..
681640,Not Clinically Relevant,-0.494,,,gdsc_681640,-0.494,-..
cp724714,Not Clinically Relevant,-0.498,,,gdsc_CP724714,-0.498,-..
rapamycin,"rapamycin, mTOR inhibitor",-0.503,,,gdsc_Rapamycin,-0.503,-..
dabrafenib,Braf (V600E) inhibitor,-0.555,-0.465,,gdsc_Dabrafenib,-0.51,--.
motesanib,Not Clinically Relevant,-0.513,,,gdsc_Motesanib,-0.513,-..
pelitinib,Not Clinically Relevant,-0.516,,,gdsc_Pelitinib,-0.516,-..
az628,Not Clinically Relevant,-0.535,,,gdsc_AZ628,-0.535,-..
kin001-260,Not Clinically Relevant,-0.539,,,gdsc_KIN001-260,-0.539,-..
gnf-2,Not Clinically Relevant,-0.541,,,gdsc_GNF-2,-0.541,-..
qs11,Not Clinically Relevant,-0.544,,,gdsc_QS11,-0.544,-..
rtrail,Not Clinically Relevant,-0.545,,,gdsc_rTRAIL,-0.545,-..
ql-xi-92,Not Clinically Relevant,-0.5479999999999999,,,gdsc_QL-XI-92,-0.548,-..
t0901317,Not Clinically Relevant,-0.5539999999999999,,,gdsc_T0901317,-0.554,-..
pd173074,Not Clinically Relevant,-0.563,,,gdsc_PD173074,-0.563,-..
nutlin-3a (-),Not Clinically Relevant,-0.5720000000000001,,,gdsc_Nutlin-3a (-),-0.572,-..
cetuximab,Not Clinically Relevant,-0.573,,,gdsc_Cetuximab,-0.573,-..
y-39983,Not Clinically Relevant,-0.5870000000000001,,,gdsc_Y-39983,-0.587,-..
idelalisib,"Idelalisib,  PI3K/p110δ inhibitor",-0.591,,,gdsc_Idelalisib,-0.591,-..
wz-1-84,Not Clinically Relevant,-0.593,,,gdsc_WZ-1-84,-0.593,-..
cyclopamine,Not Clinically Relevant,-0.61,,,gdsc_Cyclopamine,-0.61,-..
vx-11e,Not Clinically Relevant,-0.624,,,gdsc_VX-11e,-0.624,-..
gw441756,Not Clinically Relevant,-0.637,,,gdsc_GW441756,-0.637,-..
vnlg/124,Not Clinically Relevant,-0.65,,,gdsc_VNLG/124,-0.65,-..
