,drug,MoA,GDSC,CTRP,CCLE,DiSCoVER,CMAP,evidence,DiSCoVER rank,CMAP rank,Average rank
agk-2,ctrp_AGK-2,Not Clinically Relevant,,0.278,,0.278,,.+..,322,459,322.0
wz4002,ctrp_WZ4002,Not Clinically Relevant,,0.27699999999999997,,0.277,,.+..,323,460,323.0
jq-1,ctrp_JQ-1,Not Clinically Relevant,,0.27699999999999997,,0.277,,.+..,324,461,324.0
gsk690693,gdsc_GSK690693,Not Clinically Relevant,0.27699999999999997,,,0.277,,+...,325,462,325.0
gsk-j4,ctrp_GSK-J4,Not Clinically Relevant,,0.276,,0.276,,.+..,326,463,326.0
selumetinib,gdsc_Selumetinib,MEK1 inhibitor,-0.556,-0.28800000000000003,,-0.422,0.603,--.+,616,38,327.0
salermide,ctrp_salermide,Not Clinically Relevant,,0.276,,0.276,,.+..,328,464,328.0
prl-3 inhibitor i,ctrp_PRL-3 inhibitor I,Not Clinically Relevant,,0.276,,0.276,,.+..,329,465,329.0
r428,ctrp_R428,Not Clinically Relevant,,0.276,,0.276,,.+..,330,466,330.0
jw-7-24-1,gdsc_JW-7-24-1,Not Clinically Relevant,0.275,,,0.275,,+...,332,467,332.0
pyrazolanthrone,ctrp_pyrazolanthrone,Not Clinically Relevant,,0.275,,0.275,,.+..,333,468,333.0
cyclophosphamide,ctrp_cyclophosphamide,"alkylating agent, nitrogen mustard family, works by disrupting the duplication of DNA and the creation of RNA (Cytoxan)",,-0.3,,-0.3,-0.721,.-.-,518,149,333.5
ciclosporin,ctrp_ciclosporin,,,0.27399999999999997,,0.274,,.+..,334,469,334.0
pifithrin-alpha,ctrp_pifithrin-alpha,Not Clinically Relevant,,0.273,,0.273,,.+..,335,470,335.0
palbociclib,gdsc_Palbociclib,CDK4/6 inhibitor,-0.345,,,-0.345,-0.228,-..-,568,105,336.5
ml210,ctrp_ML210,Not Clinically Relevant,,0.272,,0.272,,.+..,337,471,337.0
bicalutamide,gdsc_Bicalutamide,"antiandrogen, used to treat prostate cancer",-0.413,,,-0.413,0.37,-..+,614,62,338.0
sr-ii-138a,ctrp_SR-II-138A,Not Clinically Relevant,,0.272,,0.272,,.+..,338,472,338.0
saracatinib,gdsc_Saracatinib,"kinase inhibitor, with selectivity against Src and Bcr-Abl",-0.359,-0.26,,-0.31,-0.721,--.-,527,150,338.5
tw-37,ctrp_TW-37,Not Clinically Relevant,,0.271,,0.271,,.+..,339,473,339.0
blebbistatin,ctrp_blebbistatin,Not Clinically Relevant,,0.27,,0.27,,.+..,340,474,340.0
brd-k34099515,ctrp_BRD-K34099515,Not Clinically Relevant,,0.27,,0.27,,.+..,341,475,341.0
gw-405833,ctrp_GW-405833,Not Clinically Relevant,,0.268,,0.268,,.+..,342,476,342.0
hbx-41108,ctrp_HBX-41108,Not Clinically Relevant,,0.267,,0.267,,.+..,343,477,343.0
gefitinib,gdsc_Gefitinib,EGFR inhibitor (Iressa),-0.529,-0.266,,-0.398,0.18899999999999997,--.+,605,81,343.0
gsk525762a,ctrp_GSK525762A,Not Clinically Relevant,,0.267,,0.267,,.+..,344,478,344.0
gant-61,ctrp_GANT-61,Not Clinically Relevant,,0.267,,0.267,,.+..,345,479,345.0
pf-750,ctrp_PF-750,Not Clinically Relevant,,0.267,,0.267,,.+..,346,480,346.0
regorafenib,ctrp_regorafenib,VEGFR2-TIE2 inhibitor ,,0.265,,0.265,,.+..,348,481,348.0
erismodegib,ctrp_erismodegib,Hedgehog (Smoothened) antagonist (LDE225),,-0.314,,-0.314,-0.878,.-.-,532,166,349.0
dbeq,ctrp_DBeQ,Not Clinically Relevant,,0.263,,0.263,,.+..,350,482,350.0
bleomycin a2,ctrp_bleomycin A2,"Induces DNA strand breaks, inhibits incorporation of thymidine into DNA strands.",,0.262,,0.262,,.+..,351,483,351.0
imatinib,ctrp_imatinib,"Bcr-abl, c-kit and PDGFR inhibitor",-0.28600000000000003,-0.348,,-0.317,-0.8740000000000001,--.-,538,165,351.5
at-7519,gdsc_AT-7519,Not Clinically Relevant,0.261,,,0.261,,+...,352,484,352.0
erlotinib,ctrp_erlotinib,EGFR inhibitor (Tarceva),-0.336,-0.39299999999999996,-0.317,-0.349,-0.563,----,572,132,352.0
oligomycin a,ctrp_oligomycin A,Not Clinically Relevant,,0.26,,0.26,,.+..,353,485,353.0
ci-976,ctrp_CI-976,Not Clinically Relevant,,0.26,,0.26,,.+..,354,486,354.0
etomoxir,ctrp_etomoxir,"agonist of PPARα, inhibitor of carnitine palmitoyltransferase-1 (CPT-1)",,-0.344,,-0.344,-0.676,.-.--,565,144,354.5
tosedostat,ctrp_tosedostat,inhibitor of the M1 family of aminopeptidases,,0.258,,0.258,,.+..,356,487,356.0
mk-0752,ctrp_MK-0752,Notch (gamma secretase) inhibitor,,0.258,,0.258,,.+..,357,488,357.0
wiki4,gdsc_WIKI4,Not Clinically Relevant,0.258,,,0.258,,+...,358,489,358.0
le-135,ctrp_LE-135,Not Clinically Relevant,,0.257,,0.257,,.+..,359,490,359.0
brd-k48334597,ctrp_BRD-K48334597,Not Clinically Relevant,,0.257,,0.257,,.+..,360,491,360.0
wp1130,ctrp_WP1130,Not Clinically Relevant,,0.257,,0.257,,.+..,361,492,361.0
"1s,3r-rsl-3","ctrp_1S,3R-RSL-3",Not Clinically Relevant,,0.256,,0.256,,.+..,362,493,362.0
ml312,ctrp_ML312,Not Clinically Relevant,,0.254,,0.254,,.+..,365,494,365.0
dasatinib,gdsc_Dasatinib,"BCR-Abl, Src, c-Kit inhibitor",-0.436,-0.317,,-0.376,-0.6709999999999999,--.-,590,143,366.5
mln2480,ctrp_MLN2480,"TAK-580, pan-Raf kinase inhibitor",,0.253,,0.253,,.+..,367,495,367.0
brd9876,ctrp_BRD9876,Not Clinically Relevant,,0.252,,0.252,,.+..,368,496,368.0
brd-a94377914,ctrp_BRD-A94377914,Not Clinically Relevant,,0.252,,0.252,,.+..,369,497,369.0
brd-a02303741,ctrp_BRD-A02303741,Not Clinically Relevant,,0.251,,0.251,,.+..,370,498,370.0
bosutinib,gdsc_Bosutinib,"BCR-Abl, Src, Lyn and Hck inhibitor",-0.536,-0.26899999999999996,,-0.402,-0.564,--.-,609,133,371.0
dacinostat,gdsc_Dacinostat,Not Clinically Relevant,0.251,,,0.251,,+...,371,499,371.0
ex-527,ctrp_EX-527,SIRT1 inhibitor,,0.251,,0.251,,.+..,372,500,372.0
cay10594,ctrp_CAY10594,Not Clinically Relevant,,0.25,,0.25,,.+..,373,501,373.0
wz8040,ctrp_WZ8040,Not Clinically Relevant,,0.248,,0.248,,.+..,374,502,374.0
afatinib,gdsc_Afatinib,EGFR and ErbB2 inhibitor,-0.591,-0.342,,-0.466,-0.261,--.-,639,111,375.0
veliparib,gdsc_Veliparib,PARP inhibitor.,-0.45799999999999996,-0.261,,-0.36,-0.977,--.-,577,173,375.0
cyanoquinoline 11,ctrp_cyanoquinoline 11,Not Clinically Relevant,,0.244,,0.244,,.+..,376,503,376.0
ml320,ctrp_ML320,Not Clinically Relevant,,0.244,,0.244,,.+..,377,504,377.0
cudc-101,gdsc_CUDC-101,Not Clinically Relevant,0.243,,,0.243,,+...,378,505,378.0
palmostatin b,ctrp_palmostatin B,Not Clinically Relevant,,0.242,,0.242,,.+..,380,506,380.0
unc0321,ctrp_UNC0321,Not Clinically Relevant,,0.24100000000000002,,0.241,,.+..,381,507,381.0
tozasertib,gdsc_Tozasertib,"VX-680, pan-Aurora inhibitor, mostly against Aurora A, less potent towards Aurora B/C",-0.47200000000000003,,,-0.472,-0.432,-..--,642,121,381.5
ql-xii-47,gdsc_QL-XII-47,Not Clinically Relevant,0.24100000000000002,,,0.241,,+...,382,508,382.0
sid 26681509,ctrp_SID 26681509,Not Clinically Relevant,,0.24,,0.24,,.+..,384,509,384.0
brd-k33514849,ctrp_BRD-K33514849,Not Clinically Relevant,,0.239,,0.239,,.+..,385,510,385.0
tigecycline,ctrp_tigecycline,antibiotic used to treat a number of bacterial infections,,0.23600000000000002,,0.236,,.+..,386,511,386.0
brd4132,ctrp_BRD4132,Not Clinically Relevant,,0.23600000000000002,,0.236,,.+..,387,512,387.0
ku 0060648,ctrp_KU 0060648,Not Clinically Relevant,,0.23399999999999999,,0.234,,.+..,388,513,388.0
stemregenin 1,ctrp_StemRegenin 1,Not Clinically Relevant,,0.23399999999999999,,0.234,,.+..,389,514,389.0
thz-2-102-1,gdsc_THZ-2-102-1,Not Clinically Relevant,0.228,,,0.228,,+...,392,515,392.0
aew541,ccle_AEW541,Not Clinically Relevant,,,0.228,0.228,,..+.,393,516,393.0
sns-032,ctrp_SNS-032,"CDK inhibitor, esp CDK2 , 7 and 9 ",,0.226,,0.226,,.+..,394,517,394.0
myricetin,ctrp_myricetin,Not Clinically Relevant,,0.21899999999999997,,0.219,,.+..,396,518,396.0
sepantronium bromide,gdsc_Sepantronium bromide,"YM155 (Sepantronium Bromide), survivin suppressant ",0.218,,,0.218,,+...,397,519,397.0
neopeltolide,ctrp_neopeltolide,Not Clinically Relevant,,0.21600000000000003,,0.216,,.+..,398,520,398.0
brd-k30748066,ctrp_BRD-K30748066,Not Clinically Relevant,,0.18600000000000003,,0.186,,.+..,399,521,399.0
raf265,ccle_RAF265,inhibitor of C-Raf/B-Raf/B-Raf V600E,,0.251,-0.20199999999999999,0.025,,.+-.,403,522,403.0
nutlin-3,ccle_Nutlin-3,"Mdm2 antagonist, stabilizes p53 ",,0.295,-0.284,0.006,,.+-.,406,523,406.0
azd7762,gdsc_AZD7762, Chk1 / Chk2 inhibitor,-0.292,0.28800000000000003,,-0.002,,-+..,408,524,408.0
snx-2112,gdsc_SNX-2112,Not Clinically Relevant,-0.268,0.233,,-0.018,,-+..,411,525,411.0
zstk474,gdsc_ZSTK474,"PI3K inhibitor, inhibits all four PI3K isoforms, but most active against PI3Kδ",-0.319,0.278,,-0.02,,-+..,412,526,412.0
piperlongumine,gdsc_Piperlongumine,Not Clinically Relevant,-0.369,0.305,,-0.032,,-+..,415,527,415.0
mg-132,gdsc_MG-132,Not Clinically Relevant,-0.381,0.305,,-0.038,,-+..,416,528,416.0
cabozantinib,gdsc_Cabozantinib,"MET, AXL, VEGFR and RET inhibitor",-0.414,0.331,,-0.041,,-+..,417,529,417.0
azd8055,gdsc_AZD8055,mTOR inhibitor,-0.32899999999999996,0.23800000000000002,,-0.045,,-+..,418,530,418.0
bms-536924,gdsc_BMS-536924,Not Clinically Relevant,-0.405,0.304,,-0.051,,-+..,420,531,420.0
osi-930,gdsc_OSI-930," inhibitor of Kit, KDR and CSF-1R; also potent to Flt-1, c-Raf and Lck",-0.40399999999999997,0.294,,-0.055,,-+..,422,532,422.0
pevonedistat,gdsc_Pevonedistat,"(MLN4924), inhibitor of NEDD8-activating enzyme (NAE)",-0.384,0.248,,-0.068,,-+..,424,533,424.0
ku-55933,gdsc_KU-55933,Not Clinically Relevant,-0.475,0.32799999999999996,,-0.074,,-+..,425,534,425.0
nvp-tae684,gdsc_NVP-TAE684,Not Clinically Relevant,-0.48100000000000004,0.314,,-0.084,,-+..,427,535,427.0
bexarotene,gdsc_Bexarotene,"retinoid that selectively activates retinoid X receptors (RXRs), induces cell differentiation and apoptosis ",-0.537,0.37,,-0.084,,-+..,428,536,428.0
bortezomib,gdsc_Bortezomib,proteasome inhibitor (Velcade),-0.442,0.262,,-0.09,,-+..,431,537,431.0
chir-99021,gdsc_CHIR-99021,Not Clinically Relevant,-0.44799999999999995,0.259,,-0.094,,-+..,433,538,433.0
azd6482,gdsc_AZD6482,"PI3Kβ inhibitor, less active against PI3Kδ, PI3Kα and PI3Kγ ",-0.506,0.293,,-0.107,,-+..,434,539,434.0
parthenolide,gdsc_Parthenolide,Not Clinically Relevant,-0.511,0.285,,-0.113,,-+..,436,540,436.0
pac-1,gdsc_PAC-1,Not Clinically Relevant,-0.49700000000000005,0.267,,-0.115,,-+..,437,541,437.0
brd-k71935468,ctrp_BRD-K71935468,Not Clinically Relevant,,-0.185,,-0.185,,.-..,440,542,440.0
vandetanib,ctrp_vandetanib,"VEGFR, EGFR and RET inhibitor",,-0.223,,-0.223,,.-..,444,543,444.0
bafilomycin a1,ctrp_bafilomycin A1,Not Clinically Relevant,,-0.22899999999999998,,-0.229,,.-..,445,544,445.0
brd-k94991378,ctrp_BRD-K94991378,Not Clinically Relevant,,-0.233,,-0.233,,.-..,446,545,446.0
brd-k63431240,ctrp_BRD-K63431240,Not Clinically Relevant,,-0.235,,-0.235,,.-..,447,546,447.0
brd8958,ctrp_BRD8958,Not Clinically Relevant,,-0.239,,-0.239,,.-..,448,547,448.0
ipa-3,gdsc_IPA-3,Not Clinically Relevant,-0.239,,,-0.239,,-...,449,548,449.0
spautin-1,ctrp_spautin-1,Not Clinically Relevant,,-0.243,,-0.243,,.-..,451,549,451.0
brd-k14844214,ctrp_BRD-K14844214,Not Clinically Relevant,,-0.244,,-0.244,,.-..,452,550,452.0
17-aag,ccle_17-AAG,Not Clinically Relevant,,,-0.24600000000000002,-0.246,,..-.,453,551,453.0
avicin d,ctrp_avicin D,Not Clinically Relevant,,-0.247,,-0.247,,.-..,454,552,454.0
tae684,ccle_TAE684,Not Clinically Relevant,,,-0.247,-0.247,,..-.,455,553,455.0
betulinic acid,ctrp_betulinic acid,Not Clinically Relevant,,-0.248,,-0.248,,.-..,456,554,456.0
epothilone b,gdsc_Epothilone B,Not Clinically Relevant,-0.249,,,-0.249,,-...,457,555,457.0
brd-k97651142,ctrp_BRD-K97651142,Not Clinically Relevant,,-0.249,,-0.249,,.-..,458,556,458.0
pd-0332991,ccle_PD-0332991,CDK4/6 inhibitor,,,-0.249,-0.249,,..-.,459,557,459.0
khs101,ctrp_KHS101,Not Clinically Relevant,,-0.251,,-0.251,,.-..,460,558,460.0
ng-25,gdsc_NG-25,Not Clinically Relevant,-0.251,,,-0.251,,-...,461,559,461.0
bec,ctrp_BEC,Not Clinically Relevant,,-0.254,,-0.254,,.-..,462,560,462.0
cp466722,gdsc_CP466722,Not Clinically Relevant,-0.254,,,-0.254,,-...,463,561,463.0
brefeldin a,ctrp_brefeldin A,Not Clinically Relevant,,-0.255,,-0.255,,.-..,464,562,464.0
dmog,gdsc_DMOG,Not Clinically Relevant,-0.255,,,-0.255,,-...,465,563,465.0
mln2238,ctrp_MLN2238,"Ixazomib, Proteasome inhibitor, inhibits the chymotrypsin-like proteolytic (β5) site of the 20S proteasome ",,-0.259,,-0.259,,.-..,469,564,469.0
tw 37,gdsc_TW 37,Not Clinically Relevant,-0.26,,,-0.26,,-...,471,565,471.0
azd0530,ccle_AZD0530,"kinase inhibitor, with selectivity against Src and Bcr-Abl",,,-0.26,-0.26,,..-.,472,566,472.0
ver-155008,ctrp_VER-155008,Not Clinically Relevant,,-0.26,,-0.26,,.-..,473,567,473.0
tl-1-85,gdsc_TL-1-85,Not Clinically Relevant,-0.262,,,-0.262,,-...,474,568,474.0
tki258,ccle_TKI258,Not Clinically Relevant,,,-0.271,-0.271,,..-.,475,569,475.0
col-3,ctrp_COL-3,matrix metalloproteinase (MMP) inhibitor,,-0.271,,-0.271,,.-..,476,570,476.0
brd-k55116708,ctrp_BRD-K55116708,Not Clinically Relevant,,-0.272,,-0.272,,.-..,477,571,477.0
thz-2-49,gdsc_THZ-2-49,Not Clinically Relevant,-0.272,,,-0.272,,-...,478,572,478.0
azd7545,ctrp_AZD7545,Not Clinically Relevant,,-0.273,,-0.273,,.-..,479,573,479.0
jq1,gdsc_JQ1,Not Clinically Relevant,-0.273,,,-0.273,,-...,480,574,480.0
zd-6474,ccle_ZD-6474,"VEGFR, EGFR and RET inhibitor",,,-0.273,-0.273,,..-.,481,575,481.0
austocystin d,ctrp_austocystin D,Not Clinically Relevant,,-0.273,,-0.273,,.-..,482,576,482.0
ml258,ctrp_ML258,Not Clinically Relevant,,-0.27399999999999997,,-0.274,,.-..,483,577,483.0
sb590885,gdsc_SB590885,Not Clinically Relevant,-0.276,,,-0.276,,-...,484,578,484.0
lestauritinib,gdsc_Lestauritinib,Not Clinically Relevant,-0.27699999999999997,,,-0.277,,-...,485,579,485.0
brd-k09344309,ctrp_BRD-K09344309,Not Clinically Relevant,,-0.278,,-0.278,,.-..,486,580,486.0
c6-ceramide,ctrp_C6-ceramide,Not Clinically Relevant,,-0.278,,-0.278,,.-..,487,581,487.0
omipalisib,gdsc_Omipalisib,Not Clinically Relevant,-0.28,,,-0.28,,-...,488,582,488.0
elesclomol,gdsc_Elesclomol,Not Clinically Relevant,-0.28,,,-0.28,,-...,489,583,489.0
nelarabine,ctrp_nelarabine,"purine nucleoside analog, which causes inhibition of DNA synthesis and cytotoxicity",,-0.282,,-0.282,,.-..,490,584,490.0
l-685458,ctrp_L-685458,Not Clinically Relevant,,-0.317,-0.24600000000000002,-0.282,,.--.,491,585,491.0
brd-k27986637,ctrp_BRD-K27986637,Not Clinically Relevant,,-0.282,,-0.282,,.-..,492,586,492.0
vaf-347,ctrp_VAF-347,Not Clinically Relevant,,-0.28300000000000003,,-0.283,,.-..,493,587,493.0
way-362450,ctrp_WAY-362450,Not Clinically Relevant,,-0.28300000000000003,,-0.283,,.-..,494,588,494.0
ifosfamide,ctrp_ifosfamide,"alkylating agent, nitrogen mustard family, works by disrupting the duplication of DNA and the creation of RNA",,-0.285,,-0.285,,.-..,495,589,495.0
sr8278,ctrp_SR8278,Not Clinically Relevant,,-0.28600000000000003,,-0.286,,.-..,496,590,496.0
pd-0325901,ccle_PD-0325901,Not Clinically Relevant,,,-0.28600000000000003,-0.286,,..-.,497,591,497.0
plx4720,ccle_PLX4720,Not Clinically Relevant,,,-0.28600000000000003,-0.286,,..-.,498,592,498.0
shikonin,gdsc_Shikonin,Not Clinically Relevant,-0.28800000000000003,,,-0.288,,-...,500,593,500.0
sj-172550,ctrp_SJ-172550,Not Clinically Relevant,,-0.28800000000000003,,-0.288,,.-..,501,594,501.0
yk-4-279,gdsc_YK-4-279,Not Clinically Relevant,-0.28800000000000003,,,-0.288,,-...,502,595,502.0
gdc-0879,ctrp_GDC-0879,Not Clinically Relevant,,-0.289,,-0.289,,.-..,503,596,503.0
brd-k48477130,ctrp_BRD-K48477130,Not Clinically Relevant,,-0.29,,-0.29,,.-..,504,597,504.0
bay-61-3606,gdsc_BAY-61-3606,Not Clinically Relevant,-0.29,,,-0.29,,-...,505,598,505.0
cid-5951923,ctrp_CID-5951923,Not Clinically Relevant,,-0.29,,-0.29,,.-..,506,599,506.0
a-804598,ctrp_A-804598,Not Clinically Relevant,,-0.292,,-0.292,,.-..,507,600,507.0
brd-k17060750,ctrp_BRD-K17060750,Not Clinically Relevant,,-0.294,,-0.294,,.-..,509,601,509.0
fumonisin b1,ctrp_fumonisin B1,Not Clinically Relevant,,-0.295,,-0.295,,.-..,510,602,510.0
pfi-1,gdsc_PFI-1,Not Clinically Relevant,-0.295,,,-0.295,,-...,511,603,511.0
gsk650394,gdsc_GSK650394,Not Clinically Relevant,-0.295,,,-0.295,,-...,512,604,512.0
brd-k71781559,ctrp_BRD-K71781559,Not Clinically Relevant,,-0.29600000000000004,,-0.296,,.-..,513,605,513.0
osu-03012,gdsc_OSU-03012,Not Clinically Relevant,-0.298,,,-0.298,,-...,514,606,514.0
as605240,gdsc_AS605240,Not Clinically Relevant,-0.299,,,-0.299,,-...,515,607,515.0
aa-cocf3,ctrp_AA-COCF3,Not Clinically Relevant,,-0.299,,-0.299,,.-..,516,608,516.0
brd-k50799972,ctrp_BRD-K50799972,Not Clinically Relevant,,-0.299,,-0.299,,.-..,517,609,517.0
brd-a05715709,ctrp_BRD-A05715709,Not Clinically Relevant,,-0.301,,-0.301,,.-..,519,610,519.0
lbw242,ccle_LBW242,Not Clinically Relevant,,,-0.302,-0.302,,..-.,520,611,520.0
at13387,ctrp_AT13387,Selective potent Hsp90 inhibitor,,-0.303,,-0.303,,.-..,521,612,521.0
npc-26,ctrp_NPC-26,Not Clinically Relevant,,-0.306,,-0.306,,.-..,523,613,523.0
brd-k64610608,ctrp_BRD-K64610608,Not Clinically Relevant,,-0.306,,-0.306,,.-..,524,614,524.0
gw843682x,gdsc_GW843682X,Not Clinically Relevant,-0.307,,,-0.307,,-...,525,615,525.0
kin001-244,gdsc_KIN001-244,Not Clinically Relevant,-0.31,,,-0.31,,-...,528,616,528.0
pd318088,ctrp_PD318088,Not Clinically Relevant,,-0.311,,-0.311,,.-..,529,617,529.0
ml334 diastereomer,ctrp_ML334 diastereomer,Not Clinically Relevant,,-0.313,,-0.313,,.-..,530,618,530.0
azd6244,ccle_AZD6244,MEK1 inhibitor,,,-0.313,-0.313,,..-.,531,619,531.0
bx796,gdsc_BX796,Not Clinically Relevant,-0.314,,,-0.314,,-...,533,620,533.0
embelin,gdsc_Embelin,Not Clinically Relevant,-0.315,,,-0.315,,-...,534,621,534.0
bcl-lzh-4,ctrp_BCL-LZH-4,Not Clinically Relevant,,-0.315,,-0.315,,.-..,535,622,535.0
xmd8-92,gdsc_XMD8-92,Not Clinically Relevant,-0.315,,,-0.315,,-...,536,623,536.0
brd-k04800985,ctrp_BRD-K04800985,Not Clinically Relevant,,-0.315,,-0.315,,.-..,537,624,537.0
brd9647,ctrp_BRD9647,Not Clinically Relevant,,-0.317,,-0.317,,.-..,539,625,539.0
cmk,gdsc_CMK,Not Clinically Relevant,-0.319,,,-0.319,,-...,541,626,541.0
ml083,ctrp_ML083,Not Clinically Relevant,,-0.32,,-0.32,,.-..,542,627,542.0
gsk4112,ctrp_GSK4112,Not Clinically Relevant,,-0.322,,-0.322,,.-..,543,628,543.0
pf-543,ctrp_PF-543,Not Clinically Relevant,,-0.32299999999999995,,-0.323,,.-..,544,629,544.0
thapsigargin,gdsc_Thapsigargin,Not Clinically Relevant,-0.32299999999999995,,,-0.323,,-...,545,630,545.0
seliciclib,gdsc_Seliciclib,Not Clinically Relevant,-0.324,,,-0.324,,-...,546,631,546.0
bleomycin,gdsc_Bleomycin,"Induces DNA strand breaks, inhibits incorporation of thymidine into DNA strands.",-0.324,,,-0.324,,-...,547,632,547.0
jq12,gdsc_JQ12,Not Clinically Relevant,-0.325,,,-0.325,,-...,548,633,548.0
ic-87114,ctrp_IC-87114,Not Clinically Relevant,,-0.325,,-0.325,,.-..,549,634,549.0
istradefylline,ctrp_istradefylline,"adenosine A2A receptor antagonist, useful in the treatment of Parkinson's disease",,-0.327,,-0.327,,.-..,550,635,550.0
mi-1,ctrp_MI-1,Not Clinically Relevant,,-0.327,,-0.327,,.-..,551,636,551.0
brd-k33199242,ctrp_BRD-K33199242,Not Clinically Relevant,,-0.32799999999999996,,-0.328,,.-..,552,637,552.0
luminespib,gdsc_Luminespib,Not Clinically Relevant,-0.32899999999999996,,,-0.329,,-...,553,638,553.0
aica ribonucleotide,gdsc_AICA Ribonucleotide,Not Clinically Relevant,-0.33299999999999996,,,-0.333,,-...,556,639,556.0
s-trityl-l-cysteine,gdsc_S-Trityl-L-cysteine,Not Clinically Relevant,-0.33299999999999996,,,-0.333,,-...,557,640,557.0
brd-k09587429,ctrp_BRD-K09587429,Not Clinically Relevant,,-0.337,,-0.337,,.-..,558,641,558.0
dactolisib,gdsc_Dactolisib,PI3K/mTOR inhibitor,-0.33899999999999997,,,-0.339,,-...,559,642,559.0
ponatinib,gdsc_Ponatinib,Bcr-abl inhibitor,-0.34,,,-0.34,,-...,560,643,560.0
obatoclax mesylate,gdsc_Obatoclax Mesylate,Not Clinically Relevant,-0.34,,,-0.34,,-...,561,644,561.0
ibrutinib,ctrp_ibrutinib,BTK kinase inhibitor,,-0.341,,-0.341,,.-..,562,645,562.0
cct-018159,gdsc_CCT-018159,Not Clinically Relevant,-0.342,,,-0.342,,-...,563,646,563.0
pictilisib,gdsc_Pictilisib,"Pictilisib, potent inhibitor of PI3Kα/δ, with modest selectivity against p110β (11-fold) and p110γ",-0.34299999999999997,,,-0.343,,-...,564,647,564.0
sgc0946,gdsc_SGC0946,Not Clinically Relevant,-0.345,,,-0.345,,-...,566,648,566.0
gsk269962a,gdsc_GSK269962A,Not Clinically Relevant,-0.345,,,-0.345,,-...,567,649,567.0
pd 153035,ctrp_PD 153035,Not Clinically Relevant,,-0.34700000000000003,,-0.347,,.-..,569,650,569.0
zibotentan,gdsc_Zibotentan,Not Clinically Relevant,-0.349,,,-0.349,,-...,570,651,570.0
a-443654,gdsc_A-443654,Not Clinically Relevant,-0.349,,,-0.349,,-...,571,652,571.0
tipifarnib,gdsc_Tipifarnib,Not Clinically Relevant,-0.35,,,-0.35,,-...,573,653,573.0
pyrimethamine,gdsc_Pyrimethamine,Not Clinically Relevant,-0.353,,,-0.353,,-...,574,654,574.0
pf-562271,gdsc_PF-562271,Not Clinically Relevant,-0.358,,,-0.358,,-...,575,655,575.0
bleomycin (50 um),gdsc_Bleomycin (50 uM),Not Clinically Relevant,-0.359,,,-0.359,,-...,576,656,576.0
midostaurin,gdsc_Midostaurin,Not Clinically Relevant,-0.36200000000000004,,,-0.362,,-...,578,657,578.0
isonicotinohydroxamic acid,ctrp_isonicotinohydroxamic acid,Not Clinically Relevant,,-0.364,,-0.364,,.-..,579,658,579.0
as601245,gdsc_AS601245,Not Clinically Relevant,-0.365,,,-0.365,,-...,580,659,580.0
compound 1b,ctrp_compound 1B,Not Clinically Relevant,,-0.36700000000000005,,-0.367,,.-..,581,660,581.0
cbb-1007,ctrp_CBB-1007,Not Clinically Relevant,,-0.368,,-0.368,,.-..,582,661,582.0
jnk-9l,gdsc_JNK-9L,Not Clinically Relevant,-0.369,,,-0.369,,-...,583,662,583.0
hg6-64-1,gdsc_HG6-64-1,Not Clinically Relevant,-0.369,,,-0.369,,-...,584,663,584.0
enzastaurin,gdsc_Enzastaurin,Not Clinically Relevant,-0.37200000000000005,,,-0.372,,-...,585,664,585.0
sb-431542,ctrp_SB-431542,Not Clinically Relevant,,-0.37200000000000005,,-0.372,,.-..,586,665,586.0
akt inhibitor viii,gdsc_AKT inhibitor VIII,Not Clinically Relevant,-0.374,,,-0.374,,-...,587,666,587.0
brd-k52037352,ctrp_BRD-K52037352,Not Clinically Relevant,,-0.374,,-0.374,,.-..,588,667,588.0
salubrinal,gdsc_Salubrinal,Not Clinically Relevant,-0.374,,,-0.374,,-...,589,668,589.0
zebularine,ctrp_zebularine,Not Clinically Relevant,,-0.38,,-0.38,,.-..,591,669,591.0
trametinib,gdsc_Trametinib,MEK inhibitor (MEK1 and MEK2),-0.435,-0.324,,-0.38,,--..,592,670,592.0
(5z)-7-oxozeaenol,gdsc_(5Z)-7-Oxozeaenol,Not Clinically Relevant,-0.38299999999999995,,,-0.383,,-...,593,671,593.0
fh535,gdsc_FH535,Not Clinically Relevant,-0.38299999999999995,,,-0.383,,-...,594,672,594.0
tgx221,gdsc_TGX221,Not Clinically Relevant,-0.384,,,-0.384,,-...,595,673,595.0
ql-viii-58,gdsc_QL-VIII-58,Not Clinically Relevant,-0.384,,,-0.384,,-...,596,674,596.0
pd0325901,gdsc_PD0325901,Not Clinically Relevant,-0.385,,,-0.385,,-...,597,675,597.0
tanespimycin,gdsc_Tanespimycin,HSP90 inhibitor,-0.524,-0.247,,-0.386,,--..,598,676,598.0
nvp-bhg712,gdsc_NVP-BHG712,Not Clinically Relevant,-0.386,,,-0.386,,-...,599,677,599.0
brd-k49290616,ctrp_BRD-K49290616,Not Clinically Relevant,,-0.386,,-0.386,,.-..,600,678,600.0
xmd11-85h,gdsc_XMD11-85h,Not Clinically Relevant,-0.387,,,-0.387,,-...,601,679,601.0
wh-4-023,gdsc_WH-4-023,Not Clinically Relevant,-0.38799999999999996,,,-0.388,,-...,602,680,602.0
unc1215,gdsc_UNC1215,Not Clinically Relevant,-0.389,,,-0.389,,-...,603,681,603.0
