,moa,GDSC,CTRP,CCLE,drug,score,evidence
dactolisib,PI3K/mTOR inhibitor,-0.33899999999999997,,,gdsc_Dactolisib,-0.339,-..
ponatinib,Bcr-abl inhibitor,-0.34,,,gdsc_Ponatinib,-0.34,-..
obatoclax mesylate,Not Clinically Relevant,-0.34,,,gdsc_Obatoclax Mesylate,-0.34,-..
ibrutinib,BTK kinase inhibitor,,-0.341,,ctrp_ibrutinib,-0.341,.-.
cct-018159,Not Clinically Relevant,-0.342,,,gdsc_CCT-018159,-0.342,-..
pictilisib,"Pictilisib, potent inhibitor of PI3Kα/δ, with modest selectivity against p110β (11-fold) and p110γ",-0.34299999999999997,,,gdsc_Pictilisib,-0.343,-..
etomoxir,"agonist of PPARα, inhibitor of carnitine palmitoyltransferase-1 (CPT-1)",,-0.344,,ctrp_etomoxir,-0.344,.-.
palbociclib,CDK4/6 inhibitor,-0.345,,,gdsc_Palbociclib,-0.345,-..
gsk269962a,Not Clinically Relevant,-0.345,,,gdsc_GSK269962A,-0.345,-..
sgc0946,Not Clinically Relevant,-0.345,,,gdsc_SGC0946,-0.345,-..
pd 153035,Not Clinically Relevant,,-0.34700000000000003,,ctrp_PD 153035,-0.347,.-.
zibotentan,Not Clinically Relevant,-0.349,,,gdsc_Zibotentan,-0.349,-..
a-443654,Not Clinically Relevant,-0.349,,,gdsc_A-443654,-0.349,-..
erlotinib,EGFR inhibitor (Tarceva),-0.336,-0.39299999999999996,-0.317,ctrp_erlotinib,-0.349,---
tipifarnib,Not Clinically Relevant,-0.35,,,gdsc_Tipifarnib,-0.35,-..
pyrimethamine,Not Clinically Relevant,-0.353,,,gdsc_Pyrimethamine,-0.353,-..
pf-562271,Not Clinically Relevant,-0.358,,,gdsc_PF-562271,-0.358,-..
bleomycin (50 um),Not Clinically Relevant,-0.359,,,gdsc_Bleomycin (50 uM),-0.359,-..
veliparib,PARP inhibitor.,-0.45799999999999996,-0.261,,gdsc_Veliparib,-0.36,--.
midostaurin,Not Clinically Relevant,-0.36200000000000004,,,gdsc_Midostaurin,-0.362,-..
isonicotinohydroxamic acid,Not Clinically Relevant,,-0.364,,ctrp_isonicotinohydroxamic acid,-0.364,.-.
as601245,Not Clinically Relevant,-0.365,,,gdsc_AS601245,-0.365,-..
compound 1b,Not Clinically Relevant,,-0.36700000000000005,,ctrp_compound 1B,-0.367,.-.
cbb-1007,Not Clinically Relevant,,-0.368,,ctrp_CBB-1007,-0.368,.-.
jnk-9l,Not Clinically Relevant,-0.369,,,gdsc_JNK-9L,-0.369,-..
hg6-64-1,Not Clinically Relevant,-0.369,,,gdsc_HG6-64-1,-0.369,-..
enzastaurin,Not Clinically Relevant,-0.37200000000000005,,,gdsc_Enzastaurin,-0.372,-..
sb-431542,Not Clinically Relevant,,-0.37200000000000005,,ctrp_SB-431542,-0.372,.-.
salubrinal,Not Clinically Relevant,-0.374,,,gdsc_Salubrinal,-0.374,-..
akt inhibitor viii,Not Clinically Relevant,-0.374,,,gdsc_AKT inhibitor VIII,-0.374,-..
brd-k52037352,Not Clinically Relevant,,-0.374,,ctrp_BRD-K52037352,-0.374,.-.
dasatinib,"BCR-Abl, Src, c-Kit inhibitor",-0.436,-0.317,,gdsc_Dasatinib,-0.376,--.
zebularine,Not Clinically Relevant,,-0.38,,ctrp_zebularine,-0.38,.-.
trametinib,MEK inhibitor (MEK1 and MEK2),-0.435,-0.324,,gdsc_Trametinib,-0.38,--.
(5z)-7-oxozeaenol,Not Clinically Relevant,-0.38299999999999995,,,gdsc_(5Z)-7-Oxozeaenol,-0.383,-..
fh535,Not Clinically Relevant,-0.38299999999999995,,,gdsc_FH535,-0.383,-..
tgx221,Not Clinically Relevant,-0.384,,,gdsc_TGX221,-0.384,-..
ql-viii-58,Not Clinically Relevant,-0.384,,,gdsc_QL-VIII-58,-0.384,-..
pd0325901,Not Clinically Relevant,-0.385,,,gdsc_PD0325901,-0.385,-..
brd-k49290616,Not Clinically Relevant,,-0.386,,ctrp_BRD-K49290616,-0.386,.-.
nvp-bhg712,Not Clinically Relevant,-0.386,,,gdsc_NVP-BHG712,-0.386,-..
tanespimycin,HSP90 inhibitor,-0.524,-0.247,,gdsc_Tanespimycin,-0.386,--.
xmd11-85h,Not Clinically Relevant,-0.387,,,gdsc_XMD11-85h,-0.387,-..
wh-4-023,Not Clinically Relevant,-0.38799999999999996,,,gdsc_WH-4-023,-0.388,-..
unc1215,Not Clinically Relevant,-0.389,,,gdsc_UNC1215,-0.389,-..
birinapant,"SMAC mimetic, mostly to cIAP1, less potent against XIAP.",,-0.392,,ctrp_birinapant,-0.392,.-.
gefitinib,EGFR inhibitor (Iressa),-0.529,-0.266,,gdsc_Gefitinib,-0.398,--.
pf-4708671,Not Clinically Relevant,-0.39899999999999997,,,gdsc_PF-4708671,-0.399,-..
bms-509744,Not Clinically Relevant,-0.401,,,gdsc_BMS-509744,-0.401,-..
lfm-a13,Not Clinically Relevant,-0.402,,,gdsc_LFM-A13,-0.402,-..
bosutinib,"BCR-Abl, Src, Lyn and Hck inhibitor",-0.536,-0.26899999999999996,,gdsc_Bosutinib,-0.402,--.
o-6-benzylguanine,"guanine analog, binds the DNA repair enzyme O(6)-alkylguanine DNA alkyltransferase (AGT) resulting in inhibition of AGT-mediated DNA repair",,-0.40299999999999997,,ctrp_O-6-benzylguanine,-0.403,.-.
lenalidomide,"derivative of thalidomide, which interacts with the ubiquitin E3 ligase cereblon, targeting this enzyme to degrade the Ikaros transcription factors IKZF1 and IKZF3. Used for multiple myeloma",-0.409,,,gdsc_Lenalidomide,-0.409,-..
a-770041,Not Clinically Relevant,-0.41,,,gdsc_A-770041,-0.41,-..
xmd8-85,Not Clinically Relevant,-0.41200000000000003,,,gdsc_XMD8-85,-0.412,-..
bicalutamide,"antiandrogen, used to treat prostate cancer",-0.413,,,gdsc_Bicalutamide,-0.413,-..
selisistat,SIRT1 inhibitor,-0.41600000000000004,,,gdsc_Selisistat,-0.416,-..
selumetinib,MEK1 inhibitor,-0.556,-0.28800000000000003,,gdsc_Selumetinib,-0.422,--.
refametinib,Not Clinically Relevant,-0.424,,,gdsc_Refametinib,-0.424,-..
avagacestat,Not Clinically Relevant,-0.424,,,gdsc_Avagacestat,-0.424,-..
stf-62247,Not Clinically Relevant,-0.424,,,gdsc_STF-62247,-0.424,-..
eht-1864,Not Clinically Relevant,-0.428,,,gdsc_EHT-1864,-0.428,-..
jw-7-52-1,Not Clinically Relevant,-0.43200000000000005,,,gdsc_JW-7-52-1,-0.432,-..
sl0101,Not Clinically Relevant,-0.43200000000000005,,,gdsc_SL0101,-0.432,-..
doramapimod,Not Clinically Relevant,-0.433,,,gdsc_Doramapimod,-0.433,-..
fmk,Not Clinically Relevant,-0.43700000000000006,,,gdsc_FMK,-0.437,-..
cgp-60474,Not Clinically Relevant,-0.43799999999999994,,,gdsc_CGP-60474,-0.438,-..
xmd15-27,Not Clinically Relevant,-0.441,,,gdsc_XMD15-27,-0.441,-..
gsk1904529a,Not Clinically Relevant,-0.442,,,gdsc_GSK1904529A,-0.442,-..
cct007093,Not Clinically Relevant,-0.447,,,gdsc_CCT007093,-0.447,-..
pha-665752,Not Clinically Relevant,-0.612,,-0.284,gdsc_PHA-665752,-0.448,-.-
plx-4720,Not Clinically Relevant,-0.51,-0.38799999999999996,,gdsc_PLX-4720,-0.449,--.
fti-277,Not Clinically Relevant,-0.451,,,gdsc_FTI-277,-0.451,-..
kin001-236,Not Clinically Relevant,-0.45399999999999996,,,gdsc_KIN001-236,-0.454,-..
cgp-082996,Not Clinically Relevant,-0.455,,,gdsc_CGP-082996,-0.455,-..
jnk inhibitor viii,Not Clinically Relevant,-0.455,,,gdsc_JNK Inhibitor VIII,-0.455,-..
nu7441,Not Clinically Relevant,-0.457,,,gdsc_NU7441,-0.457,-..
fr-180204,Not Clinically Relevant,-0.46,,,gdsc_FR-180204,-0.46,-..
iox2,Not Clinically Relevant,-0.46299999999999997,,,gdsc_IOX2,-0.463,-..
ci-1040,Not Clinically Relevant,-0.465,,,gdsc_CI-1040,-0.465,-..
afatinib,EGFR and ErbB2 inhibitor,-0.591,-0.342,,gdsc_Afatinib,-0.466,--.
whi-p97,Not Clinically Relevant,-0.47,,,gdsc_WHI-P97,-0.47,-..
tozasertib,"VX-680, pan-Aurora inhibitor, mostly against Aurora A, less potent towards Aurora B/C",-0.47200000000000003,,,gdsc_Tozasertib,-0.472,-..
z-llnle-cho,Not Clinically Relevant,-0.47200000000000003,,,gdsc_Z-LLNle-CHO,-0.472,-..
bix02189,Not Clinically Relevant,-0.47700000000000004,,,gdsc_BIX02189,-0.477,-..
nsc-87877,Not Clinically Relevant,-0.478,,,gdsc_NSC-87877,-0.478,-..
tak-715,Not Clinically Relevant,-0.479,,,gdsc_TAK-715,-0.479,-..
ro-3306,Not Clinically Relevant,-0.5,,,gdsc_RO-3306,-0.5,-..
vismodegib,Hedgehog (Smoothened) antagonist (GDC-0449),-0.5,,,gdsc_Vismodegib,-0.5,-..
xav939,Not Clinically Relevant,-0.502,,,gdsc_XAV939,-0.502,-..
bryostatin 1,Not Clinically Relevant,-0.504,,,gdsc_Bryostatin 1,-0.504,-..
sb216763,Not Clinically Relevant,-0.509,,,gdsc_SB216763,-0.509,-..
cp724714,Not Clinically Relevant,-0.528,,,gdsc_CP724714,-0.528,-..
rapamycin,"rapamycin, mTOR inhibitor",-0.528,,,gdsc_Rapamycin,-0.528,-..
dabrafenib,Braf (V600E) inhibitor,-0.5870000000000001,-0.47700000000000004,,gdsc_Dabrafenib,-0.532,--.
pelitinib,Not Clinically Relevant,-0.535,,,gdsc_Pelitinib,-0.535,-..
kin001-260,Not Clinically Relevant,-0.537,,,gdsc_KIN001-260,-0.537,-..
qs11,Not Clinically Relevant,-0.5429999999999999,,,gdsc_QS11,-0.543,-..
rtrail,Not Clinically Relevant,-0.5479999999999999,,,gdsc_rTRAIL,-0.548,-..
idelalisib,"Idelalisib,  PI3K/p110δ inhibitor",-0.5579999999999999,,,gdsc_Idelalisib,-0.558,-..
681640,Not Clinically Relevant,-0.562,,,gdsc_681640,-0.562,-..
motesanib,Not Clinically Relevant,-0.5710000000000001,,,gdsc_Motesanib,-0.571,-..
az628,Not Clinically Relevant,-0.575,,,gdsc_AZ628,-0.575,-..
t0901317,Not Clinically Relevant,-0.5760000000000001,,,gdsc_T0901317,-0.576,-..
y-39983,Not Clinically Relevant,-0.588,,,gdsc_Y-39983,-0.588,-..
vx-11e,Not Clinically Relevant,-0.59,,,gdsc_VX-11e,-0.59,-..
cyclopamine,Not Clinically Relevant,-0.601,,,gdsc_Cyclopamine,-0.601,-..
gnf-2,Not Clinically Relevant,-0.616,,,gdsc_GNF-2,-0.616,-..
pd173074,Not Clinically Relevant,-0.619,,,gdsc_PD173074,-0.619,-..
wz-1-84,Not Clinically Relevant,-0.623,,,gdsc_WZ-1-84,-0.623,-..
nutlin-3a (-),Not Clinically Relevant,-0.625,,,gdsc_Nutlin-3a (-),-0.625,-..
cetuximab,Not Clinically Relevant,-0.642,,,gdsc_Cetuximab,-0.642,-..
gw441756,Not Clinically Relevant,-0.6779999999999999,,,gdsc_GW441756,-0.678,-..
vnlg/124,Not Clinically Relevant,-0.691,,,gdsc_VNLG/124,-0.691,-..
