,drug,MoA,GDSC,CTRP,CCLE,DiSCoVER,CMAP,evidence,DiSCoVER rank,CMAP rank,Average rank
gsk2636771,ctrp_GSK2636771,"PI3K beta inhibitor, >900-fold selectivity over PI3Kα/PI3Kγ and >10-fold over PI3Kδ. ",,0.228,,0.228,,.+..,322,458,322.0
sb-743921,ctrp_SB-743921,kinesin spindle protein (KSP) inhibitor,,0.228,,0.228,,.+..,323,459,323.0
brd-k14844214,ctrp_BRD-K14844214,Not Clinically Relevant,,0.22699999999999998,,0.227,,.+..,324,460,324.0
ci-976,ctrp_CI-976,Not Clinically Relevant,,0.22699999999999998,,0.227,,.+..,325,461,325.0
nvp-bsk805,ctrp_NVP-BSK805,Not Clinically Relevant,,0.226,,0.226,,.+..,327,462,327.0
az-3146,ctrp_AZ-3146,Not Clinically Relevant,,0.22399999999999998,,0.224,,.+..,328,463,328.0
imatinib,ctrp_imatinib,"Bcr-abl, c-kit and PDGFR inhibitor",-0.261,-0.35,,-0.306,-0.708,--.-,527,130,328.5
myricetin,ctrp_myricetin,Not Clinically Relevant,,0.223,,0.223,,.+..,329,464,329.0
brd9876,ctrp_BRD9876,Not Clinically Relevant,,0.222,,0.222,,.+..,331,465,331.0
ex-527,ctrp_EX-527,SIRT1 inhibitor,,0.222,,0.222,,.+..,332,466,332.0
sr-ii-138a,ctrp_SR-II-138A,Not Clinically Relevant,,0.222,,0.222,,.+..,333,467,333.0
ql-xii-47,gdsc_QL-XII-47,Not Clinically Relevant,0.22,,,0.22,,+...,334,468,334.0
unc0321,ctrp_UNC0321,Not Clinically Relevant,,0.21899999999999997,,0.219,,.+..,335,469,335.0
erlotinib,ctrp_erlotinib,EGFR inhibitor (Tarceva),-0.28800000000000003,-0.33399999999999996,-0.272,-0.298,-0.862,----,515,157,336.0
cudc-101,gdsc_CUDC-101,Not Clinically Relevant,0.217,,,0.217,,+...,336,470,336.0
brd4132,ctrp_BRD4132,Not Clinically Relevant,,0.21600000000000003,,0.216,,.+..,337,471,337.0
le-135,ctrp_LE-135,Not Clinically Relevant,,0.215,,0.215,,.+..,338,472,338.0
oligomycin a,ctrp_oligomycin A,Not Clinically Relevant,,0.215,,0.215,,.+..,341,473,341.0
qw-bi-011,ctrp_QW-BI-011,Not Clinically Relevant,,0.214,,0.214,,.+..,342,474,342.0
brd-k30748066,ctrp_BRD-K30748066,Not Clinically Relevant,,0.21100000000000002,,0.211,,.+..,344,475,344.0
vandetanib,ctrp_vandetanib,"VEGFR, EGFR and RET inhibitor",,0.21100000000000002,,0.211,,.+..,345,476,345.0
ku 0060648,ctrp_KU 0060648,Not Clinically Relevant,,0.209,,0.209,,.+..,346,477,346.0
brd-k01737880,ctrp_BRD-K01737880,Not Clinically Relevant,,0.209,,0.209,,.+..,347,478,347.0
dbeq,ctrp_DBeQ,Not Clinically Relevant,,0.203,,0.203,,.+..,348,479,348.0
dinaciclib,ctrp_dinaciclib,"CDK inhibitor, esp CDK1, 2, 5, and 9",,0.19899999999999998,,0.199,,.+..,349,480,349.0
smer-3,ctrp_SMER-3,Not Clinically Relevant,,0.198,,0.198,,.+..,350,481,350.0
bicalutamide,gdsc_Bicalutamide,"antiandrogen, used to treat prostate cancer",-0.38799999999999996,,,-0.388,-0.308,-..-,607,94,350.5
thz-2-102-1,gdsc_THZ-2-102-1,Not Clinically Relevant,0.195,,,0.195,,+...,351,482,351.0
sid 26681509,ctrp_SID 26681509,Not Clinically Relevant,,0.192,,0.192,,.+..,352,483,352.0
veliparib,gdsc_Veliparib,PARP inhibitor.,-0.42100000000000004,-0.251,,-0.336,-0.8109999999999999,--.-,565,146,355.5
raf265,ccle_RAF265,inhibitor of C-Raf/B-Raf/B-Raf V600E,,0.226,-0.191,0.018,,.+-.,356,484,356.0
pik-93,gdsc_PIK-93,Not Clinically Relevant,-0.29100000000000004,0.268,,-0.012,,-+..,360,485,360.0
azd7762,gdsc_AZD7762, Chk1 / Chk2 inhibitor,-0.28800000000000003,0.245,,-0.022,,-+..,363,486,363.0
zstk474,gdsc_ZSTK474,"PI3K inhibitor, inhibits all four PI3K isoforms, but most active against PI3Kδ",-0.32799999999999996,0.259,,-0.034,,-+..,366,487,366.0
selumetinib,gdsc_Selumetinib,MEK1 inhibitor,-0.557,-0.235,,-0.396,-0.617,--.-,612,121,366.5
cabozantinib,gdsc_Cabozantinib,"MET, AXL, VEGFR and RET inhibitor",-0.415,0.33399999999999996,,-0.041,,-+..,368,488,368.0
dasatinib,gdsc_Dasatinib,"BCR-Abl, Src, c-Kit inhibitor",-0.395,-0.29,,-0.342,-0.909,--.-,574,162,368.0
gefitinib,gdsc_Gefitinib,EGFR inhibitor (Iressa),-0.522,-0.247,,-0.384,-0.7240000000000001,--.-,604,133,368.5
bexarotene,gdsc_Bexarotene,"retinoid that selectively activates retinoid X receptors (RXRs), induces cell differentiation and apoptosis ",-0.441,0.348,,-0.047,,-+..,369,489,369.0
plx-4720,gdsc_PLX-4720,Not Clinically Relevant,-0.474,0.369,,-0.052,,-+..,371,490,371.0
bosutinib,gdsc_Bosutinib,"BCR-Abl, Src, Lyn and Hck inhibitor",-0.501,-0.20800000000000002,,-0.355,-0.88,--.-,583,160,371.5
mg-132,gdsc_MG-132,Not Clinically Relevant,-0.373,0.265,,-0.054,,-+..,372,491,372.0
azd8055,gdsc_AZD8055,mTOR inhibitor,-0.316,0.203,,-0.056,,-+..,373,492,373.0
tpca-1,gdsc_TPCA-1,Not Clinically Relevant,-0.37,0.247,,-0.062,,-+..,374,493,374.0
piperlongumine,gdsc_Piperlongumine,Not Clinically Relevant,-0.361,0.235,,-0.063,,-+..,375,494,375.0
bms-536924,gdsc_BMS-536924,Not Clinically Relevant,-0.395,0.264,,-0.066,,-+..,376,495,376.0
ku-55933,gdsc_KU-55933,Not Clinically Relevant,-0.409,0.27699999999999997,,-0.066,,-+..,377,496,377.0
nvp-tae684,gdsc_NVP-TAE684,Not Clinically Relevant,-0.43,0.285,,-0.073,,-+..,379,497,379.0
chir-99021,gdsc_CHIR-99021,Not Clinically Relevant,-0.409,0.244,,-0.082,,-+..,381,498,381.0
azd6482,gdsc_AZD6482,"PI3Kβ inhibitor, less active against PI3Kδ, PI3Kα and PI3Kγ ",-0.447,0.27699999999999997,,-0.085,,-+..,382,499,382.0
tozasertib,gdsc_Tozasertib,"VX-680, pan-Aurora inhibitor, mostly against Aurora A, less potent towards Aurora B/C",-0.445,,,-0.445,-0.745,-..--,634,135,384.5
pevonedistat,gdsc_Pevonedistat,"(MLN4924), inhibitor of NEDD8-activating enzyme (NAE)",-0.385,0.192,,-0.096,,-+..,385,500,385.0
afatinib,gdsc_Afatinib,EGFR and ErbB2 inhibitor,-0.5920000000000001,-0.294,,-0.443,-0.797,--.-,632,144,388.0
crizotinib,gdsc_Crizotinib,"ALK, ROS1 and MET inhibitor",-0.608,-0.285,,-0.446,-0.789,--.-,636,140,388.0
bortezomib,gdsc_Bortezomib,proteasome inhibitor (Velcade),-0.424,0.209,,-0.108,,-+..,389,501,389.0
linifanib,gdsc_Linifanib,"RTK inhibitor, targets VEGFR, PDGFR, KDR, and CSF-1R",-0.7020000000000001,-0.29100000000000004,,-0.497,-0.6859999999999999,--.-,650,128,389.0
pac-1,gdsc_PAC-1,Not Clinically Relevant,-0.495,0.249,,-0.123,,-+..,390,502,390.0
brd-k71935468,ctrp_BRD-K71935468,Not Clinically Relevant,,-0.17,,-0.17,,.-..,392,503,392.0
sns-032,ctrp_SNS-032,"CDK inhibitor, esp CDK2 , 7 and 9 ",,-0.19699999999999998,,-0.197,,.-..,393,504,393.0
aew541,ccle_AEW541,Not Clinically Relevant,,,-0.20600000000000002,-0.206,,..-.,395,505,395.0
brd-k33514849,ctrp_BRD-K33514849,Not Clinically Relevant,,-0.21,,-0.21,,.-..,397,506,397.0
stemregenin 1,ctrp_StemRegenin 1,Not Clinically Relevant,,-0.212,,-0.212,,.-..,398,507,398.0
hbx-41108,ctrp_HBX-41108,Not Clinically Relevant,,-0.212,,-0.212,,.-..,399,508,399.0
brd-k97651142,ctrp_BRD-K97651142,Not Clinically Relevant,,-0.212,,-0.212,,.-..,400,509,400.0
azd0530,ccle_AZD0530,"kinase inhibitor, with selectivity against Src and Bcr-Abl",,,-0.214,-0.214,,..-.,401,510,401.0
sepantronium bromide,gdsc_Sepantronium bromide,"YM155 (Sepantronium Bromide), survivin suppressant ",-0.217,,,-0.217,,-...,402,511,402.0
ruxolitinib,gdsc_Ruxolitinib,"JAK1/2 inhibitor, used for myelofibrosis and polycythemia vera",-0.65,-0.322,,-0.486,-0.86,--.-,649,156,402.5
betulinic acid,ctrp_betulinic acid,Not Clinically Relevant,,-0.21899999999999997,,-0.219,,.-..,403,512,403.0
avicin d,ctrp_avicin D,Not Clinically Relevant,,-0.222,,-0.222,,.-..,404,513,404.0
mln2238,ctrp_MLN2238,"Ixazomib, Proteasome inhibitor, inhibits the chymotrypsin-like proteolytic (β5) site of the 20S proteasome ",,-0.222,,-0.222,,.-..,405,514,405.0
ipa-3,gdsc_IPA-3,Not Clinically Relevant,-0.223,,,-0.223,,-...,406,515,406.0
brd-k63431240,ctrp_BRD-K63431240,Not Clinically Relevant,,-0.223,,-0.223,,.-..,407,516,407.0
gw-405833,ctrp_GW-405833,Not Clinically Relevant,,-0.226,,-0.226,,.-..,409,517,409.0
bec,ctrp_BEC,Not Clinically Relevant,,-0.22699999999999998,,-0.227,,.-..,410,518,410.0
gsk525762a,ctrp_GSK525762A,Not Clinically Relevant,,-0.22899999999999998,,-0.229,,.-..,411,519,411.0
brefeldin a,ctrp_brefeldin A,Not Clinically Relevant,,-0.22899999999999998,,-0.229,,.-..,412,520,412.0
snx-2112,gdsc_SNX-2112,Not Clinically Relevant,-0.245,-0.214,,-0.229,,--..,414,521,414.0
pyrazolanthrone,ctrp_pyrazolanthrone,Not Clinically Relevant,,-0.23,,-0.23,,.-..,416,522,416.0
brd-k48477130,ctrp_BRD-K48477130,Not Clinically Relevant,,-0.23199999999999998,,-0.232,,.-..,417,523,417.0
jq1,gdsc_JQ1,Not Clinically Relevant,-0.23399999999999999,,,-0.234,,-...,418,524,418.0
brd-k55116708,ctrp_BRD-K55116708,Not Clinically Relevant,,-0.237,,-0.237,,.-..,419,525,419.0
gsk-j4,ctrp_GSK-J4,Not Clinically Relevant,,-0.23800000000000002,,-0.238,,.-..,420,526,420.0
vu0155056,ctrp_VU0155056,Not Clinically Relevant,,-0.23800000000000002,,-0.238,,.-..,421,527,421.0
brd-k09344309,ctrp_BRD-K09344309,Not Clinically Relevant,,-0.24100000000000002,,-0.241,,.-..,423,528,423.0
tosedostat,ctrp_tosedostat,inhibitor of the M1 family of aminopeptidases,,-0.24100000000000002,,-0.241,,.-..,424,529,424.0
tki258,ccle_TKI258,Not Clinically Relevant,,,-0.242,-0.242,,..-.,426,530,426.0
ver-155008,ctrp_VER-155008,Not Clinically Relevant,,-0.243,,-0.243,,.-..,427,531,427.0
bafilomycin a1,ctrp_bafilomycin A1,Not Clinically Relevant,,-0.243,,-0.243,,.-..,428,532,428.0
zd-6474,ccle_ZD-6474,"VEGFR, EGFR and RET inhibitor",,,-0.243,-0.243,,..-.,430,533,430.0
col-3,ctrp_COL-3,matrix metalloproteinase (MMP) inhibitor,,-0.24600000000000002,,-0.246,,.-..,432,534,432.0
khs101,ctrp_KHS101,Not Clinically Relevant,,-0.247,,-0.247,,.-..,433,535,433.0
sb590885,gdsc_SB590885,Not Clinically Relevant,-0.247,,,-0.247,,-...,434,536,434.0
dmog,gdsc_DMOG,Not Clinically Relevant,-0.249,,,-0.249,,-...,435,537,435.0
brd-k71781559,ctrp_BRD-K71781559,Not Clinically Relevant,,-0.249,,-0.249,,.-..,436,538,436.0
nutlin-3,ccle_Nutlin-3,"Mdm2 antagonist, stabilizes p53 ",,-0.222,-0.278,-0.25,,.--.,437,539,437.0
sch-529074,ctrp_SCH-529074,Not Clinically Relevant,,-0.251,,-0.251,,.-..,438,540,438.0
17-aag,ccle_17-AAG,Not Clinically Relevant,,,-0.251,-0.251,,..-.,439,541,439.0
spautin-1,ctrp_spautin-1,Not Clinically Relevant,,-0.253,,-0.253,,.-..,440,542,440.0
azd7545,ctrp_AZD7545,Not Clinically Relevant,,-0.253,,-0.253,,.-..,441,543,441.0
marinopyrrole a,ctrp_marinopyrrole A,Not Clinically Relevant,,-0.254,,-0.254,,.-..,442,544,442.0
brd-a94377914,ctrp_BRD-A94377914,Not Clinically Relevant,,-0.256,,-0.256,,.-..,443,545,443.0
dacinostat,gdsc_Dacinostat,Not Clinically Relevant,-0.256,,,-0.256,,-...,444,546,444.0
brd8958,ctrp_BRD8958,Not Clinically Relevant,,-0.257,,-0.257,,.-..,445,547,445.0
nelarabine,ctrp_nelarabine,"purine nucleoside analog, which causes inhibition of DNA synthesis and cytotoxicity",,-0.257,,-0.257,,.-..,446,548,446.0
sj-172550,ctrp_SJ-172550,Not Clinically Relevant,,-0.257,,-0.257,,.-..,447,549,447.0
ml258,ctrp_ML258,Not Clinically Relevant,,-0.258,,-0.258,,.-..,448,550,448.0
xmd8-92,gdsc_XMD8-92,Not Clinically Relevant,-0.258,,,-0.258,,-...,449,551,449.0
tae684,ccle_TAE684,Not Clinically Relevant,,,-0.258,-0.258,,..-.,450,552,450.0
brd-a05715709,ctrp_BRD-A05715709,Not Clinically Relevant,,-0.26,,-0.26,,.-..,451,553,451.0
bms-345541,gdsc_BMS-345541,Not Clinically Relevant,-0.319,-0.203,,-0.261,,--..,452,554,452.0
merck60,ctrp_Merck60,Not Clinically Relevant,,-0.262,,-0.262,,.-..,453,555,453.0
brd-k48334597,ctrp_BRD-K48334597,Not Clinically Relevant,,-0.263,,-0.263,,.-..,454,556,454.0
lestauritinib,gdsc_Lestauritinib,Not Clinically Relevant,-0.263,,,-0.263,,-...,455,557,455.0
c6-ceramide,ctrp_C6-ceramide,Not Clinically Relevant,,-0.263,,-0.263,,.-..,456,558,456.0
pd-0325901,ccle_PD-0325901,Not Clinically Relevant,,,-0.263,-0.263,,..-.,457,559,457.0
cid-5951923,ctrp_CID-5951923,Not Clinically Relevant,,-0.264,,-0.264,,.-..,458,560,458.0
austocystin d,ctrp_austocystin D,Not Clinically Relevant,,-0.265,,-0.265,,.-..,459,561,459.0
at13387,ctrp_AT13387,Selective potent Hsp90 inhibitor,,-0.265,,-0.265,,.-..,460,562,460.0
bx796,gdsc_BX796,Not Clinically Relevant,-0.266,,,-0.266,,-...,461,563,461.0
thz-2-49,gdsc_THZ-2-49,Not Clinically Relevant,-0.267,,,-0.267,,-...,462,564,462.0
way-362450,ctrp_WAY-362450,Not Clinically Relevant,,-0.267,,-0.267,,.-..,463,565,463.0
fumonisin b1,ctrp_fumonisin B1,Not Clinically Relevant,,-0.267,,-0.267,,.-..,464,566,464.0
pfi-1,gdsc_PFI-1,Not Clinically Relevant,-0.268,,,-0.268,,-...,465,567,465.0
shikonin,gdsc_Shikonin,Not Clinically Relevant,-0.27,,,-0.27,,-...,466,568,466.0
ciclopirox,ctrp_ciclopirox,antifungal agent for topical dermatologic treatment of superficial mycoses,,-0.27,,-0.27,,.-..,467,569,467.0
cyanoquinoline 11,ctrp_cyanoquinoline 11,Not Clinically Relevant,,-0.271,,-0.271,,.-..,468,570,468.0
wz3105,gdsc_WZ3105,Not Clinically Relevant,-0.271,,,-0.271,,-...,469,571,469.0
bcl-lzh-4,ctrp_BCL-LZH-4,Not Clinically Relevant,,-0.271,,-0.271,,.-..,470,572,470.0
seliciclib,gdsc_Seliciclib,Not Clinically Relevant,-0.272,,,-0.272,,-...,471,573,471.0
brd-a86708339,ctrp_BRD-A86708339,Not Clinically Relevant,,-0.275,,-0.275,,.-..,472,574,472.0
npc-26,ctrp_NPC-26,Not Clinically Relevant,,-0.276,,-0.276,,.-..,473,575,473.0
bay-61-3606,gdsc_BAY-61-3606,Not Clinically Relevant,-0.276,,,-0.276,,-...,474,576,474.0
brd-k50799972,ctrp_BRD-K50799972,Not Clinically Relevant,,-0.276,,-0.276,,.-..,476,577,476.0
a-804598,ctrp_A-804598,Not Clinically Relevant,,-0.276,,-0.276,,.-..,477,578,477.0
ng-25,gdsc_NG-25,Not Clinically Relevant,-0.276,,,-0.276,,-...,479,579,479.0
omipalisib,gdsc_Omipalisib,Not Clinically Relevant,-0.27699999999999997,,,-0.277,,-...,480,580,480.0
epothilone b,gdsc_Epothilone B,Not Clinically Relevant,-0.27699999999999997,,,-0.277,,-...,481,581,481.0
5-fluorouracil,gdsc_5-Fluorouracil,antimetabolite,-0.278,,,-0.278,,-...,482,582,482.0
ifosfamide,ctrp_ifosfamide,"alkylating agent, nitrogen mustard family, works by disrupting the duplication of DNA and the creation of RNA",,-0.278,,-0.278,,.-..,483,583,483.0
aa-cocf3,ctrp_AA-COCF3,Not Clinically Relevant,,-0.27899999999999997,,-0.279,,.-..,484,584,484.0
fluorouracil,ctrp_fluorouracil,antimetabolite,,-0.28,,-0.28,,.-..,485,585,485.0
neuronal differentiation inducer iii,ctrp_neuronal differentiation inducer III,Not Clinically Relevant,,-0.28,,-0.28,,.-..,486,586,486.0
cp466722,gdsc_CP466722,Not Clinically Relevant,-0.28,,,-0.28,,-...,487,587,487.0
pd-0332991,ccle_PD-0332991,CDK4/6 inhibitor,,,-0.281,-0.281,,..-.,488,588,488.0
at-7519,gdsc_AT-7519,Not Clinically Relevant,-0.281,,,-0.281,,-...,489,589,489.0
mi-2,ctrp_MI-2,Not Clinically Relevant,,-0.282,,-0.282,,.-..,490,590,490.0
gw843682x,gdsc_GW843682X,Not Clinically Relevant,-0.282,,,-0.282,,-...,491,591,491.0
gdc-0879,ctrp_GDC-0879,Not Clinically Relevant,,-0.28300000000000003,,-0.283,,.-..,492,592,492.0
brd-k64610608,ctrp_BRD-K64610608,Not Clinically Relevant,,-0.284,,-0.284,,.-..,493,593,493.0
plx4720,ccle_PLX4720,Not Clinically Relevant,,,-0.284,-0.284,,..-.,494,594,494.0
pd318088,ctrp_PD318088,Not Clinically Relevant,,-0.285,,-0.285,,.-..,495,595,495.0
kin001-244,gdsc_KIN001-244,Not Clinically Relevant,-0.285,,,-0.285,,-...,496,596,496.0
brd-k04800985,ctrp_BRD-K04800985,Not Clinically Relevant,,-0.287,,-0.287,,.-..,497,597,497.0
osu-03012,gdsc_OSU-03012,Not Clinically Relevant,-0.29,,,-0.29,,-...,499,598,499.0
tl-1-85,gdsc_TL-1-85,Not Clinically Relevant,-0.29,,,-0.29,,-...,501,599,501.0
mi-1,ctrp_MI-1,Not Clinically Relevant,,-0.29100000000000004,,-0.291,,.-..,503,600,503.0
gsk4112,ctrp_GSK4112,Not Clinically Relevant,,-0.29100000000000004,,-0.291,,.-..,505,601,505.0
elesclomol,gdsc_Elesclomol,Not Clinically Relevant,-0.29100000000000004,,,-0.291,,-...,506,602,506.0
l-685458,ctrp_L-685458,Not Clinically Relevant,,-0.302,-0.281,-0.292,,.--.,507,603,507.0
azd6244,ccle_AZD6244,MEK1 inhibitor,,,-0.292,-0.292,,..-.,508,604,508.0
ml334 diastereomer,ctrp_ML334 diastereomer,Not Clinically Relevant,,-0.293,,-0.293,,.-..,509,605,509.0
pf2341066,ccle_PF2341066,"ALK, ROS1 and MET inhibitor",,,-0.294,-0.294,,..-.,510,606,510.0
jq12,gdsc_JQ12,Not Clinically Relevant,-0.29600000000000004,,,-0.296,,-...,512,607,512.0
ml029,ctrp_ML029,Not Clinically Relevant,,-0.297,,-0.297,,.-..,513,608,513.0
gsk650394,gdsc_GSK650394,Not Clinically Relevant,-0.297,,,-0.297,,-...,514,609,514.0
yk-4-279,gdsc_YK-4-279,Not Clinically Relevant,-0.298,,,-0.298,,-...,516,610,516.0
sr8278,ctrp_SR8278,Not Clinically Relevant,,-0.299,,-0.299,,.-..,517,611,517.0
i-bet-762,gdsc_I-BET-762,Not Clinically Relevant,-0.3,,,-0.3,,-...,518,612,518.0
brd-k27986637,ctrp_BRD-K27986637,Not Clinically Relevant,,-0.3,,-0.3,,.-..,519,613,519.0
ipr-456,ctrp_IPR-456,Not Clinically Relevant,,-0.301,,-0.301,,.-..,520,614,520.0
fedratinib,gdsc_Fedratinib,JAK2 inhibitor,-0.305,,,-0.305,,-...,523,615,523.0
pyrimethamine,gdsc_Pyrimethamine,Not Clinically Relevant,-0.306,,,-0.306,,-...,526,616,526.0
zibotentan,gdsc_Zibotentan,Not Clinically Relevant,-0.307,,,-0.307,,-...,529,617,529.0
istradefylline,ctrp_istradefylline,"adenosine A2A receptor antagonist, useful in the treatment of Parkinson's disease",,-0.308,,-0.308,,.-..,530,618,530.0
s-trityl-l-cysteine,gdsc_S-Trityl-L-cysteine,Not Clinically Relevant,-0.308,,,-0.308,,-...,532,619,532.0
ic-87114,ctrp_IC-87114,Not Clinically Relevant,,-0.312,,-0.312,,.-..,534,620,534.0
thapsigargin,gdsc_Thapsigargin,Not Clinically Relevant,-0.313,,,-0.313,,-...,535,621,535.0
cct-018159,gdsc_CCT-018159,Not Clinically Relevant,-0.315,,,-0.315,,-...,536,622,536.0
pd 153035,ctrp_PD 153035,Not Clinically Relevant,,-0.315,,-0.315,,.-..,537,623,537.0
isonicotinohydroxamic acid,ctrp_isonicotinohydroxamic acid,Not Clinically Relevant,,-0.315,,-0.315,,.-..,538,624,538.0
osi-930,gdsc_OSI-930," inhibitor of Kit, KDR and CSF-1R; also potent to Flt-1, c-Raf and Lck",-0.363,-0.26899999999999996,,-0.316,,--..,539,625,539.0
sgc0946,gdsc_SGC0946,Not Clinically Relevant,-0.317,,,-0.317,,-...,540,626,540.0
vaf-347,ctrp_VAF-347,Not Clinically Relevant,,-0.317,,-0.317,,.-..,541,627,541.0
as605240,gdsc_AS605240,Not Clinically Relevant,-0.318,,,-0.318,,-...,542,628,542.0
pf-543,ctrp_PF-543,Not Clinically Relevant,,-0.32,,-0.32,,.-..,543,629,543.0
lbw242,ccle_LBW242,Not Clinically Relevant,,,-0.321,-0.321,,..-.,544,630,544.0
(5z)-7-oxozeaenol,gdsc_(5Z)-7-Oxozeaenol,Not Clinically Relevant,-0.322,,,-0.322,,-...,545,631,545.0
dactolisib,gdsc_Dactolisib,PI3K/mTOR inhibitor,-0.322,,,-0.322,,-...,546,632,546.0
brd-k19103580,ctrp_BRD-K19103580,Not Clinically Relevant,,-0.322,,-0.322,,.-..,547,633,547.0
cbb-1007,ctrp_CBB-1007,Not Clinically Relevant,,-0.322,,-0.322,,.-..,548,634,548.0
pictilisib,gdsc_Pictilisib,"Pictilisib, potent inhibitor of PI3Kα/δ, with modest selectivity against p110β (11-fold) and p110γ",-0.32299999999999995,,,-0.323,,-...,549,635,549.0
gsk269962a,gdsc_GSK269962A,Not Clinically Relevant,-0.325,,,-0.325,,-...,550,636,550.0
embelin,gdsc_Embelin,Not Clinically Relevant,-0.325,,,-0.325,,-...,551,637,551.0
brd-k33199242,ctrp_BRD-K33199242,Not Clinically Relevant,,-0.325,,-0.325,,.-..,552,638,552.0
a-443654,gdsc_A-443654,Not Clinically Relevant,-0.326,,,-0.326,,-...,553,639,553.0
brd9647,ctrp_BRD9647,Not Clinically Relevant,,-0.327,,-0.327,,.-..,555,640,555.0
brd-k41597374,ctrp_BRD-K41597374,Not Clinically Relevant,,-0.32799999999999996,,-0.328,,.-..,556,641,556.0
fsc231,ctrp_FSC231,Not Clinically Relevant,,-0.32799999999999996,,-0.328,,.-..,558,642,558.0
brd-k09587429,ctrp_BRD-K09587429,Not Clinically Relevant,,-0.32899999999999996,,-0.329,,.-..,559,643,559.0
bleomycin,gdsc_Bleomycin,"Induces DNA strand breaks, inhibits incorporation of thymidine into DNA strands.",-0.33,,,-0.33,,-...,560,644,560.0
luminespib,gdsc_Luminespib,Not Clinically Relevant,-0.331,,,-0.331,,-...,561,645,561.0
pf-562271,gdsc_PF-562271,Not Clinically Relevant,-0.331,,,-0.331,,-...,562,646,562.0
salubrinal,gdsc_Salubrinal,Not Clinically Relevant,-0.332,,,-0.332,,-...,563,647,563.0
trametinib,gdsc_Trametinib,MEK inhibitor (MEK1 and MEK2),-0.373,-0.293,,-0.333,,--..,564,648,564.0
repligen 136,ctrp_Repligen 136,Not Clinically Relevant,,-0.337,,-0.337,,.-..,566,649,566.0
rita,ctrp_RITA,Not Clinically Relevant,,-0.33799999999999997,,-0.338,,.-..,567,650,567.0
midostaurin,gdsc_Midostaurin,Not Clinically Relevant,-0.33899999999999997,,,-0.339,,-...,568,651,568.0
obatoclax mesylate,gdsc_Obatoclax Mesylate,Not Clinically Relevant,-0.33899999999999997,,,-0.339,,-...,569,652,569.0
bleomycin (50 um),gdsc_Bleomycin (50 uM),Not Clinically Relevant,-0.34,,,-0.34,,-...,570,653,570.0
ibrutinib,ctrp_ibrutinib,BTK kinase inhibitor,,-0.34,,-0.34,,.-..,571,654,571.0
aica ribonucleotide,gdsc_AICA Ribonucleotide,Not Clinically Relevant,-0.341,,,-0.341,,-...,572,655,572.0
brd-k52037352,ctrp_BRD-K52037352,Not Clinically Relevant,,-0.342,,-0.342,,.-..,573,656,573.0
ponatinib,gdsc_Ponatinib,Bcr-abl inhibitor,-0.344,,,-0.344,,-...,575,657,575.0
tipifarnib,gdsc_Tipifarnib,Not Clinically Relevant,-0.34600000000000003,,,-0.346,,-...,576,658,576.0
jnk-9l,gdsc_JNK-9L,Not Clinically Relevant,-0.34600000000000003,,,-0.346,,-...,577,659,577.0
xmd11-85h,gdsc_XMD11-85h,Not Clinically Relevant,-0.34600000000000003,,,-0.346,,-...,578,660,578.0
fh535,gdsc_FH535,Not Clinically Relevant,-0.35,,,-0.35,,-...,579,661,579.0
wh-4-023,gdsc_WH-4-023,Not Clinically Relevant,-0.35200000000000004,,,-0.352,,-...,580,662,580.0
pd0325901,gdsc_PD0325901,Not Clinically Relevant,-0.353,,,-0.353,,-...,581,663,581.0
ql-viii-58,gdsc_QL-VIII-58,Not Clinically Relevant,-0.355,,,-0.355,,-...,582,664,582.0
unc1215,gdsc_UNC1215,Not Clinically Relevant,-0.35600000000000004,,,-0.356,,-...,584,665,584.0
enzastaurin,gdsc_Enzastaurin,Not Clinically Relevant,-0.35600000000000004,,,-0.356,,-...,585,666,585.0
refametinib,gdsc_Refametinib,Not Clinically Relevant,-0.35700000000000004,,,-0.357,,-...,586,667,586.0
tgx221,gdsc_TGX221,Not Clinically Relevant,-0.358,,,-0.358,,-...,587,668,587.0
tanespimycin,gdsc_Tanespimycin,HSP90 inhibitor,-0.45399999999999996,-0.266,,-0.36,,--..,588,669,588.0
brd-k29313308,ctrp_BRD-K29313308,Not Clinically Relevant,,-0.363,,-0.363,,.-..,589,670,589.0
as601245,gdsc_AS601245,Not Clinically Relevant,-0.364,,,-0.364,,-...,590,671,590.0
parthenolide,gdsc_Parthenolide,Not Clinically Relevant,-0.49,-0.24100000000000002,,-0.366,,--..,591,672,591.0
lfm-a13,gdsc_LFM-A13,Not Clinically Relevant,-0.36700000000000005,,,-0.367,,-...,592,673,592.0
cmk,gdsc_CMK,Not Clinically Relevant,-0.368,,,-0.368,,-...,593,674,593.0
o-6-benzylguanine,ctrp_O-6-benzylguanine,"guanine analog, binds the DNA repair enzyme O(6)-alkylguanine DNA alkyltransferase (AGT) resulting in inhibition of AGT-mediated DNA repair",,-0.368,,-0.368,,.-..,594,675,594.0
birinapant,ctrp_birinapant,"SMAC mimetic, mostly to cIAP1, less potent against XIAP.",,-0.37,,-0.37,,.-..,596,676,596.0
zebularine,ctrp_zebularine,Not Clinically Relevant,,-0.371,,-0.371,,.-..,597,677,597.0
hg6-64-1,gdsc_HG6-64-1,Not Clinically Relevant,-0.371,,,-0.371,,-...,598,678,598.0
sl0101,gdsc_SL0101,Not Clinically Relevant,-0.374,,,-0.374,,-...,599,679,599.0
