,moa,GDSC,CTRP,CCLE,drug,score,evidence
brd-k09587429,Not Clinically Relevant,,-0.32899999999999996,,ctrp_BRD-K09587429,-0.329,.-.
bleomycin,"Induces DNA strand breaks, inhibits incorporation of thymidine into DNA strands.",-0.33,,,gdsc_Bleomycin,-0.33,-..
luminespib,Not Clinically Relevant,-0.331,,,gdsc_Luminespib,-0.331,-..
pf-562271,Not Clinically Relevant,-0.331,,,gdsc_PF-562271,-0.331,-..
salubrinal,Not Clinically Relevant,-0.332,,,gdsc_Salubrinal,-0.332,-..
trametinib,MEK inhibitor (MEK1 and MEK2),-0.373,-0.293,,gdsc_Trametinib,-0.333,--.
veliparib,PARP inhibitor.,-0.42100000000000004,-0.251,,gdsc_Veliparib,-0.336,--.
repligen 136,Not Clinically Relevant,,-0.337,,ctrp_Repligen 136,-0.337,.-.
rita,Not Clinically Relevant,,-0.33799999999999997,,ctrp_RITA,-0.338,.-.
obatoclax mesylate,Not Clinically Relevant,-0.33899999999999997,,,gdsc_Obatoclax Mesylate,-0.339,-..
midostaurin,Not Clinically Relevant,-0.33899999999999997,,,gdsc_Midostaurin,-0.339,-..
bleomycin (50 um),Not Clinically Relevant,-0.34,,,gdsc_Bleomycin (50 uM),-0.34,-..
ibrutinib,BTK kinase inhibitor,,-0.34,,ctrp_ibrutinib,-0.34,.-.
aica ribonucleotide,Not Clinically Relevant,-0.341,,,gdsc_AICA Ribonucleotide,-0.341,-..
brd-k52037352,Not Clinically Relevant,,-0.342,,ctrp_BRD-K52037352,-0.342,.-.
dasatinib,"BCR-Abl, Src, c-Kit inhibitor",-0.395,-0.29,,gdsc_Dasatinib,-0.342,--.
ponatinib,Bcr-abl inhibitor,-0.344,,,gdsc_Ponatinib,-0.344,-..
tipifarnib,Not Clinically Relevant,-0.34600000000000003,,,gdsc_Tipifarnib,-0.346,-..
jnk-9l,Not Clinically Relevant,-0.34600000000000003,,,gdsc_JNK-9L,-0.346,-..
xmd11-85h,Not Clinically Relevant,-0.34600000000000003,,,gdsc_XMD11-85h,-0.346,-..
fh535,Not Clinically Relevant,-0.35,,,gdsc_FH535,-0.35,-..
wh-4-023,Not Clinically Relevant,-0.35200000000000004,,,gdsc_WH-4-023,-0.352,-..
pd0325901,Not Clinically Relevant,-0.353,,,gdsc_PD0325901,-0.353,-..
ql-viii-58,Not Clinically Relevant,-0.355,,,gdsc_QL-VIII-58,-0.355,-..
bosutinib,"BCR-Abl, Src, Lyn and Hck inhibitor",-0.501,-0.20800000000000002,,gdsc_Bosutinib,-0.355,--.
unc1215,Not Clinically Relevant,-0.35600000000000004,,,gdsc_UNC1215,-0.356,-..
enzastaurin,Not Clinically Relevant,-0.35600000000000004,,,gdsc_Enzastaurin,-0.356,-..
refametinib,Not Clinically Relevant,-0.35700000000000004,,,gdsc_Refametinib,-0.357,-..
tgx221,Not Clinically Relevant,-0.358,,,gdsc_TGX221,-0.358,-..
tanespimycin,HSP90 inhibitor,-0.45399999999999996,-0.266,,gdsc_Tanespimycin,-0.36,--.
brd-k29313308,Not Clinically Relevant,,-0.363,,ctrp_BRD-K29313308,-0.363,.-.
as601245,Not Clinically Relevant,-0.364,,,gdsc_AS601245,-0.364,-..
parthenolide,Not Clinically Relevant,-0.49,-0.24100000000000002,,gdsc_Parthenolide,-0.366,--.
lfm-a13,Not Clinically Relevant,-0.36700000000000005,,,gdsc_LFM-A13,-0.367,-..
cmk,Not Clinically Relevant,-0.368,,,gdsc_CMK,-0.368,-..
o-6-benzylguanine,"guanine analog, binds the DNA repair enzyme O(6)-alkylguanine DNA alkyltransferase (AGT) resulting in inhibition of AGT-mediated DNA repair",,-0.368,,ctrp_O-6-benzylguanine,-0.368,.-.
panobinostat,HDAC inhibitor,,,-0.369,ccle_Panobinostat,-0.369,..-
birinapant,"SMAC mimetic, mostly to cIAP1, less potent against XIAP.",,-0.37,,ctrp_birinapant,-0.37,.-.
zebularine,Not Clinically Relevant,,-0.371,,ctrp_zebularine,-0.371,.-.
hg6-64-1,Not Clinically Relevant,-0.371,,,gdsc_HG6-64-1,-0.371,-..
sl0101,Not Clinically Relevant,-0.374,,,gdsc_SL0101,-0.374,-..
xmd8-85,Not Clinically Relevant,-0.376,,,gdsc_XMD8-85,-0.376,-..
kin001-266,Not Clinically Relevant,-0.37799999999999995,,,gdsc_KIN001-266,-0.378,-..
eht-1864,Not Clinically Relevant,-0.381,,,gdsc_EHT-1864,-0.381,-..
a-770041,Not Clinically Relevant,-0.382,,,gdsc_A-770041,-0.382,-..
gefitinib,EGFR inhibitor (Iressa),-0.522,-0.247,,gdsc_Gefitinib,-0.384,--.
akt inhibitor viii,Not Clinically Relevant,-0.385,,,gdsc_AKT inhibitor VIII,-0.385,-..
sotrastaurin,pan-PKC inhibitor,,-0.38799999999999996,,ctrp_sotrastaurin,-0.388,.-.
bicalutamide,"antiandrogen, used to treat prostate cancer",-0.38799999999999996,,,gdsc_Bicalutamide,-0.388,-..
bms-509744,Not Clinically Relevant,-0.389,,,gdsc_BMS-509744,-0.389,-..
lenalidomide,"derivative of thalidomide, which interacts with the ubiquitin E3 ligase cereblon, targeting this enzyme to degrade the Ikaros transcription factors IKZF1 and IKZF3. Used for multiple myeloma",-0.392,,,gdsc_Lenalidomide,-0.392,-..
stf-62247,Not Clinically Relevant,-0.39299999999999996,,,gdsc_STF-62247,-0.393,-..
selisistat,SIRT1 inhibitor,-0.39399999999999996,,,gdsc_Selisistat,-0.394,-..
selumetinib,MEK1 inhibitor,-0.557,-0.235,,gdsc_Selumetinib,-0.396,--.
avagacestat,Not Clinically Relevant,-0.396,,,gdsc_Avagacestat,-0.396,-..
nvp-bhg712,Not Clinically Relevant,-0.4,,,gdsc_NVP-BHG712,-0.4,-..
pf-4708671,Not Clinically Relevant,-0.402,,,gdsc_PF-4708671,-0.402,-..
nu7441,Not Clinically Relevant,-0.405,,,gdsc_NU7441,-0.405,-..
gsk1904529a,Not Clinically Relevant,-0.41,,,gdsc_GSK1904529A,-0.41,-..
xmd15-27,Not Clinically Relevant,-0.41200000000000003,,,gdsc_XMD15-27,-0.412,-..
fmk,Not Clinically Relevant,-0.413,,,gdsc_FMK,-0.413,-..
doramapimod,Not Clinically Relevant,-0.414,,,gdsc_Doramapimod,-0.414,-..
cct007093,Not Clinically Relevant,-0.41600000000000004,,,gdsc_CCT007093,-0.416,-..
cgp-60474,Not Clinically Relevant,-0.42200000000000004,,,gdsc_CGP-60474,-0.422,-..
ci-1040,Not Clinically Relevant,-0.423,,,gdsc_CI-1040,-0.423,-..
fr-180204,Not Clinically Relevant,-0.423,,,gdsc_FR-180204,-0.423,-..
kin001-236,Not Clinically Relevant,-0.426,,,gdsc_KIN001-236,-0.426,-..
tak-715,Not Clinically Relevant,-0.429,,,gdsc_TAK-715,-0.429,-..
cgp-082996,Not Clinically Relevant,-0.431,,,gdsc_CGP-082996,-0.431,-..
sb216763,Not Clinically Relevant,-0.439,,,gdsc_SB216763,-0.439,-..
hg-5-88-01,Not Clinically Relevant,-0.441,,,gdsc_HG-5-88-01,-0.441,-..
fti-277,Not Clinically Relevant,-0.441,,,gdsc_FTI-277,-0.441,-..
vismodegib,Hedgehog (Smoothened) antagonist (GDC-0449),-0.442,,,gdsc_Vismodegib,-0.442,-..
afatinib,EGFR and ErbB2 inhibitor,-0.5920000000000001,-0.294,,gdsc_Afatinib,-0.443,--.
jnk inhibitor viii,Not Clinically Relevant,-0.444,,,gdsc_JNK Inhibitor VIII,-0.444,-..
tozasertib,"VX-680, pan-Aurora inhibitor, mostly against Aurora A, less potent towards Aurora B/C",-0.445,,,gdsc_Tozasertib,-0.445,-..
whi-p97,Not Clinically Relevant,-0.445,,,gdsc_WHI-P97,-0.445,-..
crizotinib,"ALK, ROS1 and MET inhibitor",-0.608,-0.285,,gdsc_Crizotinib,-0.446,--.
jw-7-52-1,Not Clinically Relevant,-0.449,,,gdsc_JW-7-52-1,-0.449,-..
pha-665752,Not Clinically Relevant,-0.608,,-0.292,gdsc_PHA-665752,-0.45,-.-
xmd14-99,Not Clinically Relevant,-0.451,,,gdsc_XMD14-99,-0.451,-..
xav939,Not Clinically Relevant,-0.452,,,gdsc_XAV939,-0.452,-..
bix02189,Not Clinically Relevant,-0.452,,,gdsc_BIX02189,-0.452,-..
z-llnle-cho,Not Clinically Relevant,-0.466,,,gdsc_Z-LLNle-CHO,-0.466,-..
ro-3306,Not Clinically Relevant,-0.467,,,gdsc_RO-3306,-0.467,-..
bryostatin 1,Not Clinically Relevant,-0.47100000000000003,,,gdsc_Bryostatin 1,-0.471,-..
dabrafenib,Braf (V600E) inhibitor,-0.542,-0.402,,gdsc_Dabrafenib,-0.472,--.
cp724714,Not Clinically Relevant,-0.479,,,gdsc_CP724714,-0.479,-..
rapamycin,"rapamycin, mTOR inhibitor",-0.48,,,gdsc_Rapamycin,-0.48,-..
681640,Not Clinically Relevant,-0.483,,,gdsc_681640,-0.483,-..
ruxolitinib,"JAK1/2 inhibitor, used for myelofibrosis and polycythemia vera",-0.65,-0.322,,gdsc_Ruxolitinib,-0.486,--.
linifanib,"RTK inhibitor, targets VEGFR, PDGFR, KDR, and CSF-1R",-0.7020000000000001,-0.29100000000000004,,gdsc_Linifanib,-0.497,--.
iox2,Not Clinically Relevant,-0.49700000000000005,,,gdsc_IOX2,-0.497,-..
qs11,Not Clinically Relevant,-0.513,,,gdsc_QS11,-0.513,-..
pelitinib,Not Clinically Relevant,-0.518,,,gdsc_Pelitinib,-0.518,-..
t0901317,Not Clinically Relevant,-0.529,,,gdsc_T0901317,-0.529,-..
idelalisib,"Idelalisib,  PI3K/p110δ inhibitor",-0.5379999999999999,,,gdsc_Idelalisib,-0.538,-..
az628,Not Clinically Relevant,-0.5429999999999999,,,gdsc_AZ628,-0.543,-..
gnf-2,Not Clinically Relevant,-0.546,,,gdsc_GNF-2,-0.546,-..
nutlin-3a (-),Not Clinically Relevant,-0.55,,,gdsc_Nutlin-3a (-),-0.55,-..
kin001-260,Not Clinically Relevant,-0.557,,,gdsc_KIN001-260,-0.557,-..
wz-1-84,Not Clinically Relevant,-0.5589999999999999,,,gdsc_WZ-1-84,-0.559,-..
ql-xi-92,Not Clinically Relevant,-0.562,,,gdsc_QL-XI-92,-0.562,-..
y-39983,Not Clinically Relevant,-0.562,,,gdsc_Y-39983,-0.562,-..
cyclopamine,Not Clinically Relevant,-0.5660000000000001,,,gdsc_Cyclopamine,-0.566,-..
ql-xii-61,Not Clinically Relevant,-0.57,,,gdsc_QL-XII-61,-0.57,-..
gw441756,Not Clinically Relevant,-0.57,,,gdsc_GW441756,-0.57,-..
rtrail,Not Clinically Relevant,-0.5710000000000001,,,gdsc_rTRAIL,-0.571,-..
vx-11e,Not Clinically Relevant,-0.579,,,gdsc_VX-11e,-0.579,-..
motesanib,Not Clinically Relevant,-0.579,,,gdsc_Motesanib,-0.579,-..
pd173074,Not Clinically Relevant,-0.598,,,gdsc_PD173074,-0.598,-..
vnlg/124,Not Clinically Relevant,-0.601,,,gdsc_VNLG/124,-0.601,-..
cetuximab,Not Clinically Relevant,-0.615,,,gdsc_Cetuximab,-0.615,-..
alectinib,"ALK inhibitor, used to treat non-small-cell lung cancer (NSCLC)",-0.675,,,gdsc_Alectinib,-0.675,-..
