,drug,MoA,GDSC,CTRP,CCLE,DiSCoVER,CMAP,evidence,DiSCoVER rank,CMAP rank,Average rank
abiraterone,ctrp_abiraterone,steroidal CYP17A1 inhibitor and androgen synthesis inhibitor ,,-0.32899999999999996,,-0.329,0.063,.-.+,572,76,324.0
leptomycin b,ctrp_leptomycin B,Not Clinically Relevant,,0.255,,0.255,,.+..,325,459,325.0
5-fluorouracil,gdsc_5-Fluorouracil,antimetabolite,0.254,,,0.254,,+...,326,460,326.0
cay10594,ctrp_CAY10594,Not Clinically Relevant,,0.252,,0.252,,.+..,328,461,328.0
purmorphamine,ctrp_purmorphamine,Not Clinically Relevant,,0.252,,0.252,,.+..,329,462,329.0
cyclophosphamide,ctrp_cyclophosphamide,"alkylating agent, nitrogen mustard family, works by disrupting the duplication of DNA and the creation of RNA (Cytoxan)",,-0.312,,-0.312,-0.41700000000000004,.-.-,549,111,330.0
brd-k48334597,ctrp_BRD-K48334597,Not Clinically Relevant,,0.251,,0.251,,.+..,331,463,331.0
ml210,ctrp_ML210,Not Clinically Relevant,,0.25,,0.25,,.+..,333,464,333.0
palbociclib,gdsc_Palbociclib,CDK4/6 inhibitor,-0.307,,,-0.307,-0.515,-..-,544,123,333.5
azacitidine,ctrp_azacitidine,"Nucleoside analog, inhibitor of DNA methylation and DNA/RNA synthesis (Vidaza)",,-0.273,,-0.273,-0.878,.-.-,507,163,335.0
r428,ctrp_R428,Not Clinically Relevant,,0.25,,0.25,,.+..,335,465,335.0
gw-405833,ctrp_GW-405833,Not Clinically Relevant,,0.25,,0.25,,.+..,336,466,336.0
tw 37,gdsc_TW 37,Not Clinically Relevant,0.249,,,0.249,,+...,337,467,337.0
bleomycin a2,ctrp_bleomycin A2,"Induces DNA strand breaks, inhibits incorporation of thymidine into DNA strands.",,0.249,,0.249,,.+..,338,468,338.0
blebbistatin,ctrp_blebbistatin,Not Clinically Relevant,,0.249,,0.249,,.+..,339,469,339.0
mk-0752,ctrp_MK-0752,Notch (gamma secretase) inhibitor,,0.249,,0.249,,.+..,340,470,340.0
cerulenin,ctrp_cerulenin,Not Clinically Relevant,,0.249,,0.249,,.+..,341,471,341.0
selumetinib,gdsc_Selumetinib,MEK1 inhibitor,-0.556,-0.22399999999999998,,-0.39,0.19399999999999998,--.+,613,70,341.5
az-3146,ctrp_AZ-3146,Not Clinically Relevant,,0.248,,0.248,,.+..,342,472,342.0
brd-a02303741,ctrp_BRD-A02303741,Not Clinically Relevant,,0.248,,0.248,,.+..,343,473,343.0
silmitasertib,ctrp_silmitasertib,casein kinase 2 inhibitor ,,0.248,,0.248,,.+..,344,474,344.0
brd-a86708339,ctrp_BRD-A86708339,Not Clinically Relevant,,0.247,,0.247,,.+..,345,475,345.0
prima-1,ctrp_PRIMA-1,Not Clinically Relevant,,0.24600000000000002,,0.246,,.+..,346,476,346.0
semagacestat,ctrp_semagacestat,Notch (gamma secretase) inhibitor,,0.24600000000000002,,0.246,,.+..,347,477,347.0
aew541,ccle_AEW541,Not Clinically Relevant,,,0.245,0.245,,..+.,348,478,348.0
srt-1720,ctrp_SRT-1720,Not Clinically Relevant,,0.244,,0.244,,.+..,349,479,349.0
palmostatin b,ctrp_palmostatin B,Not Clinically Relevant,,0.243,,0.243,,.+..,351,480,351.0
veliparib,gdsc_Veliparib,PARP inhibitor.,-0.435,-0.217,,-0.326,-0.644,--.-,567,137,352.0
tamatinib,ctrp_tamatinib,(R4060) inhibitor of IgE and IgG-mediated activation of Fc receptor signaling. Primary target is Syk,,0.242,,0.242,,.+..,352,481,352.0
saracatinib,gdsc_Saracatinib,"kinase inhibitor, with selectivity against Src and Bcr-Abl",-0.342,-0.252,,-0.297,-0.888,--.-,541,165,353.0
tigecycline,ctrp_tigecycline,antibiotic used to treat a number of bacterial infections,,0.242,,0.242,,.+..,353,482,353.0
methylstat,ctrp_methylstat,Not Clinically Relevant,,0.24100000000000002,,0.241,,.+..,355,483,355.0
bicalutamide,gdsc_Bicalutamide,"antiandrogen, used to treat prostate cancer",-0.395,,,-0.395,-0.21899999999999997,-..-,618,92,355.0
dinaciclib,ctrp_dinaciclib,"CDK inhibitor, esp CDK1, 2, 5, and 9",,0.24,,0.24,,.+..,356,484,356.0
mln2238,ctrp_MLN2238,"Ixazomib, Proteasome inhibitor, inhibits the chymotrypsin-like proteolytic (β5) site of the 20S proteasome ",,0.24,,0.24,,.+..,357,485,357.0
smer-3,ctrp_SMER-3,Not Clinically Relevant,,0.239,,0.239,,.+..,358,486,358.0
brd9876,ctrp_BRD9876,Not Clinically Relevant,,0.23800000000000002,,0.238,,.+..,359,487,359.0
gsk525762a,ctrp_GSK525762A,Not Clinically Relevant,,0.23800000000000002,,0.238,,.+..,360,488,360.0
bosutinib,gdsc_Bosutinib,"BCR-Abl, Src, Lyn and Hck inhibitor",-0.537,-0.233,,-0.385,-0.41700000000000004,--.-,611,112,361.5
ex-527,ctrp_EX-527,SIRT1 inhibitor,,0.237,,0.237,,.+..,362,489,362.0
"1s,3r-rsl-3","ctrp_1S,3R-RSL-3",Not Clinically Relevant,,0.237,,0.237,,.+..,363,490,363.0
sb-525334,ctrp_SB-525334,Not Clinically Relevant,,0.23600000000000002,,0.236,,.+..,364,491,364.0
mln2480,ctrp_MLN2480,"TAK-580, pan-Raf kinase inhibitor",,0.23600000000000002,,0.236,,.+..,365,492,365.0
erlotinib,ctrp_erlotinib,EGFR inhibitor (Tarceva),-0.315,-0.36,-0.302,-0.326,-0.8909999999999999,----,568,166,367.0
phloretin,ctrp_phloretin,Not Clinically Relevant,,0.23399999999999999,,0.234,,.+..,368,493,368.0
afatinib,gdsc_Afatinib,EGFR and ErbB2 inhibitor,-0.609,-0.322,,-0.466,-0.14400000000000002,--.-,650,88,369.0
dasatinib,gdsc_Dasatinib,"BCR-Abl, Src, c-Kit inhibitor",-0.409,-0.273,,-0.341,-0.83,--.-,579,159,369.0
sr-ii-138a,ctrp_SR-II-138A,Not Clinically Relevant,,0.23399999999999999,,0.234,,.+..,369,494,369.0
salermide,ctrp_salermide,Not Clinically Relevant,,0.23399999999999999,,0.234,,.+..,370,495,370.0
pyrazolanthrone,ctrp_pyrazolanthrone,Not Clinically Relevant,,0.23199999999999998,,0.232,,.+..,371,496,371.0
ci-976,ctrp_CI-976,Not Clinically Relevant,,0.23199999999999998,,0.232,,.+..,372,497,372.0
ipa-3,gdsc_IPA-3,Not Clinically Relevant,0.23199999999999998,,,0.232,,+...,373,498,373.0
gefitinib,gdsc_Gefitinib,EGFR inhibitor (Iressa),-0.519,-0.273,,-0.396,-0.5770000000000001,--.-,619,129,374.0
wiki4,gdsc_WIKI4,Not Clinically Relevant,0.231,,,0.231,,+...,374,499,374.0
regorafenib,ctrp_regorafenib,VEGFR2-TIE2 inhibitor ,,0.23,,0.23,,.+..,375,500,375.0
dacinostat,gdsc_Dacinostat,Not Clinically Relevant,0.23,,,0.23,,+...,376,501,376.0
ql-xii-47,gdsc_QL-XII-47,Not Clinically Relevant,0.23,,,0.23,,+...,377,502,377.0
unc0321,ctrp_UNC0321,Not Clinically Relevant,,0.23,,0.23,,.+..,378,503,378.0
neopeltolide,ctrp_neopeltolide,Not Clinically Relevant,,0.22899999999999998,,0.229,,.+..,379,504,379.0
hbx-41108,ctrp_HBX-41108,Not Clinically Relevant,,0.22899999999999998,,0.229,,.+..,380,505,380.0
wz4002,ctrp_WZ4002,Not Clinically Relevant,,0.22899999999999998,,0.229,,.+..,381,506,381.0
dbeq,ctrp_DBeQ,Not Clinically Relevant,,0.228,,0.228,,.+..,382,507,382.0
gsk-j4,ctrp_GSK-J4,Not Clinically Relevant,,0.226,,0.226,,.+..,383,508,383.0
pf-750,ctrp_PF-750,Not Clinically Relevant,,0.22399999999999998,,0.224,,.+..,385,509,385.0
tw-37,ctrp_TW-37,Not Clinically Relevant,,0.22399999999999998,,0.224,,.+..,386,510,386.0
wp1130,ctrp_WP1130,Not Clinically Relevant,,0.22399999999999998,,0.224,,.+..,387,511,387.0
tozasertib,gdsc_Tozasertib,"VX-680, pan-Aurora inhibitor, mostly against Aurora A, less potent towards Aurora B/C",-0.43,,,-0.43,-0.7395,-..--,632,144,388.0
ml320,ctrp_ML320,Not Clinically Relevant,,0.222,,0.222,,.+..,389,512,389.0
ku 0060648,ctrp_KU 0060648,Not Clinically Relevant,,0.21899999999999997,,0.219,,.+..,390,513,390.0
le-135,ctrp_LE-135,Not Clinically Relevant,,0.21899999999999997,,0.219,,.+..,391,514,391.0
brd4132,ctrp_BRD4132,Not Clinically Relevant,,0.21899999999999997,,0.219,,.+..,392,515,392.0
brd8958,ctrp_BRD8958,Not Clinically Relevant,,0.218,,0.218,,.+..,393,516,393.0
brd-k94991378,ctrp_BRD-K94991378,Not Clinically Relevant,,0.212,,0.212,,.+..,395,517,395.0
oligomycin a,ctrp_oligomycin A,Not Clinically Relevant,,0.21100000000000002,,0.211,,.+..,396,518,396.0
linifanib,gdsc_Linifanib,"RTK inhibitor, targets VEGFR, PDGFR, KDR, and CSF-1R",-0.643,-0.252,,-0.448,-0.8059999999999999,--.-,639,156,397.5
brd-k30748066,ctrp_BRD-K30748066,Not Clinically Relevant,,0.20600000000000002,,0.206,,.+..,399,519,399.0
thz-2-102-1,gdsc_THZ-2-102-1,Not Clinically Relevant,0.20199999999999999,,,0.202,,+...,400,520,400.0
myricetin,ctrp_myricetin,Not Clinically Relevant,,0.201,,0.201,,.+..,401,521,401.0
sid 26681509,ctrp_SID 26681509,Not Clinically Relevant,,0.198,,0.198,,.+..,402,522,402.0
stemregenin 1,ctrp_StemRegenin 1,Not Clinically Relevant,,0.196,,0.196,,.+..,403,523,403.0
brd-k33514849,ctrp_BRD-K33514849,Not Clinically Relevant,,0.195,,0.195,,.+..,404,524,404.0
raf265,ccle_RAF265,inhibitor of C-Raf/B-Raf/B-Raf V600E,,0.247,-0.226,0.01,,.+-.,408,525,408.0
nutlin-3,ccle_Nutlin-3,"Mdm2 antagonist, stabilizes p53 ",,0.284,-0.282,0.001,,.+-.,410,526,410.0
azd7762,gdsc_AZD7762, Chk1 / Chk2 inhibitor,-0.285,0.256,,-0.014,,-+..,412,527,412.0
mg-132,gdsc_MG-132,Not Clinically Relevant,-0.374,0.327,,-0.023,,-+..,413,528,413.0
zstk474,gdsc_ZSTK474,"PI3K inhibitor, inhibits all four PI3K isoforms, but most active against PI3Kδ",-0.314,0.253,,-0.03,,-+..,414,529,414.0
piperlongumine,gdsc_Piperlongumine,Not Clinically Relevant,-0.33899999999999997,0.25,,-0.044,,-+..,419,530,419.0
cabozantinib,gdsc_Cabozantinib,"MET, AXL, VEGFR and RET inhibitor",-0.40299999999999997,0.31,,-0.046,,-+..,420,531,420.0
azd8055,gdsc_AZD8055,mTOR inhibitor,-0.31,0.214,,-0.048,,-+..,421,532,421.0
plx-4720,gdsc_PLX-4720,Not Clinically Relevant,-0.45299999999999996,0.349,,-0.052,,-+..,422,533,422.0
dabrafenib,gdsc_Dabrafenib,Braf (V600E) inhibitor,-0.5710000000000001,0.467,,-0.052,,-+..,423,534,423.0
osi-930,gdsc_OSI-930," inhibitor of Kit, KDR and CSF-1R; also potent to Flt-1, c-Raf and Lck",-0.379,0.26,,-0.06,,-+..,424,535,424.0
bms-536924,gdsc_BMS-536924,Not Clinically Relevant,-0.38799999999999996,0.265,,-0.061,,-+..,425,536,425.0
nvp-tae684,gdsc_NVP-TAE684,Not Clinically Relevant,-0.433,0.303,,-0.065,,-+..,426,537,426.0
pevonedistat,gdsc_Pevonedistat,"(MLN4924), inhibitor of NEDD8-activating enzyme (NAE)",-0.341,0.19899999999999998,,-0.071,,-+..,428,538,428.0
ku-55933,gdsc_KU-55933,Not Clinically Relevant,-0.449,0.295,,-0.077,,-+..,429,539,429.0
bexarotene,gdsc_Bexarotene,"retinoid that selectively activates retinoid X receptors (RXRs), induces cell differentiation and apoptosis ",-0.522,0.358,,-0.082,,-+..,431,540,431.0
chir-99021,gdsc_CHIR-99021,Not Clinically Relevant,-0.402,0.23399999999999999,,-0.084,,-+..,433,541,433.0
bortezomib,gdsc_Bortezomib,proteasome inhibitor (Velcade),-0.429,0.245,,-0.092,,-+..,434,542,434.0
azd6482,gdsc_AZD6482,"PI3Kβ inhibitor, less active against PI3Kδ, PI3Kα and PI3Kγ ",-0.467,0.278,,-0.094,,-+..,435,543,435.0
pac-1,gdsc_PAC-1,Not Clinically Relevant,-0.486,0.222,,-0.132,,-+..,440,544,440.0
brd-k71935468,ctrp_BRD-K71935468,Not Clinically Relevant,,-0.16399999999999998,,-0.164,,.-..,443,545,443.0
sns-032,ctrp_SNS-032,"CDK inhibitor, esp CDK2 , 7 and 9 ",,-0.198,,-0.198,,.-..,445,546,445.0
brd-k97651142,ctrp_BRD-K97651142,Not Clinically Relevant,,-0.20800000000000002,,-0.208,,.-..,446,547,446.0
bec,ctrp_BEC,Not Clinically Relevant,,-0.209,,-0.209,,.-..,447,548,447.0
vandetanib,ctrp_vandetanib,"VEGFR, EGFR and RET inhibitor",,-0.209,,-0.209,,.-..,448,549,448.0
betulinic acid,ctrp_betulinic acid,Not Clinically Relevant,,-0.215,,-0.215,,.-..,449,550,449.0
brd-k63431240,ctrp_BRD-K63431240,Not Clinically Relevant,,-0.215,,-0.215,,.-..,450,551,450.0
brd-k14844214,ctrp_BRD-K14844214,Not Clinically Relevant,,-0.21899999999999997,,-0.219,,.-..,451,552,451.0
sepantronium bromide,gdsc_Sepantronium bromide,"YM155 (Sepantronium Bromide), survivin suppressant ",-0.221,,,-0.221,,-...,452,553,452.0
bafilomycin a1,ctrp_bafilomycin A1,Not Clinically Relevant,,-0.222,,-0.222,,.-..,453,554,453.0
tae684,ccle_TAE684,Not Clinically Relevant,,,-0.22699999999999998,-0.227,,..-.,454,555,454.0
snx-2112,gdsc_SNX-2112,Not Clinically Relevant,-0.235,-0.22399999999999998,,-0.229,,--..,455,556,455.0
avicin d,ctrp_avicin D,Not Clinically Relevant,,-0.23,,-0.23,,.-..,456,557,456.0
tosedostat,ctrp_tosedostat,inhibitor of the M1 family of aminopeptidases,,-0.23199999999999998,,-0.232,,.-..,457,558,457.0
ml258,ctrp_ML258,Not Clinically Relevant,,-0.23199999999999998,,-0.232,,.-..,458,559,458.0
spautin-1,ctrp_spautin-1,Not Clinically Relevant,,-0.23399999999999999,,-0.234,,.-..,459,560,459.0
ver-155008,ctrp_VER-155008,Not Clinically Relevant,,-0.23800000000000002,,-0.238,,.-..,461,561,461.0
wz8040,ctrp_WZ8040,Not Clinically Relevant,,-0.239,,-0.239,,.-..,462,562,462.0
azd0530,ccle_AZD0530,"kinase inhibitor, with selectivity against Src and Bcr-Abl",,,-0.239,-0.239,,..-.,463,563,463.0
ng-25,gdsc_NG-25,Not Clinically Relevant,-0.24100000000000002,,,-0.241,,-...,464,564,464.0
17-aag,ccle_17-AAG,Not Clinically Relevant,,,-0.24100000000000002,-0.241,,..-.,465,565,465.0
jq1,gdsc_JQ1,Not Clinically Relevant,-0.242,,,-0.242,,-...,466,566,466.0
zd-6474,ccle_ZD-6474,"VEGFR, EGFR and RET inhibitor",,,-0.242,-0.242,,..-.,468,567,468.0
brd-k55116708,ctrp_BRD-K55116708,Not Clinically Relevant,,-0.244,,-0.244,,.-..,469,568,469.0
brefeldin a,ctrp_brefeldin A,Not Clinically Relevant,,-0.245,,-0.245,,.-..,470,569,470.0
pd-0332991,ccle_PD-0332991,CDK4/6 inhibitor,,,-0.24600000000000002,-0.246,,..-.,471,570,471.0
aa-cocf3,ctrp_AA-COCF3,Not Clinically Relevant,,-0.251,,-0.251,,.-..,472,571,472.0
agk-2,ctrp_AGK-2,Not Clinically Relevant,,-0.251,,-0.251,,.-..,473,572,473.0
epothilone b,gdsc_Epothilone B,Not Clinically Relevant,-0.252,,,-0.252,,-...,474,573,474.0
dmog,gdsc_DMOG,Not Clinically Relevant,-0.254,,,-0.254,,-...,476,574,476.0
elesclomol,gdsc_Elesclomol,Not Clinically Relevant,-0.254,,,-0.254,,-...,477,575,477.0
sj-172550,ctrp_SJ-172550,Not Clinically Relevant,,-0.254,,-0.254,,.-..,478,576,478.0
tl-1-85,gdsc_TL-1-85,Not Clinically Relevant,-0.255,,,-0.255,,-...,479,577,479.0
azd7545,ctrp_AZD7545,Not Clinically Relevant,,-0.255,,-0.255,,.-..,480,578,480.0
pd-0325901,ccle_PD-0325901,Not Clinically Relevant,,,-0.257,-0.257,,..-.,481,579,481.0
khs101,ctrp_KHS101,Not Clinically Relevant,,-0.257,,-0.257,,.-..,482,580,482.0
at-7519,gdsc_AT-7519,Not Clinically Relevant,-0.257,,,-0.257,,-...,483,581,483.0
lestauritinib,gdsc_Lestauritinib,Not Clinically Relevant,-0.258,,,-0.258,,-...,484,582,484.0
way-362450,ctrp_WAY-362450,Not Clinically Relevant,,-0.259,,-0.259,,.-..,485,583,485.0
gdc-0879,ctrp_GDC-0879,Not Clinically Relevant,,-0.259,,-0.259,,.-..,486,584,486.0
cid-5951923,ctrp_CID-5951923,Not Clinically Relevant,,-0.26,,-0.26,,.-..,487,585,487.0
nelarabine,ctrp_nelarabine,"purine nucleoside analog, which causes inhibition of DNA synthesis and cytotoxicity",,-0.26,,-0.26,,.-..,488,586,488.0
sb590885,gdsc_SB590885,Not Clinically Relevant,-0.26,,,-0.26,,-...,489,587,489.0
ko-143,ctrp_Ko-143,Not Clinically Relevant,,-0.262,,-0.262,,.-..,490,588,490.0
pd318088,ctrp_PD318088,Not Clinically Relevant,,-0.263,,-0.263,,.-..,491,589,491.0
tki258,ccle_TKI258,Not Clinically Relevant,,,-0.264,-0.264,,..-.,493,590,493.0
omipalisib,gdsc_Omipalisib,Not Clinically Relevant,-0.264,,,-0.264,,-...,494,591,494.0
c6-ceramide,ctrp_C6-ceramide,Not Clinically Relevant,,-0.264,,-0.264,,.-..,495,592,495.0
brd-k09344309,ctrp_BRD-K09344309,Not Clinically Relevant,,-0.265,,-0.265,,.-..,496,593,496.0
sr8278,ctrp_SR8278,Not Clinically Relevant,,-0.265,,-0.265,,.-..,497,594,497.0
vaf-347,ctrp_VAF-347,Not Clinically Relevant,,-0.266,,-0.266,,.-..,499,595,499.0
fluorouracil,ctrp_fluorouracil,antimetabolite,,-0.266,,-0.266,,.-..,500,596,500.0
austocystin d,ctrp_austocystin D,Not Clinically Relevant,,-0.26899999999999996,,-0.269,,.-..,502,597,502.0
gsk650394,gdsc_GSK650394,Not Clinically Relevant,-0.27,,,-0.27,,-...,503,598,503.0
bay-61-3606,gdsc_BAY-61-3606,Not Clinically Relevant,-0.27,,,-0.27,,-...,504,599,504.0
thz-2-49,gdsc_THZ-2-49,Not Clinically Relevant,-0.271,,,-0.271,,-...,506,600,506.0
ml029,ctrp_ML029,Not Clinically Relevant,,-0.27399999999999997,,-0.274,,.-..,509,601,509.0
brd-a05715709,ctrp_BRD-A05715709,Not Clinically Relevant,,-0.27399999999999997,,-0.274,,.-..,510,602,510.0
brd-k48477130,ctrp_BRD-K48477130,Not Clinically Relevant,,-0.276,,-0.276,,.-..,511,603,511.0
istradefylline,ctrp_istradefylline,"adenosine A2A receptor antagonist, useful in the treatment of Parkinson's disease",,-0.27699999999999997,,-0.277,,.-..,512,604,512.0
osu-03012,gdsc_OSU-03012,Not Clinically Relevant,-0.27699999999999997,,,-0.277,,-...,513,605,513.0
l-685458,ctrp_L-685458,Not Clinically Relevant,,-0.29,-0.267,-0.278,,.--.,514,606,514.0
gw843682x,gdsc_GW843682X,Not Clinically Relevant,-0.278,,,-0.278,,-...,515,607,515.0
brd-k17060750,ctrp_BRD-K17060750,Not Clinically Relevant,,-0.27899999999999997,,-0.279,,.-..,516,608,516.0
cyanoquinoline 11,ctrp_cyanoquinoline 11,Not Clinically Relevant,,-0.281,,-0.281,,.-..,517,609,517.0
ml334 diastereomer,ctrp_ML334 diastereomer,Not Clinically Relevant,,-0.282,,-0.282,,.-..,518,610,518.0
mi-1,ctrp_MI-1,Not Clinically Relevant,,-0.282,,-0.282,,.-..,519,611,519.0
yk-4-279,gdsc_YK-4-279,Not Clinically Relevant,-0.282,,,-0.282,,-...,520,612,520.0
byl-719,ctrp_BYL-719,PI3Kα inhibitor with minimal effect on PI3Kβ/γ/δ,,-0.28300000000000003,,-0.283,,.-..,521,613,521.0
npc-26,ctrp_NPC-26,Not Clinically Relevant,,-0.285,,-0.285,,.-..,523,614,523.0
ifosfamide,ctrp_ifosfamide,"alkylating agent, nitrogen mustard family, works by disrupting the duplication of DNA and the creation of RNA",,-0.28600000000000003,,-0.286,,.-..,524,615,524.0
at13387,ctrp_AT13387,Selective potent Hsp90 inhibitor,,-0.28600000000000003,,-0.286,,.-..,525,616,525.0
brd-k50799972,ctrp_BRD-K50799972,Not Clinically Relevant,,-0.28600000000000003,,-0.286,,.-..,526,617,526.0
xmd8-92,gdsc_XMD8-92,Not Clinically Relevant,-0.287,,,-0.287,,-...,527,618,527.0
brd-k27986637,ctrp_BRD-K27986637,Not Clinically Relevant,,-0.28800000000000003,,-0.288,,.-..,528,619,528.0
shikonin,gdsc_Shikonin,Not Clinically Relevant,-0.28800000000000003,,,-0.288,,-...,529,620,529.0
myriocin,ctrp_myriocin,Not Clinically Relevant,,-0.28800000000000003,,-0.288,,.-..,530,621,530.0
col-3,ctrp_COL-3,matrix metalloproteinase (MMP) inhibitor,,-0.289,,-0.289,,.-..,531,622,531.0
seliciclib,gdsc_Seliciclib,Not Clinically Relevant,-0.29,,,-0.29,,-...,532,623,532.0
bcl-lzh-4,ctrp_BCL-LZH-4,Not Clinically Relevant,,-0.29100000000000004,,-0.291,,.-..,533,624,533.0
gsk4112,ctrp_GSK4112,Not Clinically Relevant,,-0.292,,-0.292,,.-..,534,625,534.0
pfi-1,gdsc_PFI-1,Not Clinically Relevant,-0.293,,,-0.293,,-...,535,626,535.0
jq12,gdsc_JQ12,Not Clinically Relevant,-0.293,,,-0.293,,-...,536,627,536.0
fumonisin b1,ctrp_fumonisin B1,Not Clinically Relevant,,-0.29600000000000004,,-0.296,,.-..,537,628,537.0
brd-k33199242,ctrp_BRD-K33199242,Not Clinically Relevant,,-0.29600000000000004,,-0.296,,.-..,538,629,538.0
a-804598,ctrp_A-804598,Not Clinically Relevant,,-0.29600000000000004,,-0.296,,.-..,539,630,539.0
thapsigargin,gdsc_Thapsigargin,Not Clinically Relevant,-0.297,,,-0.297,,-...,540,631,540.0
as605240,gdsc_AS605240,Not Clinically Relevant,-0.301,,,-0.301,,-...,542,632,542.0
brd-k04800985,ctrp_BRD-K04800985,Not Clinically Relevant,,-0.303,,-0.303,,.-..,543,633,543.0
cmk,gdsc_CMK,Not Clinically Relevant,-0.308,,,-0.308,,-...,545,634,545.0
brd-k64610608,ctrp_BRD-K64610608,Not Clinically Relevant,,-0.309,,-0.309,,.-..,546,635,546.0
pf-543,ctrp_PF-543,Not Clinically Relevant,,-0.309,,-0.309,,.-..,547,636,547.0
brd-k41597374,ctrp_BRD-K41597374,Not Clinically Relevant,,-0.312,,-0.312,,.-..,548,637,548.0
azd6244,ccle_AZD6244,MEK1 inhibitor,,,-0.313,-0.313,,..-.,550,638,550.0
cct-018159,gdsc_CCT-018159,Not Clinically Relevant,-0.313,,,-0.313,,-...,552,639,552.0
bleomycin,gdsc_Bleomycin,"Induces DNA strand breaks, inhibits incorporation of thymidine into DNA strands.",-0.314,,,-0.314,,-...,553,640,553.0
pictilisib,gdsc_Pictilisib,"Pictilisib, potent inhibitor of PI3Kα/δ, with modest selectivity against p110β (11-fold) and p110γ",-0.315,,,-0.315,,-...,554,641,554.0
luminespib,gdsc_Luminespib,Not Clinically Relevant,-0.315,,,-0.315,,-...,556,642,556.0
aica ribonucleotide,gdsc_AICA Ribonucleotide,Not Clinically Relevant,-0.317,,,-0.317,,-...,559,643,559.0
rita,ctrp_RITA,Not Clinically Relevant,,-0.321,,-0.321,,.-..,561,644,561.0
embelin,gdsc_Embelin,Not Clinically Relevant,-0.322,,,-0.322,,-...,562,645,562.0
s-trityl-l-cysteine,gdsc_S-Trityl-L-cysteine,Not Clinically Relevant,-0.322,,,-0.322,,-...,563,646,563.0
obatoclax mesylate,gdsc_Obatoclax Mesylate,Not Clinically Relevant,-0.32299999999999995,,,-0.323,,-...,564,647,564.0
cbb-1007,ctrp_CBB-1007,Not Clinically Relevant,,-0.32299999999999995,,-0.323,,.-..,565,648,565.0
ponatinib,gdsc_Ponatinib,Bcr-abl inhibitor,-0.32299999999999995,,,-0.323,,-...,566,649,566.0
pyrimethamine,gdsc_Pyrimethamine,Not Clinically Relevant,-0.327,,,-0.327,,-...,569,650,569.0
dactolisib,gdsc_Dactolisib,PI3K/mTOR inhibitor,-0.327,,,-0.327,,-...,570,651,570.0
pf-562271,gdsc_PF-562271,Not Clinically Relevant,-0.327,,,-0.327,,-...,571,652,571.0
midostaurin,gdsc_Midostaurin,Not Clinically Relevant,-0.32899999999999996,,,-0.329,,-...,573,653,573.0
gsk269962a,gdsc_GSK269962A,Not Clinically Relevant,-0.33,,,-0.33,,-...,574,654,574.0
brd-k09587429,ctrp_BRD-K09587429,Not Clinically Relevant,,-0.331,,-0.331,,.-..,575,655,575.0
brd9647,ctrp_BRD9647,Not Clinically Relevant,,-0.33399999999999996,,-0.334,,.-..,576,656,576.0
tipifarnib,gdsc_Tipifarnib,Not Clinically Relevant,-0.337,,,-0.337,,-...,577,657,577.0
(5z)-7-oxozeaenol,gdsc_(5Z)-7-Oxozeaenol,Not Clinically Relevant,-0.341,,,-0.341,,-...,578,658,578.0
akt inhibitor viii,gdsc_AKT inhibitor VIII,Not Clinically Relevant,-0.342,,,-0.342,,-...,580,659,580.0
tgx221,gdsc_TGX221,Not Clinically Relevant,-0.342,,,-0.342,,-...,581,660,581.0
brd-k19103580,ctrp_BRD-K19103580,Not Clinically Relevant,,-0.342,,-0.342,,.-..,582,661,582.0
trametinib,gdsc_Trametinib,MEK inhibitor (MEK1 and MEK2),-0.408,-0.276,,-0.342,,--..,583,662,583.0
birinapant,ctrp_birinapant,"SMAC mimetic, mostly to cIAP1, less potent against XIAP.",,-0.34299999999999997,,-0.343,,.-..,584,663,584.0
zebularine,ctrp_zebularine,Not Clinically Relevant,,-0.34299999999999997,,-0.343,,.-..,585,664,585.0
hg6-64-1,gdsc_HG6-64-1,Not Clinically Relevant,-0.344,,,-0.344,,-...,586,665,586.0
enzastaurin,gdsc_Enzastaurin,Not Clinically Relevant,-0.344,,,-0.344,,-...,587,666,587.0
a-443654,gdsc_A-443654,Not Clinically Relevant,-0.34700000000000003,,,-0.347,,-...,588,667,588.0
pd 153035,ctrp_PD 153035,Not Clinically Relevant,,-0.34700000000000003,,-0.347,,.-..,589,668,589.0
bleomycin (50 um),gdsc_Bleomycin (50 uM),Not Clinically Relevant,-0.34700000000000003,,,-0.347,,-...,590,669,590.0
xmd11-85h,gdsc_XMD11-85h,Not Clinically Relevant,-0.35100000000000003,,,-0.351,,-...,591,670,591.0
zibotentan,gdsc_Zibotentan,Not Clinically Relevant,-0.35200000000000004,,,-0.352,,-...,592,671,592.0
salubrinal,gdsc_Salubrinal,Not Clinically Relevant,-0.353,,,-0.353,,-...,593,672,593.0
parthenolide,gdsc_Parthenolide,Not Clinically Relevant,-0.479,-0.22899999999999998,,-0.354,,--..,594,673,594.0
fh535,gdsc_FH535,Not Clinically Relevant,-0.355,,,-0.355,,-...,595,674,595.0
ql-viii-58,gdsc_QL-VIII-58,Not Clinically Relevant,-0.355,,,-0.355,,-...,596,675,596.0
ibrutinib,ctrp_ibrutinib,BTK kinase inhibitor,,-0.35700000000000004,,-0.357,,.-..,597,676,597.0
sgc0946,gdsc_SGC0946,Not Clinically Relevant,-0.358,,,-0.358,,-...,598,677,598.0
