,moa,GDSC,CTRP,CCLE,drug,score,evidence
cytarabine,"antimetabolite, causes DNA damage,  inhibits both DNA and RNA polymerases and nucleotide reductase enzymes needed for DNA synthesis",-0.315,,,gdsc_Cytarabine,-0.315,-..
luminespib,Not Clinically Relevant,-0.315,,,gdsc_Luminespib,-0.315,-..
panobinostat,HDAC inhibitor,,,-0.316,ccle_Panobinostat,-0.316,..-
procarbazine,alkylating agent,,-0.316,,ctrp_procarbazine,-0.316,.-.
aica ribonucleotide,Not Clinically Relevant,-0.317,,,gdsc_AICA Ribonucleotide,-0.317,-..
lapatinib,HER2/EGFR inhibitor,-0.34,-0.306,-0.307,gdsc_Lapatinib,-0.318,---
rita,Not Clinically Relevant,,-0.321,,ctrp_RITA,-0.321,.-.
embelin,Not Clinically Relevant,-0.322,,,gdsc_Embelin,-0.322,-..
s-trityl-l-cysteine,Not Clinically Relevant,-0.322,,,gdsc_S-Trityl-L-cysteine,-0.322,-..
obatoclax mesylate,Not Clinically Relevant,-0.32299999999999995,,,gdsc_Obatoclax Mesylate,-0.323,-..
cbb-1007,Not Clinically Relevant,,-0.32299999999999995,,ctrp_CBB-1007,-0.323,.-.
ponatinib,Bcr-abl inhibitor,-0.32299999999999995,,,gdsc_Ponatinib,-0.323,-..
erlotinib,EGFR inhibitor (Tarceva),-0.315,-0.36,-0.302,ctrp_erlotinib,-0.326,---
veliparib,PARP inhibitor.,-0.435,-0.217,,gdsc_Veliparib,-0.326,--.
pf-562271,Not Clinically Relevant,-0.327,,,gdsc_PF-562271,-0.327,-..
pyrimethamine,Not Clinically Relevant,-0.327,,,gdsc_Pyrimethamine,-0.327,-..
dactolisib,PI3K/mTOR inhibitor,-0.327,,,gdsc_Dactolisib,-0.327,-..
abiraterone,steroidal CYP17A1 inhibitor and androgen synthesis inhibitor ,,-0.32899999999999996,,ctrp_abiraterone,-0.329,.-.
midostaurin,Not Clinically Relevant,-0.32899999999999996,,,gdsc_Midostaurin,-0.329,-..
gsk269962a,Not Clinically Relevant,-0.33,,,gdsc_GSK269962A,-0.33,-..
brd-k09587429,Not Clinically Relevant,,-0.331,,ctrp_BRD-K09587429,-0.331,.-.
brd9647,Not Clinically Relevant,,-0.33399999999999996,,ctrp_BRD9647,-0.334,.-.
tipifarnib,Not Clinically Relevant,-0.337,,,gdsc_Tipifarnib,-0.337,-..
dasatinib,"BCR-Abl, Src, c-Kit inhibitor",-0.409,-0.273,,gdsc_Dasatinib,-0.341,--.
(5z)-7-oxozeaenol,Not Clinically Relevant,-0.341,,,gdsc_(5Z)-7-Oxozeaenol,-0.341,-..
akt inhibitor viii,Not Clinically Relevant,-0.342,,,gdsc_AKT inhibitor VIII,-0.342,-..
tgx221,Not Clinically Relevant,-0.342,,,gdsc_TGX221,-0.342,-..
brd-k19103580,Not Clinically Relevant,,-0.342,,ctrp_BRD-K19103580,-0.342,.-.
trametinib,MEK inhibitor (MEK1 and MEK2),-0.408,-0.276,,gdsc_Trametinib,-0.342,--.
birinapant,"SMAC mimetic, mostly to cIAP1, less potent against XIAP.",,-0.34299999999999997,,ctrp_birinapant,-0.343,.-.
zebularine,Not Clinically Relevant,,-0.34299999999999997,,ctrp_zebularine,-0.343,.-.
hg6-64-1,Not Clinically Relevant,-0.344,,,gdsc_HG6-64-1,-0.344,-..
enzastaurin,Not Clinically Relevant,-0.344,,,gdsc_Enzastaurin,-0.344,-..
bleomycin (50 um),Not Clinically Relevant,-0.34700000000000003,,,gdsc_Bleomycin (50 uM),-0.347,-..
pd 153035,Not Clinically Relevant,,-0.34700000000000003,,ctrp_PD 153035,-0.347,.-.
a-443654,Not Clinically Relevant,-0.34700000000000003,,,gdsc_A-443654,-0.347,-..
xmd11-85h,Not Clinically Relevant,-0.35100000000000003,,,gdsc_XMD11-85h,-0.351,-..
zibotentan,Not Clinically Relevant,-0.35200000000000004,,,gdsc_Zibotentan,-0.352,-..
salubrinal,Not Clinically Relevant,-0.353,,,gdsc_Salubrinal,-0.353,-..
parthenolide,Not Clinically Relevant,-0.479,-0.22899999999999998,,gdsc_Parthenolide,-0.354,--.
fh535,Not Clinically Relevant,-0.355,,,gdsc_FH535,-0.355,-..
ql-viii-58,Not Clinically Relevant,-0.355,,,gdsc_QL-VIII-58,-0.355,-..
ibrutinib,BTK kinase inhibitor,,-0.35700000000000004,,ctrp_ibrutinib,-0.357,.-.
brd-k52037352,Not Clinically Relevant,,-0.358,,ctrp_BRD-K52037352,-0.358,.-.
isonicotinohydroxamic acid,Not Clinically Relevant,,-0.358,,ctrp_isonicotinohydroxamic acid,-0.358,.-.
sgc0946,Not Clinically Relevant,-0.358,,,gdsc_SGC0946,-0.358,-..
nvp-bhg712,Not Clinically Relevant,-0.36200000000000004,,,gdsc_NVP-BHG712,-0.362,-..
jnk-9l,Not Clinically Relevant,-0.36200000000000004,,,gdsc_JNK-9L,-0.362,-..
sb-431542,Not Clinically Relevant,,-0.368,,ctrp_SB-431542,-0.368,.-.
brd-k49290616,Not Clinically Relevant,,-0.37,,ctrp_BRD-K49290616,-0.37,.-.
pd0325901,Not Clinically Relevant,-0.371,,,gdsc_PD0325901,-0.371,-..
as601245,Not Clinically Relevant,-0.37200000000000005,,,gdsc_AS601245,-0.372,-..
bms-509744,Not Clinically Relevant,-0.376,,,gdsc_BMS-509744,-0.376,-..
lfm-a13,Not Clinically Relevant,-0.37799999999999995,,,gdsc_LFM-A13,-0.378,-..
wh-4-023,Not Clinically Relevant,-0.38,,,gdsc_WH-4-023,-0.38,-..
unc1215,Not Clinically Relevant,-0.38,,,gdsc_UNC1215,-0.38,-..
bosutinib,"BCR-Abl, Src, Lyn and Hck inhibitor",-0.537,-0.233,,gdsc_Bosutinib,-0.385,--.
eht-1864,Not Clinically Relevant,-0.387,,,gdsc_EHT-1864,-0.387,-..
selumetinib,MEK1 inhibitor,-0.556,-0.22399999999999998,,gdsc_Selumetinib,-0.39,--.
fmk,Not Clinically Relevant,-0.391,,,gdsc_FMK,-0.391,-..
xmd8-85,Not Clinically Relevant,-0.391,,,gdsc_XMD8-85,-0.391,-..
tanespimycin,HSP90 inhibitor,-0.516,-0.26899999999999996,,gdsc_Tanespimycin,-0.392,--.
xmd15-27,Not Clinically Relevant,-0.39299999999999996,,,gdsc_XMD15-27,-0.393,-..
bicalutamide,"antiandrogen, used to treat prostate cancer",-0.395,,,gdsc_Bicalutamide,-0.395,-..
gefitinib,EGFR inhibitor (Iressa),-0.519,-0.273,,gdsc_Gefitinib,-0.396,--.
refametinib,Not Clinically Relevant,-0.39899999999999997,,,gdsc_Refametinib,-0.399,-..
sl0101,Not Clinically Relevant,-0.40399999999999997,,,gdsc_SL0101,-0.404,-..
stf-62247,Not Clinically Relevant,-0.41,,,gdsc_STF-62247,-0.41,-..
a-770041,Not Clinically Relevant,-0.41,,,gdsc_A-770041,-0.41,-..
pf-4708671,Not Clinically Relevant,-0.41100000000000003,,,gdsc_PF-4708671,-0.411,-..
selisistat,SIRT1 inhibitor,-0.41100000000000003,,,gdsc_Selisistat,-0.411,-..
avagacestat,Not Clinically Relevant,-0.41700000000000004,,,gdsc_Avagacestat,-0.417,-..
lenalidomide,"derivative of thalidomide, which interacts with the ubiquitin E3 ligase cereblon, targeting this enzyme to degrade the Ikaros transcription factors IKZF1 and IKZF3. Used for multiple myeloma",-0.41700000000000004,,,gdsc_Lenalidomide,-0.417,-..
pha-665752,Not Clinically Relevant,-0.5670000000000001,,-0.272,gdsc_PHA-665752,-0.42,-.-
nu7441,Not Clinically Relevant,-0.42200000000000004,,,gdsc_NU7441,-0.422,-..
cgp-60474,Not Clinically Relevant,-0.42700000000000005,,,gdsc_CGP-60474,-0.427,-..
ci-1040,Not Clinically Relevant,-0.428,,,gdsc_CI-1040,-0.428,-..
tozasertib,"VX-680, pan-Aurora inhibitor, mostly against Aurora A, less potent towards Aurora B/C",-0.43,,,gdsc_Tozasertib,-0.43,-..
doramapimod,Not Clinically Relevant,-0.431,,,gdsc_Doramapimod,-0.431,-..
jw-7-52-1,Not Clinically Relevant,-0.434,,,gdsc_JW-7-52-1,-0.434,-..
bix02189,Not Clinically Relevant,-0.436,,,gdsc_BIX02189,-0.436,-..
jnk inhibitor viii,Not Clinically Relevant,-0.43700000000000006,,,gdsc_JNK Inhibitor VIII,-0.437,-..
fr-180204,Not Clinically Relevant,-0.44,,,gdsc_FR-180204,-0.44,-..
cct007093,Not Clinically Relevant,-0.44299999999999995,,,gdsc_CCT007093,-0.443,-..
linifanib,"RTK inhibitor, targets VEGFR, PDGFR, KDR, and CSF-1R",-0.643,-0.252,,gdsc_Linifanib,-0.448,--.
z-llnle-cho,Not Clinically Relevant,-0.449,,,gdsc_Z-LLNle-CHO,-0.449,-..
cgp-082996,Not Clinically Relevant,-0.449,,,gdsc_CGP-082996,-0.449,-..
tak-715,Not Clinically Relevant,-0.456,,,gdsc_TAK-715,-0.456,-..
fti-277,Not Clinically Relevant,-0.456,,,gdsc_FTI-277,-0.456,-..
whi-p97,Not Clinically Relevant,-0.457,,,gdsc_WHI-P97,-0.457,-..
vismodegib,Hedgehog (Smoothened) antagonist (GDC-0449),-0.457,,,gdsc_Vismodegib,-0.457,-..
nsc-87877,Not Clinically Relevant,-0.45799999999999996,,,gdsc_NSC-87877,-0.458,-..
sb216763,Not Clinically Relevant,-0.45799999999999996,,,gdsc_SB216763,-0.458,-..
gsk1904529a,Not Clinically Relevant,-0.461,,,gdsc_GSK1904529A,-0.461,-..
ro-3306,Not Clinically Relevant,-0.465,,,gdsc_RO-3306,-0.465,-..
afatinib,EGFR and ErbB2 inhibitor,-0.609,-0.322,,gdsc_Afatinib,-0.466,--.
iox2,Not Clinically Relevant,-0.47600000000000003,,,gdsc_IOX2,-0.476,-..
rapamycin,"rapamycin, mTOR inhibitor",-0.48,,,gdsc_Rapamycin,-0.48,-..
bryostatin 1,Not Clinically Relevant,-0.48200000000000004,,,gdsc_Bryostatin 1,-0.482,-..
cp724714,Not Clinically Relevant,-0.483,,,gdsc_CP724714,-0.483,-..
681640,Not Clinically Relevant,-0.488,,,gdsc_681640,-0.488,-..
xav939,Not Clinically Relevant,-0.491,,,gdsc_XAV939,-0.491,-..
pelitinib,Not Clinically Relevant,-0.49700000000000005,,,gdsc_Pelitinib,-0.497,-..
gnf-2,Not Clinically Relevant,-0.518,,,gdsc_GNF-2,-0.518,-..
qs11,Not Clinically Relevant,-0.524,,,gdsc_QS11,-0.524,-..
idelalisib,"Idelalisib,  PI3K/p110δ inhibitor",-0.53,,,gdsc_Idelalisib,-0.53,-..
az628,Not Clinically Relevant,-0.547,,,gdsc_AZ628,-0.547,-..
motesanib,Not Clinically Relevant,-0.547,,,gdsc_Motesanib,-0.547,-..
rtrail,Not Clinically Relevant,-0.5589999999999999,,,gdsc_rTRAIL,-0.559,-..
nutlin-3a (-),Not Clinically Relevant,-0.56,,,gdsc_Nutlin-3a (-),-0.56,-..
cyclopamine,Not Clinically Relevant,-0.562,,,gdsc_Cyclopamine,-0.562,-..
t0901317,Not Clinically Relevant,-0.579,,,gdsc_T0901317,-0.579,-..
wz-1-84,Not Clinically Relevant,-0.5820000000000001,,,gdsc_WZ-1-84,-0.582,-..
vx-11e,Not Clinically Relevant,-0.586,,,gdsc_VX-11e,-0.586,-..
pd173074,Not Clinically Relevant,-0.586,,,gdsc_PD173074,-0.586,-..
cetuximab,Not Clinically Relevant,-0.5870000000000001,,,gdsc_Cetuximab,-0.587,-..
gw441756,Not Clinically Relevant,-0.617,,,gdsc_GW441756,-0.617,-..
vnlg/124,Not Clinically Relevant,-0.684,,,gdsc_VNLG/124,-0.684,-..
