,moa,GDSC,CTRP,CCLE,drug,score,evidence
etomoxir,"agonist of PPARα, inhibitor of carnitine palmitoyltransferase-1 (CPT-1)",,-0.33,,ctrp_etomoxir,-0.33,.-.
aica ribonucleotide,Not Clinically Relevant,-0.33,,,gdsc_AICA Ribonucleotide,-0.33,-..
tanespimycin,HSP90 inhibitor,-0.42100000000000004,-0.24,,gdsc_Tanespimycin,-0.33,--.
obatoclax mesylate,Not Clinically Relevant,-0.331,,,gdsc_Obatoclax Mesylate,-0.331,-..
sr8278,Not Clinically Relevant,,-0.33299999999999996,,ctrp_SR8278,-0.333,.-.
a-443654,Not Clinically Relevant,-0.33299999999999996,,,gdsc_A-443654,-0.333,-..
bleomycin (50 um),Not Clinically Relevant,-0.33399999999999996,,,gdsc_Bleomycin (50 uM),-0.334,-..
pf-562271,Not Clinically Relevant,-0.33399999999999996,,,gdsc_PF-562271,-0.334,-..
panobinostat,HDAC inhibitor,,,-0.335,ccle_Panobinostat,-0.335,..-
sgc0946,Not Clinically Relevant,-0.335,,,gdsc_SGC0946,-0.335,-..
trametinib,MEK inhibitor (MEK1 and MEK2),-0.377,-0.294,,gdsc_Trametinib,-0.336,--.
brd-k29313308,Not Clinically Relevant,,-0.336,,ctrp_BRD-K29313308,-0.336,.-.
brd9647,Not Clinically Relevant,,-0.337,,ctrp_BRD9647,-0.337,.-.
dasatinib,"BCR-Abl, Src, c-Kit inhibitor",-0.373,-0.301,,gdsc_Dasatinib,-0.337,--.
veliparib,PARP inhibitor.,-0.41200000000000003,-0.265,,gdsc_Veliparib,-0.338,--.
midostaurin,Not Clinically Relevant,-0.33799999999999997,,,gdsc_Midostaurin,-0.338,-..
brd-k52037352,Not Clinically Relevant,,-0.33899999999999997,,ctrp_BRD-K52037352,-0.339,.-.
enzastaurin,Not Clinically Relevant,-0.341,,,gdsc_Enzastaurin,-0.341,-..
isonicotinohydroxamic acid,Not Clinically Relevant,,-0.342,,ctrp_isonicotinohydroxamic acid,-0.342,.-.
tipifarnib,Not Clinically Relevant,-0.342,,,gdsc_Tipifarnib,-0.342,-..
ponatinib,Bcr-abl inhibitor,-0.342,,,gdsc_Ponatinib,-0.342,-..
pd0325901,Not Clinically Relevant,-0.34299999999999997,,,gdsc_PD0325901,-0.343,-..
(5z)-7-oxozeaenol,Not Clinically Relevant,-0.348,,,gdsc_(5Z)-7-Oxozeaenol,-0.348,-..
brd-k09587429,Not Clinically Relevant,,-0.348,,ctrp_BRD-K09587429,-0.348,.-.
zebularine,Not Clinically Relevant,,-0.349,,ctrp_zebularine,-0.349,.-.
jnk-9l,Not Clinically Relevant,-0.349,,,gdsc_JNK-9L,-0.349,-..
istradefylline,"adenosine A2A receptor antagonist, useful in the treatment of Parkinson's disease",,-0.35,,ctrp_istradefylline,-0.35,.-.
as601245,Not Clinically Relevant,-0.35100000000000003,,,gdsc_AS601245,-0.351,-..
wh-4-023,Not Clinically Relevant,-0.35200000000000004,,,gdsc_WH-4-023,-0.352,-..
xmd11-85h,Not Clinically Relevant,-0.355,,,gdsc_XMD11-85h,-0.355,-..
akt inhibitor viii,Not Clinically Relevant,-0.358,,,gdsc_AKT inhibitor VIII,-0.358,-..
brd-k19103580,Not Clinically Relevant,,-0.359,,ctrp_BRD-K19103580,-0.359,.-.
parthenolide,Not Clinically Relevant,-0.474,-0.24600000000000002,,gdsc_Parthenolide,-0.36,--.
ql-viii-58,Not Clinically Relevant,-0.361,,,gdsc_QL-VIII-58,-0.361,-..
fh535,Not Clinically Relevant,-0.363,,,gdsc_FH535,-0.363,-..
kin001-270,Not Clinically Relevant,-0.363,,,gdsc_KIN001-270,-0.363,-..
lenalidomide,"derivative of thalidomide, which interacts with the ubiquitin E3 ligase cereblon, targeting this enzyme to degrade the Ikaros transcription factors IKZF1 and IKZF3. Used for multiple myeloma",-0.364,,,gdsc_Lenalidomide,-0.364,-..
hg6-64-1,Not Clinically Relevant,-0.366,,,gdsc_HG6-64-1,-0.366,-..
bicalutamide,"antiandrogen, used to treat prostate cancer",-0.368,,,gdsc_Bicalutamide,-0.368,-..
sotrastaurin,pan-PKC inhibitor,,-0.369,,ctrp_sotrastaurin,-0.369,.-.
bms-509744,Not Clinically Relevant,-0.37,,,gdsc_BMS-509744,-0.37,-..
salubrinal,Not Clinically Relevant,-0.37200000000000005,,,gdsc_Salubrinal,-0.372,-..
unc1215,Not Clinically Relevant,-0.37200000000000005,,,gdsc_UNC1215,-0.372,-..
a-770041,Not Clinically Relevant,-0.374,,,gdsc_A-770041,-0.374,-..
avagacestat,Not Clinically Relevant,-0.374,,,gdsc_Avagacestat,-0.374,-..
gefitinib,EGFR inhibitor (Iressa),-0.501,-0.247,,gdsc_Gefitinib,-0.374,--.
brd-k49290616,Not Clinically Relevant,,-0.375,,ctrp_BRD-K49290616,-0.375,.-.
eht-1864,Not Clinically Relevant,-0.377,,,gdsc_EHT-1864,-0.377,-..
refametinib,Not Clinically Relevant,-0.377,,,gdsc_Refametinib,-0.377,-..
birinapant,"SMAC mimetic, mostly to cIAP1, less potent against XIAP.",,-0.379,,ctrp_birinapant,-0.379,.-.
selumetinib,MEK1 inhibitor,-0.523,-0.23600000000000002,,gdsc_Selumetinib,-0.38,--.
pf-4708671,Not Clinically Relevant,-0.381,,,gdsc_PF-4708671,-0.381,-..
kin001-266,Not Clinically Relevant,-0.386,,,gdsc_KIN001-266,-0.386,-..
lfm-a13,Not Clinically Relevant,-0.386,,,gdsc_LFM-A13,-0.386,-..
sb-431542,Not Clinically Relevant,,-0.386,,ctrp_SB-431542,-0.386,.-.
selisistat,SIRT1 inhibitor,-0.391,,,gdsc_Selisistat,-0.391,-..
xmd8-85,Not Clinically Relevant,-0.395,,,gdsc_XMD8-85,-0.395,-..
sl0101,Not Clinically Relevant,-0.396,,,gdsc_SL0101,-0.396,-..
doramapimod,Not Clinically Relevant,-0.397,,,gdsc_Doramapimod,-0.397,-..
nvp-bhg712,Not Clinically Relevant,-0.397,,,gdsc_NVP-BHG712,-0.397,-..
sb-505124,Not Clinically Relevant,-0.39899999999999997,,,gdsc_SB-505124,-0.399,-..
kin001-236,Not Clinically Relevant,-0.405,,,gdsc_KIN001-236,-0.405,-..
xmd15-27,Not Clinically Relevant,-0.406,,,gdsc_XMD15-27,-0.406,-..
jnk inhibitor viii,Not Clinically Relevant,-0.40700000000000003,,,gdsc_JNK Inhibitor VIII,-0.407,-..
cct007093,Not Clinically Relevant,-0.409,,,gdsc_CCT007093,-0.409,-..
gsk1904529a,Not Clinically Relevant,-0.409,,,gdsc_GSK1904529A,-0.409,-..
stf-62247,Not Clinically Relevant,-0.41,,,gdsc_STF-62247,-0.41,-..
nu7441,Not Clinically Relevant,-0.414,,,gdsc_NU7441,-0.414,-..
fmk,Not Clinically Relevant,-0.41700000000000004,,,gdsc_FMK,-0.417,-..
fr-180204,Not Clinically Relevant,-0.42,,,gdsc_FR-180204,-0.42,-..
ci-1040,Not Clinically Relevant,-0.424,,,gdsc_CI-1040,-0.424,-..
pha-665752,Not Clinically Relevant,-0.584,,-0.271,gdsc_PHA-665752,-0.428,-.-
fti-277,Not Clinically Relevant,-0.428,,,gdsc_FTI-277,-0.428,-..
plx-4720,Not Clinically Relevant,-0.49200000000000005,-0.366,,gdsc_PLX-4720,-0.429,--.
jw-7-52-1,Not Clinically Relevant,-0.435,,,gdsc_JW-7-52-1,-0.435,-..
cgp-082996,Not Clinically Relevant,-0.436,,,gdsc_CGP-082996,-0.436,-..
afatinib,EGFR and ErbB2 inhibitor,-0.586,-0.28800000000000003,,gdsc_Afatinib,-0.437,--.
nsc-87877,Not Clinically Relevant,-0.43799999999999994,,,gdsc_NSC-87877,-0.438,-..
tak-715,Not Clinically Relevant,-0.44299999999999995,,,gdsc_TAK-715,-0.443,-..
cgp-60474,Not Clinically Relevant,-0.444,,,gdsc_CGP-60474,-0.444,-..
ro-3306,Not Clinically Relevant,-0.446,,,gdsc_RO-3306,-0.446,-..
sb216763,Not Clinically Relevant,-0.447,,,gdsc_SB216763,-0.447,-..
z-llnle-cho,Not Clinically Relevant,-0.44799999999999995,,,gdsc_Z-LLNle-CHO,-0.448,-..
whi-p97,Not Clinically Relevant,-0.452,,,gdsc_WHI-P97,-0.452,-..
xav939,Not Clinically Relevant,-0.45299999999999996,,,gdsc_XAV939,-0.453,-..
bix02189,Not Clinically Relevant,-0.455,,,gdsc_BIX02189,-0.455,-..
vismodegib,Hedgehog (Smoothened) antagonist (GDC-0449),-0.461,,,gdsc_Vismodegib,-0.461,-..
bryostatin 1,Not Clinically Relevant,-0.46399999999999997,,,gdsc_Bryostatin 1,-0.464,-..
linifanib,"RTK inhibitor, targets VEGFR, PDGFR, KDR, and CSF-1R",-0.6990000000000001,-0.252,,gdsc_Linifanib,-0.476,--.
xmd14-99,Not Clinically Relevant,-0.47700000000000004,,,gdsc_XMD14-99,-0.477,-..
iox2,Not Clinically Relevant,-0.479,,,gdsc_IOX2,-0.479,-..
tozasertib,"VX-680, pan-Aurora inhibitor, mostly against Aurora A, less potent towards Aurora B/C",-0.479,,,gdsc_Tozasertib,-0.479,-..
rapamycin,"rapamycin, mTOR inhibitor",-0.49200000000000005,,,gdsc_Rapamycin,-0.492,-..
681640,Not Clinically Relevant,-0.496,,,gdsc_681640,-0.496,-..
cp724714,Not Clinically Relevant,-0.502,,,gdsc_CP724714,-0.502,-..
pelitinib,Not Clinically Relevant,-0.506,,,gdsc_Pelitinib,-0.506,-..
kin001-260,Not Clinically Relevant,-0.514,,,gdsc_KIN001-260,-0.514,-..
qs11,Not Clinically Relevant,-0.516,,,gdsc_QS11,-0.516,-..
cetuximab,Not Clinically Relevant,-0.525,,,gdsc_Cetuximab,-0.525,-..
rtrail,Not Clinically Relevant,-0.528,,,gdsc_rTRAIL,-0.528,-..
motesanib,Not Clinically Relevant,-0.53,,,gdsc_Motesanib,-0.53,-..
az628,Not Clinically Relevant,-0.532,,,gdsc_AZ628,-0.532,-..
gnf-2,Not Clinically Relevant,-0.5429999999999999,,,gdsc_GNF-2,-0.543,-..
idelalisib,"Idelalisib,  PI3K/p110δ inhibitor",-0.55,,,gdsc_Idelalisib,-0.55,-..
y-39983,Not Clinically Relevant,-0.564,,,gdsc_Y-39983,-0.564,-..
nutlin-3a (-),Not Clinically Relevant,-0.5660000000000001,,,gdsc_Nutlin-3a (-),-0.566,-..
pd173074,Not Clinically Relevant,-0.5720000000000001,,,gdsc_PD173074,-0.572,-..
t0901317,Not Clinically Relevant,-0.5820000000000001,,,gdsc_T0901317,-0.582,-..
wz-1-84,Not Clinically Relevant,-0.584,,,gdsc_WZ-1-84,-0.584,-..
ql-xi-92,Not Clinically Relevant,-0.5870000000000001,,,gdsc_QL-XI-92,-0.587,-..
ql-xii-61,Not Clinically Relevant,-0.588,,,gdsc_QL-XII-61,-0.588,-..
cyclopamine,Not Clinically Relevant,-0.589,,,gdsc_Cyclopamine,-0.589,-..
gw441756,Not Clinically Relevant,-0.597,,,gdsc_GW441756,-0.597,-..
vx-11e,Not Clinically Relevant,-0.599,,,gdsc_VX-11e,-0.599,-..
vnlg/124,Not Clinically Relevant,-0.626,,,gdsc_VNLG/124,-0.626,-..
alectinib,"ALK inhibitor, used to treat non-small-cell lung cancer (NSCLC)",-0.696,,,gdsc_Alectinib,-0.696,-..
