,drug,MoA,GDSC,CTRP,CCLE,DiSCoVER,CMAP,evidence,DiSCoVER rank,CMAP rank,Average rank
dinaciclib,ctrp_dinaciclib,"CDK inhibitor, esp CDK1, 2, 5, and 9",,0.24,,0.24,,.+..,325,457,325.0
wz4002,ctrp_WZ4002,Not Clinically Relevant,,0.24,,0.24,,.+..,326,458,326.0
imatinib,ctrp_imatinib,"Bcr-abl, c-kit and PDGFR inhibitor",-0.278,-0.32,,-0.299,-0.617,--.-,513,140,326.5
selumetinib,gdsc_Selumetinib,MEK1 inhibitor,-0.523,-0.23600000000000002,,-0.38,0.6509999999999999,--.+,607,46,326.5
gefitinib,gdsc_Gefitinib,EGFR inhibitor (Iressa),-0.501,-0.247,,-0.374,0.48100000000000004,--.+,600,53,326.5
dbeq,ctrp_DBeQ,Not Clinically Relevant,,0.239,,0.239,,.+..,327,459,327.0
erismodegib,ctrp_erismodegib,Hedgehog (Smoothened) antagonist (LDE225),,-0.31,,-0.31,-0.507,.-.-,530,125,327.5
kh-cb19,ctrp_KH-CB19,Not Clinically Relevant,,0.239,,0.239,,.+..,328,460,328.0
brd-a86708339,ctrp_BRD-A86708339,Not Clinically Relevant,,0.239,,0.239,,.+..,329,461,329.0
unc0321,ctrp_UNC0321,Not Clinically Relevant,,0.239,,0.239,,.+..,330,462,330.0
brd-a02303741,ctrp_BRD-A02303741,Not Clinically Relevant,,0.239,,0.239,,.+..,331,463,331.0
brd-k48334597,ctrp_BRD-K48334597,Not Clinically Relevant,,0.23800000000000002,,0.238,,.+..,332,464,332.0
cx-5461,gdsc_CX-5461,Not Clinically Relevant,0.237,,,0.237,,+...,333,465,333.0
prima-1,ctrp_PRIMA-1,Not Clinically Relevant,,0.23600000000000002,,0.236,,.+..,335,466,335.0
sr-ii-138a,ctrp_SR-II-138A,Not Clinically Relevant,,0.23600000000000002,,0.236,,.+..,336,467,336.0
sb-525334,ctrp_SB-525334,Not Clinically Relevant,,0.23600000000000002,,0.236,,.+..,337,468,337.0
brd-k45681478,ctrp_BRD-K45681478,Not Clinically Relevant,,0.235,,0.235,,.+..,338,469,338.0
regorafenib,ctrp_regorafenib,VEGFR2-TIE2 inhibitor ,,0.233,,0.233,,.+..,339,470,339.0
r428,ctrp_R428,Not Clinically Relevant,,0.233,,0.233,,.+..,340,471,340.0
ml320,ctrp_ML320,Not Clinically Relevant,,0.233,,0.233,,.+..,341,472,341.0
methylstat,ctrp_methylstat,Not Clinically Relevant,,0.233,,0.233,,.+..,342,473,342.0
pf-3758309,ctrp_PF-3758309,Not Clinically Relevant,,0.23199999999999998,,0.232,,.+..,344,474,344.0
palmostatin b,ctrp_palmostatin B,Not Clinically Relevant,,0.23199999999999998,,0.232,,.+..,345,475,345.0
erlotinib,ctrp_erlotinib,EGFR inhibitor (Tarceva),-0.281,-0.35100000000000003,-0.285,-0.306,-0.935,----,522,168,345.0
tigecycline,ctrp_tigecycline,antibiotic used to treat a number of bacterial infections,,0.23199999999999998,,0.232,,.+..,346,476,346.0
brd-k14844214,ctrp_BRD-K14844214,Not Clinically Relevant,,0.231,,0.231,,.+..,347,477,347.0
at7867,ctrp_AT7867,Not Clinically Relevant,,0.23,,0.23,,.+..,348,478,348.0
ex-527,ctrp_EX-527,SIRT1 inhibitor,,0.22899999999999998,,0.229,,.+..,349,479,349.0
"1s,3r-rsl-3","ctrp_1S,3R-RSL-3",Not Clinically Relevant,,0.22899999999999998,,0.229,,.+..,350,480,350.0
pyrazolanthrone,ctrp_pyrazolanthrone,Not Clinically Relevant,,0.225,,0.225,,.+..,352,481,352.0
brd4132,ctrp_BRD4132,Not Clinically Relevant,,0.225,,0.225,,.+..,353,482,353.0
oligomycin a,ctrp_oligomycin A,Not Clinically Relevant,,0.22399999999999998,,0.224,,.+..,354,483,354.0
mk-0752,ctrp_MK-0752,Notch (gamma secretase) inhibitor,,0.22399999999999998,,0.224,,.+..,355,484,355.0
aew541,ccle_AEW541,Not Clinically Relevant,,,0.22399999999999998,0.224,,..+.,356,485,356.0
myricetin,ctrp_myricetin,Not Clinically Relevant,,0.22,,0.22,,.+..,359,486,359.0
stemregenin 1,ctrp_StemRegenin 1,Not Clinically Relevant,,0.21899999999999997,,0.219,,.+..,361,487,361.0
vandetanib,ctrp_vandetanib,"VEGFR, EGFR and RET inhibitor",,0.212,,0.212,,.+..,362,488,362.0
dasatinib,gdsc_Dasatinib,"BCR-Abl, Src, c-Kit inhibitor",-0.373,-0.301,,-0.337,-0.857,--.-,570,155,362.5
hbx-41108,ctrp_HBX-41108,Not Clinically Relevant,,0.209,,0.209,,.+..,363,489,363.0
wp1130,ctrp_WP1130,Not Clinically Relevant,,0.205,,0.205,,.+..,364,490,364.0
bicalutamide,gdsc_Bicalutamide,"antiandrogen, used to treat prostate cancer",-0.368,,,-0.368,-0.564,-..-,595,134,364.5
sid 26681509,ctrp_SID 26681509,Not Clinically Relevant,,0.204,,0.204,,.+..,365,491,365.0
brd-k30748066,ctrp_BRD-K30748066,Not Clinically Relevant,,0.198,,0.198,,.+..,367,492,367.0
ku 0060648,ctrp_KU 0060648,Not Clinically Relevant,,0.19699999999999998,,0.197,,.+..,368,493,368.0
mln2238,ctrp_MLN2238,"Ixazomib, Proteasome inhibitor, inhibits the chymotrypsin-like proteolytic (β5) site of the 20S proteasome ",,0.19699999999999998,,0.197,,.+..,369,494,369.0
mln2480,ctrp_MLN2480,"TAK-580, pan-Raf kinase inhibitor",,0.192,,0.192,,.+..,370,495,370.0
veliparib,gdsc_Veliparib,PARP inhibitor.,-0.41200000000000003,-0.265,,-0.338,-0.983,--.-,571,174,372.5
raf265,ccle_RAF265,inhibitor of C-Raf/B-Raf/B-Raf V600E,,0.245,-0.221,0.012,,.+-.,375,496,375.0
linifanib,gdsc_Linifanib,"RTK inhibitor, targets VEGFR, PDGFR, KDR, and CSF-1R",-0.6990000000000001,-0.252,,-0.476,-0.278,--.-,645,111,378.0
nutlin-3,ccle_Nutlin-3,"Mdm2 antagonist, stabilizes p53 ",,0.24100000000000002,-0.28,-0.02,,.+-.,378,497,378.0
snx-2112,gdsc_SNX-2112,Not Clinically Relevant,-0.245,0.204,,-0.021,,-+..,379,498,379.0
azd7762,gdsc_AZD7762, Chk1 / Chk2 inhibitor,-0.303,0.26,,-0.021,,-+..,380,499,380.0
pik-93,gdsc_PIK-93,Not Clinically Relevant,-0.305,0.253,,-0.026,,-+..,381,500,381.0
zstk474,gdsc_ZSTK474,"PI3K inhibitor, inhibits all four PI3K isoforms, but most active against PI3Kδ",-0.325,0.245,,-0.04,,-+..,384,501,384.0
bms-345541,gdsc_BMS-345541,Not Clinically Relevant,-0.314,0.23399999999999999,,-0.04,,-+..,386,502,386.0
afatinib,gdsc_Afatinib,EGFR and ErbB2 inhibitor,-0.586,-0.28800000000000003,,-0.437,-0.637,--.-,633,141,387.0
piperlongumine,gdsc_Piperlongumine,Not Clinically Relevant,-0.33399999999999996,0.245,,-0.044,,-+..,390,503,390.0
ku-55933,gdsc_KU-55933,Not Clinically Relevant,-0.41100000000000003,0.301,,-0.055,,-+..,392,504,392.0
mg-132,gdsc_MG-132,Not Clinically Relevant,-0.36200000000000004,0.251,,-0.056,,-+..,393,505,393.0
tpca-1,gdsc_TPCA-1,Not Clinically Relevant,-0.38299999999999995,0.267,,-0.058,,-+..,394,506,394.0
azd8055,gdsc_AZD8055,mTOR inhibitor,-0.32299999999999995,0.204,,-0.059,,-+..,395,507,395.0
cabozantinib,gdsc_Cabozantinib,"MET, AXL, VEGFR and RET inhibitor",-0.40399999999999997,0.285,,-0.06,,-+..,396,508,396.0
nvp-tae684,gdsc_NVP-TAE684,Not Clinically Relevant,-0.41,0.28800000000000003,,-0.061,,-+..,397,509,397.0
bms-536924,gdsc_BMS-536924,Not Clinically Relevant,-0.381,0.254,,-0.064,,-+..,398,510,398.0
bexarotene,gdsc_Bexarotene,"retinoid that selectively activates retinoid X receptors (RXRs), induces cell differentiation and apoptosis ",-0.47600000000000003,0.344,,-0.066,,-+..,399,511,399.0
chir-99021,gdsc_CHIR-99021,Not Clinically Relevant,-0.39899999999999997,0.258,,-0.07,,-+..,400,512,400.0
pevonedistat,gdsc_Pevonedistat,"(MLN4924), inhibitor of NEDD8-activating enzyme (NAE)",-0.35700000000000004,0.215,,-0.071,,-+..,401,513,401.0
dabrafenib,gdsc_Dabrafenib,Braf (V600E) inhibitor,-0.556,0.39299999999999996,,-0.082,,-+..,404,514,404.0
tozasertib,gdsc_Tozasertib,"VX-680, pan-Aurora inhibitor, mostly against Aurora A, less potent towards Aurora B/C",-0.479,,,-0.479,-0.9015,-..--,648,163,405.5
bortezomib,gdsc_Bortezomib,proteasome inhibitor (Velcade),-0.401,0.22,,-0.091,,-+..,407,515,407.0
osi-930,gdsc_OSI-930," inhibitor of Kit, KDR and CSF-1R; also potent to Flt-1, c-Raf and Lck",-0.44299999999999995,0.254,,-0.094,,-+..,408,516,408.0
azd6482,gdsc_AZD6482,"PI3Kβ inhibitor, less active against PI3Kδ, PI3Kα and PI3Kγ ",-0.466,0.258,,-0.104,,-+..,410,517,410.0
pac-1,gdsc_PAC-1,Not Clinically Relevant,-0.469,0.23600000000000002,,-0.116,,-+..,412,518,412.0
brd-k71935468,ctrp_BRD-K71935468,Not Clinically Relevant,,-0.174,,-0.174,,.-..,417,519,417.0
sns-032,ctrp_SNS-032,"CDK inhibitor, esp CDK2 , 7 and 9 ",,-0.196,,-0.196,,.-..,419,520,419.0
bafilomycin a1,ctrp_bafilomycin A1,Not Clinically Relevant,,-0.198,,-0.198,,.-..,420,521,420.0
sepantronium bromide,gdsc_Sepantronium bromide,"YM155 (Sepantronium Bromide), survivin suppressant ",-0.198,,,-0.198,,-...,421,522,421.0
ql-xii-47,gdsc_QL-XII-47,Not Clinically Relevant,-0.20199999999999999,,,-0.202,,-...,423,523,423.0
brd-k97651142,ctrp_BRD-K97651142,Not Clinically Relevant,,-0.20800000000000002,,-0.208,,.-..,425,524,425.0
thz-2-102-1,gdsc_THZ-2-102-1,Not Clinically Relevant,-0.212,,,-0.212,,-...,426,525,426.0
brd-k09344309,ctrp_BRD-K09344309,Not Clinically Relevant,,-0.215,,-0.215,,.-..,427,526,427.0
brd-k63431240,ctrp_BRD-K63431240,Not Clinically Relevant,,-0.21600000000000003,,-0.216,,.-..,428,527,428.0
jq1,gdsc_JQ1,Not Clinically Relevant,-0.221,,,-0.221,,-...,429,528,429.0
bec,ctrp_BEC,Not Clinically Relevant,,-0.222,,-0.222,,.-..,430,529,430.0
brd8958,ctrp_BRD8958,Not Clinically Relevant,,-0.223,,-0.223,,.-..,431,530,431.0
azd0530,ccle_AZD0530,"kinase inhibitor, with selectivity against Src and Bcr-Abl",,,-0.22399999999999998,-0.224,,..-.,432,531,432.0
brd-k33514849,ctrp_BRD-K33514849,Not Clinically Relevant,,-0.225,,-0.225,,.-..,433,532,433.0
tae684,ccle_TAE684,Not Clinically Relevant,,,-0.226,-0.226,,..-.,434,533,434.0
jw-7-24-1,gdsc_JW-7-24-1,Not Clinically Relevant,-0.22699999999999998,,,-0.227,,-...,435,534,435.0
dacinostat,gdsc_Dacinostat,Not Clinically Relevant,-0.22899999999999998,,,-0.229,,-...,436,535,436.0
betulinic acid,ctrp_betulinic acid,Not Clinically Relevant,,-0.23,,-0.23,,.-..,437,536,437.0
brefeldin a,ctrp_brefeldin A,Not Clinically Relevant,,-0.23199999999999998,,-0.232,,.-..,438,537,438.0
avicin d,ctrp_avicin D,Not Clinically Relevant,,-0.233,,-0.233,,.-..,439,538,439.0
zd-6474,ccle_ZD-6474,"VEGFR, EGFR and RET inhibitor",,,-0.237,-0.237,,..-.,442,539,442.0
tosedostat,ctrp_tosedostat,inhibitor of the M1 family of aminopeptidases,,-0.24,,-0.24,,.-..,443,540,443.0
khs101,ctrp_KHS101,Not Clinically Relevant,,-0.242,,-0.242,,.-..,445,541,445.0
spautin-1,ctrp_spautin-1,Not Clinically Relevant,,-0.243,,-0.243,,.-..,446,542,446.0
austocystin d,ctrp_austocystin D,Not Clinically Relevant,,-0.245,,-0.245,,.-..,447,543,447.0
brd-k55116708,ctrp_BRD-K55116708,Not Clinically Relevant,,-0.245,,-0.245,,.-..,448,544,448.0
tw 37,gdsc_TW 37,Not Clinically Relevant,-0.24600000000000002,,,-0.246,,-...,449,545,449.0
5-fluorouracil,gdsc_5-Fluorouracil,antimetabolite,-0.247,,,-0.247,,-...,450,546,450.0
c6-ceramide,ctrp_C6-ceramide,Not Clinically Relevant,,-0.249,,-0.249,,.-..,451,547,451.0
camptothecin,gdsc_Camptothecin,Not Clinically Relevant,-0.25,,,-0.25,,-...,452,548,452.0
17-aag,ccle_17-AAG,Not Clinically Relevant,,,-0.251,-0.251,,..-.,454,549,454.0
ipa-3,gdsc_IPA-3,Not Clinically Relevant,-0.251,,,-0.251,,-...,455,550,455.0
vu0155056,ctrp_VU0155056,Not Clinically Relevant,,-0.252,,-0.252,,.-..,456,551,456.0
brd-k27986637,ctrp_BRD-K27986637,Not Clinically Relevant,,-0.252,,-0.252,,.-..,457,552,457.0
pd-0332991,ccle_PD-0332991,CDK4/6 inhibitor,,,-0.253,-0.253,,..-.,459,553,459.0
bx796,gdsc_BX796,Not Clinically Relevant,-0.253,,,-0.253,,-...,460,554,460.0
epothilone b,gdsc_Epothilone B,Not Clinically Relevant,-0.254,,,-0.254,,-...,461,555,461.0
pf2341066,ccle_PF2341066,"ALK, ROS1 and MET inhibitor",,,-0.255,-0.255,,..-.,462,556,462.0
lestauritinib,gdsc_Lestauritinib,Not Clinically Relevant,-0.256,,,-0.256,,-...,463,557,463.0
ver-155008,ctrp_VER-155008,Not Clinically Relevant,,-0.257,,-0.257,,.-..,464,558,464.0
cp466722,gdsc_CP466722,Not Clinically Relevant,-0.26,,,-0.26,,-...,465,559,465.0
shikonin,gdsc_Shikonin,Not Clinically Relevant,-0.26,,,-0.26,,-...,466,560,466.0
elesclomol,gdsc_Elesclomol,Not Clinically Relevant,-0.262,,,-0.262,,-...,467,561,467.0
gsk690693,gdsc_GSK690693,Not Clinically Relevant,-0.263,,,-0.263,,-...,468,562,468.0
ng-25,gdsc_NG-25,Not Clinically Relevant,-0.263,,,-0.263,,-...,469,563,469.0
col-3,ctrp_COL-3,matrix metalloproteinase (MMP) inhibitor,,-0.263,,-0.263,,.-..,470,564,470.0
brd-k48477130,ctrp_BRD-K48477130,Not Clinically Relevant,,-0.263,,-0.263,,.-..,472,565,472.0
sb590885,gdsc_SB590885,Not Clinically Relevant,-0.264,,,-0.264,,-...,473,566,473.0
dmog,gdsc_DMOG,Not Clinically Relevant,-0.264,,,-0.264,,-...,474,567,474.0
brd-k96970199,ctrp_BRD-K96970199,Not Clinically Relevant,,-0.265,,-0.265,,.-..,475,568,475.0
cid-5951923,ctrp_CID-5951923,Not Clinically Relevant,,-0.265,,-0.265,,.-..,476,569,476.0
ml334 diastereomer,ctrp_ML334 diastereomer,Not Clinically Relevant,,-0.265,,-0.265,,.-..,477,570,477.0
brd-k17060750,ctrp_BRD-K17060750,Not Clinically Relevant,,-0.272,,-0.272,,.-..,479,571,479.0
tl-1-85,gdsc_TL-1-85,Not Clinically Relevant,-0.27399999999999997,,,-0.274,,-...,480,572,480.0
brd-k71781559,ctrp_BRD-K71781559,Not Clinically Relevant,,-0.27399999999999997,,-0.274,,.-..,481,573,481.0
gsk650394,gdsc_GSK650394,Not Clinically Relevant,-0.275,,,-0.275,,-...,482,574,482.0
n9-isopropylolomoucine,ctrp_N9-isopropylolomoucine,Not Clinically Relevant,,-0.275,,-0.275,,.-..,483,575,483.0
nelarabine,ctrp_nelarabine,"purine nucleoside analog, which causes inhibition of DNA synthesis and cytotoxicity",,-0.278,,-0.278,,.-..,484,576,484.0
l-685458,ctrp_L-685458,Not Clinically Relevant,,-0.309,-0.249,-0.279,,.--.,486,577,486.0
byl-719,ctrp_BYL-719,PI3Kα inhibitor with minimal effect on PI3Kβ/γ/δ,,-0.27899999999999997,,-0.279,,.-..,487,578,487.0
pd318088,ctrp_PD318088,Not Clinically Relevant,,-0.28,,-0.28,,.-..,488,579,488.0
pd-0325901,ccle_PD-0325901,Not Clinically Relevant,,,-0.28,-0.28,,..-.,489,580,489.0
omipalisib,gdsc_Omipalisib,Not Clinically Relevant,-0.281,,,-0.281,,-...,490,581,490.0
pfi-1,gdsc_PFI-1,Not Clinically Relevant,-0.28300000000000003,,,-0.283,,-...,492,582,492.0
gdc-0879,ctrp_GDC-0879,Not Clinically Relevant,,-0.285,,-0.285,,.-..,493,583,493.0
ipr-456,ctrp_IPR-456,Not Clinically Relevant,,-0.285,,-0.285,,.-..,494,584,494.0
way-362450,ctrp_WAY-362450,Not Clinically Relevant,,-0.285,,-0.285,,.-..,495,585,495.0
brd-a05715709,ctrp_BRD-A05715709,Not Clinically Relevant,,-0.28800000000000003,,-0.288,,.-..,496,586,496.0
myriocin,ctrp_myriocin,Not Clinically Relevant,,-0.28800000000000003,,-0.288,,.-..,497,587,497.0
brd-k50799972,ctrp_BRD-K50799972,Not Clinically Relevant,,-0.289,,-0.289,,.-..,499,588,499.0
brd-k64610608,ctrp_BRD-K64610608,Not Clinically Relevant,,-0.289,,-0.289,,.-..,500,589,500.0
thz-2-49,gdsc_THZ-2-49,Not Clinically Relevant,-0.29,,,-0.29,,-...,501,590,501.0
xmd8-92,gdsc_XMD8-92,Not Clinically Relevant,-0.29,,,-0.29,,-...,502,591,502.0
zibotentan,gdsc_Zibotentan,Not Clinically Relevant,-0.29,,,-0.29,,-...,503,592,503.0
fumonisin b1,ctrp_fumonisin B1,Not Clinically Relevant,,-0.29100000000000004,,-0.291,,.-..,504,593,504.0
bleomycin,gdsc_Bleomycin,"Induces DNA strand breaks, inhibits incorporation of thymidine into DNA strands.",-0.292,,,-0.292,,-...,505,594,505.0
marinopyrrole a,ctrp_marinopyrrole A,Not Clinically Relevant,,-0.294,,-0.294,,.-..,506,595,506.0
at-7519,gdsc_AT-7519,Not Clinically Relevant,-0.29600000000000004,,,-0.296,,-...,507,596,507.0
vaf-347,ctrp_VAF-347,Not Clinically Relevant,,-0.29600000000000004,,-0.296,,.-..,508,597,508.0
bcl-lzh-4,ctrp_BCL-LZH-4,Not Clinically Relevant,,-0.297,,-0.297,,.-..,509,598,509.0
i-bet-762,gdsc_I-BET-762,Not Clinically Relevant,-0.297,,,-0.297,,-...,510,599,510.0
npc-26,ctrp_NPC-26,Not Clinically Relevant,,-0.297,,-0.297,,.-..,511,600,511.0
brd-k04800985,ctrp_BRD-K04800985,Not Clinically Relevant,,-0.298,,-0.298,,.-..,512,601,512.0
bay-61-3606,gdsc_BAY-61-3606,Not Clinically Relevant,-0.3,,,-0.3,,-...,514,602,514.0
gw843682x,gdsc_GW843682X,Not Clinically Relevant,-0.301,,,-0.301,,-...,515,603,515.0
ifosfamide,ctrp_ifosfamide,"alkylating agent, nitrogen mustard family, works by disrupting the duplication of DNA and the creation of RNA",,-0.302,,-0.302,,.-..,516,604,516.0
sj-172550,ctrp_SJ-172550,Not Clinically Relevant,,-0.302,,-0.302,,.-..,517,605,517.0
pyrimethamine,gdsc_Pyrimethamine,Not Clinically Relevant,-0.303,,,-0.303,,-...,518,606,518.0
a-804598,ctrp_A-804598,Not Clinically Relevant,,-0.304,,-0.304,,.-..,519,607,519.0
as605240,gdsc_AS605240,Not Clinically Relevant,-0.304,,,-0.304,,-...,520,608,520.0
at13387,ctrp_AT13387,Selective potent Hsp90 inhibitor,,-0.305,,-0.305,,.-..,521,609,521.0
plx4720,ccle_PLX4720,Not Clinically Relevant,,,-0.306,-0.306,,..-.,523,610,523.0
kin001-244,gdsc_KIN001-244,Not Clinically Relevant,-0.307,,,-0.307,,-...,524,611,524.0
yk-4-279,gdsc_YK-4-279,Not Clinically Relevant,-0.307,,,-0.307,,-...,525,612,525.0
luminespib,gdsc_Luminespib,Not Clinically Relevant,-0.307,,,-0.307,,-...,526,613,526.0
mi-1,ctrp_MI-1,Not Clinically Relevant,,-0.308,,-0.308,,.-..,527,614,527.0
fedratinib,gdsc_Fedratinib,JAK2 inhibitor,-0.309,,,-0.309,,-...,528,615,528.0
dactolisib,gdsc_Dactolisib,PI3K/mTOR inhibitor,-0.309,,,-0.309,,-...,529,616,529.0
cct-018159,gdsc_CCT-018159,Not Clinically Relevant,-0.31,,,-0.31,,-...,531,617,531.0
ic-87114,ctrp_IC-87114,Not Clinically Relevant,,-0.31,,-0.31,,.-..,532,618,532.0
brd-k33199242,ctrp_BRD-K33199242,Not Clinically Relevant,,-0.311,,-0.311,,.-..,534,619,534.0
gsk4112,ctrp_GSK4112,Not Clinically Relevant,,-0.312,,-0.312,,.-..,535,620,535.0
pictilisib,gdsc_Pictilisib,"Pictilisib, potent inhibitor of PI3Kα/δ, with modest selectivity against p110β (11-fold) and p110γ",-0.315,,,-0.315,,-...,538,621,538.0
embelin,gdsc_Embelin,Not Clinically Relevant,-0.315,,,-0.315,,-...,539,622,539.0
cmk,gdsc_CMK,Not Clinically Relevant,-0.316,,,-0.316,,-...,540,623,540.0
azd6244,ccle_AZD6244,MEK1 inhibitor,,,-0.316,-0.316,,..-.,541,624,541.0
thapsigargin,gdsc_Thapsigargin,Not Clinically Relevant,-0.316,,,-0.316,,-...,542,625,542.0
osu-03012,gdsc_OSU-03012,Not Clinically Relevant,-0.318,,,-0.318,,-...,543,626,543.0
cbb-1007,ctrp_CBB-1007,Not Clinically Relevant,,-0.319,,-0.319,,.-..,544,627,544.0
jq12,gdsc_JQ12,Not Clinically Relevant,-0.321,,,-0.321,,-...,546,628,546.0
ibrutinib,ctrp_ibrutinib,BTK kinase inhibitor,,-0.321,,-0.321,,.-..,547,629,547.0
rita,ctrp_RITA,Not Clinically Relevant,,-0.321,,-0.321,,.-..,548,630,548.0
pd 153035,ctrp_PD 153035,Not Clinically Relevant,,-0.322,,-0.322,,.-..,549,631,549.0
gsk269962a,gdsc_GSK269962A,Not Clinically Relevant,-0.324,,,-0.324,,-...,550,632,550.0
brd-k41597374,ctrp_BRD-K41597374,Not Clinically Relevant,,-0.325,,-0.325,,.-..,551,633,551.0
pf-543,ctrp_PF-543,Not Clinically Relevant,,-0.327,,-0.327,,.-..,552,634,552.0
lbw242,ccle_LBW242,Not Clinically Relevant,,,-0.32799999999999996,-0.328,,..-.,553,635,553.0
seliciclib,gdsc_Seliciclib,Not Clinically Relevant,-0.32799999999999996,,,-0.328,,-...,554,636,554.0
s-trityl-l-cysteine,gdsc_S-Trityl-L-cysteine,Not Clinically Relevant,-0.32899999999999996,,,-0.329,,-...,555,637,555.0
tgx221,gdsc_TGX221,Not Clinically Relevant,-0.32899999999999996,,,-0.329,,-...,556,638,556.0
tanespimycin,gdsc_Tanespimycin,HSP90 inhibitor,-0.42100000000000004,-0.24,,-0.33,,--..,557,639,557.0
aica ribonucleotide,gdsc_AICA Ribonucleotide,Not Clinically Relevant,-0.33,,,-0.33,,-...,559,640,559.0
obatoclax mesylate,gdsc_Obatoclax Mesylate,Not Clinically Relevant,-0.331,,,-0.331,,-...,560,641,560.0
sr8278,ctrp_SR8278,Not Clinically Relevant,,-0.33299999999999996,,-0.333,,.-..,561,642,561.0
a-443654,gdsc_A-443654,Not Clinically Relevant,-0.33299999999999996,,,-0.333,,-...,562,643,562.0
bleomycin (50 um),gdsc_Bleomycin (50 uM),Not Clinically Relevant,-0.33399999999999996,,,-0.334,,-...,563,644,563.0
pf-562271,gdsc_PF-562271,Not Clinically Relevant,-0.33399999999999996,,,-0.334,,-...,564,645,564.0
sgc0946,gdsc_SGC0946,Not Clinically Relevant,-0.335,,,-0.335,,-...,566,646,566.0
brd-k29313308,ctrp_BRD-K29313308,Not Clinically Relevant,,-0.336,,-0.336,,.-..,567,647,567.0
trametinib,gdsc_Trametinib,MEK inhibitor (MEK1 and MEK2),-0.377,-0.294,,-0.336,,--..,568,648,568.0
brd9647,ctrp_BRD9647,Not Clinically Relevant,,-0.337,,-0.337,,.-..,569,649,569.0
midostaurin,gdsc_Midostaurin,Not Clinically Relevant,-0.33799999999999997,,,-0.338,,-...,572,650,572.0
brd-k52037352,ctrp_BRD-K52037352,Not Clinically Relevant,,-0.33899999999999997,,-0.339,,.-..,573,651,573.0
enzastaurin,gdsc_Enzastaurin,Not Clinically Relevant,-0.341,,,-0.341,,-...,574,652,574.0
isonicotinohydroxamic acid,ctrp_isonicotinohydroxamic acid,Not Clinically Relevant,,-0.342,,-0.342,,.-..,575,653,575.0
tipifarnib,gdsc_Tipifarnib,Not Clinically Relevant,-0.342,,,-0.342,,-...,576,654,576.0
ponatinib,gdsc_Ponatinib,Bcr-abl inhibitor,-0.342,,,-0.342,,-...,577,655,577.0
pd0325901,gdsc_PD0325901,Not Clinically Relevant,-0.34299999999999997,,,-0.343,,-...,578,656,578.0
(5z)-7-oxozeaenol,gdsc_(5Z)-7-Oxozeaenol,Not Clinically Relevant,-0.348,,,-0.348,,-...,579,657,579.0
brd-k09587429,ctrp_BRD-K09587429,Not Clinically Relevant,,-0.348,,-0.348,,.-..,580,658,580.0
zebularine,ctrp_zebularine,Not Clinically Relevant,,-0.349,,-0.349,,.-..,581,659,581.0
jnk-9l,gdsc_JNK-9L,Not Clinically Relevant,-0.349,,,-0.349,,-...,582,660,582.0
istradefylline,ctrp_istradefylline,"adenosine A2A receptor antagonist, useful in the treatment of Parkinson's disease",,-0.35,,-0.35,,.-..,583,661,583.0
as601245,gdsc_AS601245,Not Clinically Relevant,-0.35100000000000003,,,-0.351,,-...,584,662,584.0
wh-4-023,gdsc_WH-4-023,Not Clinically Relevant,-0.35200000000000004,,,-0.352,,-...,585,663,585.0
xmd11-85h,gdsc_XMD11-85h,Not Clinically Relevant,-0.355,,,-0.355,,-...,586,664,586.0
akt inhibitor viii,gdsc_AKT inhibitor VIII,Not Clinically Relevant,-0.358,,,-0.358,,-...,587,665,587.0
brd-k19103580,ctrp_BRD-K19103580,Not Clinically Relevant,,-0.359,,-0.359,,.-..,588,666,588.0
parthenolide,gdsc_Parthenolide,Not Clinically Relevant,-0.474,-0.24600000000000002,,-0.36,,--..,589,667,589.0
ql-viii-58,gdsc_QL-VIII-58,Not Clinically Relevant,-0.361,,,-0.361,,-...,590,668,590.0
kin001-270,gdsc_KIN001-270,Not Clinically Relevant,-0.363,,,-0.363,,-...,591,669,591.0
fh535,gdsc_FH535,Not Clinically Relevant,-0.363,,,-0.363,,-...,592,670,592.0
hg6-64-1,gdsc_HG6-64-1,Not Clinically Relevant,-0.366,,,-0.366,,-...,594,671,594.0
sotrastaurin,ctrp_sotrastaurin,pan-PKC inhibitor,,-0.369,,-0.369,,.-..,596,672,596.0
bms-509744,gdsc_BMS-509744,Not Clinically Relevant,-0.37,,,-0.37,,-...,597,673,597.0
salubrinal,gdsc_Salubrinal,Not Clinically Relevant,-0.37200000000000005,,,-0.372,,-...,598,674,598.0
unc1215,gdsc_UNC1215,Not Clinically Relevant,-0.37200000000000005,,,-0.372,,-...,599,675,599.0
a-770041,gdsc_A-770041,Not Clinically Relevant,-0.374,,,-0.374,,-...,601,676,601.0
avagacestat,gdsc_Avagacestat,Not Clinically Relevant,-0.374,,,-0.374,,-...,602,677,602.0
brd-k49290616,ctrp_BRD-K49290616,Not Clinically Relevant,,-0.375,,-0.375,,.-..,603,678,603.0
eht-1864,gdsc_EHT-1864,Not Clinically Relevant,-0.377,,,-0.377,,-...,604,679,604.0
refametinib,gdsc_Refametinib,Not Clinically Relevant,-0.377,,,-0.377,,-...,605,680,605.0
birinapant,ctrp_birinapant,"SMAC mimetic, mostly to cIAP1, less potent against XIAP.",,-0.379,,-0.379,,.-..,606,681,606.0
