,moa,GDSC,CTRP,CCLE,drug,score,evidence
azacitidine,"Nucleoside analog, inhibitor of DNA methylation and DNA/RNA synthesis (Vidaza)",,-0.319,,ctrp_azacitidine,-0.319,.-.
brd-k33199242,Not Clinically Relevant,,-0.319,,ctrp_BRD-K33199242,-0.319,.-.
pf-543,Not Clinically Relevant,,-0.32,,ctrp_PF-543,-0.32,.-.
salubrinal,Not Clinically Relevant,-0.322,,,gdsc_Salubrinal,-0.322,-..
tipifarnib,Not Clinically Relevant,-0.32299999999999995,,,gdsc_Tipifarnib,-0.323,-..
enzastaurin,Not Clinically Relevant,-0.324,,,gdsc_Enzastaurin,-0.324,-..
bortezomib,proteasome inhibitor (Velcade),-0.431,-0.218,,gdsc_Bortezomib,-0.324,--.
dactolisib,PI3K/mTOR inhibitor,-0.325,,,gdsc_Dactolisib,-0.325,-..
gsk269962a,Not Clinically Relevant,-0.326,,,gdsc_GSK269962A,-0.326,-..
erlotinib,EGFR inhibitor (Tarceva),-0.309,-0.35600000000000004,-0.319,ctrp_erlotinib,-0.328,---
pf-562271,Not Clinically Relevant,-0.32799999999999996,,,gdsc_PF-562271,-0.328,-..
sgc0946,Not Clinically Relevant,-0.32899999999999996,,,gdsc_SGC0946,-0.329,-..
procarbazine,alkylating agent,,-0.331,,ctrp_procarbazine,-0.331,.-.
ql-viii-58,Not Clinically Relevant,-0.331,,,gdsc_QL-VIII-58,-0.331,-..
midostaurin,Not Clinically Relevant,-0.33299999999999996,,,gdsc_Midostaurin,-0.333,-..
akt inhibitor viii,Not Clinically Relevant,-0.33299999999999996,,,gdsc_AKT inhibitor VIII,-0.333,-..
isonicotinohydroxamic acid,Not Clinically Relevant,,-0.33399999999999996,,ctrp_isonicotinohydroxamic acid,-0.334,.-.
pifithrin-mu,Not Clinically Relevant,,-0.335,,ctrp_pifithrin-mu,-0.335,.-.
bleomycin (50 um),Not Clinically Relevant,-0.335,,,gdsc_Bleomycin (50 uM),-0.335,-..
(5z)-7-oxozeaenol,Not Clinically Relevant,-0.33799999999999997,,,gdsc_(5Z)-7-Oxozeaenol,-0.338,-..
etomoxir,"agonist of PPARα, inhibitor of carnitine palmitoyltransferase-1 (CPT-1)",,-0.33899999999999997,,ctrp_etomoxir,-0.339,.-.
ipr-456,Not Clinically Relevant,,-0.33899999999999997,,ctrp_IPR-456,-0.339,.-.
bcl-lzh-4,Not Clinically Relevant,,-0.33899999999999997,,ctrp_BCL-LZH-4,-0.339,.-.
jnk-9l,Not Clinically Relevant,-0.34,,,gdsc_JNK-9L,-0.34,-..
brd-k09587429,Not Clinically Relevant,,-0.34,,ctrp_BRD-K09587429,-0.34,.-.
veliparib,PARP inhibitor.,-0.43,-0.251,,gdsc_Veliparib,-0.34,--.
pd 153035,Not Clinically Relevant,,-0.341,,ctrp_PD 153035,-0.341,.-.
as601245,Not Clinically Relevant,-0.342,,,gdsc_AS601245,-0.342,-..
hg6-64-1,Not Clinically Relevant,-0.34700000000000003,,,gdsc_HG6-64-1,-0.347,-..
ibrutinib,BTK kinase inhibitor,,-0.34700000000000003,,ctrp_ibrutinib,-0.347,.-.
brd9647,Not Clinically Relevant,,-0.35100000000000003,,ctrp_BRD9647,-0.351,.-.
xmd11-85h,Not Clinically Relevant,-0.35100000000000003,,,gdsc_XMD11-85h,-0.351,-..
ic-87114,Not Clinically Relevant,,-0.35100000000000003,,ctrp_IC-87114,-0.351,.-.
lfm-a13,Not Clinically Relevant,-0.35200000000000004,,,gdsc_LFM-A13,-0.352,-..
trametinib,MEK inhibitor (MEK1 and MEK2),-0.401,-0.304,,gdsc_Trametinib,-0.353,--.
dasatinib,"BCR-Abl, Src, c-Kit inhibitor",-0.42100000000000004,-0.284,,gdsc_Dasatinib,-0.353,--.
rita,Not Clinically Relevant,,-0.354,,ctrp_RITA,-0.354,.-.
avagacestat,Not Clinically Relevant,-0.355,,,gdsc_Avagacestat,-0.355,-..
lenalidomide,"derivative of thalidomide, which interacts with the ubiquitin E3 ligase cereblon, targeting this enzyme to degrade the Ikaros transcription factors IKZF1 and IKZF3. Used for multiple myeloma",-0.355,,,gdsc_Lenalidomide,-0.355,-..
wh-4-023,Not Clinically Relevant,-0.35700000000000004,,,gdsc_WH-4-023,-0.357,-..
bicalutamide,"antiandrogen, used to treat prostate cancer",-0.359,,,gdsc_Bicalutamide,-0.359,-..
eht-1864,Not Clinically Relevant,-0.36,,,gdsc_EHT-1864,-0.36,-..
brd-k52037352,Not Clinically Relevant,,-0.361,,ctrp_BRD-K52037352,-0.361,.-.
unc1215,Not Clinically Relevant,-0.36200000000000004,,,gdsc_UNC1215,-0.362,-..
sb-431542,Not Clinically Relevant,,-0.363,,ctrp_SB-431542,-0.363,.-.
fh535,Not Clinically Relevant,-0.365,,,gdsc_FH535,-0.365,-..
gefitinib,EGFR inhibitor (Iressa),-0.478,-0.252,,gdsc_Gefitinib,-0.365,--.
a-770041,Not Clinically Relevant,-0.366,,,gdsc_A-770041,-0.366,-..
xmd8-85,Not Clinically Relevant,-0.36700000000000005,,,gdsc_XMD8-85,-0.367,-..
brd-k41597374,Not Clinically Relevant,,-0.36700000000000005,,ctrp_BRD-K41597374,-0.367,.-.
brd-k29313308,Not Clinically Relevant,,-0.36700000000000005,,ctrp_BRD-K29313308,-0.367,.-.
pf-4708671,Not Clinically Relevant,-0.368,,,gdsc_PF-4708671,-0.368,-..
tanespimycin,HSP90 inhibitor,-0.462,-0.275,,gdsc_Tanespimycin,-0.369,--.
zebularine,Not Clinically Relevant,,-0.369,,ctrp_zebularine,-0.369,.-.
brd-k99006945,Not Clinically Relevant,,-0.37,,ctrp_BRD-K99006945,-0.37,.-.
pd0325901,Not Clinically Relevant,-0.37200000000000005,,,gdsc_PD0325901,-0.372,-..
bms-509744,Not Clinically Relevant,-0.374,,,gdsc_BMS-509744,-0.374,-..
brd-k42260513,Not Clinically Relevant,,-0.376,,ctrp_BRD-K42260513,-0.376,.-.
cct007093,Not Clinically Relevant,-0.37799999999999995,,,gdsc_CCT007093,-0.378,-..
fr-180204,Not Clinically Relevant,-0.37799999999999995,,,gdsc_FR-180204,-0.378,-..
birinapant,"SMAC mimetic, mostly to cIAP1, less potent against XIAP.",,-0.379,,ctrp_birinapant,-0.379,.-.
refametinib,Not Clinically Relevant,-0.385,,,gdsc_Refametinib,-0.385,-..
jw-7-52-1,Not Clinically Relevant,-0.389,,,gdsc_JW-7-52-1,-0.389,-..
selumetinib,MEK1 inhibitor,-0.539,-0.251,,gdsc_Selumetinib,-0.395,--.
stf-62247,Not Clinically Relevant,-0.395,,,gdsc_STF-62247,-0.395,-..
fti-277,Not Clinically Relevant,-0.39899999999999997,,,gdsc_FTI-277,-0.399,-..
sl0101,Not Clinically Relevant,-0.4,,,gdsc_SL0101,-0.4,-..
nu7441,Not Clinically Relevant,-0.402,,,gdsc_NU7441,-0.402,-..
bix02189,Not Clinically Relevant,-0.40299999999999997,,,gdsc_BIX02189,-0.403,-..
tgx221,Not Clinically Relevant,-0.405,,,gdsc_TGX221,-0.405,-..
cgp-60474,Not Clinically Relevant,-0.406,,,gdsc_CGP-60474,-0.406,-..
iox2,Not Clinically Relevant,-0.408,,,gdsc_IOX2,-0.408,-..
z-llnle-cho,Not Clinically Relevant,-0.41100000000000003,,,gdsc_Z-LLNle-CHO,-0.411,-..
gsk1904529a,Not Clinically Relevant,-0.41200000000000003,,,gdsc_GSK1904529A,-0.412,-..
bryostatin 1,Not Clinically Relevant,-0.413,,,gdsc_Bryostatin 1,-0.413,-..
xav939,Not Clinically Relevant,-0.41600000000000004,,,gdsc_XAV939,-0.416,-..
ci-1040,Not Clinically Relevant,-0.42100000000000004,,,gdsc_CI-1040,-0.421,-..
vismodegib,Hedgehog (Smoothened) antagonist (GDC-0449),-0.42200000000000004,,,gdsc_Vismodegib,-0.422,-..
gsk319347a,Not Clinically Relevant,-0.42200000000000004,,,gdsc_GSK319347A,-0.422,-..
pha-665752,Not Clinically Relevant,-0.583,,-0.262,gdsc_PHA-665752,-0.422,-.-
doramapimod,Not Clinically Relevant,-0.423,,,gdsc_Doramapimod,-0.423,-..
whi-p97,Not Clinically Relevant,-0.423,,,gdsc_WHI-P97,-0.423,-..
selisistat,SIRT1 inhibitor,-0.424,,,gdsc_Selisistat,-0.424,-..
cp724714,Not Clinically Relevant,-0.425,,,gdsc_CP724714,-0.425,-..
cgp-082996,Not Clinically Relevant,-0.426,,,gdsc_CGP-082996,-0.426,-..
cil55,Not Clinically Relevant,,-0.428,,ctrp_CIL55,-0.428,.-.
afatinib,EGFR and ErbB2 inhibitor,-0.5379999999999999,-0.319,,gdsc_Afatinib,-0.428,--.
jnk inhibitor viii,Not Clinically Relevant,-0.429,,,gdsc_JNK Inhibitor VIII,-0.429,-..
nsc-87877,Not Clinically Relevant,-0.43200000000000005,,,gdsc_NSC-87877,-0.432,-..
fmk,Not Clinically Relevant,-0.433,,,gdsc_FMK,-0.433,-..
ro-3306,Not Clinically Relevant,-0.434,,,gdsc_RO-3306,-0.434,-..
tozasertib,"VX-680, pan-Aurora inhibitor, mostly against Aurora A, less potent towards Aurora B/C",-0.442,,,gdsc_Tozasertib,-0.442,-..
tak-715,Not Clinically Relevant,-0.449,,,gdsc_TAK-715,-0.449,-..
rapamycin,"rapamycin, mTOR inhibitor",-0.45299999999999996,,,gdsc_Rapamycin,-0.453,-..
rucaparib,"PARP inhibitor, inhibits DNA repair",-0.45899999999999996,,,gdsc_Rucaparib,-0.459,-..
dabrafenib,Braf (V600E) inhibitor,-0.539,-0.39399999999999996,,gdsc_Dabrafenib,-0.466,--.
sb216763,Not Clinically Relevant,-0.47700000000000004,,,gdsc_SB216763,-0.477,-..
pelitinib,Not Clinically Relevant,-0.485,,,gdsc_Pelitinib,-0.485,-..
t0901317,Not Clinically Relevant,-0.489,,,gdsc_T0901317,-0.489,-..
qs11,Not Clinically Relevant,-0.495,,,gdsc_QS11,-0.495,-..
cetuximab,Not Clinically Relevant,-0.496,,,gdsc_Cetuximab,-0.496,-..
681640,Not Clinically Relevant,-0.499,,,gdsc_681640,-0.499,-..
idelalisib,"Idelalisib,  PI3K/p110δ inhibitor",-0.5,,,gdsc_Idelalisib,-0.5,-..
rtrail,Not Clinically Relevant,-0.501,,,gdsc_rTRAIL,-0.501,-..
az628,Not Clinically Relevant,-0.52,,,gdsc_AZ628,-0.52,-..
pd173074,Not Clinically Relevant,-0.521,,,gdsc_PD173074,-0.521,-..
nutlin-3a (-),Not Clinically Relevant,-0.529,,,gdsc_Nutlin-3a (-),-0.529,-..
motesanib,Not Clinically Relevant,-0.5329999999999999,,,gdsc_Motesanib,-0.533,-..
gnf-2,Not Clinically Relevant,-0.536,,,gdsc_GNF-2,-0.536,-..
vx-11e,Not Clinically Relevant,-0.5589999999999999,,,gdsc_VX-11e,-0.559,-..
gw441756,Not Clinically Relevant,-0.568,,,gdsc_GW441756,-0.568,-..
wz-1-84,Not Clinically Relevant,-0.578,,,gdsc_WZ-1-84,-0.578,-..
cyclopamine,Not Clinically Relevant,-0.589,,,gdsc_Cyclopamine,-0.589,-..
vnlg/124,Not Clinically Relevant,-0.63,,,gdsc_VNLG/124,-0.63,-..
