,moa,GDSC,CTRP,CCLE,drug,score,evidence
palbociclib,CDK4/6 inhibitor,-0.342,,,gdsc_Palbociclib,-0.342,-..
sgc0946,Not Clinically Relevant,-0.345,,,gdsc_SGC0946,-0.345,-..
cisplatin,Not Clinically Relevant,-0.345,,,gdsc_Cisplatin,-0.345,-..
brd9647,Not Clinically Relevant,,-0.34700000000000003,,ctrp_BRD9647,-0.347,.-.
salubrinal,Not Clinically Relevant,-0.348,,,gdsc_Salubrinal,-0.348,-..
dactolisib,PI3K/mTOR inhibitor,-0.349,,,gdsc_Dactolisib,-0.349,-..
brd-k19103580,Not Clinically Relevant,,-0.35,,ctrp_BRD-K19103580,-0.35,.-.
luminespib,Not Clinically Relevant,-0.35100000000000003,,,gdsc_Luminespib,-0.351,-..
bleomycin (50 um),Not Clinically Relevant,-0.35100000000000003,,,gdsc_Bleomycin (50 uM),-0.351,-..
wh-4-023,Not Clinically Relevant,-0.35200000000000004,,,gdsc_WH-4-023,-0.352,-..
embelin,Not Clinically Relevant,-0.35200000000000004,,,gdsc_Embelin,-0.352,-..
pf-562271,Not Clinically Relevant,-0.355,,,gdsc_PF-562271,-0.355,-..
midostaurin,Not Clinically Relevant,-0.355,,,gdsc_Midostaurin,-0.355,-..
pd0325901,Not Clinically Relevant,-0.35600000000000004,,,gdsc_PD0325901,-0.356,-..
(5z)-7-oxozeaenol,Not Clinically Relevant,-0.35700000000000004,,,gdsc_(5Z)-7-Oxozeaenol,-0.357,-..
isonicotinohydroxamic acid,Not Clinically Relevant,,-0.35700000000000004,,ctrp_isonicotinohydroxamic acid,-0.357,.-.
aica ribonucleotide,Not Clinically Relevant,-0.36,,,gdsc_AICA Ribonucleotide,-0.36,-..
xmd8-92,Not Clinically Relevant,-0.361,,,gdsc_XMD8-92,-0.361,-..
birinapant,"SMAC mimetic, mostly to cIAP1, less potent against XIAP.",,-0.361,,ctrp_birinapant,-0.361,.-.
sb-431542,Not Clinically Relevant,,-0.36200000000000004,,ctrp_SB-431542,-0.362,.-.
ponatinib,Bcr-abl inhibitor,-0.36200000000000004,,,gdsc_Ponatinib,-0.362,-..
tanespimycin,HSP90 inhibitor,-0.47100000000000003,-0.259,,gdsc_Tanespimycin,-0.365,--.
obatoclax mesylate,Not Clinically Relevant,-0.366,,,gdsc_Obatoclax Mesylate,-0.366,-..
lfm-a13,Not Clinically Relevant,-0.369,,,gdsc_LFM-A13,-0.369,-..
refametinib,Not Clinically Relevant,-0.369,,,gdsc_Refametinib,-0.369,-..
bleomycin,"Induces DNA strand breaks, inhibits incorporation of thymidine into DNA strands.",-0.37,,,gdsc_Bleomycin,-0.37,-..
akt inhibitor viii,Not Clinically Relevant,-0.371,,,gdsc_AKT inhibitor VIII,-0.371,-..
ql-viii-58,Not Clinically Relevant,-0.371,,,gdsc_QL-VIII-58,-0.371,-..
lenalidomide,"derivative of thalidomide, which interacts with the ubiquitin E3 ligase cereblon, targeting this enzyme to degrade the Ikaros transcription factors IKZF1 and IKZF3. Used for multiple myeloma",-0.373,,,gdsc_Lenalidomide,-0.373,-..
repligen 136,Not Clinically Relevant,,-0.374,,ctrp_Repligen 136,-0.374,.-.
tgx221,Not Clinically Relevant,-0.375,,,gdsc_TGX221,-0.375,-..
jnk-9l,Not Clinically Relevant,-0.375,,,gdsc_JNK-9L,-0.375,-..
bosutinib,"BCR-Abl, Src, Lyn and Hck inhibitor",-0.504,-0.248,,gdsc_Bosutinib,-0.376,--.
tipifarnib,Not Clinically Relevant,-0.377,,,gdsc_Tipifarnib,-0.377,-..
xmd11-85h,Not Clinically Relevant,-0.37799999999999995,,,gdsc_XMD11-85h,-0.378,-..
gsk269962a,Not Clinically Relevant,-0.38,,,gdsc_GSK269962A,-0.38,-..
enzastaurin,Not Clinically Relevant,-0.38,,,gdsc_Enzastaurin,-0.38,-..
zebularine,Not Clinically Relevant,,-0.382,,ctrp_zebularine,-0.382,.-.
hg6-64-1,Not Clinically Relevant,-0.385,,,gdsc_HG6-64-1,-0.385,-..
gefitinib,EGFR inhibitor (Iressa),-0.513,-0.26,,gdsc_Gefitinib,-0.386,--.
a-770041,Not Clinically Relevant,-0.39,,,gdsc_A-770041,-0.39,-..
fh535,Not Clinically Relevant,-0.391,,,gdsc_FH535,-0.391,-..
as601245,Not Clinically Relevant,-0.392,,,gdsc_AS601245,-0.392,-..
pf-4708671,Not Clinically Relevant,-0.395,,,gdsc_PF-4708671,-0.395,-..
bicalutamide,"antiandrogen, used to treat prostate cancer",-0.397,,,gdsc_Bicalutamide,-0.397,-..
selumetinib,MEK1 inhibitor,-0.537,-0.257,,gdsc_Selumetinib,-0.397,--.
o-6-benzylguanine,"guanine analog, binds the DNA repair enzyme O(6)-alkylguanine DNA alkyltransferase (AGT) resulting in inhibition of AGT-mediated DNA repair",,-0.39799999999999996,,ctrp_O-6-benzylguanine,-0.398,.-.
eht-1864,Not Clinically Relevant,-0.39899999999999997,,,gdsc_EHT-1864,-0.399,-..
bms-509744,Not Clinically Relevant,-0.39899999999999997,,,gdsc_BMS-509744,-0.399,-..
sl0101,Not Clinically Relevant,-0.41,,,gdsc_SL0101,-0.41,-..
xmd8-85,Not Clinically Relevant,-0.414,,,gdsc_XMD8-85,-0.414,-..
stf-62247,Not Clinically Relevant,-0.414,,,gdsc_STF-62247,-0.414,-..
avagacestat,Not Clinically Relevant,-0.415,,,gdsc_Avagacestat,-0.415,-..
kin001-266,Not Clinically Relevant,-0.41600000000000004,,,gdsc_KIN001-266,-0.416,-..
pha-665752,Not Clinically Relevant,-0.557,,-0.276,gdsc_PHA-665752,-0.417,-.-
ispinesib mesylate,Not Clinically Relevant,-0.41700000000000004,,,gdsc_Ispinesib Mesylate,-0.417,-..
kin001-236,Not Clinically Relevant,-0.418,,,gdsc_KIN001-236,-0.418,-..
selisistat,SIRT1 inhibitor,-0.42,,,gdsc_Selisistat,-0.42,-..
kin001-270,Not Clinically Relevant,-0.42100000000000004,,,gdsc_KIN001-270,-0.421,-..
nvp-bhg712,Not Clinically Relevant,-0.423,,,gdsc_NVP-BHG712,-0.423,-..
cgp-60474,Not Clinically Relevant,-0.425,,,gdsc_CGP-60474,-0.425,-..
gsk1904529a,Not Clinically Relevant,-0.426,,,gdsc_GSK1904529A,-0.426,-..
fmk,Not Clinically Relevant,-0.42700000000000005,,,gdsc_FMK,-0.427,-..
whi-p97,Not Clinically Relevant,-0.429,,,gdsc_WHI-P97,-0.429,-..
doramapimod,Not Clinically Relevant,-0.43,,,gdsc_Doramapimod,-0.43,-..
fr-180204,Not Clinically Relevant,-0.434,,,gdsc_FR-180204,-0.434,-..
xmd15-27,Not Clinically Relevant,-0.434,,,gdsc_XMD15-27,-0.434,-..
ci-1040,Not Clinically Relevant,-0.435,,,gdsc_CI-1040,-0.435,-..
fti-277,Not Clinically Relevant,-0.435,,,gdsc_FTI-277,-0.435,-..
hg-5-88-01,Not Clinically Relevant,-0.43700000000000006,,,gdsc_HG-5-88-01,-0.437,-..
jw-7-52-1,Not Clinically Relevant,-0.43799999999999994,,,gdsc_JW-7-52-1,-0.438,-..
cct007093,Not Clinically Relevant,-0.439,,,gdsc_CCT007093,-0.439,-..
nu7441,Not Clinically Relevant,-0.442,,,gdsc_NU7441,-0.442,-..
cgp-082996,Not Clinically Relevant,-0.444,,,gdsc_CGP-082996,-0.444,-..
afatinib,EGFR and ErbB2 inhibitor,-0.589,-0.305,,gdsc_Afatinib,-0.447,--.
jnk inhibitor viii,Not Clinically Relevant,-0.44799999999999995,,,gdsc_JNK Inhibitor VIII,-0.448,-..
nsc-87877,Not Clinically Relevant,-0.45,,,gdsc_NSC-87877,-0.45,-..
vismodegib,Hedgehog (Smoothened) antagonist (GDC-0449),-0.451,,,gdsc_Vismodegib,-0.451,-..
linifanib,"RTK inhibitor, targets VEGFR, PDGFR, KDR, and CSF-1R",-0.653,-0.257,,gdsc_Linifanib,-0.455,--.
tozasertib,"VX-680, pan-Aurora inhibitor, mostly against Aurora A, less potent towards Aurora B/C",-0.456,,,gdsc_Tozasertib,-0.456,-..
z-llnle-cho,Not Clinically Relevant,-0.457,,,gdsc_Z-LLNle-CHO,-0.457,-..
iox2,Not Clinically Relevant,-0.45799999999999996,,,gdsc_IOX2,-0.458,-..
ruxolitinib,"JAK1/2 inhibitor, used for myelofibrosis and polycythemia vera",-0.598,-0.319,,gdsc_Ruxolitinib,-0.458,--.
tak-715,Not Clinically Relevant,-0.46799999999999997,,,gdsc_TAK-715,-0.468,-..
bix02189,Not Clinically Relevant,-0.47200000000000003,,,gdsc_BIX02189,-0.472,-..
sb216763,Not Clinically Relevant,-0.475,,,gdsc_SB216763,-0.475,-..
cp724714,Not Clinically Relevant,-0.478,,,gdsc_CP724714,-0.478,-..
ro-3306,Not Clinically Relevant,-0.48200000000000004,,,gdsc_RO-3306,-0.482,-..
681640,Not Clinically Relevant,-0.485,,,gdsc_681640,-0.485,-..
rapamycin,"rapamycin, mTOR inhibitor",-0.49,,,gdsc_Rapamycin,-0.49,-..
xav939,Not Clinically Relevant,-0.498,,,gdsc_XAV939,-0.498,-..
xmd14-99,Not Clinically Relevant,-0.498,,,gdsc_XMD14-99,-0.498,-..
pelitinib,Not Clinically Relevant,-0.502,,,gdsc_Pelitinib,-0.502,-..
bryostatin 1,Not Clinically Relevant,-0.503,,,gdsc_Bryostatin 1,-0.503,-..
gnf-2,Not Clinically Relevant,-0.519,,,gdsc_GNF-2,-0.519,-..
cetuximab,Not Clinically Relevant,-0.5379999999999999,,,gdsc_Cetuximab,-0.538,-..
motesanib,Not Clinically Relevant,-0.54,,,gdsc_Motesanib,-0.54,-..
rtrail,Not Clinically Relevant,-0.54,,,gdsc_rTRAIL,-0.54,-..
az628,Not Clinically Relevant,-0.551,,,gdsc_AZ628,-0.551,-..
qs11,Not Clinically Relevant,-0.5529999999999999,,,gdsc_QS11,-0.553,-..
wz-1-84,Not Clinically Relevant,-0.556,,,gdsc_WZ-1-84,-0.556,-..
kin001-260,Not Clinically Relevant,-0.557,,,gdsc_KIN001-260,-0.557,-..
ql-xi-92,Not Clinically Relevant,-0.561,,,gdsc_QL-XI-92,-0.561,-..
idelalisib,"Idelalisib,  PI3K/p110δ inhibitor",-0.568,,,gdsc_Idelalisib,-0.568,-..
t0901317,Not Clinically Relevant,-0.5820000000000001,,,gdsc_T0901317,-0.582,-..
y-39983,Not Clinically Relevant,-0.5820000000000001,,,gdsc_Y-39983,-0.582,-..
cyclopamine,Not Clinically Relevant,-0.593,,,gdsc_Cyclopamine,-0.593,-..
pd173074,Not Clinically Relevant,-0.598,,,gdsc_PD173074,-0.598,-..
ql-xii-61,Not Clinically Relevant,-0.602,,,gdsc_QL-XII-61,-0.602,-..
vx-11e,Not Clinically Relevant,-0.625,,,gdsc_VX-11e,-0.625,-..
nutlin-3a (-),Not Clinically Relevant,-0.626,,,gdsc_Nutlin-3a (-),-0.626,-..
gw441756,Not Clinically Relevant,-0.628,,,gdsc_GW441756,-0.628,-..
vnlg/124,Not Clinically Relevant,-0.6890000000000001,,,gdsc_VNLG/124,-0.689,-..
alectinib,"ALK inhibitor, used to treat non-small-cell lung cancer (NSCLC)",-0.701,,,gdsc_Alectinib,-0.701,-..
