,drug,MoA,GDSC,CTRP,CCLE,DiSCoVER,CMAP,evidence,DiSCoVER rank,CMAP rank,Average rank
le-135,ctrp_LE-135,Not Clinically Relevant,,0.235,,0.235,,.+..,324,460,324.0
leptomycin b,ctrp_leptomycin B,Not Clinically Relevant,,0.23399999999999999,,0.234,,.+..,325,461,325.0
nvp-bsk805,ctrp_NVP-BSK805,Not Clinically Relevant,,0.23399999999999999,,0.234,,.+..,326,462,326.0
r428,ctrp_R428,Not Clinically Relevant,,0.233,,0.233,,.+..,327,463,327.0
bicalutamide,gdsc_Bicalutamide,"antiandrogen, used to treat prostate cancer",-0.397,,,-0.397,0.287,-..+,603,53,328.0
phloretin,ctrp_phloretin,Not Clinically Relevant,,0.233,,0.233,,.+..,328,464,328.0
imatinib,ctrp_imatinib,"Bcr-abl, c-kit and PDGFR inhibitor",-0.252,-0.354,,-0.303,-0.774,--.-,517,140,328.5
sr-ii-138a,ctrp_SR-II-138A,Not Clinically Relevant,,0.233,,0.233,,.+..,329,465,329.0
brd-k30748066,ctrp_BRD-K30748066,Not Clinically Relevant,,0.23199999999999998,,0.232,,.+..,330,466,330.0
sch-79797,ctrp_SCH-79797,Not Clinically Relevant,,0.23199999999999998,,0.232,,.+..,331,467,331.0
palbociclib,gdsc_Palbociclib,CDK4/6 inhibitor,-0.342,,,-0.342,-0.479,-..-,559,103,331.0
ml210,ctrp_ML210,Not Clinically Relevant,,0.231,,0.231,,.+..,332,468,332.0
brd-a02303741,ctrp_BRD-A02303741,Not Clinically Relevant,,0.23,,0.23,,.+..,334,469,334.0
ci-976,ctrp_CI-976,Not Clinically Relevant,,0.22899999999999998,,0.229,,.+..,335,470,335.0
tw-37,ctrp_TW-37,Not Clinically Relevant,,0.226,,0.226,,.+..,336,471,336.0
ex-527,ctrp_EX-527,SIRT1 inhibitor,,0.22399999999999998,,0.224,,.+..,337,472,337.0
veliparib,gdsc_Veliparib,PARP inhibitor.,-0.41200000000000003,-0.23399999999999999,,-0.323,-0.742,--.-,540,134,337.0
dbeq,ctrp_DBeQ,Not Clinically Relevant,,0.222,,0.222,,.+..,338,473,338.0
wp1130,ctrp_WP1130,Not Clinically Relevant,,0.222,,0.222,,.+..,339,474,339.0
myricetin,ctrp_myricetin,Not Clinically Relevant,,0.222,,0.222,,.+..,340,475,340.0
brd4132,ctrp_BRD4132,Not Clinically Relevant,,0.221,,0.221,,.+..,341,476,341.0
panobinostat,ccle_Panobinostat,HDAC inhibitor,,,-0.32,-0.32,-0.855,..--,535,151,343.0
at7867,ctrp_AT7867,Not Clinically Relevant,,0.21899999999999997,,0.219,,.+..,343,477,343.0
unc0321,ctrp_UNC0321,Not Clinically Relevant,,0.218,,0.218,,.+..,344,478,344.0
mln2480,ctrp_MLN2480,"TAK-580, pan-Raf kinase inhibitor",,0.218,,0.218,,.+..,345,479,345.0
brd-k01737880,ctrp_BRD-K01737880,Not Clinically Relevant,,0.215,,0.215,,.+..,347,480,347.0
erlotinib,ctrp_erlotinib,EGFR inhibitor (Tarceva),-0.289,-0.37200000000000005,-0.292,-0.318,-0.917,----,532,163,347.5
dasatinib,gdsc_Dasatinib,"BCR-Abl, Src, c-Kit inhibitor",-0.387,-0.293,,-0.34,-0.755,--.-,558,138,348.0
stemregenin 1,ctrp_StemRegenin 1,Not Clinically Relevant,,0.214,,0.214,,.+..,348,481,348.0
palmostatin b,ctrp_palmostatin B,Not Clinically Relevant,,0.212,,0.212,,.+..,349,482,349.0
"1s,3r-rsl-3","ctrp_1S,3R-RSL-3",Not Clinically Relevant,,0.212,,0.212,,.+..,350,483,350.0
ku 0060648,ctrp_KU 0060648,Not Clinically Relevant,,0.21100000000000002,,0.211,,.+..,351,484,351.0
oligomycin a,ctrp_oligomycin A,Not Clinically Relevant,,0.209,,0.209,,.+..,352,485,352.0
ml320,ctrp_ML320,Not Clinically Relevant,,0.207,,0.207,,.+..,353,486,353.0
selumetinib,gdsc_Selumetinib,MEK1 inhibitor,-0.537,-0.257,,-0.397,-0.47100000000000003,--.-,604,102,353.0
aew541,ccle_AEW541,Not Clinically Relevant,,,0.205,0.205,,..+.,354,487,354.0
sid 26681509,ctrp_SID 26681509,Not Clinically Relevant,,0.205,,0.205,,.+..,355,488,355.0
sns-032,ctrp_SNS-032,"CDK inhibitor, esp CDK2 , 7 and 9 ",,0.2,,0.2,,.+..,356,489,356.0
raf265,ccle_RAF265,inhibitor of C-Raf/B-Raf/B-Raf V600E,,0.215,-0.21600000000000003,-0.001,,.+-.,363,490,363.0
nutlin-3,ccle_Nutlin-3,"Mdm2 antagonist, stabilizes p53 ",,0.249,-0.271,-0.011,,.+-.,365,491,365.0
pik-93,gdsc_PIK-93,Not Clinically Relevant,-0.306,0.254,,-0.026,,-+..,369,492,369.0
bosutinib,gdsc_Bosutinib,"BCR-Abl, Src, Lyn and Hck inhibitor",-0.504,-0.248,,-0.376,-0.85,--.-,591,149,370.0
azd7762,gdsc_AZD7762, Chk1 / Chk2 inhibitor,-0.298,0.244,,-0.027,,-+..,370,493,370.0
gefitinib,gdsc_Gefitinib,EGFR inhibitor (Iressa),-0.513,-0.26,,-0.386,-0.777,--.-,598,143,370.5
mg-132,gdsc_MG-132,Not Clinically Relevant,-0.361,0.282,,-0.04,,-+..,373,494,373.0
bms-345541,gdsc_BMS-345541,Not Clinically Relevant,-0.315,0.222,,-0.046,,-+..,375,495,375.0
ruxolitinib,gdsc_Ruxolitinib,"JAK1/2 inhibitor, used for myelofibrosis and polycythemia vera",-0.598,-0.319,,-0.458,-0.518,--.-,641,109,375.0
zstk474,gdsc_ZSTK474,"PI3K inhibitor, inhibits all four PI3K isoforms, but most active against PI3Kδ",-0.34700000000000003,0.247,,-0.05,,-+..,376,496,376.0
bexarotene,gdsc_Bexarotene,"retinoid that selectively activates retinoid X receptors (RXRs), induces cell differentiation and apoptosis ",-0.45799999999999996,0.358,,-0.05,,-+..,377,497,377.0
piperlongumine,gdsc_Piperlongumine,Not Clinically Relevant,-0.37,0.249,,-0.06,,-+..,378,498,378.0
ku-55933,gdsc_KU-55933,Not Clinically Relevant,-0.418,0.289,,-0.064,,-+..,379,499,379.0
bms-536924,gdsc_BMS-536924,Not Clinically Relevant,-0.391,0.257,,-0.067,,-+..,380,500,380.0
plx-4720,gdsc_PLX-4720,Not Clinically Relevant,-0.478,0.344,,-0.067,,-+..,381,501,381.0
dabrafenib,gdsc_Dabrafenib,Braf (V600E) inhibitor,-0.57,0.434,,-0.068,,-+..,383,502,383.0
cabozantinib,gdsc_Cabozantinib,"MET, AXL, VEGFR and RET inhibitor",-0.444,0.304,,-0.07,,-+..,384,503,384.0
azd8055,gdsc_AZD8055,mTOR inhibitor,-0.34299999999999997,0.2,,-0.071,,-+..,386,504,386.0
tozasertib,gdsc_Tozasertib,"VX-680, pan-Aurora inhibitor, mostly against Aurora A, less potent towards Aurora B/C",-0.456,,,-0.456,-0.744,-..--,638,135,386.5
afatinib,gdsc_Afatinib,EGFR and ErbB2 inhibitor,-0.589,-0.305,,-0.447,-0.775,--.-,633,141,387.0
tpca-1,gdsc_TPCA-1,Not Clinically Relevant,-0.39399999999999996,0.24,,-0.077,,-+..,387,505,387.0
nvp-tae684,gdsc_NVP-TAE684,Not Clinically Relevant,-0.43200000000000005,0.261,,-0.086,,-+..,391,506,391.0
pevonedistat,gdsc_Pevonedistat,"(MLN4924), inhibitor of NEDD8-activating enzyme (NAE)",-0.397,0.21100000000000002,,-0.093,,-+..,392,507,392.0
chir-99021,gdsc_CHIR-99021,Not Clinically Relevant,-0.433,0.24100000000000002,,-0.096,,-+..,394,508,394.0
azd6482,gdsc_AZD6482,"PI3Kβ inhibitor, less active against PI3Kδ, PI3Kα and PI3Kγ ",-0.47200000000000003,0.273,,-0.1,,-+..,395,509,395.0
linifanib,gdsc_Linifanib,"RTK inhibitor, targets VEGFR, PDGFR, KDR, and CSF-1R",-0.653,-0.257,,-0.455,-0.882,--.-,637,154,395.5
bortezomib,gdsc_Bortezomib,proteasome inhibitor (Velcade),-0.42700000000000005,0.22,,-0.104,,-+..,398,510,398.0
parthenolide,gdsc_Parthenolide,Not Clinically Relevant,-0.486,0.239,,-0.124,,-+..,401,511,401.0
pac-1,gdsc_PAC-1,Not Clinically Relevant,-0.499,0.245,,-0.127,,-+..,402,512,402.0
brd-k71935468,ctrp_BRD-K71935468,Not Clinically Relevant,,-0.174,,-0.174,,.-..,405,513,405.0
brd-k33514849,ctrp_BRD-K33514849,Not Clinically Relevant,,-0.17600000000000002,,-0.176,,.-..,406,514,406.0
azd0530,ccle_AZD0530,"kinase inhibitor, with selectivity against Src and Bcr-Abl",,,-0.19699999999999998,-0.197,,..-.,407,515,407.0
brd-k63431240,ctrp_BRD-K63431240,Not Clinically Relevant,,-0.20600000000000002,,-0.206,,.-..,409,516,409.0
brd8958,ctrp_BRD8958,Not Clinically Relevant,,-0.213,,-0.213,,.-..,411,517,411.0
vandetanib,ctrp_vandetanib,"VEGFR, EGFR and RET inhibitor",,-0.21600000000000003,,-0.216,,.-..,412,518,412.0
thz-2-102-1,gdsc_THZ-2-102-1,Not Clinically Relevant,-0.221,,,-0.221,,-...,414,519,414.0
bec,ctrp_BEC,Not Clinically Relevant,,-0.223,,-0.223,,.-..,415,520,415.0
tae684,ccle_TAE684,Not Clinically Relevant,,,-0.226,-0.226,,..-.,416,521,416.0
bafilomycin a1,ctrp_bafilomycin A1,Not Clinically Relevant,,-0.22699999999999998,,-0.227,,.-..,417,522,417.0
mln2238,ctrp_MLN2238,"Ixazomib, Proteasome inhibitor, inhibits the chymotrypsin-like proteolytic (β5) site of the 20S proteasome ",,-0.228,,-0.228,,.-..,418,523,418.0
17-aag,ccle_17-AAG,Not Clinically Relevant,,,-0.231,-0.231,,..-.,419,524,419.0
tki258,ccle_TKI258,Not Clinically Relevant,,,-0.233,-0.233,,..-.,420,525,420.0
brd-k97651142,ctrp_BRD-K97651142,Not Clinically Relevant,,-0.23399999999999999,,-0.234,,.-..,421,526,421.0
pd-0325901,ccle_PD-0325901,Not Clinically Relevant,,,-0.23399999999999999,-0.234,,..-.,422,527,422.0
zd-6474,ccle_ZD-6474,"VEGFR, EGFR and RET inhibitor",,,-0.237,-0.237,,..-.,423,528,423.0
ml258,ctrp_ML258,Not Clinically Relevant,,-0.243,,-0.243,,.-..,424,529,424.0
ver-155008,ctrp_VER-155008,Not Clinically Relevant,,-0.243,,-0.243,,.-..,425,530,425.0
sepantronium bromide,gdsc_Sepantronium bromide,"YM155 (Sepantronium Bromide), survivin suppressant ",-0.243,,,-0.243,,-...,426,531,426.0
betulinic acid,ctrp_betulinic acid,Not Clinically Relevant,,-0.243,,-0.243,,.-..,427,532,427.0
pf2341066,ccle_PF2341066,"ALK, ROS1 and MET inhibitor",,,-0.245,-0.245,,..-.,428,533,428.0
pyrazolanthrone,ctrp_pyrazolanthrone,Not Clinically Relevant,,-0.245,,-0.245,,.-..,429,534,429.0
brd-k55116708,ctrp_BRD-K55116708,Not Clinically Relevant,,-0.24600000000000002,,-0.246,,.-..,430,535,430.0
spautin-1,ctrp_spautin-1,Not Clinically Relevant,,-0.247,,-0.247,,.-..,432,536,432.0
brefeldin a,ctrp_brefeldin A,Not Clinically Relevant,,-0.247,,-0.247,,.-..,433,537,433.0
tw 37,gdsc_TW 37,Not Clinically Relevant,-0.248,,,-0.248,,-...,434,538,434.0
marinopyrrole a,ctrp_marinopyrrole A,Not Clinically Relevant,,-0.251,,-0.251,,.-..,435,539,435.0
brd-k48477130,ctrp_BRD-K48477130,Not Clinically Relevant,,-0.252,,-0.252,,.-..,436,540,436.0
gw843682x,gdsc_GW843682X,Not Clinically Relevant,-0.252,,,-0.252,,-...,437,541,437.0
camptothecin,gdsc_Camptothecin,Not Clinically Relevant,-0.253,,,-0.253,,-...,438,542,438.0
khs101,ctrp_KHS101,Not Clinically Relevant,,-0.254,,-0.254,,.-..,440,543,440.0
ipa-3,gdsc_IPA-3,Not Clinically Relevant,-0.254,,,-0.254,,-...,441,544,441.0
brd-k09344309,ctrp_BRD-K09344309,Not Clinically Relevant,,-0.254,,-0.254,,.-..,442,545,442.0
fluorouracil,ctrp_fluorouracil,antimetabolite,,-0.257,,-0.257,,.-..,443,546,443.0
avicin d,ctrp_avicin D,Not Clinically Relevant,,-0.257,,-0.257,,.-..,445,547,445.0
brd-a05715709,ctrp_BRD-A05715709,Not Clinically Relevant,,-0.257,,-0.257,,.-..,446,548,446.0
azd7545,ctrp_AZD7545,Not Clinically Relevant,,-0.258,,-0.258,,.-..,447,549,447.0
c6-ceramide,ctrp_C6-ceramide,Not Clinically Relevant,,-0.258,,-0.258,,.-..,448,550,448.0
brd-k14844214,ctrp_BRD-K14844214,Not Clinically Relevant,,-0.258,,-0.258,,.-..,449,551,449.0
snx-2112,gdsc_SNX-2112,Not Clinically Relevant,-0.293,-0.225,,-0.259,,--..,450,552,450.0
sb590885,gdsc_SB590885,Not Clinically Relevant,-0.261,,,-0.261,,-...,452,553,452.0
ku-60019,ctrp_KU-60019,Not Clinically Relevant,,-0.262,,-0.262,,.-..,453,554,453.0
cp466722,gdsc_CP466722,Not Clinically Relevant,-0.262,,,-0.262,,-...,454,555,454.0
tosedostat,ctrp_tosedostat,inhibitor of the M1 family of aminopeptidases,,-0.263,,-0.263,,.-..,455,556,455.0
elesclomol,gdsc_Elesclomol,Not Clinically Relevant,-0.263,,,-0.263,,-...,456,557,456.0
at13387,ctrp_AT13387,Selective potent Hsp90 inhibitor,,-0.264,,-0.264,,.-..,457,558,457.0
cid-5951923,ctrp_CID-5951923,Not Clinically Relevant,,-0.266,,-0.266,,.-..,458,559,458.0
npc-26,ctrp_NPC-26,Not Clinically Relevant,,-0.266,,-0.266,,.-..,459,560,459.0
dacinostat,gdsc_Dacinostat,Not Clinically Relevant,-0.266,,,-0.266,,-...,460,561,460.0
way-362450,ctrp_WAY-362450,Not Clinically Relevant,,-0.266,,-0.266,,.-..,461,562,461.0
pd-0332991,ccle_PD-0332991,CDK4/6 inhibitor,,,-0.268,-0.268,,..-.,462,563,462.0
sr8278,ctrp_SR8278,Not Clinically Relevant,,-0.268,,-0.268,,.-..,463,564,463.0
wiki4,gdsc_WIKI4,Not Clinically Relevant,-0.268,,,-0.268,,-...,464,565,464.0
azd6244,ccle_AZD6244,MEK1 inhibitor,,,-0.268,-0.268,,..-.,465,566,465.0
jq1,gdsc_JQ1,Not Clinically Relevant,-0.26899999999999996,,,-0.269,,-...,466,567,466.0
jw-7-24-1,gdsc_JW-7-24-1,Not Clinically Relevant,-0.26899999999999996,,,-0.269,,-...,467,568,467.0
nelarabine,ctrp_nelarabine,"purine nucleoside analog, which causes inhibition of DNA synthesis and cytotoxicity",,-0.272,,-0.272,,.-..,468,569,468.0
bcl-lzh-4,ctrp_BCL-LZH-4,Not Clinically Relevant,,-0.272,,-0.272,,.-..,469,570,469.0
col-3,ctrp_COL-3,matrix metalloproteinase (MMP) inhibitor,,-0.273,,-0.273,,.-..,470,571,470.0
brd-k64610608,ctrp_BRD-K64610608,Not Clinically Relevant,,-0.273,,-0.273,,.-..,471,572,471.0
plx4720,ccle_PLX4720,Not Clinically Relevant,,,-0.27399999999999997,-0.274,,..-.,472,573,472.0
byl-719,ctrp_BYL-719,PI3Kα inhibitor with minimal effect on PI3Kβ/γ/δ,,-0.275,,-0.275,,.-..,473,574,473.0
ifosfamide,ctrp_ifosfamide,"alkylating agent, nitrogen mustard family, works by disrupting the duplication of DNA and the creation of RNA",,-0.275,,-0.275,,.-..,474,575,474.0
ml029,ctrp_ML029,Not Clinically Relevant,,-0.276,,-0.276,,.-..,475,576,475.0
5-fluorouracil,gdsc_5-Fluorouracil,antimetabolite,-0.276,,,-0.276,,-...,476,577,476.0
zg-10,gdsc_ZG-10,Not Clinically Relevant,-0.27699999999999997,,,-0.277,,-...,477,578,477.0
ml334 diastereomer,ctrp_ML334 diastereomer,Not Clinically Relevant,,-0.278,,-0.278,,.-..,479,579,479.0
lestauritinib,gdsc_Lestauritinib,Not Clinically Relevant,-0.27899999999999997,,,-0.279,,-...,480,580,480.0
fumonisin b1,ctrp_fumonisin B1,Not Clinically Relevant,,-0.27899999999999997,,-0.279,,.-..,481,581,481.0
austocystin d,ctrp_austocystin D,Not Clinically Relevant,,-0.27899999999999997,,-0.279,,.-..,482,582,482.0
dmog,gdsc_DMOG,Not Clinically Relevant,-0.282,,,-0.282,,-...,485,583,485.0
mi-1,ctrp_MI-1,Not Clinically Relevant,,-0.28300000000000003,,-0.283,,.-..,487,584,487.0
vaf-347,ctrp_VAF-347,Not Clinically Relevant,,-0.28300000000000003,,-0.283,,.-..,488,585,488.0
seliciclib,gdsc_Seliciclib,Not Clinically Relevant,-0.284,,,-0.284,,-...,489,586,489.0
brd-k27986637,ctrp_BRD-K27986637,Not Clinically Relevant,,-0.284,,-0.284,,.-..,490,587,490.0
aa-cocf3,ctrp_AA-COCF3,Not Clinically Relevant,,-0.285,,-0.285,,.-..,491,588,491.0
gdc-0879,ctrp_GDC-0879,Not Clinically Relevant,,-0.28600000000000003,,-0.286,,.-..,493,589,493.0
pd318088,ctrp_PD318088,Not Clinically Relevant,,-0.289,,-0.289,,.-..,495,590,495.0
istradefylline,ctrp_istradefylline,"adenosine A2A receptor antagonist, useful in the treatment of Parkinson's disease",,-0.29,,-0.29,,.-..,496,591,496.0
a-804598,ctrp_A-804598,Not Clinically Relevant,,-0.29,,-0.29,,.-..,497,592,497.0
bx796,gdsc_BX796,Not Clinically Relevant,-0.29,,,-0.29,,-...,498,593,498.0
l-685458,ctrp_L-685458,Not Clinically Relevant,,-0.305,-0.281,-0.293,,.--.,500,594,500.0
osi-930,gdsc_OSI-930," inhibitor of Kit, KDR and CSF-1R; also potent to Flt-1, c-Raf and Lck",-0.34,-0.249,,-0.294,,--..,501,595,501.0
epothilone b,gdsc_Epothilone B,Not Clinically Relevant,-0.295,,,-0.295,,-...,502,596,502.0
sj-172550,ctrp_SJ-172550,Not Clinically Relevant,,-0.29600000000000004,,-0.296,,.-..,503,597,503.0
thz-2-49,gdsc_THZ-2-49,Not Clinically Relevant,-0.297,,,-0.297,,-...,506,598,506.0
brd-k04800985,ctrp_BRD-K04800985,Not Clinically Relevant,,-0.298,,-0.298,,.-..,507,599,507.0
brd-k16147474,ctrp_BRD-K16147474,Not Clinically Relevant,,-0.299,,-0.299,,.-..,509,600,509.0
ng-25,gdsc_NG-25,Not Clinically Relevant,-0.3,,,-0.3,,-...,510,601,510.0
gsk4112,ctrp_GSK4112,Not Clinically Relevant,,-0.3,,-0.3,,.-..,511,602,511.0
bay-61-3606,gdsc_BAY-61-3606,Not Clinically Relevant,-0.3,,,-0.3,,-...,512,603,512.0
s-trityl-l-cysteine,gdsc_S-Trityl-L-cysteine,Not Clinically Relevant,-0.3,,,-0.3,,-...,513,604,513.0
at-7519,gdsc_AT-7519,Not Clinically Relevant,-0.302,,,-0.302,,-...,514,605,514.0
myriocin,ctrp_myriocin,Not Clinically Relevant,,-0.302,,-0.302,,.-..,515,606,515.0
brd-k33199242,ctrp_BRD-K33199242,Not Clinically Relevant,,-0.302,,-0.302,,.-..,516,607,516.0
hg-5-113-01,gdsc_HG-5-113-01,Not Clinically Relevant,-0.303,,,-0.303,,-...,518,608,518.0
omipalisib,gdsc_Omipalisib,Not Clinically Relevant,-0.304,,,-0.304,,-...,519,609,519.0
cbb-1007,ctrp_CBB-1007,Not Clinically Relevant,,-0.304,,-0.304,,.-..,520,610,520.0
brd-k50799972,ctrp_BRD-K50799972,Not Clinically Relevant,,-0.307,,-0.307,,.-..,521,611,521.0
gsk650394,gdsc_GSK650394,Not Clinically Relevant,-0.312,,,-0.312,,-...,522,612,522.0
pyrimethamine,gdsc_Pyrimethamine,Not Clinically Relevant,-0.312,,,-0.312,,-...,523,613,523.0
ipr-456,ctrp_IPR-456,Not Clinically Relevant,,-0.313,,-0.313,,.-..,524,614,524.0
yk-4-279,gdsc_YK-4-279,Not Clinically Relevant,-0.313,,,-0.313,,-...,525,615,525.0
i-bet-762,gdsc_I-BET-762,Not Clinically Relevant,-0.313,,,-0.313,,-...,526,616,526.0
cmk,gdsc_CMK,Not Clinically Relevant,-0.313,,,-0.313,,-...,527,617,527.0
as605240,gdsc_AS605240,Not Clinically Relevant,-0.314,,,-0.314,,-...,528,618,528.0
shikonin,gdsc_Shikonin,Not Clinically Relevant,-0.316,,,-0.316,,-...,529,619,529.0
pf-543,ctrp_PF-543,Not Clinically Relevant,,-0.318,,-0.318,,.-..,530,620,530.0
tl-1-85,gdsc_TL-1-85,Not Clinically Relevant,-0.319,,,-0.319,,-...,534,621,534.0
kin001-244,gdsc_KIN001-244,Not Clinically Relevant,-0.32,,,-0.32,,-...,536,622,536.0
pfi-1,gdsc_PFI-1,Not Clinically Relevant,-0.321,,,-0.321,,-...,537,623,537.0
a-443654,gdsc_A-443654,Not Clinically Relevant,-0.32299999999999995,,,-0.323,,-...,538,624,538.0
pictilisib,gdsc_Pictilisib,"Pictilisib, potent inhibitor of PI3Kα/δ, with modest selectivity against p110β (11-fold) and p110γ",-0.32299999999999995,,,-0.323,,-...,539,625,539.0
brd-k09587429,ctrp_BRD-K09587429,Not Clinically Relevant,,-0.324,,-0.324,,.-..,541,626,541.0
trametinib,gdsc_Trametinib,MEK inhibitor (MEK1 and MEK2),-0.384,-0.264,,-0.324,,--..,542,627,542.0
fedratinib,gdsc_Fedratinib,JAK2 inhibitor,-0.325,,,-0.325,,-...,543,628,543.0
jq12,gdsc_JQ12,Not Clinically Relevant,-0.326,,,-0.326,,-...,544,629,544.0
cct-018159,gdsc_CCT-018159,Not Clinically Relevant,-0.327,,,-0.327,,-...,545,630,545.0
ibrutinib,ctrp_ibrutinib,BTK kinase inhibitor,,-0.32799999999999996,,-0.328,,.-..,547,631,547.0
thapsigargin,gdsc_Thapsigargin,Not Clinically Relevant,-0.32799999999999996,,,-0.328,,-...,548,632,548.0
brd-k41597374,ctrp_BRD-K41597374,Not Clinically Relevant,,-0.32799999999999996,,-0.328,,.-..,549,633,549.0
ic-87114,ctrp_IC-87114,Not Clinically Relevant,,-0.32899999999999996,,-0.329,,.-..,550,634,550.0
rita,ctrp_RITA,Not Clinically Relevant,,-0.33299999999999996,,-0.333,,.-..,552,635,552.0
osu-03012,gdsc_OSU-03012,Not Clinically Relevant,-0.33399999999999996,,,-0.334,,-...,553,636,553.0
pd 153035,ctrp_PD 153035,Not Clinically Relevant,,-0.336,,-0.336,,.-..,554,637,554.0
brd-k52037352,ctrp_BRD-K52037352,Not Clinically Relevant,,-0.33799999999999997,,-0.338,,.-..,556,638,556.0
zibotentan,gdsc_Zibotentan,Not Clinically Relevant,-0.34,,,-0.34,,-...,557,639,557.0
sgc0946,gdsc_SGC0946,Not Clinically Relevant,-0.345,,,-0.345,,-...,560,640,560.0
cisplatin,gdsc_Cisplatin,Not Clinically Relevant,-0.345,,,-0.345,,-...,561,641,561.0
brd9647,ctrp_BRD9647,Not Clinically Relevant,,-0.34700000000000003,,-0.347,,.-..,562,642,562.0
salubrinal,gdsc_Salubrinal,Not Clinically Relevant,-0.348,,,-0.348,,-...,563,643,563.0
dactolisib,gdsc_Dactolisib,PI3K/mTOR inhibitor,-0.349,,,-0.349,,-...,564,644,564.0
brd-k19103580,ctrp_BRD-K19103580,Not Clinically Relevant,,-0.35,,-0.35,,.-..,565,645,565.0
luminespib,gdsc_Luminespib,Not Clinically Relevant,-0.35100000000000003,,,-0.351,,-...,566,646,566.0
bleomycin (50 um),gdsc_Bleomycin (50 uM),Not Clinically Relevant,-0.35100000000000003,,,-0.351,,-...,567,647,567.0
embelin,gdsc_Embelin,Not Clinically Relevant,-0.35200000000000004,,,-0.352,,-...,568,648,568.0
wh-4-023,gdsc_WH-4-023,Not Clinically Relevant,-0.35200000000000004,,,-0.352,,-...,569,649,569.0
pf-562271,gdsc_PF-562271,Not Clinically Relevant,-0.355,,,-0.355,,-...,570,650,570.0
midostaurin,gdsc_Midostaurin,Not Clinically Relevant,-0.355,,,-0.355,,-...,571,651,571.0
pd0325901,gdsc_PD0325901,Not Clinically Relevant,-0.35600000000000004,,,-0.356,,-...,572,652,572.0
(5z)-7-oxozeaenol,gdsc_(5Z)-7-Oxozeaenol,Not Clinically Relevant,-0.35700000000000004,,,-0.357,,-...,573,653,573.0
isonicotinohydroxamic acid,ctrp_isonicotinohydroxamic acid,Not Clinically Relevant,,-0.35700000000000004,,-0.357,,.-..,574,654,574.0
aica ribonucleotide,gdsc_AICA Ribonucleotide,Not Clinically Relevant,-0.36,,,-0.36,,-...,575,655,575.0
xmd8-92,gdsc_XMD8-92,Not Clinically Relevant,-0.361,,,-0.361,,-...,576,656,576.0
birinapant,ctrp_birinapant,"SMAC mimetic, mostly to cIAP1, less potent against XIAP.",,-0.361,,-0.361,,.-..,577,657,577.0
ponatinib,gdsc_Ponatinib,Bcr-abl inhibitor,-0.36200000000000004,,,-0.362,,-...,578,658,578.0
sb-431542,ctrp_SB-431542,Not Clinically Relevant,,-0.36200000000000004,,-0.362,,.-..,579,659,579.0
tanespimycin,gdsc_Tanespimycin,HSP90 inhibitor,-0.47100000000000003,-0.259,,-0.365,,--..,580,660,580.0
obatoclax mesylate,gdsc_Obatoclax Mesylate,Not Clinically Relevant,-0.366,,,-0.366,,-...,581,661,581.0
lfm-a13,gdsc_LFM-A13,Not Clinically Relevant,-0.369,,,-0.369,,-...,582,662,582.0
refametinib,gdsc_Refametinib,Not Clinically Relevant,-0.369,,,-0.369,,-...,583,663,583.0
bleomycin,gdsc_Bleomycin,"Induces DNA strand breaks, inhibits incorporation of thymidine into DNA strands.",-0.37,,,-0.37,,-...,584,664,584.0
akt inhibitor viii,gdsc_AKT inhibitor VIII,Not Clinically Relevant,-0.371,,,-0.371,,-...,585,665,585.0
ql-viii-58,gdsc_QL-VIII-58,Not Clinically Relevant,-0.371,,,-0.371,,-...,586,666,586.0
repligen 136,ctrp_Repligen 136,Not Clinically Relevant,,-0.374,,-0.374,,.-..,588,667,588.0
jnk-9l,gdsc_JNK-9L,Not Clinically Relevant,-0.375,,,-0.375,,-...,589,668,589.0
tgx221,gdsc_TGX221,Not Clinically Relevant,-0.375,,,-0.375,,-...,590,669,590.0
tipifarnib,gdsc_Tipifarnib,Not Clinically Relevant,-0.377,,,-0.377,,-...,592,670,592.0
xmd11-85h,gdsc_XMD11-85h,Not Clinically Relevant,-0.37799999999999995,,,-0.378,,-...,593,671,593.0
gsk269962a,gdsc_GSK269962A,Not Clinically Relevant,-0.38,,,-0.38,,-...,594,672,594.0
enzastaurin,gdsc_Enzastaurin,Not Clinically Relevant,-0.38,,,-0.38,,-...,595,673,595.0
zebularine,ctrp_zebularine,Not Clinically Relevant,,-0.382,,-0.382,,.-..,596,674,596.0
hg6-64-1,gdsc_HG6-64-1,Not Clinically Relevant,-0.385,,,-0.385,,-...,597,675,597.0
a-770041,gdsc_A-770041,Not Clinically Relevant,-0.39,,,-0.39,,-...,599,676,599.0
fh535,gdsc_FH535,Not Clinically Relevant,-0.391,,,-0.391,,-...,600,677,600.0
as601245,gdsc_AS601245,Not Clinically Relevant,-0.392,,,-0.392,,-...,601,678,601.0
pf-4708671,gdsc_PF-4708671,Not Clinically Relevant,-0.395,,,-0.395,,-...,602,679,602.0
o-6-benzylguanine,ctrp_O-6-benzylguanine,"guanine analog, binds the DNA repair enzyme O(6)-alkylguanine DNA alkyltransferase (AGT) resulting in inhibition of AGT-mediated DNA repair",,-0.39799999999999996,,-0.398,,.-..,605,680,605.0
eht-1864,gdsc_EHT-1864,Not Clinically Relevant,-0.39899999999999997,,,-0.399,,-...,606,681,606.0
