,drug,MoA,GDSC,CTRP,CCLE,DiSCoVER,CMAP,evidence,DiSCoVER rank,CMAP rank,Average rank
3-cl-ahpc,ctrp_3-Cl-AHPC,Not Clinically Relevant,,0.271,,0.271,,.+..,324,458,324.0
brd-a94377914,ctrp_BRD-A94377914,Not Clinically Relevant,,0.271,,0.271,,.+..,325,459,325.0
purmorphamine,ctrp_purmorphamine,Not Clinically Relevant,,0.27,,0.27,,.+..,326,460,326.0
sch-529074,ctrp_SCH-529074,Not Clinically Relevant,,0.27,,0.27,,.+..,327,461,327.0
mk-0752,ctrp_MK-0752,Notch (gamma secretase) inhibitor,,0.26899999999999996,,0.269,,.+..,329,462,329.0
cyanoquinoline 11,ctrp_cyanoquinoline 11,Not Clinically Relevant,,0.268,,0.268,,.+..,330,463,330.0
fqi-1,ctrp_FQI-1,Not Clinically Relevant,,0.268,,0.268,,.+..,331,464,331.0
palbociclib,gdsc_Palbociclib,CDK4/6 inhibitor,-0.344,,,-0.344,-0.203,-..-,568,97,332.5
wz4002,ctrp_WZ4002,Not Clinically Relevant,,0.267,,0.267,,.+..,333,465,333.0
chm-1,ctrp_CHM-1,Not Clinically Relevant,,0.267,,0.267,,.+..,334,466,334.0
brd-a86708339,ctrp_BRD-A86708339,Not Clinically Relevant,,0.267,,0.267,,.+..,335,467,335.0
gw-405833,ctrp_GW-405833,Not Clinically Relevant,,0.267,,0.267,,.+..,336,468,336.0
etomoxir,ctrp_etomoxir,"agonist of PPARα, inhibitor of carnitine palmitoyltransferase-1 (CPT-1)",,-0.35700000000000004,,-0.357,-0.19199999999999998,.-.+-,580,93,336.5
selumetinib,gdsc_Selumetinib,MEK1 inhibitor,-0.574,-0.262,,-0.418,0.505,--.+,622,52,337.0
wz8040,ctrp_WZ8040,Not Clinically Relevant,,0.266,,0.266,,.+..,337,469,337.0
cr-1-31b,ctrp_CR-1-31B,Not Clinically Relevant,,0.266,,0.266,,.+..,338,470,338.0
brd-k45681478,ctrp_BRD-K45681478,Not Clinically Relevant,,0.265,,0.265,,.+..,340,471,340.0
dinaciclib,ctrp_dinaciclib,"CDK inhibitor, esp CDK1, 2, 5, and 9",,0.265,,0.265,,.+..,341,472,341.0
sr-ii-138a,ctrp_SR-II-138A,Not Clinically Relevant,,0.265,,0.265,,.+..,342,473,342.0
sch-79797,ctrp_SCH-79797,Not Clinically Relevant,,0.264,,0.264,,.+..,343,474,343.0
sb-743921,ctrp_SB-743921,kinesin spindle protein (KSP) inhibitor,,0.263,,0.263,,.+..,344,475,344.0
ci-976,ctrp_CI-976,Not Clinically Relevant,,0.263,,0.263,,.+..,345,476,345.0
smer-3,ctrp_SMER-3,Not Clinically Relevant,,0.263,,0.263,,.+..,346,477,346.0
leptomycin b,ctrp_leptomycin B,Not Clinically Relevant,,0.263,,0.263,,.+..,347,478,347.0
saracatinib,gdsc_Saracatinib,"kinase inhibitor, with selectivity against Src and Bcr-Abl",-0.358,-0.258,,-0.308,-0.856,--.-,531,164,347.5
gsk2636771,ctrp_GSK2636771,"PI3K beta inhibitor, >900-fold selectivity over PI3Kα/PI3Kγ and >10-fold over PI3Kδ. ",,0.262,,0.262,,.+..,349,479,349.0
bicalutamide,gdsc_Bicalutamide,"antiandrogen, used to treat prostate cancer",-0.363,,,-0.363,-0.371,-..-,587,112,349.5
r428,ctrp_R428,Not Clinically Relevant,,0.261,,0.261,,.+..,350,480,350.0
cp466722,gdsc_CP466722,Not Clinically Relevant,0.261,,,0.261,,+...,351,481,351.0
phloretin,ctrp_phloretin,Not Clinically Relevant,,0.261,,0.261,,.+..,352,482,352.0
nvp-bsk805,ctrp_NVP-BSK805,Not Clinically Relevant,,0.261,,0.261,,.+..,353,483,353.0
at7867,ctrp_AT7867,Not Clinically Relevant,,0.26,,0.26,,.+..,354,484,354.0
gefitinib,gdsc_Gefitinib,EGFR inhibitor (Iressa),-0.517,-0.261,,-0.389,-0.22,--.-,608,100,354.0
az-3146,ctrp_AZ-3146,Not Clinically Relevant,,0.26,,0.26,,.+..,355,485,355.0
imatinib,ctrp_imatinib,"Bcr-abl, c-kit and PDGFR inhibitor",-0.255,-0.37799999999999995,,-0.316,-0.92,--.-,541,169,355.0
prl-3 inhibitor i,ctrp_PRL-3 inhibitor I,Not Clinically Relevant,,0.26,,0.26,,.+..,356,486,356.0
erlotinib,ctrp_erlotinib,EGFR inhibitor (Tarceva),-0.33399999999999996,-0.37200000000000005,-0.28800000000000003,-0.331,-0.828,----,555,160,357.5
thz-2-102-1,gdsc_THZ-2-102-1,Not Clinically Relevant,0.256,,,0.256,,+...,358,487,358.0
agk-2,ctrp_AGK-2,Not Clinically Relevant,,0.256,,0.256,,.+..,359,488,359.0
cytochalasin b,ctrp_cytochalasin B,Not Clinically Relevant,,0.255,,0.255,,.+..,360,489,360.0
tosedostat,ctrp_tosedostat,inhibitor of the M1 family of aminopeptidases,,0.254,,0.254,,.+..,362,490,362.0
i-bet151,ctrp_I-BET151,Not Clinically Relevant,,0.253,,0.253,,.+..,363,491,363.0
afatinib,gdsc_Afatinib,EGFR and ErbB2 inhibitor,-0.579,-0.306,,-0.442,-0.20199999999999999,--.-,634,95,364.5
hbx-41108,ctrp_HBX-41108,Not Clinically Relevant,,0.25,,0.25,,.+..,365,492,365.0
cay10594,ctrp_CAY10594,Not Clinically Relevant,,0.249,,0.249,,.+..,366,493,366.0
brd-a02303741,ctrp_BRD-A02303741,Not Clinically Relevant,,0.247,,0.247,,.+..,367,494,367.0
pifithrin-alpha,ctrp_pifithrin-alpha,Not Clinically Relevant,,0.247,,0.247,,.+..,368,495,368.0
dbeq,ctrp_DBeQ,Not Clinically Relevant,,0.247,,0.247,,.+..,369,496,369.0
jq-1,ctrp_JQ-1,Not Clinically Relevant,,0.247,,0.247,,.+..,370,497,370.0
brd9876,ctrp_BRD9876,Not Clinically Relevant,,0.24600000000000002,,0.246,,.+..,371,498,371.0
marinopyrrole a,ctrp_marinopyrrole A,Not Clinically Relevant,,0.24600000000000002,,0.246,,.+..,372,499,372.0
tw-37,ctrp_TW-37,Not Clinically Relevant,,0.245,,0.245,,.+..,373,500,373.0
aew541,ccle_AEW541,Not Clinically Relevant,,,0.245,0.245,,..+.,374,501,374.0
wp1130,ctrp_WP1130,Not Clinically Relevant,,0.245,,0.245,,.+..,375,502,375.0
palmostatin b,ctrp_palmostatin B,Not Clinically Relevant,,0.244,,0.244,,.+..,377,503,377.0
"1s,3r-rsl-3","ctrp_1S,3R-RSL-3",Not Clinically Relevant,,0.244,,0.244,,.+..,378,504,378.0
veliparib,gdsc_Veliparib,PARP inhibitor.,-0.433,-0.284,,-0.358,-0.977,--.-,583,174,378.5
oligomycin a,ctrp_oligomycin A,Not Clinically Relevant,,0.242,,0.242,,.+..,380,505,380.0
dasatinib,gdsc_Dasatinib,"BCR-Abl, Src, c-Kit inhibitor",-0.46,-0.315,,-0.388,-0.8109999999999999,--.-,604,157,380.5
brd-k01737880,ctrp_BRD-K01737880,Not Clinically Relevant,,0.24,,0.24,,.+..,381,506,381.0
ml210,ctrp_ML210,Not Clinically Relevant,,0.239,,0.239,,.+..,383,507,383.0
ml320,ctrp_ML320,Not Clinically Relevant,,0.237,,0.237,,.+..,385,508,385.0
wiki4,gdsc_WIKI4,Not Clinically Relevant,0.235,,,0.235,,+...,386,509,386.0
tigecycline,ctrp_tigecycline,antibiotic used to treat a number of bacterial infections,,0.23399999999999999,,0.234,,.+..,387,510,387.0
neopeltolide,ctrp_neopeltolide,Not Clinically Relevant,,0.23399999999999999,,0.234,,.+..,388,511,388.0
ql-xii-47,gdsc_QL-XII-47,Not Clinically Relevant,0.23399999999999999,,,0.234,,+...,389,512,389.0
le-135,ctrp_LE-135,Not Clinically Relevant,,0.23199999999999998,,0.232,,.+..,391,513,391.0
ex-527,ctrp_EX-527,SIRT1 inhibitor,,0.231,,0.231,,.+..,392,514,392.0
tivozanib,gdsc_Tivozanib,VEGFR inhibitor,-0.526,-0.312,,-0.419,-0.8440000000000001,--.-,623,162,392.5
gsk525762a,ctrp_GSK525762A,Not Clinically Relevant,,0.22899999999999998,,0.229,,.+..,393,515,393.0
tozasertib,gdsc_Tozasertib,"VX-680, pan-Aurora inhibitor, mostly against Aurora A, less potent towards Aurora B/C",-0.475,,,-0.475,-0.65,-..--,651,135,393.0
unc0321,ctrp_UNC0321,Not Clinically Relevant,,0.22899999999999998,,0.229,,.+..,394,516,394.0
brd4132,ctrp_BRD4132,Not Clinically Relevant,,0.22699999999999998,,0.227,,.+..,395,517,395.0
ku 0060648,ctrp_KU 0060648,Not Clinically Relevant,,0.226,,0.226,,.+..,396,518,396.0
vandetanib,ctrp_vandetanib,"VEGFR, EGFR and RET inhibitor",,0.22399999999999998,,0.224,,.+..,397,519,397.0
myricetin,ctrp_myricetin,Not Clinically Relevant,,0.22,,0.22,,.+..,399,520,399.0
sns-032,ctrp_SNS-032,"CDK inhibitor, esp CDK2 , 7 and 9 ",,0.21600000000000003,,0.216,,.+..,400,521,400.0
snx-2112,ctrp_SNX-2112,Not Clinically Relevant,0.306,-0.252,,0.027,,+-..,406,522,406.0
raf265,ccle_RAF265,inhibitor of C-Raf/B-Raf/B-Raf V600E,,0.257,-0.23399999999999999,0.012,,.+-.,408,523,408.0
azd7762,gdsc_AZD7762, Chk1 / Chk2 inhibitor,-0.297,0.263,,-0.017,,-+..,413,524,413.0
zstk474,gdsc_ZSTK474,"PI3K inhibitor, inhibits all four PI3K isoforms, but most active against PI3Kδ",-0.332,0.284,,-0.024,,-+..,416,525,416.0
cabozantinib,gdsc_Cabozantinib,"MET, AXL, VEGFR and RET inhibitor",-0.413,0.35700000000000004,,-0.028,,-+..,417,526,417.0
nutlin-3,ccle_Nutlin-3,"Mdm2 antagonist, stabilizes p53 ",,0.26,-0.336,-0.038,,.+-.,420,527,420.0
bexarotene,gdsc_Bexarotene,"retinoid that selectively activates retinoid X receptors (RXRs), induces cell differentiation and apoptosis ",-0.467,0.385,,-0.041,,-+..,421,528,421.0
azd8055,gdsc_AZD8055,mTOR inhibitor,-0.335,0.25,,-0.043,,-+..,422,529,422.0
piperlongumine,gdsc_Piperlongumine,Not Clinically Relevant,-0.373,0.28300000000000003,,-0.045,,-+..,423,530,423.0
mg-132,gdsc_MG-132,Not Clinically Relevant,-0.373,0.27699999999999997,,-0.048,,-+..,424,531,424.0
ku-55933,gdsc_KU-55933,Not Clinically Relevant,-0.433,0.32899999999999996,,-0.052,,-+..,426,532,426.0
bms-536924,gdsc_BMS-536924,Not Clinically Relevant,-0.379,0.26899999999999996,,-0.055,,-+..,427,533,427.0
pevonedistat,gdsc_Pevonedistat,"(MLN4924), inhibitor of NEDD8-activating enzyme (NAE)",-0.37,0.254,,-0.058,,-+..,428,534,428.0
nvp-tae684,gdsc_NVP-TAE684,Not Clinically Relevant,-0.467,0.298,,-0.085,,-+..,430,535,430.0
chir-99021,gdsc_CHIR-99021,Not Clinically Relevant,-0.425,0.255,,-0.085,,-+..,431,536,431.0
azd6482,gdsc_AZD6482,"PI3Kβ inhibitor, less active against PI3Kδ, PI3Kα and PI3Kγ ",-0.485,0.27399999999999997,,-0.106,,-+..,434,537,434.0
parthenolide,gdsc_Parthenolide,Not Clinically Relevant,-0.496,0.253,,-0.122,,-+..,436,538,436.0
brd-k71935468,ctrp_BRD-K71935468,Not Clinically Relevant,,-0.191,,-0.191,,.-..,439,539,439.0
ipa-3,gdsc_IPA-3,Not Clinically Relevant,-0.212,,,-0.212,,-...,441,540,441.0
bafilomycin a1,ctrp_bafilomycin A1,Not Clinically Relevant,,-0.215,,-0.215,,.-..,442,541,442.0
sid 26681509,ctrp_SID 26681509,Not Clinically Relevant,,-0.21600000000000003,,-0.216,,.-..,443,542,443.0
brd-k33514849,ctrp_BRD-K33514849,Not Clinically Relevant,,-0.217,,-0.217,,.-..,444,543,444.0
gsk-j4,ctrp_GSK-J4,Not Clinically Relevant,,-0.226,,-0.226,,.-..,445,544,445.0
stemregenin 1,ctrp_StemRegenin 1,Not Clinically Relevant,,-0.226,,-0.226,,.-..,446,545,446.0
austocystin d,ctrp_austocystin D,Not Clinically Relevant,,-0.22699999999999998,,-0.227,,.-..,447,546,447.0
brd-k63431240,ctrp_BRD-K63431240,Not Clinically Relevant,,-0.231,,-0.231,,.-..,448,547,448.0
brefeldin a,ctrp_brefeldin A,Not Clinically Relevant,,-0.235,,-0.235,,.-..,449,548,449.0
ng-25,gdsc_NG-25,Not Clinically Relevant,-0.23800000000000002,,,-0.238,,-...,451,549,451.0
avicin d,ctrp_avicin D,Not Clinically Relevant,,-0.239,,-0.239,,.-..,452,550,452.0
zd-6474,ccle_ZD-6474,"VEGFR, EGFR and RET inhibitor",,,-0.24,-0.24,,..-.,453,551,453.0
tae684,ccle_TAE684,Not Clinically Relevant,,,-0.24100000000000002,-0.241,,..-.,454,552,454.0
pd-0325901,ccle_PD-0325901,Not Clinically Relevant,,,-0.24100000000000002,-0.241,,..-.,455,553,455.0
sepantronium bromide,gdsc_Sepantronium bromide,"YM155 (Sepantronium Bromide), survivin suppressant ",-0.243,,,-0.243,,-...,456,554,456.0
mln2480,ctrp_MLN2480,"TAK-580, pan-Raf kinase inhibitor",,-0.244,,-0.244,,.-..,457,555,457.0
jq1,gdsc_JQ1,Not Clinically Relevant,-0.245,,,-0.245,,-...,458,556,458.0
17-aag,ccle_17-AAG,Not Clinically Relevant,,,-0.248,-0.248,,..-.,459,557,459.0
azd0530,ccle_AZD0530,"kinase inhibitor, with selectivity against Src and Bcr-Abl",,,-0.25,-0.25,,..-.,460,558,460.0
brd-k48334597,ctrp_BRD-K48334597,Not Clinically Relevant,,-0.252,,-0.252,,.-..,461,559,461.0
betulinic acid,ctrp_betulinic acid,Not Clinically Relevant,,-0.254,,-0.254,,.-..,462,560,462.0
brd-k97651142,ctrp_BRD-K97651142,Not Clinically Relevant,,-0.254,,-0.254,,.-..,463,561,463.0
pd-0332991,ccle_PD-0332991,CDK4/6 inhibitor,,,-0.255,-0.255,,..-.,464,562,464.0
tki258,ccle_TKI258,Not Clinically Relevant,,,-0.256,-0.256,,..-.,465,563,465.0
brd8958,ctrp_BRD8958,Not Clinically Relevant,,-0.257,,-0.257,,.-..,467,564,467.0
col-3,ctrp_COL-3,matrix metalloproteinase (MMP) inhibitor,,-0.257,,-0.257,,.-..,468,565,468.0
sb590885,gdsc_SB590885,Not Clinically Relevant,-0.263,,,-0.263,,-...,470,566,470.0
khs101,ctrp_KHS101,Not Clinically Relevant,,-0.264,,-0.264,,.-..,471,567,471.0
tl-1-85,gdsc_TL-1-85,Not Clinically Relevant,-0.264,,,-0.264,,-...,472,568,472.0
c6-ceramide,ctrp_C6-ceramide,Not Clinically Relevant,,-0.265,,-0.265,,.-..,473,569,473.0
gsk650394,gdsc_GSK650394,Not Clinically Relevant,-0.265,,,-0.265,,-...,474,570,474.0
spautin-1,ctrp_spautin-1,Not Clinically Relevant,,-0.265,,-0.265,,.-..,475,571,475.0
brd-k48477130,ctrp_BRD-K48477130,Not Clinically Relevant,,-0.267,,-0.267,,.-..,476,572,476.0
dmog,gdsc_DMOG,Not Clinically Relevant,-0.27,,,-0.27,,-...,478,573,478.0
brd-a05715709,ctrp_BRD-A05715709,Not Clinically Relevant,,-0.27,,-0.27,,.-..,479,574,479.0
pyrazolanthrone,ctrp_pyrazolanthrone,Not Clinically Relevant,,-0.27,,-0.27,,.-..,480,575,480.0
bec,ctrp_BEC,Not Clinically Relevant,,-0.271,,-0.271,,.-..,482,576,482.0
mln2238,ctrp_MLN2238,"Ixazomib, Proteasome inhibitor, inhibits the chymotrypsin-like proteolytic (β5) site of the 20S proteasome ",,-0.272,,-0.272,,.-..,483,577,483.0
tw 37,gdsc_TW 37,Not Clinically Relevant,-0.273,,,-0.273,,-...,484,578,484.0
brd-k14844214,ctrp_BRD-K14844214,Not Clinically Relevant,,-0.27399999999999997,,-0.274,,.-..,485,579,485.0
elesclomol,gdsc_Elesclomol,Not Clinically Relevant,-0.275,,,-0.275,,-...,486,580,486.0
sj-172550,ctrp_SJ-172550,Not Clinically Relevant,,-0.275,,-0.275,,.-..,487,581,487.0
pfi-1,gdsc_PFI-1,Not Clinically Relevant,-0.278,,,-0.278,,-...,488,582,488.0
yk-4-279,gdsc_YK-4-279,Not Clinically Relevant,-0.27899999999999997,,,-0.279,,-...,489,583,489.0
vu0155056,ctrp_VU0155056,Not Clinically Relevant,,-0.28,,-0.28,,.-..,490,584,490.0
ml258,ctrp_ML258,Not Clinically Relevant,,-0.28,,-0.28,,.-..,491,585,491.0
brd-k94991378,ctrp_BRD-K94991378,Not Clinically Relevant,,-0.28,,-0.28,,.-..,492,586,492.0
omipalisib,gdsc_Omipalisib,Not Clinically Relevant,-0.281,,,-0.281,,-...,493,587,493.0
bay-61-3606,gdsc_BAY-61-3606,Not Clinically Relevant,-0.282,,,-0.282,,-...,494,588,494.0
epothilone b,gdsc_Epothilone B,Not Clinically Relevant,-0.282,,,-0.282,,-...,495,589,495.0
azd6244,ccle_AZD6244,MEK1 inhibitor,,,-0.282,-0.282,,..-.,496,590,496.0
vaf-347,ctrp_VAF-347,Not Clinically Relevant,,-0.28300000000000003,,-0.283,,.-..,497,591,497.0
ver-155008,ctrp_VER-155008,Not Clinically Relevant,,-0.28300000000000003,,-0.283,,.-..,498,592,498.0
thz-2-49,gdsc_THZ-2-49,Not Clinically Relevant,-0.285,,,-0.285,,-...,499,593,499.0
aa-cocf3,ctrp_AA-COCF3,Not Clinically Relevant,,-0.285,,-0.285,,.-..,500,594,500.0
npc-26,ctrp_NPC-26,Not Clinically Relevant,,-0.285,,-0.285,,.-..,501,595,501.0
azd7545,ctrp_AZD7545,Not Clinically Relevant,,-0.28600000000000003,,-0.286,,.-..,502,596,502.0
nelarabine,ctrp_nelarabine,"purine nucleoside analog, which causes inhibition of DNA synthesis and cytotoxicity",,-0.287,,-0.287,,.-..,503,597,503.0
bx796,gdsc_BX796,Not Clinically Relevant,-0.287,,,-0.287,,-...,504,598,504.0
pd318088,ctrp_PD318088,Not Clinically Relevant,,-0.287,,-0.287,,.-..,505,599,505.0
bcl-lzh-4,ctrp_BCL-LZH-4,Not Clinically Relevant,,-0.289,,-0.289,,.-..,506,600,506.0
a-804598,ctrp_A-804598,Not Clinically Relevant,,-0.29,,-0.29,,.-..,507,601,507.0
brd-k55116708,ctrp_BRD-K55116708,Not Clinically Relevant,,-0.29,,-0.29,,.-..,508,602,508.0
cid-5951923,ctrp_CID-5951923,Not Clinically Relevant,,-0.292,,-0.292,,.-..,509,603,509.0
at13387,ctrp_AT13387,Selective potent Hsp90 inhibitor,,-0.292,,-0.292,,.-..,510,604,510.0
gw843682x,gdsc_GW843682X,Not Clinically Relevant,-0.294,,,-0.294,,-...,511,605,511.0
fumonisin b1,ctrp_fumonisin B1,Not Clinically Relevant,,-0.29600000000000004,,-0.296,,.-..,512,606,512.0
brd-k64610608,ctrp_BRD-K64610608,Not Clinically Relevant,,-0.29600000000000004,,-0.296,,.-..,513,607,513.0
pf2341066,ccle_PF2341066,"ALK, ROS1 and MET inhibitor",,,-0.298,-0.298,,..-.,514,608,514.0
lestauritinib,gdsc_Lestauritinib,Not Clinically Relevant,-0.3,,,-0.3,,-...,515,609,515.0
brd-k09344309,ctrp_BRD-K09344309,Not Clinically Relevant,,-0.301,,-0.301,,.-..,516,610,516.0
plx4720,ccle_PLX4720,Not Clinically Relevant,,,-0.301,-0.301,,..-.,517,611,517.0
shikonin,gdsc_Shikonin,Not Clinically Relevant,-0.303,,,-0.303,,-...,518,612,518.0
brd-k27986637,ctrp_BRD-K27986637,Not Clinically Relevant,,-0.303,,-0.303,,.-..,519,613,519.0
ml334 diastereomer,ctrp_ML334 diastereomer,Not Clinically Relevant,,-0.304,,-0.304,,.-..,520,614,520.0
brd-k50799972,ctrp_BRD-K50799972,Not Clinically Relevant,,-0.304,,-0.304,,.-..,521,615,521.0
l-685458,ctrp_L-685458,Not Clinically Relevant,,-0.307,-0.303,-0.305,,.--.,524,616,524.0
as605240,gdsc_AS605240,Not Clinically Relevant,-0.305,,,-0.305,,-...,525,617,525.0
ifosfamide,ctrp_ifosfamide,"alkylating agent, nitrogen mustard family, works by disrupting the duplication of DNA and the creation of RNA",,-0.306,,-0.306,,.-..,526,618,526.0
way-362450,ctrp_WAY-362450,Not Clinically Relevant,,-0.306,,-0.306,,.-..,527,619,527.0
brd-k85133207,ctrp_BRD-K85133207,Not Clinically Relevant,,-0.307,,-0.307,,.-..,530,620,530.0
seliciclib,gdsc_Seliciclib,Not Clinically Relevant,-0.308,,,-0.308,,-...,532,621,532.0
xmd8-92,gdsc_XMD8-92,Not Clinically Relevant,-0.308,,,-0.308,,-...,533,622,533.0
ml029,ctrp_ML029,Not Clinically Relevant,,-0.309,,-0.309,,.-..,534,623,534.0
bleomycin,gdsc_Bleomycin,"Induces DNA strand breaks, inhibits incorporation of thymidine into DNA strands.",-0.309,,,-0.309,,-...,535,624,535.0
osu-03012,gdsc_OSU-03012,Not Clinically Relevant,-0.31,,,-0.31,,-...,536,625,536.0
cct-018159,gdsc_CCT-018159,Not Clinically Relevant,-0.31,,,-0.31,,-...,537,626,537.0
cmk,gdsc_CMK,Not Clinically Relevant,-0.311,,,-0.311,,-...,538,627,538.0
ponatinib,gdsc_Ponatinib,Bcr-abl inhibitor,-0.312,,,-0.312,,-...,539,628,539.0
gdc-0879,ctrp_GDC-0879,Not Clinically Relevant,,-0.313,,-0.313,,.-..,540,629,540.0
istradefylline,ctrp_istradefylline,"adenosine A2A receptor antagonist, useful in the treatment of Parkinson's disease",,-0.316,,-0.316,,.-..,542,630,542.0
pf-543,ctrp_PF-543,Not Clinically Relevant,,-0.316,,-0.316,,.-..,543,631,543.0
thapsigargin,gdsc_Thapsigargin,Not Clinically Relevant,-0.317,,,-0.317,,-...,544,632,544.0
jq12,gdsc_JQ12,Not Clinically Relevant,-0.321,,,-0.321,,-...,546,633,546.0
pictilisib,gdsc_Pictilisib,"Pictilisib, potent inhibitor of PI3Kα/δ, with modest selectivity against p110β (11-fold) and p110γ",-0.321,,,-0.321,,-...,547,634,547.0
luminespib,gdsc_Luminespib,Not Clinically Relevant,-0.32299999999999995,,,-0.323,,-...,548,635,548.0
zibotentan,gdsc_Zibotentan,Not Clinically Relevant,-0.324,,,-0.324,,-...,549,636,549.0
cbb-1007,ctrp_CBB-1007,Not Clinically Relevant,,-0.325,,-0.325,,.-..,551,637,551.0
gsk4112,ctrp_GSK4112,Not Clinically Relevant,,-0.326,,-0.326,,.-..,552,638,552.0
brd-k71781559,ctrp_BRD-K71781559,Not Clinically Relevant,,-0.32799999999999996,,-0.328,,.-..,553,639,553.0
brd-k16147474,ctrp_BRD-K16147474,Not Clinically Relevant,,-0.332,,-0.332,,.-..,556,640,556.0
brd-k04800985,ctrp_BRD-K04800985,Not Clinically Relevant,,-0.332,,-0.332,,.-..,557,641,557.0
embelin,gdsc_Embelin,Not Clinically Relevant,-0.335,,,-0.335,,-...,559,642,559.0
ibrutinib,ctrp_ibrutinib,BTK kinase inhibitor,,-0.335,,-0.335,,.-..,560,643,560.0
s-trityl-l-cysteine,gdsc_S-Trityl-L-cysteine,Not Clinically Relevant,-0.335,,,-0.335,,-...,561,644,561.0
osi-930,gdsc_OSI-930," inhibitor of Kit, KDR and CSF-1R; also potent to Flt-1, c-Raf and Lck",-0.409,-0.263,,-0.336,,--..,562,645,562.0
dactolisib,gdsc_Dactolisib,PI3K/mTOR inhibitor,-0.337,,,-0.337,,-...,564,646,564.0
obatoclax mesylate,gdsc_Obatoclax Mesylate,Not Clinically Relevant,-0.33799999999999997,,,-0.338,,-...,565,647,565.0
sr8278,ctrp_SR8278,Not Clinically Relevant,,-0.341,,-0.341,,.-..,566,648,566.0
ipr-456,ctrp_IPR-456,Not Clinically Relevant,,-0.341,,-0.341,,.-..,567,649,567.0
brd-k09587429,ctrp_BRD-K09587429,Not Clinically Relevant,,-0.345,,-0.345,,.-..,569,650,569.0
a-443654,gdsc_A-443654,Not Clinically Relevant,-0.348,,,-0.348,,-...,570,651,570.0
brd9647,ctrp_BRD9647,Not Clinically Relevant,,-0.35,,-0.35,,.-..,571,652,571.0
tipifarnib,gdsc_Tipifarnib,Not Clinically Relevant,-0.35,,,-0.35,,-...,572,653,572.0
sgc0946,gdsc_SGC0946,Not Clinically Relevant,-0.354,,,-0.354,,-...,573,654,573.0
enzastaurin,gdsc_Enzastaurin,Not Clinically Relevant,-0.354,,,-0.354,,-...,574,655,574.0
hg6-64-1,gdsc_HG6-64-1,Not Clinically Relevant,-0.354,,,-0.354,,-...,575,656,575.0
pyrimethamine,gdsc_Pyrimethamine,Not Clinically Relevant,-0.355,,,-0.355,,-...,576,657,576.0
akt inhibitor viii,gdsc_AKT inhibitor VIII,Not Clinically Relevant,-0.355,,,-0.355,,-...,577,658,577.0
bleomycin (50 um),gdsc_Bleomycin (50 uM),Not Clinically Relevant,-0.35700000000000004,,,-0.357,,-...,578,659,578.0
nvp-bhg712,gdsc_NVP-BHG712,Not Clinically Relevant,-0.35700000000000004,,,-0.357,,-...,579,660,579.0
bortezomib,gdsc_Bortezomib,proteasome inhibitor (Velcade),-0.455,-0.26,,-0.358,,--..,581,661,581.0
brd-k41597374,ctrp_BRD-K41597374,Not Clinically Relevant,,-0.358,,-0.358,,.-..,582,662,582.0
trametinib,gdsc_Trametinib,MEK inhibitor (MEK1 and MEK2),-0.43200000000000005,-0.285,,-0.359,,--..,584,663,584.0
gsk269962a,gdsc_GSK269962A,Not Clinically Relevant,-0.359,,,-0.359,,-...,585,664,585.0
isonicotinohydroxamic acid,ctrp_isonicotinohydroxamic acid,Not Clinically Relevant,,-0.359,,-0.359,,.-..,586,665,586.0
brd-k33199242,ctrp_BRD-K33199242,Not Clinically Relevant,,-0.364,,-0.364,,.-..,588,666,588.0
jnk-9l,gdsc_JNK-9L,Not Clinically Relevant,-0.365,,,-0.365,,-...,589,667,589.0
xmd11-85h,gdsc_XMD11-85h,Not Clinically Relevant,-0.36700000000000005,,,-0.367,,-...,590,668,590.0
(5z)-7-oxozeaenol,gdsc_(5Z)-7-Oxozeaenol,Not Clinically Relevant,-0.36700000000000005,,,-0.367,,-...,591,669,591.0
ic-87114,ctrp_IC-87114,Not Clinically Relevant,,-0.368,,-0.368,,.-..,592,670,592.0
salubrinal,gdsc_Salubrinal,Not Clinically Relevant,-0.369,,,-0.369,,-...,593,671,593.0
ql-viii-58,gdsc_QL-VIII-58,Not Clinically Relevant,-0.369,,,-0.369,,-...,594,672,594.0
brd-k52037352,ctrp_BRD-K52037352,Not Clinically Relevant,,-0.371,,-0.371,,.-..,595,673,595.0
sb-431542,ctrp_SB-431542,Not Clinically Relevant,,-0.371,,-0.371,,.-..,596,674,596.0
midostaurin,gdsc_Midostaurin,Not Clinically Relevant,-0.373,,,-0.373,,-...,597,675,597.0
unc1215,gdsc_UNC1215,Not Clinically Relevant,-0.374,,,-0.374,,-...,598,676,598.0
as601245,gdsc_AS601245,Not Clinically Relevant,-0.376,,,-0.376,,-...,599,677,599.0
pf-562271,gdsc_PF-562271,Not Clinically Relevant,-0.382,,,-0.382,,-...,600,678,600.0
zebularine,ctrp_zebularine,Not Clinically Relevant,,-0.384,,-0.384,,.-..,601,679,601.0
fh535,gdsc_FH535,Not Clinically Relevant,-0.386,,,-0.386,,-...,603,680,603.0
fr-180204,gdsc_FR-180204,Not Clinically Relevant,-0.389,,,-0.389,,-...,605,681,605.0
pd0325901,gdsc_PD0325901,Not Clinically Relevant,-0.389,,,-0.389,,-...,606,682,606.0
birinapant,ctrp_birinapant,"SMAC mimetic, mostly to cIAP1, less potent against XIAP.",,-0.389,,-0.389,,.-..,607,683,607.0
