,drug,MoA,GDSC,CTRP,CCLE,DiSCoVER,CMAP,evidence,DiSCoVER rank,CMAP rank,Average rank
azacitidine,ctrp_azacitidine,"Nucleoside analog, inhibitor of DNA methylation and DNA/RNA synthesis (Vidaza)",,-0.316,,-0.316,-0.603,.-.-,516,138,327.0
brd-k14844214,ctrp_BRD-K14844214,Not Clinically Relevant,,0.261,,0.261,,.+..,328,463,328.0
wz4002,ctrp_WZ4002,Not Clinically Relevant,,0.261,,0.261,,.+..,329,464,329.0
sb-743921,ctrp_SB-743921,kinesin spindle protein (KSP) inhibitor,,0.26,,0.26,,.+..,330,465,330.0
erismodegib,ctrp_erismodegib,Hedgehog (Smoothened) antagonist (LDE225),,-0.299,,-0.299,-0.943,.-.-,491,169,330.0
saracatinib,gdsc_Saracatinib,"kinase inhibitor, with selectivity against Src and Bcr-Abl",-0.34600000000000003,-0.27399999999999997,,-0.31,-0.769,--.-,509,152,330.5
3-cl-ahpc,ctrp_3-Cl-AHPC,Not Clinically Relevant,,0.257,,0.257,,.+..,332,466,332.0
sch-79797,ctrp_SCH-79797,Not Clinically Relevant,,0.257,,0.257,,.+..,333,467,333.0
gefitinib,gdsc_Gefitinib,EGFR inhibitor (Iressa),-0.517,-0.287,,-0.402,0.369,--.+,609,58,333.5
phloretin,ctrp_phloretin,Not Clinically Relevant,,0.256,,0.256,,.+..,334,468,334.0
selumetinib,gdsc_Selumetinib,MEK1 inhibitor,-0.537,-0.272,,-0.404,0.36200000000000004,--.+,610,59,334.5
pf-573228,ctrp_PF-573228,Not Clinically Relevant,,0.256,,0.256,,.+..,335,469,335.0
brd-a86708339,ctrp_BRD-A86708339,Not Clinically Relevant,,0.255,,0.255,,.+..,337,470,337.0
mln2480,ctrp_MLN2480,"TAK-580, pan-Raf kinase inhibitor",,0.255,,0.255,,.+..,339,471,339.0
tki258,ccle_TKI258,Not Clinically Relevant,,,0.252,0.252,,..+.,340,472,340.0
tw-37,ctrp_TW-37,Not Clinically Relevant,,0.251,,0.251,,.+..,341,473,341.0
sr-ii-138a,ctrp_SR-II-138A,Not Clinically Relevant,,0.251,,0.251,,.+..,342,474,342.0
genentech cpd 10,gdsc_Genentech Cpd 10,Not Clinically Relevant,0.25,,,0.25,,+...,343,475,343.0
bicalutamide,gdsc_Bicalutamide,"antiandrogen, used to treat prostate cancer",-0.374,,,-0.374,-0.203,-..-,586,102,344.0
ql-xii-47,gdsc_QL-XII-47,Not Clinically Relevant,0.248,,,0.248,,+...,345,476,345.0
cyclophosphamide,ctrp_cyclophosphamide,"alkylating agent, nitrogen mustard family, works by disrupting the duplication of DNA and the creation of RNA (Cytoxan)",,-0.33299999999999996,,-0.333,-0.8029999999999999,.-.-,534,156,345.0
"1s,3r-rsl-3","ctrp_1S,3R-RSL-3",Not Clinically Relevant,,0.24600000000000002,,0.246,,.+..,346,477,346.0
brd-k94991378,ctrp_BRD-K94991378,Not Clinically Relevant,,0.24600000000000002,,0.246,,.+..,347,478,347.0
ci-976,ctrp_CI-976,Not Clinically Relevant,,0.245,,0.245,,.+..,349,479,349.0
ml320,ctrp_ML320,Not Clinically Relevant,,0.245,,0.245,,.+..,350,480,350.0
pf-750,ctrp_PF-750,Not Clinically Relevant,,0.245,,0.245,,.+..,351,481,351.0
oligomycin a,ctrp_oligomycin A,Not Clinically Relevant,,0.244,,0.244,,.+..,352,482,352.0
tae684,ccle_TAE684,Not Clinically Relevant,,,0.244,0.244,,..+.,353,483,353.0
gw-405833,ctrp_GW-405833,Not Clinically Relevant,,0.243,,0.243,,.+..,355,484,355.0
veliparib,gdsc_Veliparib,PARP inhibitor.,-0.413,-0.262,,-0.338,-0.93,--.-,544,167,355.5
brd-a02303741,ctrp_BRD-A02303741,Not Clinically Relevant,,0.242,,0.242,,.+..,356,485,356.0
erlotinib,ctrp_erlotinib,EGFR inhibitor (Tarceva),-0.32299999999999995,-0.384,-0.326,-0.344,-0.848,----,553,159,356.0
dasatinib,gdsc_Dasatinib,"BCR-Abl, Src, c-Kit inhibitor",-0.406,-0.324,,-0.365,-0.622,--.-,577,140,358.5
brd-k01737880,ctrp_BRD-K01737880,Not Clinically Relevant,,0.233,,0.233,,.+..,359,486,359.0
le-135,ctrp_LE-135,Not Clinically Relevant,,0.233,,0.233,,.+..,360,487,360.0
etomoxir,ctrp_etomoxir,"agonist of PPARα, inhibitor of carnitine palmitoyltransferase-1 (CPT-1)",,-0.36700000000000005,,-0.367,-0.643,.-.--,579,143,361.0
dbeq,ctrp_DBeQ,Not Clinically Relevant,,0.231,,0.231,,.+..,361,488,361.0
wp1130,ctrp_WP1130,Not Clinically Relevant,,0.22699999999999998,,0.227,,.+..,365,489,365.0
myricetin,ctrp_myricetin,Not Clinically Relevant,,0.225,,0.225,,.+..,366,490,366.0
palmostatin b,ctrp_palmostatin B,Not Clinically Relevant,,0.223,,0.223,,.+..,367,491,367.0
brd4132,ctrp_BRD4132,Not Clinically Relevant,,0.222,,0.222,,.+..,368,492,368.0
ku 0060648,ctrp_KU 0060648,Not Clinically Relevant,,0.214,,0.214,,.+..,369,493,369.0
sid 26681509,ctrp_SID 26681509,Not Clinically Relevant,,0.213,,0.213,,.+..,370,494,370.0
thz-2-102-1,gdsc_THZ-2-102-1,Not Clinically Relevant,0.21100000000000002,,,0.211,,+...,371,495,371.0
gsk-j4,ctrp_GSK-J4,Not Clinically Relevant,,0.19399999999999998,,0.194,,.+..,372,496,372.0
brd-k30748066,ctrp_BRD-K30748066,Not Clinically Relevant,,0.19,,0.19,,.+..,373,497,373.0
afatinib,gdsc_Afatinib,EGFR and ErbB2 inhibitor,-0.5670000000000001,-0.349,,-0.458,-0.335,--.-,640,111,375.5
raf265,ccle_RAF265,inhibitor of C-Raf/B-Raf/B-Raf V600E,,0.26899999999999996,-0.204,0.032,,.+-.,376,498,376.0
nutlin-3,ccle_Nutlin-3,"Mdm2 antagonist, stabilizes p53 ",,0.301,-0.289,0.006,,.+-.,378,499,378.0
bosutinib,gdsc_Bosutinib,"BCR-Abl, Src, Lyn and Hck inhibitor",-0.541,-0.247,,-0.394,-0.774,--.-,604,153,378.5
tozasertib,gdsc_Tozasertib,"VX-680, pan-Aurora inhibitor, mostly against Aurora A, less potent towards Aurora B/C",-0.488,,,-0.488,-0.388,-..--,648,118,383.0
azd7762,gdsc_AZD7762, Chk1 / Chk2 inhibitor,-0.318,0.263,,-0.027,,-+..,383,500,383.0
pik-93,gdsc_PIK-93,Not Clinically Relevant,-0.332,0.275,,-0.028,,-+..,384,501,384.0
zstk474,gdsc_ZSTK474,"PI3K inhibitor, inhibits all four PI3K isoforms, but most active against PI3Kδ",-0.344,0.271,,-0.036,,-+..,387,502,387.0
osi-930,gdsc_OSI-930," inhibitor of Kit, KDR and CSF-1R; also potent to Flt-1, c-Raf and Lck",-0.379,0.303,,-0.038,,-+..,388,503,388.0
cabozantinib,gdsc_Cabozantinib,"MET, AXL, VEGFR and RET inhibitor",-0.41100000000000003,0.314,,-0.049,,-+..,389,504,389.0
dabrafenib,gdsc_Dabrafenib,Braf (V600E) inhibitor,-0.551,0.45,,-0.051,,-+..,390,505,390.0
mg-132,gdsc_MG-132,Not Clinically Relevant,-0.39799999999999996,0.293,,-0.052,,-+..,392,506,392.0
plx-4720,gdsc_PLX-4720,Not Clinically Relevant,-0.499,0.389,,-0.055,,-+..,394,507,394.0
azd8055,gdsc_AZD8055,mTOR inhibitor,-0.35,0.23600000000000002,,-0.057,,-+..,396,508,396.0
linifanib,gdsc_Linifanib,"RTK inhibitor, targets VEGFR, PDGFR, KDR, and CSF-1R",-0.5710000000000001,-0.284,,-0.428,-0.956,--.-,621,171,396.0
ku-55933,gdsc_KU-55933,Not Clinically Relevant,-0.445,0.331,,-0.057,,-+..,397,509,397.0
piperlongumine,gdsc_Piperlongumine,Not Clinically Relevant,-0.391,0.273,,-0.059,,-+..,398,510,398.0
bms-536924,gdsc_BMS-536924,Not Clinically Relevant,-0.415,0.287,,-0.064,,-+..,399,511,399.0
tpca-1,gdsc_TPCA-1,Not Clinically Relevant,-0.405,0.275,,-0.065,,-+..,400,512,400.0
ruxolitinib,gdsc_Ruxolitinib,"JAK1/2 inhibitor, used for myelofibrosis and polycythemia vera",-0.755,-0.33,,-0.542,-0.674,--.-,658,146,402.0
pevonedistat,gdsc_Pevonedistat,"(MLN4924), inhibitor of NEDD8-activating enzyme (NAE)",-0.384,0.23800000000000002,,-0.073,,-+..,402,513,402.0
nvp-tae684,gdsc_NVP-TAE684,Not Clinically Relevant,-0.45799999999999996,0.309,,-0.074,,-+..,403,514,403.0
chir-99021,gdsc_CHIR-99021,Not Clinically Relevant,-0.42200000000000004,0.257,,-0.083,,-+..,405,515,405.0
bexarotene,gdsc_Bexarotene,"retinoid that selectively activates retinoid X receptors (RXRs), induces cell differentiation and apoptosis ",-0.52,0.35100000000000003,,-0.084,,-+..,406,516,406.0
bortezomib,gdsc_Bortezomib,proteasome inhibitor (Velcade),-0.444,0.23399999999999999,,-0.105,,-+..,409,517,409.0
azd6482,gdsc_AZD6482,"PI3Kβ inhibitor, less active against PI3Kδ, PI3Kα and PI3Kγ ",-0.507,0.285,,-0.111,,-+..,413,518,413.0
parthenolide,gdsc_Parthenolide,Not Clinically Relevant,-0.522,0.26,,-0.131,,-+..,414,519,414.0
pac-1,gdsc_PAC-1,Not Clinically Relevant,-0.513,0.251,,-0.131,,-+..,415,520,415.0
brd-k71935468,ctrp_BRD-K71935468,Not Clinically Relevant,,-0.195,,-0.195,,.-..,418,521,418.0
brd-k33514849,ctrp_BRD-K33514849,Not Clinically Relevant,,-0.198,,-0.198,,.-..,419,522,419.0
stemregenin 1,ctrp_StemRegenin 1,Not Clinically Relevant,,-0.226,,-0.226,,.-..,421,523,421.0
sns-032,ctrp_SNS-032,"CDK inhibitor, esp CDK2 , 7 and 9 ",,-0.228,,-0.228,,.-..,422,524,422.0
vandetanib,ctrp_vandetanib,"VEGFR, EGFR and RET inhibitor",,-0.22899999999999998,,-0.229,,.-..,423,525,423.0
avicin d,ctrp_avicin D,Not Clinically Relevant,,-0.231,,-0.231,,.-..,424,526,424.0
azd0530,ccle_AZD0530,"kinase inhibitor, with selectivity against Src and Bcr-Abl",,,-0.233,-0.233,,..-.,425,527,425.0
sepantronium bromide,gdsc_Sepantronium bromide,"YM155 (Sepantronium Bromide), survivin suppressant ",-0.23800000000000002,,,-0.238,,-...,426,528,426.0
brd-k63431240,ctrp_BRD-K63431240,Not Clinically Relevant,,-0.24,,-0.24,,.-..,427,529,427.0
brd8958,ctrp_BRD8958,Not Clinically Relevant,,-0.242,,-0.242,,.-..,428,530,428.0
betulinic acid,ctrp_betulinic acid,Not Clinically Relevant,,-0.244,,-0.244,,.-..,429,531,429.0
dacinostat,gdsc_Dacinostat,Not Clinically Relevant,-0.244,,,-0.244,,-...,430,532,430.0
brd-k97651142,ctrp_BRD-K97651142,Not Clinically Relevant,,-0.244,,-0.244,,.-..,431,533,431.0
jw-7-24-1,gdsc_JW-7-24-1,Not Clinically Relevant,-0.254,,,-0.254,,-...,432,534,432.0
brefeldin a,ctrp_brefeldin A,Not Clinically Relevant,,-0.254,,-0.254,,.-..,433,535,433.0
zd-6474,ccle_ZD-6474,"VEGFR, EGFR and RET inhibitor",,,-0.254,-0.254,,..-.,435,536,435.0
mln2238,ctrp_MLN2238,"Ixazomib, Proteasome inhibitor, inhibits the chymotrypsin-like proteolytic (β5) site of the 20S proteasome ",,-0.255,,-0.255,,.-..,436,537,436.0
ipa-3,gdsc_IPA-3,Not Clinically Relevant,-0.256,,,-0.256,,-...,438,538,438.0
spautin-1,ctrp_spautin-1,Not Clinically Relevant,,-0.257,,-0.257,,.-..,439,539,439.0
bafilomycin a1,ctrp_bafilomycin A1,Not Clinically Relevant,,-0.259,,-0.259,,.-..,441,540,441.0
ver-155008,ctrp_VER-155008,Not Clinically Relevant,,-0.26,,-0.26,,.-..,442,541,442.0
sb590885,gdsc_SB590885,Not Clinically Relevant,-0.26,,,-0.26,,-...,443,542,443.0
khs101,ctrp_KHS101,Not Clinically Relevant,,-0.261,,-0.261,,.-..,444,543,444.0
sr8278,ctrp_SR8278,Not Clinically Relevant,,-0.261,,-0.261,,.-..,445,544,445.0
ciclosporin,ctrp_ciclosporin,,,-0.262,,-0.262,,.-..,446,545,446.0
jq1,gdsc_JQ1,Not Clinically Relevant,-0.264,,,-0.264,,-...,447,546,447.0
pd-0332991,ccle_PD-0332991,CDK4/6 inhibitor,,,-0.264,-0.264,,..-.,448,547,448.0
brd-k55116708,ctrp_BRD-K55116708,Not Clinically Relevant,,-0.266,,-0.266,,.-..,449,548,449.0
ng-25,gdsc_NG-25,Not Clinically Relevant,-0.266,,,-0.266,,-...,450,549,450.0
tw 37,gdsc_TW 37,Not Clinically Relevant,-0.26899999999999996,,,-0.269,,-...,451,550,451.0
nelarabine,ctrp_nelarabine,"purine nucleoside analog, which causes inhibition of DNA synthesis and cytotoxicity",,-0.27,,-0.27,,.-..,452,551,452.0
tl-1-85,gdsc_TL-1-85,Not Clinically Relevant,-0.27,,,-0.27,,-...,453,552,453.0
brd-k48477130,ctrp_BRD-K48477130,Not Clinically Relevant,,-0.27,,-0.27,,.-..,454,553,454.0
pd-0325901,ccle_PD-0325901,Not Clinically Relevant,,,-0.271,-0.271,,..-.,455,554,455.0
epothilone b,gdsc_Epothilone B,Not Clinically Relevant,-0.271,,,-0.271,,-...,456,555,456.0
col-3,ctrp_COL-3,matrix metalloproteinase (MMP) inhibitor,,-0.273,,-0.273,,.-..,457,556,457.0
snx-2112,gdsc_SNX-2112,Not Clinically Relevant,-0.287,-0.262,,-0.274,,--..,458,557,458.0
pyrazolanthrone,ctrp_pyrazolanthrone,Not Clinically Relevant,,-0.27399999999999997,,-0.274,,.-..,459,558,459.0
brd-k09344309,ctrp_BRD-K09344309,Not Clinically Relevant,,-0.275,,-0.275,,.-..,460,559,460.0
brd-a05715709,ctrp_BRD-A05715709,Not Clinically Relevant,,-0.276,,-0.276,,.-..,461,560,461.0
ml258,ctrp_ML258,Not Clinically Relevant,,-0.27699999999999997,,-0.277,,.-..,462,561,462.0
fluorouracil,ctrp_fluorouracil,antimetabolite,,-0.27699999999999997,,-0.277,,.-..,463,562,463.0
dmog,gdsc_DMOG,Not Clinically Relevant,-0.27699999999999997,,,-0.277,,-...,464,563,464.0
wz8040,ctrp_WZ8040,Not Clinically Relevant,,-0.278,,-0.278,,.-..,465,564,465.0
cp466722,gdsc_CP466722,Not Clinically Relevant,-0.278,,,-0.278,,-...,466,565,466.0
ml334 diastereomer,ctrp_ML334 diastereomer,Not Clinically Relevant,,-0.281,,-0.281,,.-..,467,566,467.0
lestauritinib,gdsc_Lestauritinib,Not Clinically Relevant,-0.282,,,-0.282,,-...,468,567,468.0
at-7519,gdsc_AT-7519,Not Clinically Relevant,-0.282,,,-0.282,,-...,469,568,469.0
bec,ctrp_BEC,Not Clinically Relevant,,-0.282,,-0.282,,.-..,470,569,470.0
cid-5951923,ctrp_CID-5951923,Not Clinically Relevant,,-0.28300000000000003,,-0.283,,.-..,471,570,471.0
azd7545,ctrp_AZD7545,Not Clinically Relevant,,-0.285,,-0.285,,.-..,472,571,472.0
ko-143,ctrp_Ko-143,Not Clinically Relevant,,-0.285,,-0.285,,.-..,473,572,473.0
bay-61-3606,gdsc_BAY-61-3606,Not Clinically Relevant,-0.28800000000000003,,,-0.288,,-...,474,573,474.0
sj-172550,ctrp_SJ-172550,Not Clinically Relevant,,-0.289,,-0.289,,.-..,475,574,475.0
bcl-lzh-4,ctrp_BCL-LZH-4,Not Clinically Relevant,,-0.29,,-0.29,,.-..,477,575,477.0
17-aag,ccle_17-AAG,Not Clinically Relevant,,,-0.29100000000000004,-0.291,,..-.,478,576,478.0
pluripotin,ctrp_pluripotin,Not Clinically Relevant,,-0.292,,-0.292,,.-..,479,577,479.0
thz-2-49,gdsc_THZ-2-49,Not Clinically Relevant,-0.292,,,-0.292,,-...,480,578,480.0
tosedostat,ctrp_tosedostat,inhibitor of the M1 family of aminopeptidases,,-0.292,,-0.292,,.-..,481,579,481.0
gw843682x,gdsc_GW843682X,Not Clinically Relevant,-0.292,,,-0.292,,-...,482,580,482.0
bx796,gdsc_BX796,Not Clinically Relevant,-0.293,,,-0.293,,-...,483,581,483.0
ku-60019,ctrp_KU-60019,Not Clinically Relevant,,-0.294,,-0.294,,.-..,484,582,484.0
l-685458,ctrp_L-685458,Not Clinically Relevant,,-0.327,-0.263,-0.295,,.--.,485,583,485.0
fumonisin b1,ctrp_fumonisin B1,Not Clinically Relevant,,-0.29600000000000004,,-0.296,,.-..,486,584,486.0
cyanoquinoline 11,ctrp_cyanoquinoline 11,Not Clinically Relevant,,-0.29600000000000004,,-0.296,,.-..,487,585,487.0
n9-isopropylolomoucine,ctrp_N9-isopropylolomoucine,Not Clinically Relevant,,-0.297,,-0.297,,.-..,488,586,488.0
aa-cocf3,ctrp_AA-COCF3,Not Clinically Relevant,,-0.299,,-0.299,,.-..,492,587,492.0
brd-k64610608,ctrp_BRD-K64610608,Not Clinically Relevant,,-0.3,,-0.3,,.-..,494,588,494.0
way-362450,ctrp_WAY-362450,Not Clinically Relevant,,-0.301,,-0.301,,.-..,495,589,495.0
vaf-347,ctrp_VAF-347,Not Clinically Relevant,,-0.301,,-0.301,,.-..,496,590,496.0
brd-k17060750,ctrp_BRD-K17060750,Not Clinically Relevant,,-0.301,,-0.301,,.-..,497,591,497.0
austocystin d,ctrp_austocystin D,Not Clinically Relevant,,-0.302,,-0.302,,.-..,498,592,498.0
gsk650394,gdsc_GSK650394,Not Clinically Relevant,-0.303,,,-0.303,,-...,499,593,499.0
brd-k48334597,ctrp_BRD-K48334597,Not Clinically Relevant,,-0.303,,-0.303,,.-..,500,594,500.0
gsk4112,ctrp_GSK4112,Not Clinically Relevant,,-0.304,,-0.304,,.-..,502,595,502.0
npc-26,ctrp_NPC-26,Not Clinically Relevant,,-0.306,,-0.306,,.-..,503,596,503.0
osu-03012,gdsc_OSU-03012,Not Clinically Relevant,-0.307,,,-0.307,,-...,504,597,504.0
c6-ceramide,ctrp_C6-ceramide,Not Clinically Relevant,,-0.308,,-0.308,,.-..,505,598,505.0
at13387,ctrp_AT13387,Selective potent Hsp90 inhibitor,,-0.308,,-0.308,,.-..,506,599,506.0
ly-2157299,ctrp_LY-2157299,Not Clinically Relevant,,-0.308,,-0.308,,.-..,507,600,507.0
omipalisib,gdsc_Omipalisib,Not Clinically Relevant,-0.308,,,-0.308,,-...,508,601,508.0
pd318088,ctrp_PD318088,Not Clinically Relevant,,-0.31,,-0.31,,.-..,510,602,510.0
yk-4-279,gdsc_YK-4-279,Not Clinically Relevant,-0.312,,,-0.312,,-...,511,603,511.0
i-bet-762,gdsc_I-BET-762,Not Clinically Relevant,-0.314,,,-0.314,,-...,512,604,512.0
brd-k71781559,ctrp_BRD-K71781559,Not Clinically Relevant,,-0.314,,-0.314,,.-..,513,605,513.0
gdc-0879,ctrp_GDC-0879,Not Clinically Relevant,,-0.315,,-0.315,,.-..,514,606,514.0
jq12,gdsc_JQ12,Not Clinically Relevant,-0.315,,,-0.315,,-...,515,607,515.0
ml029,ctrp_ML029,Not Clinically Relevant,,-0.317,,-0.317,,.-..,517,608,517.0
thapsigargin,gdsc_Thapsigargin,Not Clinically Relevant,-0.317,,,-0.317,,-...,518,609,518.0
pf-543,ctrp_PF-543,Not Clinically Relevant,,-0.317,,-0.317,,.-..,519,610,519.0
shikonin,gdsc_Shikonin,Not Clinically Relevant,-0.318,,,-0.318,,-...,520,611,520.0
brd-k33199242,ctrp_BRD-K33199242,Not Clinically Relevant,,-0.32,,-0.32,,.-..,522,612,522.0
pfi-1,gdsc_PFI-1,Not Clinically Relevant,-0.321,,,-0.321,,-...,523,613,523.0
elesclomol,gdsc_Elesclomol,Not Clinically Relevant,-0.321,,,-0.321,,-...,524,614,524.0
istradefylline,ctrp_istradefylline,"adenosine A2A receptor antagonist, useful in the treatment of Parkinson's disease",,-0.322,,-0.322,,.-..,525,615,525.0
seliciclib,gdsc_Seliciclib,Not Clinically Relevant,-0.324,,,-0.324,,-...,526,616,526.0
vu0155056,ctrp_VU0155056,Not Clinically Relevant,,-0.326,,-0.326,,.-..,527,617,527.0
brd-k41597374,ctrp_BRD-K41597374,Not Clinically Relevant,,-0.326,,-0.326,,.-..,528,618,528.0
azd6244,ccle_AZD6244,MEK1 inhibitor,,,-0.32799999999999996,-0.328,,..-.,529,619,529.0
ifosfamide,ctrp_ifosfamide,"alkylating agent, nitrogen mustard family, works by disrupting the duplication of DNA and the creation of RNA",,-0.32899999999999996,,-0.329,,.-..,530,620,530.0
ponatinib,gdsc_Ponatinib,Bcr-abl inhibitor,-0.32899999999999996,,,-0.329,,-...,531,621,531.0
a-804598,ctrp_A-804598,Not Clinically Relevant,,-0.33299999999999996,,-0.333,,.-..,532,622,532.0
xmd8-92,gdsc_XMD8-92,Not Clinically Relevant,-0.33299999999999996,,,-0.333,,-...,533,623,533.0
ic-87114,ctrp_IC-87114,Not Clinically Relevant,,-0.33299999999999996,,-0.333,,.-..,535,624,535.0
a-443654,gdsc_A-443654,Not Clinically Relevant,-0.33299999999999996,,,-0.333,,-...,536,625,536.0
trametinib,gdsc_Trametinib,MEK inhibitor (MEK1 and MEK2),-0.38,-0.28600000000000003,,-0.333,,--..,537,626,537.0
as605240,gdsc_AS605240,Not Clinically Relevant,-0.33399999999999996,,,-0.334,,-...,538,627,538.0
fedratinib,gdsc_Fedratinib,JAK2 inhibitor,-0.33399999999999996,,,-0.334,,-...,539,628,539.0
kin001-244,gdsc_KIN001-244,Not Clinically Relevant,-0.335,,,-0.335,,-...,540,629,540.0
cct-018159,gdsc_CCT-018159,Not Clinically Relevant,-0.336,,,-0.336,,-...,541,630,541.0
sgc0946,gdsc_SGC0946,Not Clinically Relevant,-0.336,,,-0.336,,-...,542,631,542.0
embelin,gdsc_Embelin,Not Clinically Relevant,-0.33899999999999997,,,-0.339,,-...,546,632,546.0
pictilisib,gdsc_Pictilisib,"Pictilisib, potent inhibitor of PI3Kα/δ, with modest selectivity against p110β (11-fold) and p110γ",-0.34,,,-0.34,,-...,548,633,548.0
pf-562271,gdsc_PF-562271,Not Clinically Relevant,-0.341,,,-0.341,,-...,549,634,549.0
brd-k50799972,ctrp_BRD-K50799972,Not Clinically Relevant,,-0.342,,-0.342,,.-..,550,635,550.0
s-trityl-l-cysteine,gdsc_S-Trityl-L-cysteine,Not Clinically Relevant,-0.34299999999999997,,,-0.343,,-...,551,636,551.0
brd-k96970199,ctrp_BRD-K96970199,Not Clinically Relevant,,-0.34299999999999997,,-0.343,,.-..,552,637,552.0
mi-1,ctrp_MI-1,Not Clinically Relevant,,-0.344,,-0.344,,.-..,555,638,555.0
brd9647,ctrp_BRD9647,Not Clinically Relevant,,-0.34700000000000003,,-0.347,,.-..,556,639,556.0
luminespib,gdsc_Luminespib,Not Clinically Relevant,-0.34700000000000003,,,-0.347,,-...,557,640,557.0
brd-k09587429,ctrp_BRD-K09587429,Not Clinically Relevant,,-0.348,,-0.348,,.-..,559,641,559.0
pd0325901,gdsc_PD0325901,Not Clinically Relevant,-0.348,,,-0.348,,-...,560,642,560.0
zibotentan,gdsc_Zibotentan,Not Clinically Relevant,-0.349,,,-0.349,,-...,561,643,561.0
cbb-1007,ctrp_CBB-1007,Not Clinically Relevant,,-0.35100000000000003,,-0.351,,.-..,562,644,562.0
brd-k86535717,ctrp_BRD-K86535717,Not Clinically Relevant,,-0.35100000000000003,,-0.351,,.-..,563,645,563.0
pyrimethamine,gdsc_Pyrimethamine,Not Clinically Relevant,-0.35100000000000003,,,-0.351,,-...,564,646,564.0
bleomycin,gdsc_Bleomycin,"Induces DNA strand breaks, inhibits incorporation of thymidine into DNA strands.",-0.35200000000000004,,,-0.352,,-...,565,647,565.0
isonicotinohydroxamic acid,ctrp_isonicotinohydroxamic acid,Not Clinically Relevant,,-0.35200000000000004,,-0.352,,.-..,566,648,566.0
brd-k19103580,ctrp_BRD-K19103580,Not Clinically Relevant,,-0.35200000000000004,,-0.352,,.-..,567,649,567.0
midostaurin,gdsc_Midostaurin,Not Clinically Relevant,-0.35200000000000004,,,-0.352,,-...,568,650,568.0
ipr-456,ctrp_IPR-456,Not Clinically Relevant,,-0.355,,-0.355,,.-..,569,651,569.0
tipifarnib,gdsc_Tipifarnib,Not Clinically Relevant,-0.355,,,-0.355,,-...,570,652,570.0
brd-k27986637,ctrp_BRD-K27986637,Not Clinically Relevant,,-0.358,,-0.358,,.-..,571,653,571.0
gsk269962a,gdsc_GSK269962A,Not Clinically Relevant,-0.358,,,-0.358,,-...,572,654,572.0
cmk,gdsc_CMK,Not Clinically Relevant,-0.358,,,-0.358,,-...,573,655,573.0
aica ribonucleotide,gdsc_AICA Ribonucleotide,Not Clinically Relevant,-0.359,,,-0.359,,-...,574,656,574.0
ibrutinib,ctrp_ibrutinib,BTK kinase inhibitor,,-0.36200000000000004,,-0.362,,.-..,575,657,575.0
hg6-64-1,gdsc_HG6-64-1,Not Clinically Relevant,-0.36200000000000004,,,-0.362,,-...,576,658,576.0
bleomycin (50 um),gdsc_Bleomycin (50 uM),Not Clinically Relevant,-0.366,,,-0.366,,-...,578,659,578.0
wh-4-023,gdsc_WH-4-023,Not Clinically Relevant,-0.368,,,-0.368,,-...,580,660,580.0
salubrinal,gdsc_Salubrinal,Not Clinically Relevant,-0.369,,,-0.369,,-...,581,661,581.0
zebularine,ctrp_zebularine,Not Clinically Relevant,,-0.369,,-0.369,,.-..,582,662,582.0
jnk-9l,gdsc_JNK-9L,Not Clinically Relevant,-0.37,,,-0.37,,-...,583,663,583.0
akt inhibitor viii,gdsc_AKT inhibitor VIII,Not Clinically Relevant,-0.37,,,-0.37,,-...,584,664,584.0
obatoclax mesylate,gdsc_Obatoclax Mesylate,Not Clinically Relevant,-0.371,,,-0.371,,-...,585,665,585.0
lfm-a13,gdsc_LFM-A13,Not Clinically Relevant,-0.375,,,-0.375,,-...,587,666,587.0
birinapant,ctrp_birinapant,"SMAC mimetic, mostly to cIAP1, less potent against XIAP.",,-0.376,,-0.376,,.-..,588,667,588.0
brd-k52037352,ctrp_BRD-K52037352,Not Clinically Relevant,,-0.376,,-0.376,,.-..,589,668,589.0
pd 153035,ctrp_PD 153035,Not Clinically Relevant,,-0.377,,-0.377,,.-..,590,669,590.0
tgx221,gdsc_TGX221,Not Clinically Relevant,-0.379,,,-0.379,,-...,591,670,591.0
dactolisib,gdsc_Dactolisib,PI3K/mTOR inhibitor,-0.38,,,-0.38,,-...,592,671,592.0
enzastaurin,gdsc_Enzastaurin,Not Clinically Relevant,-0.38,,,-0.38,,-...,593,672,593.0
nvp-bhg712,gdsc_NVP-BHG712,Not Clinically Relevant,-0.381,,,-0.381,,-...,594,673,594.0
as601245,gdsc_AS601245,Not Clinically Relevant,-0.384,,,-0.384,,-...,595,674,595.0
refametinib,gdsc_Refametinib,Not Clinically Relevant,-0.385,,,-0.385,,-...,596,675,596.0
fh535,gdsc_FH535,Not Clinically Relevant,-0.385,,,-0.385,,-...,597,676,597.0
(5z)-7-oxozeaenol,gdsc_(5Z)-7-Oxozeaenol,Not Clinically Relevant,-0.386,,,-0.386,,-...,598,677,598.0
pf-4800567 hydrochloride,ctrp_PF-4800567 hydrochloride,Not Clinically Relevant,,-0.386,,-0.386,,.-..,599,678,599.0
ql-viii-58,gdsc_QL-VIII-58,Not Clinically Relevant,-0.38799999999999996,,,-0.388,,-...,600,679,600.0
tanespimycin,gdsc_Tanespimycin,HSP90 inhibitor,-0.48100000000000004,-0.299,,-0.39,,--..,601,680,601.0
