,drug,MoA,GDSC,CTRP,CCLE,DiSCoVER,CMAP,evidence,DiSCoVER rank,CMAP rank,Average rank
imatinib,ctrp_imatinib,"Bcr-abl, c-kit and PDGFR inhibitor",-0.244,-0.34299999999999997,,-0.294,-0.7,--.-,529,127,328.0
rucaparib,gdsc_Rucaparib,"PARP inhibitor, inhibits DNA repair",-0.462,,,-0.462,0.9329999999999999,-..+,650,7,328.5
palbociclib,gdsc_Palbociclib,CDK4/6 inhibitor,-0.315,,,-0.315,-0.42700000000000005,-..-,551,106,328.5
r428,ctrp_R428,Not Clinically Relevant,,0.256,,0.256,,.+..,329,464,329.0
cal-101,ctrp_CAL-101,"Idelalisib,  PI3K/p110δ inhibitor",,0.256,,0.256,,.+..,330,465,330.0
ci-976,ctrp_CI-976,Not Clinically Relevant,,0.255,,0.255,,.+..,331,466,331.0
ml258,ctrp_ML258,Not Clinically Relevant,,0.254,,0.254,,.+..,332,467,332.0
etomoxir,ctrp_etomoxir,"agonist of PPARα, inhibitor of carnitine palmitoyltransferase-1 (CPT-1)",,-0.348,,-0.348,0.08350000000000002,.-.+-,591,74,332.5
nilotinib,ccle_Nilotinib,"inhibits the kinases BCR-ABL,[26] KIT, LCK, EPHA3, EPHA8, DDR1, DDR2, PDGFRB, MAPK11 and ZAK",-0.22399999999999998,-0.315,-0.33,-0.29,-0.7959999999999999,----,521,144,332.5
sch-79797,ctrp_SCH-79797,Not Clinically Relevant,,0.254,,0.254,,.+..,333,468,333.0
azacitidine,ctrp_azacitidine,"Nucleoside analog, inhibitor of DNA methylation and DNA/RNA synthesis (Vidaza)",,-0.316,,-0.316,-0.584,.-.-,553,114,333.5
salermide,ctrp_salermide,Not Clinically Relevant,,0.253,,0.253,,.+..,334,469,334.0
saracatinib,gdsc_Saracatinib,"kinase inhibitor, with selectivity against Src and Bcr-Abl",-0.336,-0.24,,-0.288,-0.8370000000000001,--.-,520,149,334.5
regorafenib,ctrp_regorafenib,VEGFR2-TIE2 inhibitor ,,0.252,,0.252,,.+..,335,470,335.0
nvp-bsk805,ctrp_NVP-BSK805,Not Clinically Relevant,,0.252,,0.252,,.+..,336,471,336.0
qw-bi-011,ctrp_QW-BI-011,Not Clinically Relevant,,0.252,,0.252,,.+..,337,472,337.0
ql-xii-47,gdsc_QL-XII-47,Not Clinically Relevant,0.252,,,0.252,,+...,339,473,339.0
fqi-1,ctrp_FQI-1,Not Clinically Relevant,,0.251,,0.251,,.+..,340,474,340.0
selumetinib,gdsc_Selumetinib,MEK1 inhibitor,-0.52,-0.239,,-0.38,0.11199999999999999,--.+,610,70,340.0
mk-0752,ctrp_MK-0752,Notch (gamma secretase) inhibitor,,0.25,,0.25,,.+..,341,475,341.0
i-bet151,ctrp_I-BET151,Not Clinically Relevant,,0.25,,0.25,,.+..,342,476,342.0
nakiterpiosin,ctrp_nakiterpiosin,Not Clinically Relevant,,0.25,,0.25,,.+..,343,477,343.0
tw 37,gdsc_TW 37,Not Clinically Relevant,0.25,,,0.25,,+...,344,478,344.0
pf-750,ctrp_PF-750,Not Clinically Relevant,,0.249,,0.249,,.+..,345,479,345.0
mln2480,ctrp_MLN2480,"TAK-580, pan-Raf kinase inhibitor",,0.249,,0.249,,.+..,346,480,346.0
bicalutamide,gdsc_Bicalutamide,"antiandrogen, used to treat prostate cancer",-0.34600000000000003,,,-0.346,-0.466,-..-,589,107,348.0
pyrazolanthrone,ctrp_pyrazolanthrone,Not Clinically Relevant,,0.249,,0.249,,.+..,348,481,348.0
wz8040,ctrp_WZ8040,Not Clinically Relevant,,0.248,,0.248,,.+..,349,482,349.0
dinaciclib,ctrp_dinaciclib,"CDK inhibitor, esp CDK1, 2, 5, and 9",,0.248,,0.248,,.+..,350,483,350.0
gefitinib,gdsc_Gefitinib,EGFR inhibitor (Iressa),-0.462,-0.263,,-0.363,-0.39399999999999996,--.-,599,103,351.0
ly-2157299,ctrp_LY-2157299,Not Clinically Relevant,,0.247,,0.247,,.+..,352,484,352.0
tw-37,ctrp_TW-37,Not Clinically Relevant,,0.24600000000000002,,0.246,,.+..,353,485,353.0
panobinostat,ccle_Panobinostat,HDAC inhibitor,,,-0.325,-0.325,-0.795,..--,564,143,353.5
wiki4,gdsc_WIKI4,Not Clinically Relevant,0.24600000000000002,,,0.246,,+...,354,486,354.0
leptomycin b,ctrp_leptomycin B,Not Clinically Relevant,,0.245,,0.245,,.+..,355,487,355.0
bafilomycin a1,ctrp_bafilomycin A1,Not Clinically Relevant,,0.245,,0.245,,.+..,356,488,356.0
ml312,ctrp_ML312,Not Clinically Relevant,,0.244,,0.244,,.+..,357,489,357.0
3-cl-ahpc,ctrp_3-Cl-AHPC,Not Clinically Relevant,,0.243,,0.243,,.+..,360,490,360.0
ml210,ctrp_ML210,Not Clinically Relevant,,0.243,,0.243,,.+..,361,491,361.0
wp1130,ctrp_WP1130,Not Clinically Relevant,,0.242,,0.242,,.+..,363,492,363.0
bosutinib,gdsc_Bosutinib,"BCR-Abl, Src, Lyn and Hck inhibitor",-0.524,-0.25,,-0.387,-0.474,--.-,617,109,363.0
gsk2636771,ctrp_GSK2636771,"PI3K beta inhibitor, >900-fold selectivity over PI3Kα/PI3Kγ and >10-fold over PI3Kδ. ",,0.24100000000000002,,0.241,,.+..,365,493,365.0
brd-k96970199,ctrp_BRD-K96970199,Not Clinically Relevant,,0.24100000000000002,,0.241,,.+..,366,494,366.0
brd9876,ctrp_BRD9876,Not Clinically Relevant,,0.24100000000000002,,0.241,,.+..,367,495,367.0
erlotinib,ctrp_erlotinib,EGFR inhibitor (Tarceva),-0.28800000000000003,-0.381,-0.317,-0.329,-0.919,----,572,162,367.0
jq-1,ctrp_JQ-1,Not Clinically Relevant,,0.24100000000000002,,0.241,,.+..,368,496,368.0
afatinib,gdsc_Afatinib,EGFR and ErbB2 inhibitor,-0.565,-0.29,,-0.428,-0.37,--.-,638,99,368.5
ng-25,gdsc_NG-25,Not Clinically Relevant,0.24,,,0.24,,+...,369,497,369.0
hbx-41108,ctrp_HBX-41108,Not Clinically Relevant,,0.239,,0.239,,.+..,370,498,370.0
oligomycin a,ctrp_oligomycin A,Not Clinically Relevant,,0.239,,0.239,,.+..,371,499,371.0
blebbistatin,ctrp_blebbistatin,Not Clinically Relevant,,0.239,,0.239,,.+..,372,500,372.0
sb-743921,ctrp_SB-743921,kinesin spindle protein (KSP) inhibitor,,0.239,,0.239,,.+..,373,501,373.0
cytochalasin b,ctrp_cytochalasin B,Not Clinically Relevant,,0.23800000000000002,,0.238,,.+..,374,502,374.0
dasatinib,gdsc_Dasatinib,"BCR-Abl, Src, c-Kit inhibitor",-0.423,-0.289,,-0.356,-0.872,--.-,595,155,375.0
le-135,ctrp_LE-135,Not Clinically Relevant,,0.23800000000000002,,0.238,,.+..,375,503,375.0
myricetin,ctrp_myricetin,Not Clinically Relevant,,0.237,,0.237,,.+..,376,504,376.0
veliparib,gdsc_Veliparib,PARP inhibitor.,-0.40700000000000003,-0.27,,-0.338,-0.958,--.-,582,171,376.5
brd-k34099515,ctrp_BRD-K34099515,Not Clinically Relevant,,0.23600000000000002,,0.236,,.+..,377,505,377.0
wz4002,ctrp_WZ4002,Not Clinically Relevant,,0.235,,0.235,,.+..,378,506,378.0
cyanoquinoline 11,ctrp_cyanoquinoline 11,Not Clinically Relevant,,0.233,,0.233,,.+..,380,507,380.0
tozasertib,gdsc_Tozasertib,"VX-680, pan-Aurora inhibitor, mostly against Aurora A, less potent towards Aurora B/C",-0.435,,,-0.435,-0.6065,-..--,643,118,380.5
aew541,ccle_AEW541,Not Clinically Relevant,,,0.231,0.231,,..+.,381,508,381.0
brd-k41334119,ctrp_BRD-K41334119,Not Clinically Relevant,,0.231,,0.231,,.+..,382,509,382.0
sr-ii-138a,ctrp_SR-II-138A,Not Clinically Relevant,,0.23,,0.23,,.+..,384,510,384.0
sepantronium bromide,gdsc_Sepantronium bromide,"YM155 (Sepantronium Bromide), survivin suppressant ",0.22899999999999998,,,0.229,,+...,385,511,385.0
cr-1-31b,ctrp_CR-1-31B,Not Clinically Relevant,,0.22899999999999998,,0.229,,.+..,386,512,386.0
dbeq,ctrp_DBeQ,Not Clinically Relevant,,0.22899999999999998,,0.229,,.+..,387,513,387.0
unc0321,ctrp_UNC0321,Not Clinically Relevant,,0.228,,0.228,,.+..,388,514,388.0
narciclasine,ctrp_narciclasine,Not Clinically Relevant,,0.228,,0.228,,.+..,389,515,389.0
ml320,ctrp_ML320,Not Clinically Relevant,,0.228,,0.228,,.+..,390,516,390.0
at7867,ctrp_AT7867,Not Clinically Relevant,,0.225,,0.225,,.+..,393,517,393.0
neopeltolide,ctrp_neopeltolide,Not Clinically Relevant,,0.225,,0.225,,.+..,394,518,394.0
gw-405833,ctrp_GW-405833,Not Clinically Relevant,,0.222,,0.222,,.+..,396,519,396.0
"1s,3r-rsl-3","ctrp_1S,3R-RSL-3",Not Clinically Relevant,,0.217,,0.217,,.+..,397,520,397.0
palmostatin b,ctrp_palmostatin B,Not Clinically Relevant,,0.21100000000000002,,0.211,,.+..,398,521,398.0
stemregenin 1,ctrp_StemRegenin 1,Not Clinically Relevant,,0.21100000000000002,,0.211,,.+..,399,522,399.0
col-3,ctrp_COL-3,matrix metalloproteinase (MMP) inhibitor,,0.209,,0.209,,.+..,400,523,400.0
brd-k33514849,ctrp_BRD-K33514849,Not Clinically Relevant,,0.20600000000000002,,0.206,,.+..,402,524,402.0
ku 0060648,ctrp_KU 0060648,Not Clinically Relevant,,0.205,,0.205,,.+..,403,525,403.0
brd4132,ctrp_BRD4132,Not Clinically Relevant,,0.193,,0.193,,.+..,405,526,405.0
brd-k30748066,ctrp_BRD-K30748066,Not Clinically Relevant,,0.192,,0.192,,.+..,406,527,406.0
raf265,ccle_RAF265,inhibitor of C-Raf/B-Raf/B-Raf V600E,,0.272,-0.185,0.044,,.+-.,408,528,408.0
snx-2112,ctrp_SNX-2112,Not Clinically Relevant,0.285,-0.22899999999999998,,0.028,,+-..,410,529,410.0
osi-930,gdsc_OSI-930," inhibitor of Kit, KDR and CSF-1R; also potent to Flt-1, c-Raf and Lck",-0.32899999999999996,0.297,,-0.016,,-+..,418,530,418.0
nutlin-3,ccle_Nutlin-3,"Mdm2 antagonist, stabilizes p53 ",,0.265,-0.311,-0.023,,.+-.,419,531,419.0
azd7762,gdsc_AZD7762, Chk1 / Chk2 inhibitor,-0.297,0.242,,-0.027,,-+..,420,532,420.0
zstk474,gdsc_ZSTK474,"PI3K inhibitor, inhibits all four PI3K isoforms, but most active against PI3Kδ",-0.32899999999999996,0.249,,-0.04,,-+..,422,533,422.0
azd8055,gdsc_AZD8055,mTOR inhibitor,-0.304,0.222,,-0.041,,-+..,423,534,423.0
mg-132,gdsc_MG-132,Not Clinically Relevant,-0.354,0.264,,-0.045,,-+..,424,535,424.0
cabozantinib,gdsc_Cabozantinib,"MET, AXL, VEGFR and RET inhibitor",-0.414,0.318,,-0.048,,-+..,425,536,425.0
piperlongumine,gdsc_Piperlongumine,Not Clinically Relevant,-0.35,0.252,,-0.049,,-+..,426,537,426.0
ku-55933,gdsc_KU-55933,Not Clinically Relevant,-0.431,0.315,,-0.058,,-+..,428,538,428.0
nvp-tae684,gdsc_NVP-TAE684,Not Clinically Relevant,-0.424,0.302,,-0.061,,-+..,429,539,429.0
pevonedistat,gdsc_Pevonedistat,"(MLN4924), inhibitor of NEDD8-activating enzyme (NAE)",-0.35600000000000004,0.22899999999999998,,-0.064,,-+..,430,540,430.0
bexarotene,gdsc_Bexarotene,"retinoid that selectively activates retinoid X receptors (RXRs), induces cell differentiation and apoptosis ",-0.48100000000000004,0.34299999999999997,,-0.069,,-+..,432,541,432.0
chir-99021,gdsc_CHIR-99021,Not Clinically Relevant,-0.41700000000000004,0.231,,-0.093,,-+..,434,542,434.0
azd6482,gdsc_AZD6482,"PI3Kβ inhibitor, less active against PI3Kδ, PI3Kα and PI3Kγ ",-0.467,0.262,,-0.103,,-+..,436,543,436.0
parthenolide,gdsc_Parthenolide,Not Clinically Relevant,-0.45899999999999996,0.245,,-0.107,,-+..,438,544,438.0
brd-k01737880,ctrp_BRD-K01737880,Not Clinically Relevant,,-0.16399999999999998,,-0.164,,.-..,442,545,442.0
sns-032,ctrp_SNS-032,"CDK inhibitor, esp CDK2 , 7 and 9 ",,-0.201,,-0.201,,.-..,445,546,445.0
brd-k71935468,ctrp_BRD-K71935468,Not Clinically Relevant,,-0.203,,-0.203,,.-..,446,547,446.0
brd-k63431240,ctrp_BRD-K63431240,Not Clinically Relevant,,-0.20600000000000002,,-0.206,,.-..,447,548,447.0
vandetanib,ctrp_vandetanib,"VEGFR, EGFR and RET inhibitor",,-0.218,,-0.218,,.-..,448,549,448.0
brd-k27224038,ctrp_BRD-K27224038,Not Clinically Relevant,,-0.22,,-0.22,,.-..,449,550,449.0
brd-k97651142,ctrp_BRD-K97651142,Not Clinically Relevant,,-0.22899999999999998,,-0.229,,.-..,451,551,451.0
austocystin d,ctrp_austocystin D,Not Clinically Relevant,,-0.23,,-0.23,,.-..,452,552,452.0
sid 26681509,ctrp_SID 26681509,Not Clinically Relevant,,-0.23,,-0.23,,.-..,453,553,453.0
jq1,gdsc_JQ1,Not Clinically Relevant,-0.231,,,-0.231,,-...,454,554,454.0
khs101,ctrp_KHS101,Not Clinically Relevant,,-0.231,,-0.231,,.-..,455,555,455.0
azd0530,ccle_AZD0530,"kinase inhibitor, with selectivity against Src and Bcr-Abl",,,-0.23199999999999998,-0.232,,..-.,456,556,456.0
tl-1-85,gdsc_TL-1-85,Not Clinically Relevant,-0.23199999999999998,,,-0.232,,-...,457,557,457.0
pd-0325901,ccle_PD-0325901,Not Clinically Relevant,,,-0.23199999999999998,-0.232,,..-.,458,558,458.0
avicin d,ctrp_avicin D,Not Clinically Relevant,,-0.233,,-0.233,,.-..,459,559,459.0
brd-k94991378,ctrp_BRD-K94991378,Not Clinically Relevant,,-0.23800000000000002,,-0.238,,.-..,460,560,460.0
bec,ctrp_BEC,Not Clinically Relevant,,-0.239,,-0.239,,.-..,461,561,461.0
ipa-3,gdsc_IPA-3,Not Clinically Relevant,-0.239,,,-0.239,,-...,462,562,462.0
betulinic acid,ctrp_betulinic acid,Not Clinically Relevant,,-0.24,,-0.24,,.-..,463,563,463.0
sr8278,ctrp_SR8278,Not Clinically Relevant,,-0.243,,-0.243,,.-..,464,564,464.0
tki258,ccle_TKI258,Not Clinically Relevant,,,-0.244,-0.244,,..-.,465,565,465.0
brd8958,ctrp_BRD8958,Not Clinically Relevant,,-0.248,,-0.248,,.-..,467,566,467.0
brd-k09344309,ctrp_BRD-K09344309,Not Clinically Relevant,,-0.248,,-0.248,,.-..,468,567,468.0
brd-k14844214,ctrp_BRD-K14844214,Not Clinically Relevant,,-0.249,,-0.249,,.-..,469,568,469.0
cay10594,ctrp_CAY10594,Not Clinically Relevant,,-0.251,,-0.251,,.-..,470,569,470.0
sj-172550,ctrp_SJ-172550,Not Clinically Relevant,,-0.251,,-0.251,,.-..,471,570,471.0
brefeldin a,ctrp_brefeldin A,Not Clinically Relevant,,-0.253,,-0.253,,.-..,472,571,472.0
zd-6474,ccle_ZD-6474,"VEGFR, EGFR and RET inhibitor",,,-0.253,-0.253,,..-.,473,572,473.0
epothilone b,gdsc_Epothilone B,Not Clinically Relevant,-0.253,,,-0.253,,-...,474,573,474.0
azd7545,ctrp_AZD7545,Not Clinically Relevant,,-0.254,,-0.254,,.-..,475,574,475.0
a-804598,ctrp_A-804598,Not Clinically Relevant,,-0.254,,-0.254,,.-..,476,575,476.0
tae684,ccle_TAE684,Not Clinically Relevant,,,-0.255,-0.255,,..-.,477,576,477.0
brd-k55116708,ctrp_BRD-K55116708,Not Clinically Relevant,,-0.256,,-0.256,,.-..,478,577,478.0
mln2238,ctrp_MLN2238,"Ixazomib, Proteasome inhibitor, inhibits the chymotrypsin-like proteolytic (β5) site of the 20S proteasome ",,-0.257,,-0.257,,.-..,479,578,479.0
gsk525762a,ctrp_GSK525762A,Not Clinically Relevant,,-0.257,,-0.257,,.-..,481,579,481.0
gsk650394,gdsc_GSK650394,Not Clinically Relevant,-0.258,,,-0.258,,-...,482,580,482.0
spautin-1,ctrp_spautin-1,Not Clinically Relevant,,-0.258,,-0.258,,.-..,483,581,483.0
sb590885,gdsc_SB590885,Not Clinically Relevant,-0.258,,,-0.258,,-...,484,582,484.0
ver-155008,ctrp_VER-155008,Not Clinically Relevant,,-0.259,,-0.259,,.-..,485,583,485.0
thz-2-49,gdsc_THZ-2-49,Not Clinically Relevant,-0.26,,,-0.26,,-...,486,584,486.0
elesclomol,gdsc_Elesclomol,Not Clinically Relevant,-0.26,,,-0.26,,-...,487,585,487.0
bay-61-3606,gdsc_BAY-61-3606,Not Clinically Relevant,-0.261,,,-0.261,,-...,488,586,488.0
bx796,gdsc_BX796,Not Clinically Relevant,-0.262,,,-0.262,,-...,489,587,489.0
at13387,ctrp_AT13387,Selective potent Hsp90 inhibitor,,-0.262,,-0.262,,.-..,490,588,490.0
tosedostat,ctrp_tosedostat,inhibitor of the M1 family of aminopeptidases,,-0.263,,-0.263,,.-..,491,589,491.0
sch-529074,ctrp_SCH-529074,Not Clinically Relevant,,-0.264,,-0.264,,.-..,492,590,492.0
nelarabine,ctrp_nelarabine,"purine nucleoside analog, which causes inhibition of DNA synthesis and cytotoxicity",,-0.264,,-0.264,,.-..,493,591,493.0
vaf-347,ctrp_VAF-347,Not Clinically Relevant,,-0.264,,-0.264,,.-..,494,592,494.0
yk-4-279,gdsc_YK-4-279,Not Clinically Relevant,-0.266,,,-0.266,,-...,495,593,495.0
tgx-221,ctrp_TGX-221,Not Clinically Relevant,,-0.268,,-0.268,,.-..,496,594,496.0
dmog,gdsc_DMOG,Not Clinically Relevant,-0.271,,,-0.271,,-...,498,595,498.0
gw843682x,gdsc_GW843682X,Not Clinically Relevant,-0.272,,,-0.272,,-...,500,596,500.0
pluripotin,ctrp_pluripotin,Not Clinically Relevant,,-0.273,,-0.273,,.-..,501,597,501.0
lestauritinib,gdsc_Lestauritinib,Not Clinically Relevant,-0.27399999999999997,,,-0.274,,-...,503,598,503.0
brd-k48477130,ctrp_BRD-K48477130,Not Clinically Relevant,,-0.275,,-0.275,,.-..,504,599,504.0
cid-5951923,ctrp_CID-5951923,Not Clinically Relevant,,-0.276,,-0.276,,.-..,505,600,505.0
gdc-0879,ctrp_GDC-0879,Not Clinically Relevant,,-0.27699999999999997,,-0.277,,.-..,506,601,506.0
17-aag,ccle_17-AAG,Not Clinically Relevant,,,-0.278,-0.278,,..-.,507,602,507.0
osu-03012,gdsc_OSU-03012,Not Clinically Relevant,-0.278,,,-0.278,,-...,508,603,508.0
jq12,gdsc_JQ12,Not Clinically Relevant,-0.27899999999999997,,,-0.279,,-...,509,604,509.0
fumonisin b1,ctrp_fumonisin B1,Not Clinically Relevant,,-0.281,,-0.281,,.-..,511,605,511.0
ml334 diastereomer,ctrp_ML334 diastereomer,Not Clinically Relevant,,-0.282,,-0.282,,.-..,512,606,512.0
omipalisib,gdsc_Omipalisib,Not Clinically Relevant,-0.28300000000000003,,,-0.283,,-...,513,607,513.0
brd-k27986637,ctrp_BRD-K27986637,Not Clinically Relevant,,-0.28300000000000003,,-0.283,,.-..,514,608,514.0
c6-ceramide,ctrp_C6-ceramide,Not Clinically Relevant,,-0.28300000000000003,,-0.283,,.-..,515,609,515.0
way-362450,ctrp_WAY-362450,Not Clinically Relevant,,-0.284,,-0.284,,.-..,516,610,516.0
gsk4112,ctrp_GSK4112,Not Clinically Relevant,,-0.284,,-0.284,,.-..,517,611,517.0
shikonin,gdsc_Shikonin,Not Clinically Relevant,-0.285,,,-0.285,,-...,518,612,518.0
as605240,gdsc_AS605240,Not Clinically Relevant,-0.29100000000000004,,,-0.291,,-...,522,613,522.0
pd318088,ctrp_PD318088,Not Clinically Relevant,,-0.292,,-0.292,,.-..,523,614,523.0
seliciclib,gdsc_Seliciclib,Not Clinically Relevant,-0.292,,,-0.292,,-...,524,615,524.0
xmd8-92,gdsc_XMD8-92,Not Clinically Relevant,-0.292,,,-0.292,,-...,525,616,525.0
kin001-244,gdsc_KIN001-244,Not Clinically Relevant,-0.293,,,-0.293,,-...,526,617,526.0
ponatinib,gdsc_Ponatinib,Bcr-abl inhibitor,-0.293,,,-0.293,,-...,527,618,527.0
brd-k71781559,ctrp_BRD-K71781559,Not Clinically Relevant,,-0.294,,-0.294,,.-..,528,619,528.0
cct-018159,gdsc_CCT-018159,Not Clinically Relevant,-0.295,,,-0.295,,-...,530,620,530.0
npc-26,ctrp_NPC-26,Not Clinically Relevant,,-0.295,,-0.295,,.-..,531,621,531.0
vu0155056,ctrp_VU0155056,Not Clinically Relevant,,-0.295,,-0.295,,.-..,532,622,532.0
pd-0332991,ccle_PD-0332991,CDK4/6 inhibitor,,,-0.29600000000000004,-0.296,,..-.,534,623,534.0
pf2341066,ccle_PF2341066,"ALK, ROS1 and MET inhibitor",,,-0.297,-0.297,,..-.,535,624,535.0
l-685458,ctrp_L-685458,Not Clinically Relevant,,-0.314,-0.28,-0.297,,.--.,536,625,536.0
pictilisib,gdsc_Pictilisib,"Pictilisib, potent inhibitor of PI3Kα/δ, with modest selectivity against p110β (11-fold) and p110γ",-0.297,,,-0.297,,-...,537,626,537.0
azd6244,ccle_AZD6244,MEK1 inhibitor,,,-0.297,-0.297,,..-.,538,627,538.0
s-trityl-l-cysteine,gdsc_S-Trityl-L-cysteine,Not Clinically Relevant,-0.3,,,-0.3,,-...,539,628,539.0
a-443654,gdsc_A-443654,Not Clinically Relevant,-0.301,,,-0.301,,-...,540,629,540.0
ibrutinib,ctrp_ibrutinib,BTK kinase inhibitor,,-0.305,,-0.305,,.-..,541,630,541.0
brd-k50799972,ctrp_BRD-K50799972,Not Clinically Relevant,,-0.305,,-0.305,,.-..,542,631,542.0
luminespib,gdsc_Luminespib,Not Clinically Relevant,-0.307,,,-0.307,,-...,543,632,543.0
pfi-1,gdsc_PFI-1,Not Clinically Relevant,-0.307,,,-0.307,,-...,544,633,544.0
brd-a05715709,ctrp_BRD-A05715709,Not Clinically Relevant,,-0.308,,-0.308,,.-..,545,634,545.0
brd-k64610608,ctrp_BRD-K64610608,Not Clinically Relevant,,-0.308,,-0.308,,.-..,546,635,546.0
pyrimethamine,gdsc_Pyrimethamine,Not Clinically Relevant,-0.312,,,-0.312,,-...,547,636,547.0
brd-k33199242,ctrp_BRD-K33199242,Not Clinically Relevant,,-0.314,,-0.314,,.-..,550,637,550.0
plx4720,ccle_PLX4720,Not Clinically Relevant,,,-0.317,-0.317,,..-.,554,638,554.0
mi-1,ctrp_MI-1,Not Clinically Relevant,,-0.317,,-0.317,,.-..,555,639,555.0
pd 153035,ctrp_PD 153035,Not Clinically Relevant,,-0.319,,-0.319,,.-..,556,640,556.0
embelin,gdsc_Embelin,Not Clinically Relevant,-0.32,,,-0.32,,-...,557,641,557.0
gsk269962a,gdsc_GSK269962A,Not Clinically Relevant,-0.321,,,-0.321,,-...,558,642,558.0
pf-562271,gdsc_PF-562271,Not Clinically Relevant,-0.321,,,-0.321,,-...,559,643,559.0
salubrinal,gdsc_Salubrinal,Not Clinically Relevant,-0.322,,,-0.322,,-...,560,644,560.0
bleomycin (50 um),gdsc_Bleomycin (50 uM),Not Clinically Relevant,-0.32299999999999995,,,-0.323,,-...,561,645,561.0
bortezomib,gdsc_Bortezomib,proteasome inhibitor (Velcade),-0.41100000000000003,-0.235,,-0.323,,--..,562,646,562.0
enzastaurin,gdsc_Enzastaurin,Not Clinically Relevant,-0.324,,,-0.324,,-...,563,647,563.0
zibotentan,gdsc_Zibotentan,Not Clinically Relevant,-0.326,,,-0.326,,-...,565,648,565.0
bleomycin,gdsc_Bleomycin,"Induces DNA strand breaks, inhibits incorporation of thymidine into DNA strands.",-0.326,,,-0.326,,-...,566,649,566.0
dactolisib,gdsc_Dactolisib,PI3K/mTOR inhibitor,-0.326,,,-0.326,,-...,567,650,567.0
isonicotinohydroxamic acid,ctrp_isonicotinohydroxamic acid,Not Clinically Relevant,,-0.327,,-0.327,,.-..,568,651,568.0
thapsigargin,gdsc_Thapsigargin,Not Clinically Relevant,-0.327,,,-0.327,,-...,569,652,569.0
cmk,gdsc_CMK,Not Clinically Relevant,-0.327,,,-0.327,,-...,570,653,570.0
lbw242,ccle_LBW242,Not Clinically Relevant,,,-0.32799999999999996,-0.328,,..-.,571,654,571.0
bcl-lzh-4,ctrp_BCL-LZH-4,Not Clinically Relevant,,-0.32899999999999996,,-0.329,,.-..,573,655,573.0
tipifarnib,gdsc_Tipifarnib,Not Clinically Relevant,-0.32899999999999996,,,-0.329,,-...,574,656,574.0
ipr-456,ctrp_IPR-456,Not Clinically Relevant,,-0.33,,-0.33,,.-..,575,657,575.0
brd9647,ctrp_BRD9647,Not Clinically Relevant,,-0.33,,-0.33,,.-..,576,658,576.0
pf-543,ctrp_PF-543,Not Clinically Relevant,,-0.331,,-0.331,,.-..,577,659,577.0
brd-k09587429,ctrp_BRD-K09587429,Not Clinically Relevant,,-0.33299999999999996,,-0.333,,.-..,578,660,578.0
(5z)-7-oxozeaenol,gdsc_(5Z)-7-Oxozeaenol,Not Clinically Relevant,-0.335,,,-0.335,,-...,579,661,579.0
pd0325901,gdsc_PD0325901,Not Clinically Relevant,-0.337,,,-0.337,,-...,580,662,580.0
midostaurin,gdsc_Midostaurin,Not Clinically Relevant,-0.33799999999999997,,,-0.338,,-...,581,663,581.0
nvp-bhg712,gdsc_NVP-BHG712,Not Clinically Relevant,-0.34,,,-0.34,,-...,583,664,583.0
sgc0946,gdsc_SGC0946,Not Clinically Relevant,-0.341,,,-0.341,,-...,584,665,584.0
ic-87114,ctrp_IC-87114,Not Clinically Relevant,,-0.34299999999999997,,-0.343,,.-..,585,666,585.0
as601245,gdsc_AS601245,Not Clinically Relevant,-0.34299999999999997,,,-0.343,,-...,586,667,586.0
obatoclax mesylate,gdsc_Obatoclax Mesylate,Not Clinically Relevant,-0.344,,,-0.344,,-...,587,668,587.0
trametinib,gdsc_Trametinib,MEK inhibitor (MEK1 and MEK2),-0.38299999999999995,-0.309,,-0.346,,--..,588,669,588.0
hg6-64-1,gdsc_HG6-64-1,Not Clinically Relevant,-0.34700000000000003,,,-0.347,,-...,590,670,590.0
jnk-9l,gdsc_JNK-9L,Not Clinically Relevant,-0.348,,,-0.348,,-...,592,671,592.0
cbb-1007,ctrp_CBB-1007,Not Clinically Relevant,,-0.35200000000000004,,-0.352,,.-..,593,672,593.0
sb-431542,ctrp_SB-431542,Not Clinically Relevant,,-0.353,,-0.353,,.-..,594,673,594.0
unc1215,gdsc_UNC1215,Not Clinically Relevant,-0.359,,,-0.359,,-...,596,674,596.0
ql-viii-58,gdsc_QL-VIII-58,Not Clinically Relevant,-0.361,,,-0.361,,-...,597,675,597.0
a-770041,gdsc_A-770041,Not Clinically Relevant,-0.363,,,-0.363,,-...,598,676,598.0
fh535,gdsc_FH535,Not Clinically Relevant,-0.363,,,-0.363,,-...,600,677,600.0
wh-4-023,gdsc_WH-4-023,Not Clinically Relevant,-0.36700000000000005,,,-0.367,,-...,601,678,601.0
akt inhibitor viii,gdsc_AKT inhibitor VIII,Not Clinically Relevant,-0.369,,,-0.369,,-...,602,679,602.0
xmd11-85h,gdsc_XMD11-85h,Not Clinically Relevant,-0.373,,,-0.373,,-...,604,680,604.0
brd-k52037352,ctrp_BRD-K52037352,Not Clinically Relevant,,-0.373,,-0.373,,.-..,605,681,605.0
zebularine,ctrp_zebularine,Not Clinically Relevant,,-0.374,,-0.374,,.-..,606,682,606.0
