,moa,GDSC,CTRP,CCLE,drug,score,evidence
bleomycin (50 um),Not Clinically Relevant,-0.32299999999999995,,,gdsc_Bleomycin (50 uM),-0.323,-..
bortezomib,proteasome inhibitor (Velcade),-0.41100000000000003,-0.235,,gdsc_Bortezomib,-0.323,--.
enzastaurin,Not Clinically Relevant,-0.324,,,gdsc_Enzastaurin,-0.324,-..
panobinostat,HDAC inhibitor,,,-0.325,ccle_Panobinostat,-0.325,..-
zibotentan,Not Clinically Relevant,-0.326,,,gdsc_Zibotentan,-0.326,-..
bleomycin,"Induces DNA strand breaks, inhibits incorporation of thymidine into DNA strands.",-0.326,,,gdsc_Bleomycin,-0.326,-..
dactolisib,PI3K/mTOR inhibitor,-0.326,,,gdsc_Dactolisib,-0.326,-..
thapsigargin,Not Clinically Relevant,-0.327,,,gdsc_Thapsigargin,-0.327,-..
cmk,Not Clinically Relevant,-0.327,,,gdsc_CMK,-0.327,-..
isonicotinohydroxamic acid,Not Clinically Relevant,,-0.327,,ctrp_isonicotinohydroxamic acid,-0.327,.-.
lbw242,Not Clinically Relevant,,,-0.32799999999999996,ccle_LBW242,-0.328,..-
erlotinib,EGFR inhibitor (Tarceva),-0.28800000000000003,-0.381,-0.317,ctrp_erlotinib,-0.329,---
bcl-lzh-4,Not Clinically Relevant,,-0.32899999999999996,,ctrp_BCL-LZH-4,-0.329,.-.
tipifarnib,Not Clinically Relevant,-0.32899999999999996,,,gdsc_Tipifarnib,-0.329,-..
ipr-456,Not Clinically Relevant,,-0.33,,ctrp_IPR-456,-0.33,.-.
brd9647,Not Clinically Relevant,,-0.33,,ctrp_BRD9647,-0.33,.-.
pf-543,Not Clinically Relevant,,-0.331,,ctrp_PF-543,-0.331,.-.
brd-k09587429,Not Clinically Relevant,,-0.33299999999999996,,ctrp_BRD-K09587429,-0.333,.-.
(5z)-7-oxozeaenol,Not Clinically Relevant,-0.335,,,gdsc_(5Z)-7-Oxozeaenol,-0.335,-..
pd0325901,Not Clinically Relevant,-0.337,,,gdsc_PD0325901,-0.337,-..
midostaurin,Not Clinically Relevant,-0.33799999999999997,,,gdsc_Midostaurin,-0.338,-..
veliparib,PARP inhibitor.,-0.40700000000000003,-0.27,,gdsc_Veliparib,-0.338,--.
nvp-bhg712,Not Clinically Relevant,-0.34,,,gdsc_NVP-BHG712,-0.34,-..
sgc0946,Not Clinically Relevant,-0.341,,,gdsc_SGC0946,-0.341,-..
ic-87114,Not Clinically Relevant,,-0.34299999999999997,,ctrp_IC-87114,-0.343,.-.
as601245,Not Clinically Relevant,-0.34299999999999997,,,gdsc_AS601245,-0.343,-..
obatoclax mesylate,Not Clinically Relevant,-0.344,,,gdsc_Obatoclax Mesylate,-0.344,-..
bicalutamide,"antiandrogen, used to treat prostate cancer",-0.34600000000000003,,,gdsc_Bicalutamide,-0.346,-..
trametinib,MEK inhibitor (MEK1 and MEK2),-0.38299999999999995,-0.309,,gdsc_Trametinib,-0.346,--.
hg6-64-1,Not Clinically Relevant,-0.34700000000000003,,,gdsc_HG6-64-1,-0.347,-..
etomoxir,"agonist of PPARα, inhibitor of carnitine palmitoyltransferase-1 (CPT-1)",,-0.348,,ctrp_etomoxir,-0.348,.-.
jnk-9l,Not Clinically Relevant,-0.348,,,gdsc_JNK-9L,-0.348,-..
cbb-1007,Not Clinically Relevant,,-0.35200000000000004,,ctrp_CBB-1007,-0.352,.-.
sb-431542,Not Clinically Relevant,,-0.353,,ctrp_SB-431542,-0.353,.-.
dasatinib,"BCR-Abl, Src, c-Kit inhibitor",-0.423,-0.289,,gdsc_Dasatinib,-0.356,--.
unc1215,Not Clinically Relevant,-0.359,,,gdsc_UNC1215,-0.359,-..
ql-viii-58,Not Clinically Relevant,-0.361,,,gdsc_QL-VIII-58,-0.361,-..
fh535,Not Clinically Relevant,-0.363,,,gdsc_FH535,-0.363,-..
gefitinib,EGFR inhibitor (Iressa),-0.462,-0.263,,gdsc_Gefitinib,-0.363,--.
a-770041,Not Clinically Relevant,-0.363,,,gdsc_A-770041,-0.363,-..
wh-4-023,Not Clinically Relevant,-0.36700000000000005,,,gdsc_WH-4-023,-0.367,-..
akt inhibitor viii,Not Clinically Relevant,-0.369,,,gdsc_AKT inhibitor VIII,-0.369,-..
lenalidomide,"derivative of thalidomide, which interacts with the ubiquitin E3 ligase cereblon, targeting this enzyme to degrade the Ikaros transcription factors IKZF1 and IKZF3. Used for multiple myeloma",-0.371,,,gdsc_Lenalidomide,-0.371,-..
xmd11-85h,Not Clinically Relevant,-0.373,,,gdsc_XMD11-85h,-0.373,-..
brd-k52037352,Not Clinically Relevant,,-0.373,,ctrp_BRD-K52037352,-0.373,.-.
zebularine,Not Clinically Relevant,,-0.374,,ctrp_zebularine,-0.374,.-.
birinapant,"SMAC mimetic, mostly to cIAP1, less potent against XIAP.",,-0.375,,ctrp_birinapant,-0.375,.-.
avagacestat,Not Clinically Relevant,-0.376,,,gdsc_Avagacestat,-0.376,-..
refametinib,Not Clinically Relevant,-0.37799999999999995,,,gdsc_Refametinib,-0.378,-..
selumetinib,MEK1 inhibitor,-0.52,-0.239,,gdsc_Selumetinib,-0.38,--.
lfm-a13,Not Clinically Relevant,-0.381,,,gdsc_LFM-A13,-0.381,-..
pf-4708671,Not Clinically Relevant,-0.382,,,gdsc_PF-4708671,-0.382,-..
tanespimycin,HSP90 inhibitor,-0.49700000000000005,-0.268,,gdsc_Tanespimycin,-0.383,--.
fti-277,Not Clinically Relevant,-0.384,,,gdsc_FTI-277,-0.384,-..
fr-180204,Not Clinically Relevant,-0.385,,,gdsc_FR-180204,-0.385,-..
cct007093,Not Clinically Relevant,-0.387,,,gdsc_CCT007093,-0.387,-..
bosutinib,"BCR-Abl, Src, Lyn and Hck inhibitor",-0.524,-0.25,,gdsc_Bosutinib,-0.387,--.
xmd8-85,Not Clinically Relevant,-0.39299999999999996,,,gdsc_XMD8-85,-0.393,-..
tgx221,Not Clinically Relevant,-0.395,,,gdsc_TGX221,-0.395,-..
xmd15-27,Not Clinically Relevant,-0.39899999999999997,,,gdsc_XMD15-27,-0.399,-..
stf-62247,Not Clinically Relevant,-0.4,,,gdsc_STF-62247,-0.4,-..
selisistat,SIRT1 inhibitor,-0.401,,,gdsc_Selisistat,-0.401,-..
doramapimod,Not Clinically Relevant,-0.401,,,gdsc_Doramapimod,-0.401,-..
bms-509744,Not Clinically Relevant,-0.40399999999999997,,,gdsc_BMS-509744,-0.404,-..
cgp-60474,Not Clinically Relevant,-0.405,,,gdsc_CGP-60474,-0.405,-..
o-6-benzylguanine,"guanine analog, binds the DNA repair enzyme O(6)-alkylguanine DNA alkyltransferase (AGT) resulting in inhibition of AGT-mediated DNA repair",,-0.405,,ctrp_O-6-benzylguanine,-0.405,.-.
jw-7-52-1,Not Clinically Relevant,-0.406,,,gdsc_JW-7-52-1,-0.406,-..
sl0101,Not Clinically Relevant,-0.40700000000000003,,,gdsc_SL0101,-0.407,-..
ci-1040,Not Clinically Relevant,-0.409,,,gdsc_CI-1040,-0.409,-..
eht-1864,Not Clinically Relevant,-0.41200000000000003,,,gdsc_EHT-1864,-0.412,-..
gsk1904529a,Not Clinically Relevant,-0.414,,,gdsc_GSK1904529A,-0.414,-..
cgp-082996,Not Clinically Relevant,-0.41600000000000004,,,gdsc_CGP-082996,-0.416,-..
fmk,Not Clinically Relevant,-0.418,,,gdsc_FMK,-0.418,-..
whi-p97,Not Clinically Relevant,-0.42,,,gdsc_WHI-P97,-0.42,-..
xav939,Not Clinically Relevant,-0.42200000000000004,,,gdsc_XAV939,-0.422,-..
jnk inhibitor viii,Not Clinically Relevant,-0.426,,,gdsc_JNK Inhibitor VIII,-0.426,-..
bix02189,Not Clinically Relevant,-0.428,,,gdsc_BIX02189,-0.428,-..
afatinib,EGFR and ErbB2 inhibitor,-0.565,-0.29,,gdsc_Afatinib,-0.428,--.
kin001-236,Not Clinically Relevant,-0.43,,,gdsc_KIN001-236,-0.43,-..
plx-4720,Not Clinically Relevant,-0.488,-0.374,,gdsc_PLX-4720,-0.431,--.
tak-715,Not Clinically Relevant,-0.43200000000000005,,,gdsc_TAK-715,-0.432,-..
z-llnle-cho,Not Clinically Relevant,-0.43200000000000005,,,gdsc_Z-LLNle-CHO,-0.432,-..
tozasertib,"VX-680, pan-Aurora inhibitor, mostly against Aurora A, less potent towards Aurora B/C",-0.435,,,gdsc_Tozasertib,-0.435,-..
nu7441,Not Clinically Relevant,-0.44,,,gdsc_NU7441,-0.44,-..
nsc-87877,Not Clinically Relevant,-0.441,,,gdsc_NSC-87877,-0.441,-..
pha-665752,Not Clinically Relevant,-0.5660000000000001,,-0.32,gdsc_PHA-665752,-0.443,-.-
vismodegib,Hedgehog (Smoothened) antagonist (GDC-0449),-0.447,,,gdsc_Vismodegib,-0.447,-..
iox2,Not Clinically Relevant,-0.45,,,gdsc_IOX2,-0.45,-..
sb216763,Not Clinically Relevant,-0.46,,,gdsc_SB216763,-0.46,-..
rucaparib,"PARP inhibitor, inhibits DNA repair",-0.462,,,gdsc_Rucaparib,-0.462,-..
bryostatin 1,Not Clinically Relevant,-0.46399999999999997,,,gdsc_Bryostatin 1,-0.464,-..
rapamycin,"rapamycin, mTOR inhibitor",-0.469,,,gdsc_Rapamycin,-0.469,-..
t0901317,Not Clinically Relevant,-0.478,,,gdsc_T0901317,-0.478,-..
ro-3306,Not Clinically Relevant,-0.479,,,gdsc_RO-3306,-0.479,-..
cp724714,Not Clinically Relevant,-0.479,,,gdsc_CP724714,-0.479,-..
pelitinib,Not Clinically Relevant,-0.49200000000000005,,,gdsc_Pelitinib,-0.492,-..
dabrafenib,Braf (V600E) inhibitor,-0.547,-0.44,,gdsc_Dabrafenib,-0.494,--.
681640,Not Clinically Relevant,-0.506,,,gdsc_681640,-0.506,-..
az628,Not Clinically Relevant,-0.508,,,gdsc_AZ628,-0.508,-..
idelalisib,"Idelalisib,  PI3K/p110δ inhibitor",-0.51,,,gdsc_Idelalisib,-0.51,-..
qs11,Not Clinically Relevant,-0.52,,,gdsc_QS11,-0.52,-..
pd173074,Not Clinically Relevant,-0.522,,,gdsc_PD173074,-0.522,-..
motesanib,Not Clinically Relevant,-0.529,,,gdsc_Motesanib,-0.529,-..
rtrail,Not Clinically Relevant,-0.5329999999999999,,,gdsc_rTRAIL,-0.533,-..
gnf-2,Not Clinically Relevant,-0.545,,,gdsc_GNF-2,-0.545,-..
cetuximab,Not Clinically Relevant,-0.546,,,gdsc_Cetuximab,-0.546,-..
nutlin-3a (-),Not Clinically Relevant,-0.56,,,gdsc_Nutlin-3a (-),-0.56,-..
cyclopamine,Not Clinically Relevant,-0.584,,,gdsc_Cyclopamine,-0.584,-..
wz-1-84,Not Clinically Relevant,-0.585,,,gdsc_WZ-1-84,-0.585,-..
vx-11e,Not Clinically Relevant,-0.59,,,gdsc_VX-11e,-0.59,-..
vnlg/124,Not Clinically Relevant,-0.591,,,gdsc_VNLG/124,-0.591,-..
gw441756,Not Clinically Relevant,-0.621,,,gdsc_GW441756,-0.621,-..
