,drug,MoA,GDSC,CTRP,CCLE,DiSCoVER,CMAP,evidence,DiSCoVER rank,CMAP rank,Average rank
etomoxir,ctrp_etomoxir,"agonist of PPARα, inhibitor of carnitine palmitoyltransferase-1 (CPT-1)",,-0.33399999999999996,,-0.334,0.11000000000000001,.-.+-,573,84,328.5
jq-1,ctrp_JQ-1,Not Clinically Relevant,,0.24600000000000002,,0.246,,.+..,329,457,329.0
cay10603,gdsc_CAY10603,Not Clinically Relevant,0.24600000000000002,,,0.246,,+...,330,458,330.0
nintedanib,ctrp_nintedanib,"tyrosine-kinase inhibitor, targeting VEGFR, FGFR and PDGFR",,0.245,,0.245,,.+..,331,459,331.0
ku 0060648,ctrp_KU 0060648,Not Clinically Relevant,,0.245,,0.245,,.+..,332,460,332.0
ql-x-138,gdsc_QL-X-138,Not Clinically Relevant,0.245,,,0.245,,+...,333,461,333.0
afatinib,gdsc_Afatinib,EGFR and ErbB2 inhibitor,-0.574,-0.303,,-0.438,0.713,--.+,640,26,333.0
cay10594,ctrp_CAY10594,Not Clinically Relevant,,0.244,,0.244,,.+..,334,462,334.0
brd-a02303741,ctrp_BRD-A02303741,Not Clinically Relevant,,0.244,,0.244,,.+..,335,463,335.0
leptomycin b,ctrp_leptomycin B,Not Clinically Relevant,,0.243,,0.243,,.+..,336,464,336.0
sb-525334,ctrp_SB-525334,Not Clinically Relevant,,0.243,,0.243,,.+..,337,465,337.0
semagacestat,ctrp_semagacestat,Notch (gamma secretase) inhibitor,,0.243,,0.243,,.+..,338,466,338.0
erlotinib,ctrp_erlotinib,EGFR inhibitor (Tarceva),-0.317,-0.32,-0.314,-0.317,-0.636,----,550,128,339.0
azd7545,ctrp_AZD7545,Not Clinically Relevant,,0.242,,0.242,,.+..,339,467,339.0
prima-1,ctrp_PRIMA-1,Not Clinically Relevant,,0.242,,0.242,,.+..,340,468,340.0
brd-k14844214,ctrp_BRD-K14844214,Not Clinically Relevant,,0.242,,0.242,,.+..,341,469,341.0
le-135,ctrp_LE-135,Not Clinically Relevant,,0.24100000000000002,,0.241,,.+..,342,470,342.0
sb-743921,ctrp_SB-743921,kinesin spindle protein (KSP) inhibitor,,0.24,,0.24,,.+..,343,471,343.0
qw-bi-011,ctrp_QW-BI-011,Not Clinically Relevant,,0.24,,0.24,,.+..,344,472,344.0
bicalutamide,gdsc_Bicalutamide,"antiandrogen, used to treat prostate cancer",-0.36,,,-0.36,-0.18600000000000003,-..-,595,93,344.0
tae684,ccle_TAE684,Not Clinically Relevant,,,0.24,0.24,,..+.,345,473,345.0
5-fluorouracil,gdsc_5-Fluorouracil,antimetabolite,0.239,,,0.239,,+...,346,474,346.0
dasatinib,gdsc_Dasatinib,"BCR-Abl, Src, c-Kit inhibitor",-0.34700000000000003,-0.27899999999999997,,-0.313,-0.7959999999999999,--.-,545,148,346.5
pyrazolanthrone,ctrp_pyrazolanthrone,Not Clinically Relevant,,0.239,,0.239,,.+..,347,475,347.0
brd-k30748066,ctrp_BRD-K30748066,Not Clinically Relevant,,0.239,,0.239,,.+..,349,476,349.0
cx-5461,gdsc_CX-5461,Not Clinically Relevant,0.23800000000000002,,,0.238,,+...,350,477,350.0
cd-437,ctrp_CD-437,Not Clinically Relevant,,0.23800000000000002,,0.238,,.+..,351,478,351.0
chm-1,ctrp_CHM-1,Not Clinically Relevant,,0.237,,0.237,,.+..,352,479,352.0
ml312,ctrp_ML312,Not Clinically Relevant,,0.237,,0.237,,.+..,353,480,353.0
tki258,ccle_TKI258,Not Clinically Relevant,,,0.237,0.237,,..+.,354,481,354.0
mk-0752,ctrp_MK-0752,Notch (gamma secretase) inhibitor,,0.237,,0.237,,.+..,355,482,355.0
brd-k27224038,ctrp_BRD-K27224038,Not Clinically Relevant,,0.23600000000000002,,0.236,,.+..,356,483,356.0
gsk525762a,ctrp_GSK525762A,Not Clinically Relevant,,0.235,,0.235,,.+..,357,484,357.0
pf-750,ctrp_PF-750,Not Clinically Relevant,,0.235,,0.235,,.+..,358,485,358.0
az-3146,ctrp_AZ-3146,Not Clinically Relevant,,0.235,,0.235,,.+..,359,486,359.0
wiki4,gdsc_WIKI4,Not Clinically Relevant,0.23399999999999999,,,0.234,,+...,360,487,360.0
gefitinib,gdsc_Gefitinib,EGFR inhibitor (Iressa),-0.5379999999999999,-0.271,,-0.404,-0.244,--.-,622,99,360.5
dbeq,ctrp_DBeQ,Not Clinically Relevant,,0.23399999999999999,,0.234,,.+..,361,488,361.0
gw-405833,ctrp_GW-405833,Not Clinically Relevant,,0.233,,0.233,,.+..,362,489,362.0
selumetinib,gdsc_Selumetinib,MEK1 inhibitor,-0.536,-0.237,,-0.386,-0.536,--.-,607,119,363.0
bosutinib,gdsc_Bosutinib,"BCR-Abl, Src, Lyn and Hck inhibitor",-0.517,-0.242,,-0.38,-0.607,--.-,604,123,363.5
tigecycline,ctrp_tigecycline,antibiotic used to treat a number of bacterial infections,,0.231,,0.231,,.+..,366,490,366.0
regorafenib,ctrp_regorafenib,VEGFR2-TIE2 inhibitor ,,0.23,,0.23,,.+..,367,491,367.0
brd9876,ctrp_BRD9876,Not Clinically Relevant,,0.228,,0.228,,.+..,368,492,368.0
neopeltolide,ctrp_neopeltolide,Not Clinically Relevant,,0.22699999999999998,,0.227,,.+..,369,493,369.0
cudc-101,gdsc_CUDC-101,Not Clinically Relevant,0.22699999999999998,,,0.227,,+...,370,494,370.0
ci-976,ctrp_CI-976,Not Clinically Relevant,,0.226,,0.226,,.+..,371,495,371.0
brefeldin a,ctrp_brefeldin A,Not Clinically Relevant,,0.225,,0.225,,.+..,372,496,372.0
unc0321,ctrp_UNC0321,Not Clinically Relevant,,0.225,,0.225,,.+..,373,497,373.0
brd-k55116708,ctrp_BRD-K55116708,Not Clinically Relevant,,0.225,,0.225,,.+..,374,498,374.0
veliparib,gdsc_Veliparib,PARP inhibitor.,-0.447,-0.24600000000000002,,-0.347,-0.9279999999999999,--.-,585,164,374.5
hbx-41108,ctrp_HBX-41108,Not Clinically Relevant,,0.225,,0.225,,.+..,375,499,375.0
spautin-1,ctrp_spautin-1,Not Clinically Relevant,,0.225,,0.225,,.+..,376,500,376.0
3-cl-ahpc,ctrp_3-Cl-AHPC,Not Clinically Relevant,,0.225,,0.225,,.+..,377,501,377.0
genentech cpd 10,gdsc_Genentech Cpd 10,Not Clinically Relevant,0.225,,,0.225,,+...,378,502,378.0
tw 37,gdsc_TW 37,Not Clinically Relevant,0.22,,,0.22,,+...,379,503,379.0
brd-k94991378,ctrp_BRD-K94991378,Not Clinically Relevant,,0.22,,0.22,,.+..,380,504,380.0
myricetin,ctrp_myricetin,Not Clinically Relevant,,0.21899999999999997,,0.219,,.+..,381,505,381.0
oligomycin a,ctrp_oligomycin A,Not Clinically Relevant,,0.218,,0.218,,.+..,382,506,382.0
stemregenin 1,ctrp_StemRegenin 1,Not Clinically Relevant,,0.217,,0.217,,.+..,384,507,384.0
ruxolitinib,gdsc_Ruxolitinib,"JAK1/2 inhibitor, used for myelofibrosis and polycythemia vera",-0.626,-0.306,,-0.466,-0.516,--.-,650,118,384.0
brd-k41334119,ctrp_BRD-K41334119,Not Clinically Relevant,,0.212,,0.212,,.+..,386,508,386.0
wp1130,ctrp_WP1130,Not Clinically Relevant,,0.212,,0.212,,.+..,387,509,387.0
vandetanib,ctrp_vandetanib,"VEGFR, EGFR and RET inhibitor",,0.21100000000000002,,0.211,,.+..,388,510,388.0
tozasertib,gdsc_Tozasertib,"VX-680, pan-Aurora inhibitor, mostly against Aurora A, less potent towards Aurora B/C",-0.45,,,-0.45,-0.6595,-..--,644,132,388.0
sid 26681509,ctrp_SID 26681509,Not Clinically Relevant,,0.209,,0.209,,.+..,390,511,390.0
ml210,ctrp_ML210,Not Clinically Relevant,,0.20800000000000002,,0.208,,.+..,391,512,391.0
sns-032,ctrp_SNS-032,"CDK inhibitor, esp CDK2 , 7 and 9 ",,0.20199999999999999,,0.202,,.+..,392,513,392.0
sepantronium bromide,gdsc_Sepantronium bromide,"YM155 (Sepantronium Bromide), survivin suppressant ",0.198,,,0.198,,+...,393,514,393.0
tw-37,ctrp_TW-37,Not Clinically Relevant,,0.198,,0.198,,.+..,394,515,394.0
ml320,ctrp_ML320,Not Clinically Relevant,,0.19699999999999998,,0.197,,.+..,395,516,395.0
"1s,3r-rsl-3","ctrp_1S,3R-RSL-3",Not Clinically Relevant,,0.19,,0.19,,.+..,396,517,396.0
brd-k63431240,ctrp_BRD-K63431240,Not Clinically Relevant,,0.187,,0.187,,.+..,397,518,397.0
brd4132,ctrp_BRD4132,Not Clinically Relevant,,0.182,,0.182,,.+..,398,519,398.0
thz-2-102-1,gdsc_THZ-2-102-1,Not Clinically Relevant,0.18100000000000002,,,0.181,,+...,399,520,399.0
l-685458,ccle_L-685458,Not Clinically Relevant,,0.309,-0.205,0.052,,.+-.,400,521,400.0
raf265,ccle_RAF265,inhibitor of C-Raf/B-Raf/B-Raf V600E,,0.258,-0.20199999999999999,0.028,,.+-.,404,522,404.0
pik-93,gdsc_PIK-93,Not Clinically Relevant,-0.28300000000000003,0.278,,-0.003,,-+..,408,523,408.0
mg-132,gdsc_MG-132,Not Clinically Relevant,-0.353,0.33,,-0.011,,-+..,411,524,411.0
nutlin-3,ccle_Nutlin-3,"Mdm2 antagonist, stabilizes p53 ",,0.252,-0.278,-0.013,,.+-.,413,525,413.0
azd7762,gdsc_AZD7762, Chk1 / Chk2 inhibitor,-0.301,0.257,,-0.022,,-+..,416,526,416.0
snx-2112,gdsc_SNX-2112,Not Clinically Relevant,-0.255,0.209,,-0.023,,-+..,417,527,417.0
zstk474,gdsc_ZSTK474,"PI3K inhibitor, inhibits all four PI3K isoforms, but most active against PI3Kδ",-0.319,0.26899999999999996,,-0.025,,-+..,419,528,419.0
piperlongumine,gdsc_Piperlongumine,Not Clinically Relevant,-0.34600000000000003,0.258,,-0.044,,-+..,421,529,421.0
azd8055,gdsc_AZD8055,mTOR inhibitor,-0.321,0.23,,-0.046,,-+..,422,530,422.0
dabrafenib,gdsc_Dabrafenib,Braf (V600E) inhibitor,-0.5489999999999999,0.45,,-0.049,,-+..,424,531,424.0
cabozantinib,gdsc_Cabozantinib,"MET, AXL, VEGFR and RET inhibitor",-0.40399999999999997,0.28300000000000003,,-0.06,,-+..,425,532,425.0
osi-930,gdsc_OSI-930," inhibitor of Kit, KDR and CSF-1R; also potent to Flt-1, c-Raf and Lck",-0.387,0.26,,-0.064,,-+..,426,533,426.0
ku-55933,gdsc_KU-55933,Not Clinically Relevant,-0.451,0.314,,-0.068,,-+..,427,534,427.0
bms-536924,gdsc_BMS-536924,Not Clinically Relevant,-0.386,0.251,,-0.068,,-+..,428,535,428.0
nvp-tae684,gdsc_NVP-TAE684,Not Clinically Relevant,-0.419,0.28,,-0.069,,-+..,429,536,429.0
chir-99021,gdsc_CHIR-99021,Not Clinically Relevant,-0.396,0.249,,-0.074,,-+..,430,537,430.0
bortezomib,gdsc_Bortezomib,proteasome inhibitor (Velcade),-0.39899999999999997,0.24100000000000002,,-0.079,,-+..,432,538,432.0
pevonedistat,gdsc_Pevonedistat,"(MLN4924), inhibitor of NEDD8-activating enzyme (NAE)",-0.382,0.20800000000000002,,-0.087,,-+..,434,539,434.0
plx-4720,gdsc_PLX-4720,Not Clinically Relevant,-0.517,0.344,,-0.087,,-+..,435,540,435.0
bexarotene,gdsc_Bexarotene,"retinoid that selectively activates retinoid X receptors (RXRs), induces cell differentiation and apoptosis ",-0.516,0.332,,-0.092,,-+..,436,541,436.0
azd6482,gdsc_AZD6482,"PI3Kβ inhibitor, less active against PI3Kδ, PI3Kα and PI3Kγ ",-0.462,0.255,,-0.104,,-+..,439,542,439.0
parthenolide,gdsc_Parthenolide,Not Clinically Relevant,-0.467,0.254,,-0.107,,-+..,440,543,440.0
pac-1,gdsc_PAC-1,Not Clinically Relevant,-0.496,0.23399999999999999,,-0.131,,-+..,442,544,442.0
bec,ctrp_BEC,Not Clinically Relevant,,-0.175,,-0.175,,.-..,444,545,444.0
brd-k71935468,ctrp_BRD-K71935468,Not Clinically Relevant,,-0.179,,-0.179,,.-..,446,546,446.0
khs101,ctrp_KHS101,Not Clinically Relevant,,-0.195,,-0.195,,.-..,447,547,447.0
sr8278,ctrp_SR8278,Not Clinically Relevant,,-0.213,,-0.213,,.-..,448,548,448.0
brd-k97651142,ctrp_BRD-K97651142,Not Clinically Relevant,,-0.21600000000000003,,-0.216,,.-..,450,549,450.0
brd-k33514849,ctrp_BRD-K33514849,Not Clinically Relevant,,-0.22,,-0.22,,.-..,451,550,451.0
austocystin d,ctrp_austocystin D,Not Clinically Relevant,,-0.225,,-0.225,,.-..,453,551,453.0
dacinostat,gdsc_Dacinostat,Not Clinically Relevant,-0.226,,,-0.226,,-...,454,552,454.0
bafilomycin a1,ctrp_bafilomycin A1,Not Clinically Relevant,,-0.228,,-0.228,,.-..,455,553,455.0
zd-6474,ccle_ZD-6474,"VEGFR, EGFR and RET inhibitor",,,-0.228,-0.228,,..-.,456,554,456.0
col-3,ctrp_COL-3,matrix metalloproteinase (MMP) inhibitor,,-0.228,,-0.228,,.-..,457,555,457.0
betulinic acid,ctrp_betulinic acid,Not Clinically Relevant,,-0.23,,-0.23,,.-..,458,556,458.0
ql-xii-47,gdsc_QL-XII-47,Not Clinically Relevant,-0.23,,,-0.23,,-...,459,557,459.0
ipa-3,gdsc_IPA-3,Not Clinically Relevant,-0.23,,,-0.23,,-...,460,558,460.0
pd-0332991,ccle_PD-0332991,CDK4/6 inhibitor,,,-0.23199999999999998,-0.232,,..-.,461,559,461.0
tl-1-85,gdsc_TL-1-85,Not Clinically Relevant,-0.23199999999999998,,,-0.232,,-...,462,560,462.0
pd-0325901,ccle_PD-0325901,Not Clinically Relevant,,,-0.23399999999999999,-0.234,,..-.,464,561,464.0
17-aag,ccle_17-AAG,Not Clinically Relevant,,,-0.235,-0.235,,..-.,465,562,465.0
azd0530,ccle_AZD0530,"kinase inhibitor, with selectivity against Src and Bcr-Abl",,,-0.235,-0.235,,..-.,466,563,466.0
brd8958,ctrp_BRD8958,Not Clinically Relevant,,-0.23600000000000002,,-0.236,,.-..,467,564,467.0
cp466722,gdsc_CP466722,Not Clinically Relevant,-0.237,,,-0.237,,-...,468,565,468.0
gsk690693,gdsc_GSK690693,Not Clinically Relevant,-0.23800000000000002,,,-0.238,,-...,469,566,469.0
brd-k09344309,ctrp_BRD-K09344309,Not Clinically Relevant,,-0.24,,-0.24,,.-..,470,567,470.0
gw843682x,gdsc_GW843682X,Not Clinically Relevant,-0.24,,,-0.24,,-...,471,568,471.0
ver-155008,ctrp_VER-155008,Not Clinically Relevant,,-0.242,,-0.242,,.-..,472,569,472.0
brd-k48334597,ctrp_BRD-K48334597,Not Clinically Relevant,,-0.245,,-0.245,,.-..,473,570,473.0
ly-2157299,ctrp_LY-2157299,Not Clinically Relevant,,-0.24600000000000002,,-0.246,,.-..,474,571,474.0
xmd8-92,gdsc_XMD8-92,Not Clinically Relevant,-0.247,,,-0.247,,-...,475,572,475.0
tosedostat,ctrp_tosedostat,inhibitor of the M1 family of aminopeptidases,,-0.25,,-0.25,,.-..,477,573,477.0
fumonisin b1,ctrp_fumonisin B1,Not Clinically Relevant,,-0.25,,-0.25,,.-..,478,574,478.0
ng-25,gdsc_NG-25,Not Clinically Relevant,-0.254,,,-0.254,,-...,479,575,479.0
sb590885,gdsc_SB590885,Not Clinically Relevant,-0.256,,,-0.256,,-...,481,576,481.0
camptothecin,gdsc_Camptothecin,Not Clinically Relevant,-0.257,,,-0.257,,-...,482,577,482.0
pd318088,ctrp_PD318088,Not Clinically Relevant,,-0.259,,-0.259,,.-..,483,578,483.0
thz-2-49,gdsc_THZ-2-49,Not Clinically Relevant,-0.259,,,-0.259,,-...,484,579,484.0
nelarabine,ctrp_nelarabine,"purine nucleoside analog, which causes inhibition of DNA synthesis and cytotoxicity",,-0.26,,-0.26,,.-..,486,580,486.0
gsk-j4,ctrp_GSK-J4,Not Clinically Relevant,,-0.263,,-0.263,,.-..,487,581,487.0
jq1,gdsc_JQ1,Not Clinically Relevant,-0.265,,,-0.265,,-...,488,582,488.0
lestauritinib,gdsc_Lestauritinib,Not Clinically Relevant,-0.265,,,-0.265,,-...,489,583,489.0
azd6244,ccle_AZD6244,MEK1 inhibitor,,,-0.265,-0.265,,..-.,490,584,490.0
elesclomol,gdsc_Elesclomol,Not Clinically Relevant,-0.266,,,-0.266,,-...,491,585,491.0
omipalisib,gdsc_Omipalisib,Not Clinically Relevant,-0.266,,,-0.266,,-...,492,586,492.0
brd-k96431673,ctrp_BRD-K96431673,Not Clinically Relevant,,-0.266,,-0.266,,.-..,493,587,493.0
avicin d,ctrp_avicin D,Not Clinically Relevant,,-0.266,,-0.266,,.-..,494,588,494.0
pfi-1,gdsc_PFI-1,Not Clinically Relevant,-0.267,,,-0.267,,-...,495,589,495.0
at-7519,gdsc_AT-7519,Not Clinically Relevant,-0.268,,,-0.268,,-...,496,590,496.0
brd-k27986637,ctrp_BRD-K27986637,Not Clinically Relevant,,-0.26899999999999996,,-0.269,,.-..,497,591,497.0
gsk4112,ctrp_GSK4112,Not Clinically Relevant,,-0.27,,-0.27,,.-..,498,592,498.0
brd-k50799972,ctrp_BRD-K50799972,Not Clinically Relevant,,-0.271,,-0.271,,.-..,500,593,500.0
gdc-0879,ctrp_GDC-0879,Not Clinically Relevant,,-0.271,,-0.271,,.-..,501,594,501.0
bx796,gdsc_BX796,Not Clinically Relevant,-0.272,,,-0.272,,-...,503,595,503.0
a-804598,ctrp_A-804598,Not Clinically Relevant,,-0.273,,-0.273,,.-..,504,596,504.0
cid-5951923,ctrp_CID-5951923,Not Clinically Relevant,,-0.27399999999999997,,-0.274,,.-..,505,597,505.0
brd-k71781559,ctrp_BRD-K71781559,Not Clinically Relevant,,-0.275,,-0.275,,.-..,506,598,506.0
sj-172550,ctrp_SJ-172550,Not Clinically Relevant,,-0.275,,-0.275,,.-..,508,599,508.0
myriocin,ctrp_myriocin,Not Clinically Relevant,,-0.275,,-0.275,,.-..,509,600,509.0
bay-61-3606,gdsc_BAY-61-3606,Not Clinically Relevant,-0.275,,,-0.275,,-...,510,601,510.0
epothilone b,gdsc_Epothilone B,Not Clinically Relevant,-0.27699999999999997,,,-0.277,,-...,511,602,511.0
s-trityl-l-cysteine,gdsc_S-Trityl-L-cysteine,Not Clinically Relevant,-0.27899999999999997,,,-0.279,,-...,513,603,513.0
c6-ceramide,ctrp_C6-ceramide,Not Clinically Relevant,,-0.28,,-0.28,,.-..,514,604,514.0
gsk650394,gdsc_GSK650394,Not Clinically Relevant,-0.281,,,-0.281,,-...,515,605,515.0
npc-26,ctrp_NPC-26,Not Clinically Relevant,,-0.281,,-0.281,,.-..,516,606,516.0
plx4720,ccle_PLX4720,Not Clinically Relevant,,,-0.281,-0.281,,..-.,517,607,517.0
brd-k04800985,ctrp_BRD-K04800985,Not Clinically Relevant,,-0.28300000000000003,,-0.283,,.-..,518,608,518.0
brd-k33199242,ctrp_BRD-K33199242,Not Clinically Relevant,,-0.284,,-0.284,,.-..,520,609,520.0
dmog,gdsc_DMOG,Not Clinically Relevant,-0.285,,,-0.285,,-...,522,610,522.0
kin001-244,gdsc_KIN001-244,Not Clinically Relevant,-0.28600000000000003,,,-0.286,,-...,523,611,523.0
fsc231,ctrp_FSC231,Not Clinically Relevant,,-0.28600000000000003,,-0.286,,.-..,524,612,524.0
way-362450,ctrp_WAY-362450,Not Clinically Relevant,,-0.28600000000000003,,-0.286,,.-..,525,613,525.0
ifosfamide,ctrp_ifosfamide,"alkylating agent, nitrogen mustard family, works by disrupting the duplication of DNA and the creation of RNA",,-0.29,,-0.29,,.-..,526,614,526.0
ic-87114,ctrp_IC-87114,Not Clinically Relevant,,-0.29100000000000004,,-0.291,,.-..,528,615,528.0
vaf-347,ctrp_VAF-347,Not Clinically Relevant,,-0.293,,-0.293,,.-..,529,616,529.0
ml334 diastereomer,ctrp_ML334 diastereomer,Not Clinically Relevant,,-0.293,,-0.293,,.-..,530,617,530.0
brd-k48477130,ctrp_BRD-K48477130,Not Clinically Relevant,,-0.294,,-0.294,,.-..,532,618,532.0
yk-4-279,gdsc_YK-4-279,Not Clinically Relevant,-0.295,,,-0.295,,-...,533,619,533.0
cmk,gdsc_CMK,Not Clinically Relevant,-0.297,,,-0.297,,-...,534,620,534.0
pf-543,ctrp_PF-543,Not Clinically Relevant,,-0.302,,-0.302,,.-..,535,621,535.0
mi-1,ctrp_MI-1,Not Clinically Relevant,,-0.302,,-0.302,,.-..,536,622,536.0
jq12,gdsc_JQ12,Not Clinically Relevant,-0.303,,,-0.303,,-...,537,623,537.0
a-443654,gdsc_A-443654,Not Clinically Relevant,-0.305,,,-0.305,,-...,538,624,538.0
as605240,gdsc_AS605240,Not Clinically Relevant,-0.307,,,-0.307,,-...,539,625,539.0
brd-a05715709,ctrp_BRD-A05715709,Not Clinically Relevant,,-0.308,,-0.308,,.-..,540,626,540.0
osu-03012,gdsc_OSU-03012,Not Clinically Relevant,-0.308,,,-0.308,,-...,541,627,541.0
brd-k02251932,ctrp_BRD-K02251932,Not Clinically Relevant,,-0.308,,-0.308,,.-..,542,628,542.0
brd-k64610608,ctrp_BRD-K64610608,Not Clinically Relevant,,-0.313,,-0.313,,.-..,544,629,544.0
bcl-lzh-4,ctrp_BCL-LZH-4,Not Clinically Relevant,,-0.314,,-0.314,,.-..,547,630,547.0
brd-k16147474,ctrp_BRD-K16147474,Not Clinically Relevant,,-0.315,,-0.315,,.-..,548,631,548.0
pyrimethamine,gdsc_Pyrimethamine,Not Clinically Relevant,-0.318,,,-0.318,,-...,551,632,551.0
cbb-1007,ctrp_CBB-1007,Not Clinically Relevant,,-0.318,,-0.318,,.-..,552,633,552.0
aica ribonucleotide,gdsc_AICA Ribonucleotide,Not Clinically Relevant,-0.32,,,-0.32,,-...,553,634,553.0
cct-018159,gdsc_CCT-018159,Not Clinically Relevant,-0.32,,,-0.32,,-...,554,635,554.0
ibrutinib,ctrp_ibrutinib,BTK kinase inhibitor,,-0.32,,-0.32,,.-..,555,636,555.0
trametinib,gdsc_Trametinib,MEK inhibitor (MEK1 and MEK2),-0.375,-0.266,,-0.32,,--..,556,637,556.0
wh-4-023,gdsc_WH-4-023,Not Clinically Relevant,-0.321,,,-0.321,,-...,557,638,557.0
seliciclib,gdsc_Seliciclib,Not Clinically Relevant,-0.321,,,-0.321,,-...,558,639,558.0
bleomycin (50 um),gdsc_Bleomycin (50 uM),Not Clinically Relevant,-0.321,,,-0.321,,-...,559,640,559.0
thapsigargin,gdsc_Thapsigargin,Not Clinically Relevant,-0.322,,,-0.322,,-...,560,641,560.0
brd-k09587429,ctrp_BRD-K09587429,Not Clinically Relevant,,-0.322,,-0.322,,.-..,561,642,561.0
luminespib,gdsc_Luminespib,Not Clinically Relevant,-0.32299999999999995,,,-0.323,,-...,562,643,562.0
istradefylline,ctrp_istradefylline,"adenosine A2A receptor antagonist, useful in the treatment of Parkinson's disease",,-0.325,,-0.325,,.-..,563,644,563.0
pictilisib,gdsc_Pictilisib,"Pictilisib, potent inhibitor of PI3Kα/δ, with modest selectivity against p110β (11-fold) and p110γ",-0.325,,,-0.325,,-...,564,645,564.0
embelin,gdsc_Embelin,Not Clinically Relevant,-0.326,,,-0.326,,-...,565,646,565.0
dactolisib,gdsc_Dactolisib,PI3K/mTOR inhibitor,-0.326,,,-0.326,,-...,566,647,566.0
sb-431542,ctrp_SB-431542,Not Clinically Relevant,,-0.32799999999999996,,-0.328,,.-..,567,648,567.0
ipr-456,ctrp_IPR-456,Not Clinically Relevant,,-0.32899999999999996,,-0.329,,.-..,568,649,568.0
ponatinib,gdsc_Ponatinib,Bcr-abl inhibitor,-0.33,,,-0.33,,-...,569,650,569.0
rita,ctrp_RITA,Not Clinically Relevant,,-0.331,,-0.331,,.-..,570,651,570.0
midostaurin,gdsc_Midostaurin,Not Clinically Relevant,-0.33299999999999996,,,-0.333,,-...,571,652,571.0
pd0325901,gdsc_PD0325901,Not Clinically Relevant,-0.33299999999999996,,,-0.333,,-...,572,653,572.0
zebularine,ctrp_zebularine,Not Clinically Relevant,,-0.33399999999999996,,-0.334,,.-..,574,654,574.0
brd9647,ctrp_BRD9647,Not Clinically Relevant,,-0.335,,-0.335,,.-..,575,655,575.0
shikonin,gdsc_Shikonin,Not Clinically Relevant,-0.336,,,-0.336,,-...,576,656,576.0
xmd11-85h,gdsc_XMD11-85h,Not Clinically Relevant,-0.337,,,-0.337,,-...,577,657,577.0
pf-562271,gdsc_PF-562271,Not Clinically Relevant,-0.337,,,-0.337,,-...,578,658,578.0
salubrinal,gdsc_Salubrinal,Not Clinically Relevant,-0.33899999999999997,,,-0.339,,-...,579,659,579.0
gsk269962a,gdsc_GSK269962A,Not Clinically Relevant,-0.33899999999999997,,,-0.339,,-...,580,660,580.0
brd-k52037352,ctrp_BRD-K52037352,Not Clinically Relevant,,-0.342,,-0.342,,.-..,581,661,581.0
tgx221,gdsc_TGX221,Not Clinically Relevant,-0.344,,,-0.344,,-...,582,662,582.0
tanespimycin,gdsc_Tanespimycin,HSP90 inhibitor,-0.467,-0.225,,-0.346,,--..,583,663,583.0
obatoclax mesylate,gdsc_Obatoclax Mesylate,Not Clinically Relevant,-0.34600000000000003,,,-0.346,,-...,584,664,584.0
bleomycin,gdsc_Bleomycin,"Induces DNA strand breaks, inhibits incorporation of thymidine into DNA strands.",-0.348,,,-0.348,,-...,586,665,586.0
refametinib,gdsc_Refametinib,Not Clinically Relevant,-0.349,,,-0.349,,-...,587,666,587.0
a-770041,gdsc_A-770041,Not Clinically Relevant,-0.349,,,-0.349,,-...,588,667,588.0
birinapant,ctrp_birinapant,"SMAC mimetic, mostly to cIAP1, less potent against XIAP.",,-0.35200000000000004,,-0.352,,.-..,589,668,589.0
enzastaurin,gdsc_Enzastaurin,Not Clinically Relevant,-0.353,,,-0.353,,-...,590,669,590.0
tipifarnib,gdsc_Tipifarnib,Not Clinically Relevant,-0.354,,,-0.354,,-...,591,670,591.0
zibotentan,gdsc_Zibotentan,Not Clinically Relevant,-0.355,,,-0.355,,-...,592,671,592.0
akt inhibitor viii,gdsc_AKT inhibitor VIII,Not Clinically Relevant,-0.36,,,-0.36,,-...,594,672,594.0
(5z)-7-oxozeaenol,gdsc_(5Z)-7-Oxozeaenol,Not Clinically Relevant,-0.36200000000000004,,,-0.362,,-...,596,673,596.0
ql-viii-58,gdsc_QL-VIII-58,Not Clinically Relevant,-0.363,,,-0.363,,-...,597,674,597.0
as601245,gdsc_AS601245,Not Clinically Relevant,-0.36700000000000005,,,-0.367,,-...,598,675,598.0
sgc0946,gdsc_SGC0946,Not Clinically Relevant,-0.37,,,-0.37,,-...,599,676,599.0
nvp-bhg712,gdsc_NVP-BHG712,Not Clinically Relevant,-0.373,,,-0.373,,-...,600,677,600.0
unc1215,gdsc_UNC1215,Not Clinically Relevant,-0.373,,,-0.373,,-...,601,678,601.0
bms-509744,gdsc_BMS-509744,Not Clinically Relevant,-0.374,,,-0.374,,-...,602,679,602.0
isonicotinohydroxamic acid,ctrp_isonicotinohydroxamic acid,Not Clinically Relevant,,-0.374,,-0.374,,.-..,603,680,603.0
fh535,gdsc_FH535,Not Clinically Relevant,-0.38,,,-0.38,,-...,605,681,605.0
hg6-64-1,gdsc_HG6-64-1,Not Clinically Relevant,-0.38299999999999995,,,-0.383,,-...,606,682,606.0
pf-4800567 hydrochloride,ctrp_PF-4800567 hydrochloride,Not Clinically Relevant,,-0.387,,-0.387,,.-..,608,683,608.0
lfm-a13,gdsc_LFM-A13,Not Clinically Relevant,-0.387,,,-0.387,,-...,609,684,609.0
