,drug,MoA,GDSC,CTRP,CCLE,DiSCoVER,CMAP,evidence,DiSCoVER rank,CMAP rank,Average rank
3-cl-ahpc,ctrp_3-Cl-AHPC,Not Clinically Relevant,,0.249,,0.249,,.+..,321,459,321.0
palbociclib,gdsc_Palbociclib,CDK4/6 inhibitor,-0.335,,,-0.335,-0.127,-..-,560,85,322.5
leptomycin b,ctrp_leptomycin B,Not Clinically Relevant,,0.248,,0.248,,.+..,323,460,323.0
wz8040,ctrp_WZ8040,Not Clinically Relevant,,0.247,,0.247,,.+..,324,461,324.0
imatinib,ctrp_imatinib,"Bcr-abl, c-kit and PDGFR inhibitor",-0.28,-0.33899999999999997,,-0.31,-0.545,--.-,536,112,324.0
ci-976,ctrp_CI-976,Not Clinically Relevant,,0.247,,0.247,,.+..,325,462,325.0
pf-573228,ctrp_PF-573228,Not Clinically Relevant,,0.247,,0.247,,.+..,326,463,326.0
pf-750,ctrp_PF-750,Not Clinically Relevant,,0.24600000000000002,,0.246,,.+..,328,464,328.0
brd-k27224038,ctrp_BRD-K27224038,Not Clinically Relevant,,0.24600000000000002,,0.246,,.+..,329,465,329.0
jq-1,ctrp_JQ-1,Not Clinically Relevant,,0.245,,0.245,,.+..,330,466,330.0
bleomycin a2,ctrp_bleomycin A2,"Induces DNA strand breaks, inhibits incorporation of thymidine into DNA strands.",,0.245,,0.245,,.+..,331,467,331.0
ql-xii-47,gdsc_QL-XII-47,Not Clinically Relevant,0.244,,,0.244,,+...,333,468,333.0
bicalutamide,gdsc_Bicalutamide,"antiandrogen, used to treat prostate cancer",-0.41100000000000003,,,-0.411,0.418,-..+,616,51,333.5
at7867,ctrp_AT7867,Not Clinically Relevant,,0.244,,0.244,,.+..,334,469,334.0
tigecycline,ctrp_tigecycline,antibiotic used to treat a number of bacterial infections,,0.244,,0.244,,.+..,335,470,335.0
ciclosporin,ctrp_ciclosporin,,,0.244,,0.244,,.+..,336,471,336.0
brd-k94991378,ctrp_BRD-K94991378,Not Clinically Relevant,,0.243,,0.243,,.+..,337,472,337.0
nvp-bsk805,ctrp_NVP-BSK805,Not Clinically Relevant,,0.243,,0.243,,.+..,338,473,338.0
saracatinib,gdsc_Saracatinib,"kinase inhibitor, with selectivity against Src and Bcr-Abl",-0.327,-0.257,,-0.292,-0.948,--.-,512,166,339.0
ml210,ctrp_ML210,Not Clinically Relevant,,0.242,,0.242,,.+..,339,474,339.0
tw-37,ctrp_TW-37,Not Clinically Relevant,,0.24100000000000002,,0.241,,.+..,340,475,340.0
az-3146,ctrp_AZ-3146,Not Clinically Relevant,,0.239,,0.239,,.+..,341,476,341.0
sch-79797,ctrp_SCH-79797,Not Clinically Relevant,,0.23800000000000002,,0.238,,.+..,343,477,343.0
chm-1,ctrp_CHM-1,Not Clinically Relevant,,0.237,,0.237,,.+..,344,478,344.0
momelotinib,ctrp_momelotinib,JAK1 and JAK2 inhibitor,,0.237,,0.237,,.+..,345,479,345.0
brd-a02303741,ctrp_BRD-A02303741,Not Clinically Relevant,,0.23600000000000002,,0.236,,.+..,346,480,346.0
brd-k41334119,ctrp_BRD-K41334119,Not Clinically Relevant,,0.235,,0.235,,.+..,347,481,347.0
wp1130,ctrp_WP1130,Not Clinically Relevant,,0.235,,0.235,,.+..,348,482,348.0
gsk525762a,ctrp_GSK525762A,Not Clinically Relevant,,0.233,,0.233,,.+..,350,483,350.0
mln2480,ctrp_MLN2480,"TAK-580, pan-Raf kinase inhibitor",,0.233,,0.233,,.+..,351,484,351.0
smer-3,ctrp_SMER-3,Not Clinically Relevant,,0.23199999999999998,,0.232,,.+..,353,485,353.0
phloretin,ctrp_phloretin,Not Clinically Relevant,,0.23199999999999998,,0.232,,.+..,354,486,354.0
brd9876,ctrp_BRD9876,Not Clinically Relevant,,0.23199999999999998,,0.232,,.+..,355,487,355.0
tamatinib,ctrp_tamatinib,(R4060) inhibitor of IgE and IgG-mediated activation of Fc receptor signaling. Primary target is Syk,,0.231,,0.231,,.+..,356,488,356.0
selumetinib,gdsc_Selumetinib,MEK1 inhibitor,-0.547,-0.265,,-0.406,-0.42,--.-,612,100,356.0
gsk-j4,ctrp_GSK-J4,Not Clinically Relevant,,0.231,,0.231,,.+..,357,489,357.0
veliparib,gdsc_Veliparib,PARP inhibitor.,-0.434,-0.23800000000000002,,-0.336,-0.877,--.-,562,152,357.0
"1s,3r-rsl-3","ctrp_1S,3R-RSL-3",Not Clinically Relevant,,0.23,,0.23,,.+..,358,490,358.0
ex-527,ctrp_EX-527,SIRT1 inhibitor,,0.22899999999999998,,0.229,,.+..,359,491,359.0
erlotinib,ctrp_erlotinib,EGFR inhibitor (Tarceva),-0.299,-0.391,-0.28600000000000003,-0.325,-0.9640000000000001,----,550,169,359.5
hbx-41108,ctrp_HBX-41108,Not Clinically Relevant,,0.22899999999999998,,0.229,,.+..,360,492,360.0
cytochalasin b,ctrp_cytochalasin B,Not Clinically Relevant,,0.22899999999999998,,0.229,,.+..,361,493,361.0
mk-0752,ctrp_MK-0752,Notch (gamma secretase) inhibitor,,0.225,,0.225,,.+..,364,494,364.0
unc0321,ctrp_UNC0321,Not Clinically Relevant,,0.225,,0.225,,.+..,365,495,365.0
palmostatin b,ctrp_palmostatin B,Not Clinically Relevant,,0.225,,0.225,,.+..,366,496,366.0
dasatinib,gdsc_Dasatinib,"BCR-Abl, Src, c-Kit inhibitor",-0.41200000000000003,-0.29600000000000004,,-0.354,-0.922,--.-,574,160,367.0
brd-k34099515,ctrp_BRD-K34099515,Not Clinically Relevant,,0.22399999999999998,,0.224,,.+..,367,497,367.0
dbeq,ctrp_DBeQ,Not Clinically Relevant,,0.221,,0.221,,.+..,369,498,369.0
oligomycin a,ctrp_oligomycin A,Not Clinically Relevant,,0.22,,0.22,,.+..,370,499,370.0
ml320,ctrp_ML320,Not Clinically Relevant,,0.21899999999999997,,0.219,,.+..,371,500,371.0
le-135,ctrp_LE-135,Not Clinically Relevant,,0.21899999999999997,,0.219,,.+..,372,501,372.0
thz-2-102-1,gdsc_THZ-2-102-1,Not Clinically Relevant,0.21600000000000003,,,0.216,,+...,373,502,373.0
ku 0060648,ctrp_KU 0060648,Not Clinically Relevant,,0.214,,0.214,,.+..,374,503,374.0
myricetin,ctrp_myricetin,Not Clinically Relevant,,0.213,,0.213,,.+..,375,504,375.0
sns-032,ctrp_SNS-032,"CDK inhibitor, esp CDK2 , 7 and 9 ",,0.212,,0.212,,.+..,376,505,376.0
stemregenin 1,ctrp_StemRegenin 1,Not Clinically Relevant,,0.21,,0.21,,.+..,377,506,377.0
neopeltolide,ctrp_neopeltolide,Not Clinically Relevant,,0.21,,0.21,,.+..,378,507,378.0
bosutinib,gdsc_Bosutinib,"BCR-Abl, Src, Lyn and Hck inhibitor",-0.524,-0.23600000000000002,,-0.38,-0.91,--.-,598,158,378.0
brd4132,ctrp_BRD4132,Not Clinically Relevant,,0.20600000000000002,,0.206,,.+..,380,508,380.0
gefitinib,gdsc_Gefitinib,EGFR inhibitor (Iressa),-0.539,-0.249,,-0.394,-0.879,--.-,608,154,381.0
brd-k33514849,ctrp_BRD-K33514849,Not Clinically Relevant,,0.201,,0.201,,.+..,381,509,381.0
sid 26681509,ctrp_SID 26681509,Not Clinically Relevant,,0.19699999999999998,,0.197,,.+..,382,510,382.0
aew541,ccle_AEW541,Not Clinically Relevant,,,0.192,0.192,,..+.,383,511,383.0
raf265,ccle_RAF265,inhibitor of C-Raf/B-Raf/B-Raf V600E,,0.22899999999999998,-0.195,0.017,,.+-.,388,512,388.0
pik-93,gdsc_PIK-93,Not Clinically Relevant,-0.292,0.28600000000000003,,-0.003,,-+..,389,513,389.0
nutlin-3,ccle_Nutlin-3,"Mdm2 antagonist, stabilizes p53 ",,0.253,-0.271,-0.009,,.+-.,390,514,390.0
azd7762,gdsc_AZD7762, Chk1 / Chk2 inhibitor,-0.281,0.257,,-0.012,,-+..,391,515,391.0
afatinib,gdsc_Afatinib,EGFR and ErbB2 inhibitor,-0.5870000000000001,-0.314,,-0.45,-0.8740000000000001,--.-,634,151,392.5
zstk474,gdsc_ZSTK474,"PI3K inhibitor, inhibits all four PI3K isoforms, but most active against PI3Kδ",-0.317,0.256,,-0.03,,-+..,398,516,398.0
ruxolitinib,gdsc_Ruxolitinib,"JAK1/2 inhibitor, used for myelofibrosis and polycythemia vera",-0.716,-0.318,,-0.517,-0.865,--.-,651,148,399.5
mg-132,gdsc_MG-132,Not Clinically Relevant,-0.38299999999999995,0.302,,-0.04,,-+..,400,517,400.0
cabozantinib,gdsc_Cabozantinib,"MET, AXL, VEGFR and RET inhibitor",-0.42100000000000004,0.304,,-0.059,,-+..,402,518,402.0
dabrafenib,gdsc_Dabrafenib,Braf (V600E) inhibitor,-0.578,0.457,,-0.06,,-+..,403,519,403.0
tozasertib,gdsc_Tozasertib,"VX-680, pan-Aurora inhibitor, mostly against Aurora A, less potent towards Aurora B/C",-0.483,,,-0.483,-0.9245000000000001,-..--,647,161,404.0
piperlongumine,gdsc_Piperlongumine,Not Clinically Relevant,-0.382,0.255,,-0.064,,-+..,404,520,404.0
azd8055,gdsc_AZD8055,mTOR inhibitor,-0.348,0.217,,-0.065,,-+..,405,521,405.0
tpca-1,gdsc_TPCA-1,Not Clinically Relevant,-0.374,0.24,,-0.067,,-+..,406,522,406.0
bms-536924,gdsc_BMS-536924,Not Clinically Relevant,-0.397,0.26,,-0.068,,-+..,407,523,407.0
plx-4720,gdsc_PLX-4720,Not Clinically Relevant,-0.499,0.354,,-0.073,,-+..,409,524,409.0
osi-930,gdsc_OSI-930," inhibitor of Kit, KDR and CSF-1R; also potent to Flt-1, c-Raf and Lck",-0.389,0.243,,-0.073,,-+..,410,525,410.0
bexarotene,gdsc_Bexarotene,"retinoid that selectively activates retinoid X receptors (RXRs), induces cell differentiation and apoptosis ",-0.518,0.36200000000000004,,-0.078,,-+..,412,526,412.0
ku-55933,gdsc_KU-55933,Not Clinically Relevant,-0.445,0.285,,-0.08,,-+..,413,527,413.0
nvp-tae684,gdsc_NVP-TAE684,Not Clinically Relevant,-0.446,0.266,,-0.09,,-+..,418,528,418.0
chir-99021,gdsc_CHIR-99021,Not Clinically Relevant,-0.423,0.23800000000000002,,-0.092,,-+..,419,529,419.0
pevonedistat,gdsc_Pevonedistat,"(MLN4924), inhibitor of NEDD8-activating enzyme (NAE)",-0.395,0.207,,-0.094,,-+..,420,530,420.0
azd6482,gdsc_AZD6482,"PI3Kβ inhibitor, less active against PI3Kδ, PI3Kα and PI3Kγ ",-0.495,0.272,,-0.111,,-+..,423,531,423.0
bortezomib,gdsc_Bortezomib,proteasome inhibitor (Velcade),-0.457,0.22899999999999998,,-0.114,,-+..,425,532,425.0
parthenolide,gdsc_Parthenolide,Not Clinically Relevant,-0.508,0.258,,-0.125,,-+..,427,533,427.0
pac-1,gdsc_PAC-1,Not Clinically Relevant,-0.504,0.247,,-0.128,,-+..,428,534,428.0
brd-k71935468,ctrp_BRD-K71935468,Not Clinically Relevant,,-0.156,,-0.156,,.-..,430,535,430.0
bafilomycin a1,ctrp_bafilomycin A1,Not Clinically Relevant,,-0.2,,-0.2,,.-..,432,536,432.0
vandetanib,ctrp_vandetanib,"VEGFR, EGFR and RET inhibitor",,-0.207,,-0.207,,.-..,433,537,433.0
azd0530,ccle_AZD0530,"kinase inhibitor, with selectivity against Src and Bcr-Abl",,,-0.21600000000000003,-0.216,,..-.,435,538,435.0
brd-k63431240,ctrp_BRD-K63431240,Not Clinically Relevant,,-0.21899999999999997,,-0.219,,.-..,436,539,436.0
bec,ctrp_BEC,Not Clinically Relevant,,-0.22399999999999998,,-0.224,,.-..,437,540,437.0
dacinostat,gdsc_Dacinostat,Not Clinically Relevant,-0.226,,,-0.226,,-...,438,541,438.0
tae684,ccle_TAE684,Not Clinically Relevant,,,-0.22699999999999998,-0.227,,..-.,439,542,439.0
mln2238,ctrp_MLN2238,"Ixazomib, Proteasome inhibitor, inhibits the chymotrypsin-like proteolytic (β5) site of the 20S proteasome ",,-0.22699999999999998,,-0.227,,.-..,440,543,440.0
khs101,ctrp_KHS101,Not Clinically Relevant,,-0.22899999999999998,,-0.229,,.-..,442,544,442.0
brd8958,ctrp_BRD8958,Not Clinically Relevant,,-0.23199999999999998,,-0.232,,.-..,443,545,443.0
sepantronium bromide,gdsc_Sepantronium bromide,"YM155 (Sepantronium Bromide), survivin suppressant ",-0.233,,,-0.233,,-...,445,546,445.0
brd-k97651142,ctrp_BRD-K97651142,Not Clinically Relevant,,-0.233,,-0.233,,.-..,446,547,446.0
pyrazolanthrone,ctrp_pyrazolanthrone,Not Clinically Relevant,,-0.239,,-0.239,,.-..,447,548,447.0
tki258,ccle_TKI258,Not Clinically Relevant,,,-0.24100000000000002,-0.241,,..-.,449,549,449.0
snx-2112,gdsc_SNX-2112,Not Clinically Relevant,-0.285,-0.2,,-0.242,,--..,450,550,450.0
spautin-1,ctrp_spautin-1,Not Clinically Relevant,,-0.245,,-0.245,,.-..,451,551,451.0
tosedostat,ctrp_tosedostat,inhibitor of the M1 family of aminopeptidases,,-0.247,,-0.247,,.-..,452,552,452.0
avicin d,ctrp_avicin D,Not Clinically Relevant,,-0.248,,-0.248,,.-..,453,553,453.0
ipa-3,gdsc_IPA-3,Not Clinically Relevant,-0.249,,,-0.249,,-...,454,554,454.0
c6-ceramide,ctrp_C6-ceramide,Not Clinically Relevant,,-0.249,,-0.249,,.-..,455,555,455.0
betulinic acid,ctrp_betulinic acid,Not Clinically Relevant,,-0.25,,-0.25,,.-..,456,556,456.0
pf2341066,ccle_PF2341066,"ALK, ROS1 and MET inhibitor",,,-0.251,-0.251,,..-.,457,557,457.0
azd7545,ctrp_AZD7545,Not Clinically Relevant,,-0.251,,-0.251,,.-..,458,558,458.0
ml258,ctrp_ML258,Not Clinically Relevant,,-0.252,,-0.252,,.-..,459,559,459.0
brefeldin a,ctrp_brefeldin A,Not Clinically Relevant,,-0.253,,-0.253,,.-..,460,560,460.0
zd-6474,ccle_ZD-6474,"VEGFR, EGFR and RET inhibitor",,,-0.253,-0.253,,..-.,461,561,461.0
brd-k09344309,ctrp_BRD-K09344309,Not Clinically Relevant,,-0.254,,-0.254,,.-..,463,562,463.0
ver-155008,ctrp_VER-155008,Not Clinically Relevant,,-0.256,,-0.256,,.-..,464,563,464.0
brd-k48477130,ctrp_BRD-K48477130,Not Clinically Relevant,,-0.257,,-0.257,,.-..,465,564,465.0
brd-k55116708,ctrp_BRD-K55116708,Not Clinically Relevant,,-0.257,,-0.257,,.-..,466,565,466.0
pd-0325901,ccle_PD-0325901,Not Clinically Relevant,,,-0.26,-0.26,,..-.,468,566,468.0
fluorouracil,ctrp_fluorouracil,antimetabolite,,-0.261,,-0.261,,.-..,469,567,469.0
fumonisin b1,ctrp_fumonisin B1,Not Clinically Relevant,,-0.261,,-0.261,,.-..,470,568,470.0
elesclomol,gdsc_Elesclomol,Not Clinically Relevant,-0.262,,,-0.262,,-...,471,569,471.0
plx4720,ccle_PLX4720,Not Clinically Relevant,,,-0.263,-0.263,,..-.,472,570,472.0
17-aag,ccle_17-AAG,Not Clinically Relevant,,,-0.264,-0.264,,..-.,473,571,473.0
brd-a05715709,ctrp_BRD-A05715709,Not Clinically Relevant,,-0.265,,-0.265,,.-..,475,572,475.0
cid-5951923,ctrp_CID-5951923,Not Clinically Relevant,,-0.266,,-0.266,,.-..,476,573,476.0
tw 37,gdsc_TW 37,Not Clinically Relevant,-0.267,,,-0.267,,-...,478,574,478.0
brd-k64610608,ctrp_BRD-K64610608,Not Clinically Relevant,,-0.267,,-0.267,,.-..,479,575,479.0
npc-26,ctrp_NPC-26,Not Clinically Relevant,,-0.267,,-0.267,,.-..,480,576,480.0
pd-0332991,ccle_PD-0332991,CDK4/6 inhibitor,,,-0.267,-0.267,,..-.,481,577,481.0
way-362450,ctrp_WAY-362450,Not Clinically Relevant,,-0.268,,-0.268,,.-..,483,578,483.0
ng-25,gdsc_NG-25,Not Clinically Relevant,-0.26899999999999996,,,-0.269,,-...,484,579,484.0
austocystin d,ctrp_austocystin D,Not Clinically Relevant,,-0.26899999999999996,,-0.269,,.-..,485,580,485.0
epothilone b,gdsc_Epothilone B,Not Clinically Relevant,-0.26899999999999996,,,-0.269,,-...,486,581,486.0
at13387,ctrp_AT13387,Selective potent Hsp90 inhibitor,,-0.27,,-0.27,,.-..,487,582,487.0
cp466722,gdsc_CP466722,Not Clinically Relevant,-0.272,,,-0.272,,-...,488,583,488.0
brd-k27986637,ctrp_BRD-K27986637,Not Clinically Relevant,,-0.273,,-0.273,,.-..,489,584,489.0
nelarabine,ctrp_nelarabine,"purine nucleoside analog, which causes inhibition of DNA synthesis and cytotoxicity",,-0.275,,-0.275,,.-..,490,585,490.0
jq1,gdsc_JQ1,Not Clinically Relevant,-0.275,,,-0.275,,-...,491,586,491.0
bay-61-3606,gdsc_BAY-61-3606,Not Clinically Relevant,-0.276,,,-0.276,,-...,492,587,492.0
sb590885,gdsc_SB590885,Not Clinically Relevant,-0.276,,,-0.276,,-...,493,588,493.0
lestauritinib,gdsc_Lestauritinib,Not Clinically Relevant,-0.27699999999999997,,,-0.277,,-...,494,589,494.0
pluripotin,ctrp_pluripotin,Not Clinically Relevant,,-0.278,,-0.278,,.-..,495,590,495.0
dmog,gdsc_DMOG,Not Clinically Relevant,-0.27899999999999997,,,-0.279,,-...,496,591,496.0
tl-1-85,gdsc_TL-1-85,Not Clinically Relevant,-0.27899999999999997,,,-0.279,,-...,497,592,497.0
mi-1,ctrp_MI-1,Not Clinically Relevant,,-0.281,,-0.281,,.-..,498,593,498.0
aa-cocf3,ctrp_AA-COCF3,Not Clinically Relevant,,-0.284,,-0.284,,.-..,501,594,501.0
azd6244,ccle_AZD6244,MEK1 inhibitor,,,-0.28600000000000003,-0.286,,..-.,502,595,502.0
sj-172550,ctrp_SJ-172550,Not Clinically Relevant,,-0.28600000000000003,,-0.286,,.-..,503,596,503.0
ifosfamide,ctrp_ifosfamide,"alkylating agent, nitrogen mustard family, works by disrupting the duplication of DNA and the creation of RNA",,-0.28600000000000003,,-0.286,,.-..,504,597,504.0
col-3,ctrp_COL-3,matrix metalloproteinase (MMP) inhibitor,,-0.287,,-0.287,,.-..,506,598,506.0
omipalisib,gdsc_Omipalisib,Not Clinically Relevant,-0.287,,,-0.287,,-...,507,599,507.0
gw843682x,gdsc_GW843682X,Not Clinically Relevant,-0.289,,,-0.289,,-...,508,600,508.0
gdc-0879,ctrp_GDC-0879,Not Clinically Relevant,,-0.289,,-0.289,,.-..,509,601,509.0
thz-2-49,gdsc_THZ-2-49,Not Clinically Relevant,-0.29,,,-0.29,,-...,510,602,510.0
istradefylline,ctrp_istradefylline,"adenosine A2A receptor antagonist, useful in the treatment of Parkinson's disease",,-0.29100000000000004,,-0.291,,.-..,511,603,511.0
l-685458,ctrp_L-685458,Not Clinically Relevant,,-0.314,-0.273,-0.294,,.--.,514,604,514.0
at-7519,gdsc_AT-7519,Not Clinically Relevant,-0.295,,,-0.295,,-...,515,605,515.0
ml334 diastereomer,ctrp_ML334 diastereomer,Not Clinically Relevant,,-0.295,,-0.295,,.-..,516,606,516.0
sr8278,ctrp_SR8278,Not Clinically Relevant,,-0.297,,-0.297,,.-..,517,607,517.0
shikonin,gdsc_Shikonin,Not Clinically Relevant,-0.298,,,-0.298,,-...,518,608,518.0
gsk4112,ctrp_GSK4112,Not Clinically Relevant,,-0.298,,-0.298,,.-..,519,609,519.0
brd-k50799972,ctrp_BRD-K50799972,Not Clinically Relevant,,-0.298,,-0.298,,.-..,520,610,520.0
a-804598,ctrp_A-804598,Not Clinically Relevant,,-0.298,,-0.298,,.-..,521,611,521.0
i-bet-762,gdsc_I-BET-762,Not Clinically Relevant,-0.299,,,-0.299,,-...,522,612,522.0
gsk650394,gdsc_GSK650394,Not Clinically Relevant,-0.299,,,-0.299,,-...,523,613,523.0
vaf-347,ctrp_VAF-347,Not Clinically Relevant,,-0.301,,-0.301,,.-..,525,614,525.0
brd-k04800985,ctrp_BRD-K04800985,Not Clinically Relevant,,-0.301,,-0.301,,.-..,526,615,526.0
brd-k33199242,ctrp_BRD-K33199242,Not Clinically Relevant,,-0.301,,-0.301,,.-..,527,616,527.0
seliciclib,gdsc_Seliciclib,Not Clinically Relevant,-0.303,,,-0.303,,-...,528,617,528.0
bx796,gdsc_BX796,Not Clinically Relevant,-0.304,,,-0.304,,-...,529,618,529.0
bcl-lzh-4,ctrp_BCL-LZH-4,Not Clinically Relevant,,-0.304,,-0.304,,.-..,530,619,530.0
pd318088,ctrp_PD318088,Not Clinically Relevant,,-0.305,,-0.305,,.-..,531,620,531.0
myriocin,ctrp_myriocin,Not Clinically Relevant,,-0.306,,-0.306,,.-..,532,621,532.0
jq12,gdsc_JQ12,Not Clinically Relevant,-0.306,,,-0.306,,-...,533,622,533.0
ipr-456,ctrp_IPR-456,Not Clinically Relevant,,-0.306,,-0.306,,.-..,534,623,534.0
osu-03012,gdsc_OSU-03012,Not Clinically Relevant,-0.307,,,-0.307,,-...,535,624,535.0
pf-543,ctrp_PF-543,Not Clinically Relevant,,-0.311,,-0.311,,.-..,537,625,537.0
cbb-1007,ctrp_CBB-1007,Not Clinically Relevant,,-0.311,,-0.311,,.-..,538,626,538.0
yk-4-279,gdsc_YK-4-279,Not Clinically Relevant,-0.314,,,-0.314,,-...,540,627,540.0
thapsigargin,gdsc_Thapsigargin,Not Clinically Relevant,-0.316,,,-0.316,,-...,542,628,542.0
as605240,gdsc_AS605240,Not Clinically Relevant,-0.318,,,-0.318,,-...,543,629,543.0
kin001-244,gdsc_KIN001-244,Not Clinically Relevant,-0.319,,,-0.319,,-...,544,630,544.0
brd9647,ctrp_BRD9647,Not Clinically Relevant,,-0.322,,-0.322,,.-..,546,631,546.0
xmd8-92,gdsc_XMD8-92,Not Clinically Relevant,-0.322,,,-0.322,,-...,547,632,547.0
brd-k09587429,ctrp_BRD-K09587429,Not Clinically Relevant,,-0.322,,-0.322,,.-..,548,633,548.0
fedratinib,gdsc_Fedratinib,JAK2 inhibitor,-0.324,,,-0.324,,-...,549,634,549.0
brd-k41597374,ctrp_BRD-K41597374,Not Clinically Relevant,,-0.326,,-0.326,,.-..,551,635,551.0
cmk,gdsc_CMK,Not Clinically Relevant,-0.32799999999999996,,,-0.328,,-...,552,636,552.0
luminespib,gdsc_Luminespib,Not Clinically Relevant,-0.32899999999999996,,,-0.329,,-...,553,637,553.0
pfi-1,gdsc_PFI-1,Not Clinically Relevant,-0.331,,,-0.331,,-...,554,638,554.0
ibrutinib,ctrp_ibrutinib,BTK kinase inhibitor,,-0.33399999999999996,,-0.334,,.-..,556,639,556.0
pictilisib,gdsc_Pictilisib,"Pictilisib, potent inhibitor of PI3Kα/δ, with modest selectivity against p110β (11-fold) and p110γ",-0.33399999999999996,,,-0.334,,-...,557,640,557.0
isonicotinohydroxamic acid,ctrp_isonicotinohydroxamic acid,Not Clinically Relevant,,-0.335,,-0.335,,.-..,558,641,558.0
salubrinal,gdsc_Salubrinal,Not Clinically Relevant,-0.336,,,-0.336,,-...,561,642,561.0
pyrimethamine,gdsc_Pyrimethamine,Not Clinically Relevant,-0.33799999999999997,,,-0.338,,-...,563,643,563.0
ponatinib,gdsc_Ponatinib,Bcr-abl inhibitor,-0.34,,,-0.34,,-...,564,644,564.0
bleomycin (50 um),gdsc_Bleomycin (50 uM),Not Clinically Relevant,-0.342,,,-0.342,,-...,565,645,565.0
birinapant,ctrp_birinapant,"SMAC mimetic, mostly to cIAP1, less potent against XIAP.",,-0.342,,-0.342,,.-..,566,646,566.0
obatoclax mesylate,gdsc_Obatoclax Mesylate,Not Clinically Relevant,-0.34600000000000003,,,-0.346,,-...,567,647,567.0
embelin,gdsc_Embelin,Not Clinically Relevant,-0.34700000000000003,,,-0.347,,-...,568,648,568.0
dactolisib,gdsc_Dactolisib,PI3K/mTOR inhibitor,-0.34700000000000003,,,-0.347,,-...,569,649,569.0
ic-87114,ctrp_IC-87114,Not Clinically Relevant,,-0.348,,-0.348,,.-..,570,650,570.0
pd 153035,ctrp_PD 153035,Not Clinically Relevant,,-0.348,,-0.348,,.-..,571,651,571.0
cct-018159,gdsc_CCT-018159,Not Clinically Relevant,-0.35,,,-0.35,,-...,572,652,572.0
brd-k19103580,ctrp_BRD-K19103580,Not Clinically Relevant,,-0.353,,-0.353,,.-..,573,653,573.0
sgc0946,gdsc_SGC0946,Not Clinically Relevant,-0.355,,,-0.355,,-...,575,654,575.0
sb-431542,ctrp_SB-431542,Not Clinically Relevant,,-0.35600000000000004,,-0.356,,.-..,576,655,576.0
bleomycin,gdsc_Bleomycin,"Induces DNA strand breaks, inhibits incorporation of thymidine into DNA strands.",-0.35700000000000004,,,-0.357,,-...,577,656,577.0
trametinib,gdsc_Trametinib,MEK inhibitor (MEK1 and MEK2),-0.4,-0.314,,-0.357,,--..,578,657,578.0
tipifarnib,gdsc_Tipifarnib,Not Clinically Relevant,-0.36,,,-0.36,,-...,579,658,579.0
a-443654,gdsc_A-443654,Not Clinically Relevant,-0.36,,,-0.36,,-...,580,659,580.0
s-trityl-l-cysteine,gdsc_S-Trityl-L-cysteine,Not Clinically Relevant,-0.36,,,-0.36,,-...,581,660,581.0
ql-viii-58,gdsc_QL-VIII-58,Not Clinically Relevant,-0.361,,,-0.361,,-...,582,661,582.0
jnk-9l,gdsc_JNK-9L,Not Clinically Relevant,-0.361,,,-0.361,,-...,583,662,583.0
midostaurin,gdsc_Midostaurin,Not Clinically Relevant,-0.361,,,-0.361,,-...,584,663,584.0
brd-k52037352,ctrp_BRD-K52037352,Not Clinically Relevant,,-0.36200000000000004,,-0.362,,.-..,585,664,585.0
pd0325901,gdsc_PD0325901,Not Clinically Relevant,-0.363,,,-0.363,,-...,586,665,586.0
zibotentan,gdsc_Zibotentan,Not Clinically Relevant,-0.364,,,-0.364,,-...,587,666,587.0
pf-562271,gdsc_PF-562271,Not Clinically Relevant,-0.365,,,-0.365,,-...,588,667,588.0
wh-4-023,gdsc_WH-4-023,Not Clinically Relevant,-0.37,,,-0.37,,-...,589,668,589.0
zebularine,ctrp_zebularine,Not Clinically Relevant,,-0.371,,-0.371,,.-..,590,669,590.0
enzastaurin,gdsc_Enzastaurin,Not Clinically Relevant,-0.37200000000000005,,,-0.372,,-...,591,670,591.0
fh535,gdsc_FH535,Not Clinically Relevant,-0.373,,,-0.373,,-...,592,671,592.0
aica ribonucleotide,gdsc_AICA Ribonucleotide,Not Clinically Relevant,-0.373,,,-0.373,,-...,593,672,593.0
hg6-64-1,gdsc_HG6-64-1,Not Clinically Relevant,-0.374,,,-0.374,,-...,594,673,594.0
(5z)-7-oxozeaenol,gdsc_(5Z)-7-Oxozeaenol,Not Clinically Relevant,-0.375,,,-0.375,,-...,595,674,595.0
akt inhibitor viii,gdsc_AKT inhibitor VIII,Not Clinically Relevant,-0.376,,,-0.376,,-...,596,675,596.0
xmd11-85h,gdsc_XMD11-85h,Not Clinically Relevant,-0.37799999999999995,,,-0.378,,-...,597,676,597.0
tanespimycin,gdsc_Tanespimycin,HSP90 inhibitor,-0.499,-0.261,,-0.38,,--..,599,677,599.0
gsk269962a,gdsc_GSK269962A,Not Clinically Relevant,-0.381,,,-0.381,,-...,600,678,600.0
as601245,gdsc_AS601245,Not Clinically Relevant,-0.381,,,-0.381,,-...,601,679,601.0
tgx221,gdsc_TGX221,Not Clinically Relevant,-0.38299999999999995,,,-0.383,,-...,602,680,602.0
lfm-a13,gdsc_LFM-A13,Not Clinically Relevant,-0.385,,,-0.385,,-...,603,681,603.0
nvp-bhg712,gdsc_NVP-BHG712,Not Clinically Relevant,-0.385,,,-0.385,,-...,604,682,604.0
