drug_name,MED211
FASLG,0.5727
pyridine-2-aldoxime,0.5724
ARHGAP9,0.5724
econazole,0.5718
ARNTL,0.5717
DUSP4,0.5711999999999999
PLAT,0.5710000000000001
methandriol,0.5710000000000001
acetyl-geranyl-cysteine,0.5704
ABCC10,0.5704
Tachykinin antagonist,0.5699000000000001
MMP1,0.5698
ipratropium,0.5697
GSK-3-inhibitor-IX,0.5696
UTS2R,0.5692
PAF1,0.5692
F2RL1,0.5690999999999999
NAT1,0.5690999999999999
SA-792709,0.569
CD81,0.569
EZH1,0.569
BCL6B,0.5688
RRS1,0.5687
LHX9,0.5684
OTX2,0.5683
RAB31,0.5682
B4GALT4,0.5679
HIST1H2BK,0.5678
ELAVL1,0.5677
docetaxel,0.5676
EIF2C1,0.5676
ANXA3,0.5676
CHN1,0.5668
prednisolone,0.5667
ST-91,0.5666
enzastaurin,0.5665
alfacalcidol,0.5665
LY-2140023,0.5663
MEIS2,0.5661999999999999
FABP6,0.5661
FYN,0.5658
L-694247,0.5654
E2F6,0.5653
IDH1,0.5653
5'-guanidinonaltrindole,0.5650999999999999
hydrastine,0.565
IL12B,0.5649000000000001
CSNK2A2,0.5649000000000001
TRIM27,0.5649000000000001
RNF123,0.5643
ADAM10,0.5642
PTHLH,0.5640999999999999
LY-456236,0.5637
PSAT1,0.5635
LYPD3,0.5633
sunitinib,0.5633
GNA15,0.5632
HK1,0.5632
RASGRP4,0.5631
TXN,0.563
lupanine,0.5629
PLOD1,0.5627
BRD-K98297262,0.5626
ZBED1,0.5625
CD320,0.5624
capsazepine,0.5619
KIF9,0.5611
deracoxib,0.5611
RALGDS,0.5605
cucurbitacin-i,0.5605
CANX,0.5603
dimercaptosuccinic-acid,0.5598
UBAP2L,0.5597
vinblastine,0.5596
MAP2K1,0.5592
TARBP2,0.5589999999999999
HSBP1,0.5589
ZNF764,0.5588000000000001
MCM2,0.5588000000000001
TSKU,0.5584
HMGN3,0.5582
FCHO1,0.5579
ZNF611,0.5573
HG-5-113-01,0.5573
SERPINA1,0.5572
USP9X,0.5572
flunarizine,0.5571
ZNF558,0.557
PTPRF,0.5569
FTH1,0.5569
LSM5,0.5568
HSP90B1,0.5567
E2F8,0.5567
cimaterol,0.5559000000000001
ZGPAT,0.5558
OGDH,0.5556
ALDH3A1,0.5555
KTN1,0.5555
ATP5O,0.5554
LGALS8,0.5552
CCP110,0.5550999999999999
raltegravir,0.5547
warfarin,0.5546
hydrocortisone,0.5540999999999999
LPHN2,0.5540999999999999
TSC2,0.5538000000000001
erbstatin-analog,0.5537
ITSN1,0.5535
oxibendazole,0.5531
HLF,0.5529
UBE2E3,0.5528
tiabendazole,0.5527000000000001
UBTF,0.5525
piperlongumine,0.5521
6-aminochrysene,0.552
norethisterone,0.552
canertinib,0.552
S100A11,0.5516
RHEB,0.5513
ZNF610,0.5511
MLN-2238,0.551
HOXA6,0.551
CAMLG,0.5507
APEH,0.5504
DHH,0.5503
ATP6V1A,0.5501
GW-0742,0.55
GOT1,0.55
SC5DL,0.5490999999999999
PPIA,0.5490999999999999
fenoterol,0.5489999999999999
ABHD4,0.5489
FAM114A2,0.5489
anagrelide,0.5489
TOPBP1,0.5485
C2,0.5484
ELF1,0.5478000000000001
UBR7,0.5477000000000001
ETV1,0.5476
scoulerine,0.5475
LAMP2,0.5468999999999999
NPFFR2,0.5467
DHTKD1,0.5466
isocarboxazid,0.5464
CXADR,0.5462
SP110,0.5461
PGD,0.5461
phloretin,0.546
sildenafil,0.5455
brucine,0.5452
GDC-0879,0.5449
STXBP1,0.5447
XBP1,0.5447
IL2RB,0.5446
ISOX,0.5446
ST14,0.5438000000000001
PBX4,0.5434
VU-0413807-2,0.5432
NSA2,0.5427000000000001
acetyl-geranygeranyl-cysteine,0.5423
Rho associated kinase inhibitor,0.5422
KIF2C,0.5421
vinorelbine,0.5408
TMEM50A,0.5407
PKN1,0.5407
PTGFR,0.5405
P-1075,0.5403
meropenem,0.5401
IRS1,0.54
RO-15-4513,0.54
ipriflavone,0.5394
CRY1,0.5394
AKT2,0.5394
TNFSF15,0.539
NONO,0.5385
TIMM50,0.5382
IWR-1-ENDO,0.5381
TNPO3,0.5377000000000001
RAC3,0.5375
Cyclooxygenase inhibitor,0.5374
SLC3A2,0.5373
xanthohumol,0.5373
clofibrate,0.5372
SLC16A2,0.5371
CYP1A1,0.537
PPP2R5B,0.5367999999999999
nocodazole,0.5364
PA2G4,0.5364
BRP44,0.536
nelfinavir,0.536
RTN2,0.5359
ACACB,0.535
CP-724714,0.5349
triamcinolone,0.5345
F2RL1,0.5342
GOT2,0.534
triciribine,0.5329999999999999
LASP1,0.5328
MAD2L1BP,0.5327000000000001
CDK4,0.5325
iloperidone,0.5323
BUD13,0.5314
dapsone,0.5304
PRKAA1,0.5302
TRA2B,0.5302
entacapone,0.5301
PAK1,0.53
rifapentine,0.5299
Ribonucleotide reductase inhibitor,0.5299
MEF2C,0.5297
LIN28B,0.5297
SNX17,0.5296
DECR1,0.5296
FOXN3,0.5295000000000001
HSD17B8,0.5295000000000001
PURA,0.5293
ZNF175,0.5292
MAGED1,0.5291
NRP1,0.5291
HLA-DRB5,0.5283
PLCG1,0.5278
erythromycin,0.5276
CLK4,0.5268999999999999
POFUT1,0.5267000000000001
bosentan,0.5265
IL15,0.5264
PUM2,0.5257999999999999
TNFSF13,0.5254
FZD3,0.5254
SRD5A1,0.5254
NUDT9,0.5254
EXOSC8,0.5251
CRYAA,0.525
RDH14,0.525
PSMB10,0.5244
CLPB,0.5242
escitalopram,0.524
caffeic-acid,0.5227
BRD-K70751730,0.5221
PRKCE,0.5219
SPECC1L,0.5218
BAMBI,0.5218
naphazoline,0.5218
ergometrine,0.5217
PPP2R3C,0.5214
NEK9,0.5207
AXIN2,0.5207
RPS6KA5,0.5201
FGFR1,0.5201
TCTN1,0.52
meprylcaine,0.5199
LPXN,0.5199
GR-79236,0.5196000000000001
3-methyl-GABA,0.5193
CAV1,0.5192
FURIN,0.5192
POLR3D,0.5192
GLUD2,0.5191
afatinib,0.519
SNAI3,0.5189
Bromodomain Inhibitor,0.5189
ALDH3A2,0.5188
POLA1,0.5182
S100P,0.5181
D-64406,0.517
CDK7,0.5169
PLK4,0.5168
PCGF2,0.5165
ZNF488,0.5165
HMGCL,0.5164
SERPINB2,0.5164
tramadol,0.5158
E2F3,0.5153
NSC-94258,0.5152
Akt Signaling GOF,0.515
HADHB,0.5146000000000001
RPS27A,0.5144
CGP-55845,0.5143
GNPDA1,0.5141
FBP1,0.5139
SB-239063,0.5135000000000001
ramipril,0.5135000000000001
zoxazolamine,0.5132
EIF4G1,0.513
PRKAG3,0.5127
isradipine,0.5126
FADS2,0.5126
HEAT,0.5125
COPS7A,0.5125
PSMB5,0.5124
BRL-54443,0.5122
BHMT,0.512
CUL2,0.512
chloroquine,0.5118
AFP,0.5115999999999999
XPR1,0.5115
ganglioside,0.5114
tropicamide,0.5114
SIRT2,0.5112
SOCS1,0.511
ATP5C1,0.5109
PIGK,0.5108
diphemanil,0.5107
TLR5,0.5102
FKBP14,0.5099
CXCR7,0.5097
loratadine,0.5096
EIF4E3,0.5096
POLR1E,0.5095000000000001
ESD,0.5092
MCCC1,0.5091
KB-R7943,0.509
NKL subclass homeoboxes and pseudogenes LOF,0.5088
STAT4,0.5085000000000001
BRL-15572,0.5078
UBE2E3,0.5074000000000001
vardenafil,0.5073
BU-239,0.5072
PHKG2,0.5071
ZBTB20,0.5065
EHNA,0.506
SCH-79797,0.5055
nicardipine,0.5051
POLRMT,0.505
COPB2,0.5049
EBP,0.5045000000000001
NAA50,0.5039
icariin,0.5038
Sigma receptor antagonist,0.5035000000000001
ATP6V1F,0.5035000000000001
RRP12,0.5033
DNA synthesis inhibitor,0.5033
W-12,0.5029
nimesulide,0.5027
medroxyprogesterone,0.5025
MPHOSPH9,0.5025
ALDH2,0.5024000000000001
DHX8,0.5024000000000001
isotretinoin,0.5024000000000001
mefenamic-acid,0.5018
RNF14,0.5018
PAICS,0.5017
ALK,0.5015999999999999
GPR114,0.5015999999999999
HTATIP2,0.5015
GALC,0.5013000000000001
Progesterone receptor agonist,0.5008
CBX7,0.5006
boldine,0.5005
SCN9A,0.5002
GPR111,0.5001
ACSL4,0.4991
alpha-estradiol,0.499
MRGPRX3,0.4988
STK33,0.4988
SHC1,0.4987
NPEPPS,0.4987
indoprofen,0.4984
ARAF,0.49810000000000004
SLC12A2,0.498
QX-314,0.4979
verrucarin-a,0.4979
BIBU-1361,0.4979
SANT-1,0.4963
IGBP1,0.496
MAN1A1,0.49579999999999996
cefotiam,0.49560000000000004
PPP2CA,0.4954
niguldipine,0.4954
PD-98059,0.4954
MDM4,0.4953
UGT2B28,0.49520000000000003
SLC52A2,0.4951
carbacyclin,0.495
TFDP2,0.4949
CAT,0.49450000000000005
IRF7,0.4939
CDC25A,0.4939
CACNA1D,0.49369999999999997
SRSF2,0.49329999999999996
OMDM-2,0.4929
oligomycin-a,0.4926
NSFL1C,0.4925
KDM3A,0.4924
SATB2,0.49229999999999996
XRCC4,0.49200000000000005
SLC22A18,0.4911
CAY-10585,0.4911
BRCA1,0.4907
HOMER2,0.4905
HSD17B7,0.4904
ICAM1,0.4904
MAPKAP1,0.4903
exemestane,0.48969999999999997
STAP2,0.48950000000000005
PRKAG1,0.4894
ZNF546,0.4892
BZW2,0.489
IL1R2,0.4888
ATP5H,0.4888
TNFRSF6B,0.48869999999999997
DUSP1,0.4886
budesonide,0.4886
IFNGR1,0.4882
genistein,0.4879
P2RY12,0.4878
TTK,0.4878
Sterol demethylase inhibitor,0.48710000000000003
ACVR1,0.4869
PRKCZ,0.4867
BNIP1,0.4866
CLEC16A,0.4864
pepstatin,0.4863
BNIP2,0.4863
androstenol,0.486
LEF1,0.485
LPAR5,0.48450000000000004
SATB2,0.4844
PD-169316,0.4843
estradiol-benzoate,0.484
anpirtoline,0.4832
PLCB1,0.48310000000000003
ESD,0.48310000000000003
GCH1,0.4829
CCNG2,0.48210000000000003
clobenpropit,0.48200000000000004
LGMN,0.48200000000000004
procyclidine,0.48200000000000004
azasetron,0.4816
reboxetine,0.4815
NFIB,0.48109999999999997
FOXJ3,0.48100000000000004
CAND2,0.48090000000000005
buspirone,0.48090000000000005
ELL3,0.4807
SLC35B1,0.4804
WDTC1,0.4804
CAPNS2,0.4804
C12ORF51,0.4803
MSRA,0.4803
V type ATPases LOF,0.4803
SR-59230A,0.4803
BRD-K45031696,0.4803
bosutinib,0.48
medroxyprogesterone,0.4799
APOC3,0.4792
PRLHR,0.479
NPI-2358,0.4788
CALU,0.4788
OXTR,0.47869999999999996
BNIP3L,0.47850000000000004
moexipril,0.4782
dydrogesterone,0.478
PHB2,0.47759999999999997
BRD-K35133769,0.4775
PPP2R3A,0.47740000000000005
ERLIN1,0.47729999999999995
ZNF488,0.4768
EPOR,0.47659999999999997
triclabendazole,0.4765
BCL2L1,0.47609999999999997
ACADSB,0.47609999999999997
ivachtin,0.4757
dienestrol,0.4755
TFPI,0.4754
NTRK3,0.4754
carbenoxolone,0.4753
AR,0.4752
olaparib,0.47509999999999997
IRAK2,0.47479999999999994
GSR,0.4746
HOXA9,0.4742
Sodium channel blocker,0.47340000000000004
RAE1,0.47240000000000004
DECR1,0.4718
ETNK1,0.47130000000000005
CREG1,0.47100000000000003
RPS6KL1,0.47090000000000004
KIAA1009,0.4708
SOD1,0.4705
CCND1,0.4705
PCGF2,0.4703
NMT1,0.4703
NMNAT2,0.4702
RPL7,0.4702
AKAP8,0.47009999999999996
zalcitabine,0.4698
NKIRAS2,0.4698
RPS6KA3,0.4697
EGFR inhibitor,0.4692
GPR114,0.4692
ZFP3,0.4692
GTF2E2,0.4689
methimazole,0.4686
TUBA1A,0.4682
DHPS,0.4682
DHX16,0.4675
PP-2,0.4673
PITPNA,0.4672
LPAR6,0.4672
arvanil,0.4668
benzthiazide,0.4661
ZNF517,0.4661
ITGB4,0.466
CGS-20625,0.46590000000000004
bucladesine,0.46549999999999997
RPS6KB1,0.46549999999999997
MAP3K5,0.4654
SENP5,0.46490000000000004
benzanthrone,0.4648
bisoprolol,0.4646
rhodomyrtoxin-b,0.4642
P2RY8,0.46399999999999997
GRHL3,0.46399999999999997
CTH,0.4639
GPR172A,0.4637
LYZ,0.4633
sibutramine,0.4632
SR-95639A,0.4631
SRSF8,0.46299999999999997
pancuronium,0.4629
hyperforin,0.46270000000000006
KCTD2,0.4625
tretinoin,0.4622
ENMD-2076,0.4618
BI-2536,0.46149999999999997
RARRES1,0.46140000000000003
SHC4,0.46130000000000004
MLLT10,0.4611
Thymidylate synthase inhibitor,0.46049999999999996
mirin,0.4603
flurofamide,0.4603
GR-144053,0.45990000000000003
EPHX2,0.45990000000000003
TADA3,0.4593
physostigmine,0.4593
AM-281,0.45899999999999996
FOXR1,0.4587
toltrazuril,0.4587
OSGEP,0.4585
TIMM50,0.45840000000000003
PJA2,0.45799999999999996
XPC,0.4579
veratridine,0.45740000000000003
MNITMT,0.4571
RS-16566,0.45659999999999995
HDAC inhibitor,0.45659999999999995
SCRN1,0.45659999999999995
CBLB,0.45649999999999996
NTNCB,0.4561
TRIM32,0.4557
KITLG,0.45549999999999996
ipratropium,0.4551
"1,2-dichlorobenzene",0.4548
zidovudine,0.4545
TFPI,0.45439999999999997
fluorometholone,0.45439999999999997
ULK2,0.4542
guaifenesin,0.4539
IL1RAP,0.45380000000000004
ozagrel,0.4535
penicillic-acid,0.4535
topiramate,0.4534
PYGL,0.45299999999999996
ZNF169,0.45270000000000005
kitasamycin,0.4526
tyrphostin-AG-555,0.4524
mefloquine,0.4523
HTATSF1,0.452
RIOK2,0.4518
PSEN1,0.4514
XAV-939,0.451
FASTKD5,0.4508
SLC25A20,0.4507
FUS,0.45039999999999997
MCM2,0.4501
STMN1,0.4498
LRPAP1,0.4497
MRS-1220,0.4493
BCR,0.4493
S100A1,0.4493
PSME2,0.4493
FTSJ1,0.44920000000000004
capecitabine,0.449
tetrahydrobiopterin,0.4489
LEPRE1,0.4486
CNNM2,0.4484
ibudilast,0.4483
SMG7,0.4483
PCCB,0.44799999999999995
UBA52,0.44789999999999996
CRCP,0.44780000000000003
BRD-K52640952,0.4475
amodiaquine,0.4473
PBXIP1,0.4472
NAT1,0.44689999999999996
ABHD6,0.44689999999999996
ZNF180,0.4468
CXCR4,0.4468
MYLK2,0.44670000000000004
TXNL4B,0.44670000000000004
zuclopenthixol,0.4465
VCAN,0.4462
PRKCB,0.446
HCAR1,0.446
DKC1,0.44549999999999995
NID1,0.44520000000000004
TTK,0.4451
BRD-K54331210,0.4447
NCL,0.4446
FFAR1,0.44439999999999996
CHKB,0.44439999999999996
PRSS23,0.4439
RNF20,0.4439
PLSCR1,0.4435
FIT,0.4435
BHMT2,0.44329999999999997
AP2M1,0.4432
RUVBL2,0.4432
SULT1A3,0.44310000000000005
ZRSR2,0.4428
MCHR2,0.4428
RDH11,0.4428
RDX,0.44270000000000004
RAP1GDS1,0.4422
taxifolin,0.44179999999999997
CAPN1,0.4415
mitotane,0.4412
NAE1,0.4409
GPR137,0.44049999999999995
STX4,0.4403
GPR113,0.44020000000000004
POLG,0.44
HIST1H2AC,0.4399
RXFP1,0.4399
BNIPL,0.4396
RAB11A,0.4396
SNRPA,0.43939999999999996
PCDHA10,0.4393
IARS,0.4391
TMED7,0.4388
clocortolone,0.4387
NR5A2,0.4387
XRCC6,0.4378
umbelliferone,0.43770000000000003
OPN5,0.4376
SNAI3,0.4375
SEPX1,0.4368
SRY LOF,0.4363
NFKB2,0.4363
cyclosporin-a,0.4361
RHOD,0.436
PLOD3,0.4357
TBX20,0.4354
VUF-5681,0.43520000000000003
phenacetin,0.4351
VAPA,0.4347
lysergol,0.43450000000000005
Topoisomerase inhibitor,0.43450000000000005
FN1,0.4343
PGM1,0.4341
MDH2,0.4341
dicycloverine,0.4339
HSP inhibitor,0.4339
GIPC1,0.4338
DHRS2,0.4338
ZNF597,0.4336
PSMB8,0.4335
BRD-A41630653,0.4334
TNFSF10,0.433
BUB1,0.4329
IRF1,0.43270000000000003
HAX1,0.4326
MAT2B,0.4325
SLC2A1,0.4322
MKNK1,0.4315
IL1B,0.4315
CD99,0.4313
CDH1,0.43119999999999997
SLC30A8,0.43090000000000006
PI4K2B,0.43090000000000006
NUDT14,0.43079999999999996
chlortetracycline,0.43079999999999996
PLA2G2C,0.4307
WDTC1,0.4307
IL6R,0.4307
BRD-K32656671,0.4302
W-13,0.43
CEP55,0.4293
MMP14,0.4292
PIAS4,0.4288
RS-79948,0.4285
ODQ,0.4285
RBBP7,0.4282
PLS1,0.42810000000000004
TPI1,0.42729999999999996
NGRN,0.4268
iopanoic-acid,0.4268
CDKN2A,0.4264
tremorine,0.4263
RHOA,0.42619999999999997
methylnorlichexanthone,0.4261
aminopurvalanol-a,0.426
EGR3,0.426
GUSB,0.42560000000000003
mecillinam,0.4251
BML-190,0.4251
AKR1B1,0.42469999999999997
HMGCR,0.4243
APOA2,0.4239
CCCP,0.42369999999999997
RAF1,0.4235
SLC27A3,0.4235
latrepirdine,0.42340000000000005
PTPN12,0.4229
HSPB1,0.4225
STRADB,0.4224
GPR156,0.4217
avrainvillamide-analog-4,0.42119999999999996
tranilast,0.42119999999999996
GNAZ,0.4211
HSF1,0.42100000000000004
RAB21,0.42100000000000004
PKC activator,0.42060000000000003
GPER,0.42060000000000003
SUZ12,0.4202
bisphenol-a,0.4199
chlorpromazine,0.41969999999999996
CDKL4,0.41960000000000003
HTRA1,0.4194
AIFM1,0.4188
VPS28,0.41859999999999997
DPPE,0.41850000000000004
THAP11,0.4183
HLA-DRB1,0.4181
KLF11,0.4179
ZBTB26,0.4178
PK-11195,0.4177
ilomastat,0.41759999999999997
RRAGA,0.4174
ornidazole,0.4174
DYRK2,0.4172
UXT,0.4171
VU-0400071-3,0.4167
LRPPRC,0.41659999999999997
BTG1,0.4158
ZBTB46,0.4158
HLA-DMA,0.4157
arachidonyl-trifluoro-methane,0.4156
spironolactone,0.4153
AFG3L2,0.41509999999999997
SU-4312,0.41490000000000005
ZNF521,0.41450000000000004
ITGA3,0.4142
HMOX2,0.41369999999999996
NASP,0.41340000000000005
hispidin,0.41340000000000005
TNFRSF11A,0.4133
Y-134,0.4125
ITPR3,0.41240000000000004
ZNF629,0.41200000000000003
BIRC2,0.4118
NDUFB8,0.41159999999999997
RO-10-5824,0.4115
ATG16L1,0.41119999999999995
ECHS1,0.4111
ketoprofen,0.4108
TNFRSF1A,0.4106
alpha-linolenic-acid,0.4104
MAST4,0.41009999999999996
alosetron,0.41
PNKP,0.40979999999999994
rufloxacin,0.4097
GAMT,0.4096
ABCB5,0.4094
TAF12,0.4092
ROCK1,0.4092
GFOD2,0.409
ADK,0.40880000000000005
CCT7,0.40880000000000005
KLF2,0.4079
TLR8,0.4078
PPFIBP2,0.4075
CSK,0.40619999999999995
DNAJA3,0.40590000000000004
streptozotocin,0.4053
ascorbyl-palmitate,0.4052
emetine,0.4052
SIK3,0.4047
aminomethyltransferase,0.4046
AKT3,0.4046
AP2A1,0.4046
PAK4,0.4043
MFSD10,0.4043
triptolide,0.4042
PRPF4B,0.40380000000000005
primidone,0.40340000000000004
withaferin-a,0.40299999999999997
PRCC,0.4028
carbofuran,0.4022
HOXC4,0.4019
zamifenacin,0.40149999999999997
CASP2,0.40149999999999997
PNP,0.40130000000000005
JUNB,0.4012
GR-206,0.4012
CTGF,0.401
tubocurarine,0.40090000000000003
LAMA3,0.40090000000000003
PAFAH1B3,0.40020000000000006
EZH2,0.40020000000000006
HAGH,0.40009999999999996
PPAP2B,0.3995
GPR179,0.3993
etomoxir,0.3993
ZKSCAN2,0.39899999999999997
indinavir,0.39890000000000003
RAF inhibitor,0.3987
valaciclovir,0.3982
GPR150,0.3982
DUSP22,0.39799999999999996
COASY,0.39799999999999996
PD-168077,0.39770000000000005
PRKX,0.39740000000000003
DAXX,0.3971
GCK,0.3967
SSX3,0.39659999999999995
VER-155008,0.39659999999999995
ecopipam,0.39649999999999996
SV2A,0.39630000000000004
ADCY5,0.3957
ZNF653,0.39549999999999996
RPS6KA3,0.39549999999999996
TNFSF13,0.39520000000000005
Histone deacetylases LOF,0.39520000000000005
MSL3,0.3951
LARS2,0.395
CDK2,0.39490000000000003
FTase-inhibitor-B581,0.3948
XRCC6,0.3946
STAT5A,0.3943
BRD3,0.3935
ZNF678,0.3932
APOO,0.39280000000000004
EAPP,0.39270000000000005
BML-257,0.3924
icosapent,0.3923
BAMBI,0.3922
PHF17,0.3921
liquiritigenin,0.3917
TPI1,0.39149999999999996
NPM1,0.39149999999999996
isoxsuprine,0.3907
KCNQ1,0.39020000000000005
didanosine,0.3897
PIGA,0.3896
CHMP6,0.3895
HMG20B,0.38939999999999997
levonorgestrel,0.389
PTPN12,0.3889
RANBP9,0.3887
CEACAM1,0.3885
CGP-52432,0.3884
lacidipine,0.3882
GNAQ,0.3881
KAZALD1,0.38789999999999997
ZW10,0.38770000000000004
ZNF490,0.38770000000000004
WNT9B,0.3874
MAF,0.3873
RAMP1,0.3873
goserelin,0.3871
palmitoylethanolamide,0.3871
PRKAB1,0.387
ARL4C,0.387
atenolol,0.38670000000000004
NUP88,0.38670000000000004
malonoben,0.38659999999999994
EIF5A,0.38630000000000003
ADCY3,0.38630000000000003
ZNF576,0.3862
ranitidine,0.3858
BUB1B,0.38530000000000003
HMGB2,0.385
GCLM,0.3848
RO-19-4605,0.38439999999999996
AKT1,0.38420000000000004
IFI16,0.3839
MECP2,0.38380000000000003
noscapine,0.3837
UBE2D1,0.3836
oxybutynin,0.3834
ZNF572,0.3831
CRABP1,0.3831
NAIP,0.38270000000000004
CD81,0.38270000000000004
CCRL2,0.3826
ORMDL3,0.3824
DTX3L,0.38189999999999996
HO-013,0.3815
TTR,0.3809
pirfenidone,0.38079999999999997
CMPD-1,0.38079999999999997
oxybuprocaine,0.38060000000000005
MLN-4924,0.38060000000000005
zosuquidar,0.38049999999999995
AARS,0.38049999999999995
BUD13,0.3804
TPD52L3,0.38
FGFR1OP,0.38
ZNF454,0.3799
CARD9,0.3797
IFNGR2,0.3796
ATMIN,0.37939999999999996
SMC1A,0.3786
BH3I-1,0.37829999999999997
MARS,0.37770000000000004
GNA13,0.3774
phenoxybenzamine,0.37729999999999997
FERD3L,0.3772
ARHGEF12,0.37689999999999996
L-655708,0.3768
APOM,0.37670000000000003
RPL22,0.3763
radicicol,0.3761
PCNA,0.37579999999999997
ALDH1A1,0.3757
cilomilast,0.3753
stavudine,0.37520000000000003
CORO1A,0.37520000000000003
solifenacin,0.3746
APOA5,0.37439999999999996
BRD-K91691979,0.37420000000000003
TAF13,0.3741
isorotenone,0.3741
ozagrel,0.3735
GGT1,0.3734
PSMD5,0.37329999999999997
nifedipine,0.373
cytarabine,0.3722
TCEAL4,0.37189999999999995
TRIP10,0.3718
RS-45041-190,0.37170000000000003
phentolamine,0.3712
desloratadine,0.3712
SB-206553,0.3712
BCAT2,0.3709
CXCL1,0.37060000000000004
UBAP1,0.3705
BCL2-inhibitor,0.3703
ACAD8,0.3703
NPSR1,0.37
PSMD3,0.3696
PDHX,0.36939999999999995
IMPDH2,0.3691
candesartan,0.36869999999999997
CASP6,0.3678
"tropanyl-3,5-dimethylbenzoate",0.3677
CFB,0.3675
NOTCH2NL,0.3671
ITGAE,0.36700000000000005
GPR141,0.36700000000000005
SLC2A6,0.3668
B3GNT1,0.3664
ILF2,0.3664
PAQR8,0.36579999999999996
doxorubicin,0.3654
PNP,0.3653
SYPL1,0.3652
ANKRD10,0.3649
topotecan,0.36479999999999996
safinamide,0.36479999999999996
CACNA1C,0.36469999999999997
MRS-1754,0.36460000000000004
NPY1R,0.3644
olmesartan,0.364
HPGD,0.3638
acepromazine,0.3636
ZNF219,0.3626
warfarin,0.3625
oleylethanolamide,0.3625
kynuramine,0.3618
TGM2,0.3617
mevastatin,0.3617
EXT1,0.3615
GPR123,0.3615
PSMB9,0.3614
MSH6,0.3613
Baculoviral IAP repeat domain containing LOF,0.36090000000000005
RBM6,0.36090000000000005
darinaparsin,0.3607
RAP1GAP,0.36060000000000003
RHO-kinase-inhibitor-III[rockout],0.36060000000000003
ZNF554,0.3602
RSPH1,0.3601
RNF166,0.36
SPRY4,0.35979999999999995
SHH,0.35969999999999996
HMBOX1,0.35960000000000003
quinine,0.35950000000000004
KIAA0753,0.3593
parthenolide,0.3586
HMGCS2,0.35850000000000004
SRC inhibitor,0.35850000000000004
PPP1R8,0.358
diazoxide,0.358
PSMG1,0.3579
CAMSAP2,0.3576
meptazinol,0.3564
racephedrine,0.35600000000000004
PRDX2,0.35600000000000004
KCNK2,0.35600000000000004
CDH11,0.3558
CD97,0.3557
GPSM1,0.3556
PNN,0.3554
IRF5,0.35509999999999997
CLASRP,0.3547
ZNF677,0.3544
eplerenone,0.3544
ANPEP,0.3543
tenovins,0.354
GNB1L,0.35340000000000005
RCCD1,0.3532
BRD-K64314806,0.353
RBM15,0.3529
LIG3,0.3522
HPN,0.35200000000000004
UNG,0.3517
BRD-K65285700,0.3517
IP6K1,0.3514
TGFBR1,0.3513
PCDH15,0.35119999999999996
Imidazoline ligand,0.35109999999999997
PAK2,0.35109999999999997
cinacalcet,0.35100000000000003
aniracetam,0.3508
FGA,0.3508
delcorine,0.3507
GPX7,0.3507
PLOD3,0.3506
RPS15A,0.3503
INPPL1,0.3496
SLC22A5,0.3494
CNPY3,0.3492
prednicarbate,0.34909999999999997
r(-)-propylnorapomorphine,0.3488
PRKAR1B,0.3488
DARS,0.34869999999999995
TBL3,0.3486
NRBP1,0.34850000000000003
ASPH,0.3479
HERPUD1,0.3478
sorafenib,0.3475
SUPV3L1,0.34740000000000004
PTK2B,0.34619999999999995
BCL inhibitor,0.3461
ryanodine,0.3461
ALG5,0.3453
ADCY3,0.3448
MXI1,0.3448
DTX1,0.3448
YKT6,0.34450000000000003
PPIA,0.3444
amisulpride,0.3442
WNT1,0.3442
pravastatin,0.34409999999999996
EPHX1,0.344
NDUFA9,0.3439
PRKAG1,0.34380000000000005
FADS3,0.3436
PDIA4,0.3435
calcitriol,0.3433
SLC22A23,0.3433
RASSF5,0.3432
CD2BP2,0.3429
BRD-A54632525,0.3427
GNB2,0.34259999999999996
LBR,0.34259999999999996
ATG4B,0.34240000000000004
bithionol,0.3423
COL13A1,0.3422
tolazamide,0.342
saclofen,0.3419
lovastatin,0.34149999999999997
RNH1,0.34130000000000005
PXK,0.34130000000000005
PEX11A,0.34119999999999995
loreclezole,0.34090000000000004
LHX8,0.3408
edaravone,0.34049999999999997
RPA2,0.34
TAB3,0.3393
ZNF486,0.3392
ID4,0.33899999999999997
SU-1498,0.33840000000000003
PSMB1,0.3383
budesonide,0.337
cycloheximide,0.3369
quetiapine,0.3368
HLA-DMB,0.3368
triamcinolone,0.3368
IL1R2,0.3367
15-delta-prostaglandin-j2,0.3367
desmethylclozapine,0.3362
RND3,0.3361
naringin,0.33590000000000003
UTP14A,0.3356
TIMP2,0.33549999999999996
flutamide,0.3354
RPN2,0.3348
NMNAT2,0.3347
CNOT4,0.3344
hesperidin,0.3336
MRPS16,0.3331
ABCC1,0.3326
acarbose,0.3326
IFIT5,0.3325
UGT1A6,0.33240000000000003
C2 domain containing protein kinases LOF,0.332
CREB3L1,0.3317
WT1,0.3317
TMEM154,0.3317
GR-89696,0.3312
NGFR,0.3309
torasemide,0.3306
UFM1,0.33039999999999997
ENO1,0.33030000000000004
GPR4,0.33030000000000004
LDHB,0.33020000000000005
HOXA9,0.3296
DMD,0.3295
roscovitine,0.3292
immethridine,0.32909999999999995
LAMTOR3,0.32899999999999996
ADO,0.32880000000000004
PHTF2,0.3286
dephostatin,0.3281
ouabain,0.32799999999999996
KIT,0.3274
