,moa,GDSC,CTRP,CCLE,drug,score,evidence
pd0325901,Not Clinically Relevant,-0.34299999999999997,,,gdsc_PD0325901,-0.343,-..
bleomycin (50 um),Not Clinically Relevant,-0.34299999999999997,,,gdsc_Bleomycin (50 uM),-0.343,-..
ponatinib,Bcr-abl inhibitor,-0.348,,,gdsc_Ponatinib,-0.348,-..
salubrinal,Not Clinically Relevant,-0.348,,,gdsc_Salubrinal,-0.348,-..
bortezomib,proteasome inhibitor (Velcade),-0.434,-0.261,,gdsc_Bortezomib,-0.348,--.
cbb-1007,Not Clinically Relevant,,-0.349,,ctrp_CBB-1007,-0.349,.-.
ql-viii-58,Not Clinically Relevant,-0.35,,,gdsc_QL-VIII-58,-0.35,-..
masitinib,"tyrosine-kinase inhibitor used in the treatment of mast cell tumors in animals, specifically dogs",-0.436,-0.264,,gdsc_Masitinib,-0.35,--.
ym201636,Not Clinically Relevant,-0.35100000000000003,,,gdsc_YM201636,-0.351,-..
etomoxir,"agonist of PPARα, inhibitor of carnitine palmitoyltransferase-1 (CPT-1)",,-0.35100000000000003,,ctrp_etomoxir,-0.351,.-.
wh-4-023,Not Clinically Relevant,-0.35100000000000003,,,gdsc_WH-4-023,-0.351,-..
brd9647,Not Clinically Relevant,,-0.35200000000000004,,ctrp_BRD9647,-0.352,.-.
obatoclax mesylate,Not Clinically Relevant,-0.35200000000000004,,,gdsc_Obatoclax Mesylate,-0.352,-..
brd-k52037352,Not Clinically Relevant,,-0.353,,ctrp_BRD-K52037352,-0.353,.-.
s-trityl-l-cysteine,Not Clinically Relevant,-0.353,,,gdsc_S-Trityl-L-cysteine,-0.353,-..
ic-87114,Not Clinically Relevant,,-0.353,,ctrp_IC-87114,-0.353,.-.
tl-1-85,Not Clinically Relevant,-0.354,,,gdsc_TL-1-85,-0.354,-..
tanespimycin,HSP90 inhibitor,-0.433,-0.278,,gdsc_Tanespimycin,-0.356,--.
hg6-64-1,Not Clinically Relevant,-0.35700000000000004,,,gdsc_HG6-64-1,-0.357,-..
dasatinib,"BCR-Abl, Src, c-Kit inhibitor",-0.40399999999999997,-0.312,,gdsc_Dasatinib,-0.358,--.
bms-509744,Not Clinically Relevant,-0.358,,,gdsc_BMS-509744,-0.358,-..
sb-431542,Not Clinically Relevant,,-0.358,,ctrp_SB-431542,-0.358,.-.
xmd11-85h,Not Clinically Relevant,-0.358,,,gdsc_XMD11-85h,-0.358,-..
ng-25,Not Clinically Relevant,-0.358,,,gdsc_NG-25,-0.358,-..
abiraterone,steroidal CYP17A1 inhibitor and androgen synthesis inhibitor ,,-0.359,,ctrp_abiraterone,-0.359,.-.
lfm-a13,Not Clinically Relevant,-0.359,,,gdsc_LFM-A13,-0.359,-..
fh535,Not Clinically Relevant,-0.361,,,gdsc_FH535,-0.361,-..
isonicotinohydroxamic acid,Not Clinically Relevant,,-0.36200000000000004,,ctrp_isonicotinohydroxamic acid,-0.362,.-.
brd-k33199242,Not Clinically Relevant,,-0.363,,ctrp_BRD-K33199242,-0.363,.-.
enzastaurin,Not Clinically Relevant,-0.37,,,gdsc_Enzastaurin,-0.37,-..
eht-1864,Not Clinically Relevant,-0.371,,,gdsc_EHT-1864,-0.371,-..
akt inhibitor viii,Not Clinically Relevant,-0.37200000000000005,,,gdsc_AKT inhibitor VIII,-0.372,-..
aica ribonucleotide,Not Clinically Relevant,-0.375,,,gdsc_AICA Ribonucleotide,-0.375,-..
sb-505124,Not Clinically Relevant,-0.37799999999999995,,,gdsc_SB-505124,-0.378,-..
i-bet-762,Not Clinically Relevant,-0.379,,,gdsc_I-BET-762,-0.379,-..
at-7519,Not Clinically Relevant,-0.381,,,gdsc_AT-7519,-0.381,-..
refametinib,Not Clinically Relevant,-0.382,,,gdsc_Refametinib,-0.382,-..
kin001-266,Not Clinically Relevant,-0.38299999999999995,,,gdsc_KIN001-266,-0.383,-..
sl0101,Not Clinically Relevant,-0.386,,,gdsc_SL0101,-0.386,-..
pf-4708671,Not Clinically Relevant,-0.387,,,gdsc_PF-4708671,-0.387,-..
gsk1904529a,Not Clinically Relevant,-0.39399999999999996,,,gdsc_GSK1904529A,-0.394,-..
fti-277,Not Clinically Relevant,-0.396,,,gdsc_FTI-277,-0.396,-..
selumetinib,MEK1 inhibitor,-0.534,-0.258,,gdsc_Selumetinib,-0.396,--.
brd-k49290616,Not Clinically Relevant,,-0.39799999999999996,,ctrp_BRD-K49290616,-0.398,.-.
a-770041,Not Clinically Relevant,-0.39899999999999997,,,gdsc_A-770041,-0.399,-..
ci-1040,Not Clinically Relevant,-0.4,,,gdsc_CI-1040,-0.4,-..
xmd8-85,Not Clinically Relevant,-0.401,,,gdsc_XMD8-85,-0.401,-..
panobinostat,HDAC inhibitor,,,-0.402,ccle_Panobinostat,-0.402,..-
zebularine,Not Clinically Relevant,,-0.40299999999999997,,ctrp_zebularine,-0.403,.-.
tivozanib,VEGFR inhibitor,-0.493,-0.32,,gdsc_Tivozanib,-0.406,--.
kin001-270,Not Clinically Relevant,-0.40700000000000003,,,gdsc_KIN001-270,-0.407,-..
lenalidomide,"derivative of thalidomide, which interacts with the ubiquitin E3 ligase cereblon, targeting this enzyme to degrade the Ikaros transcription factors IKZF1 and IKZF3. Used for multiple myeloma",-0.408,,,gdsc_Lenalidomide,-0.408,-..
avagacestat,Not Clinically Relevant,-0.409,,,gdsc_Avagacestat,-0.409,-..
fmk,Not Clinically Relevant,-0.41100000000000003,,,gdsc_FMK,-0.411,-..
o-6-benzylguanine,"guanine analog, binds the DNA repair enzyme O(6)-alkylguanine DNA alkyltransferase (AGT) resulting in inhibition of AGT-mediated DNA repair",,-0.41200000000000003,,ctrp_O-6-benzylguanine,-0.412,.-.
birinapant,"SMAC mimetic, mostly to cIAP1, less potent against XIAP.",,-0.418,,ctrp_birinapant,-0.418,.-.
cgp-082996,Not Clinically Relevant,-0.419,,,gdsc_CGP-082996,-0.419,-..
afatinib,EGFR and ErbB2 inhibitor,-0.552,-0.28600000000000003,,gdsc_Afatinib,-0.419,--.
doramapimod,Not Clinically Relevant,-0.42,,,gdsc_Doramapimod,-0.42,-..
cct007093,Not Clinically Relevant,-0.42100000000000004,,,gdsc_CCT007093,-0.421,-..
selisistat,SIRT1 inhibitor,-0.42100000000000004,,,gdsc_Selisistat,-0.421,-..
plx-4720,Not Clinically Relevant,-0.47100000000000003,-0.373,,gdsc_PLX-4720,-0.422,--.
fr-180204,Not Clinically Relevant,-0.424,,,gdsc_FR-180204,-0.424,-..
ispinesib mesylate,Not Clinically Relevant,-0.424,,,gdsc_Ispinesib Mesylate,-0.424,-..
pha-665752,Not Clinically Relevant,-0.556,,-0.295,gdsc_PHA-665752,-0.426,-.-
nvp-bhg712,Not Clinically Relevant,-0.426,,,gdsc_NVP-BHG712,-0.426,-..
cgp-60474,Not Clinically Relevant,-0.428,,,gdsc_CGP-60474,-0.428,-..
whi-p97,Not Clinically Relevant,-0.428,,,gdsc_WHI-P97,-0.428,-..
nu7441,Not Clinically Relevant,-0.428,,,gdsc_NU7441,-0.428,-..
xmd15-27,Not Clinically Relevant,-0.428,,,gdsc_XMD15-27,-0.428,-..
jw-7-52-1,Not Clinically Relevant,-0.434,,,gdsc_JW-7-52-1,-0.434,-..
sb216763,Not Clinically Relevant,-0.435,,,gdsc_SB216763,-0.435,-..
kin001-236,Not Clinically Relevant,-0.43799999999999994,,,gdsc_KIN001-236,-0.438,-..
stf-62247,Not Clinically Relevant,-0.43799999999999994,,,gdsc_STF-62247,-0.438,-..
z-llnle-cho,Not Clinically Relevant,-0.44,,,gdsc_Z-LLNle-CHO,-0.44,-..
tozasertib,"VX-680, pan-Aurora inhibitor, mostly against Aurora A, less potent towards Aurora B/C",-0.445,,,gdsc_Tozasertib,-0.445,-..
jnk inhibitor viii,Not Clinically Relevant,-0.447,,,gdsc_JNK Inhibitor VIII,-0.447,-..
bryostatin 1,Not Clinically Relevant,-0.45,,,gdsc_Bryostatin 1,-0.45,-..
linifanib,"RTK inhibitor, targets VEGFR, PDGFR, KDR, and CSF-1R",-0.653,-0.26,,gdsc_Linifanib,-0.456,--.
vismodegib,Hedgehog (Smoothened) antagonist (GDC-0449),-0.457,,,gdsc_Vismodegib,-0.457,-..
xmd13-2,Not Clinically Relevant,-0.461,,,gdsc_XMD13-2,-0.461,-..
bix02189,Not Clinically Relevant,-0.462,,,gdsc_BIX02189,-0.462,-..
681640,Not Clinically Relevant,-0.467,,,gdsc_681640,-0.467,-..
rapamycin,"rapamycin, mTOR inhibitor",-0.469,,,gdsc_Rapamycin,-0.469,-..
iox2,Not Clinically Relevant,-0.47100000000000003,,,gdsc_IOX2,-0.471,-..
ro-3306,Not Clinically Relevant,-0.479,,,gdsc_RO-3306,-0.479,-..
cp724714,Not Clinically Relevant,-0.483,,,gdsc_CP724714,-0.483,-..
tak-715,Not Clinically Relevant,-0.485,,,gdsc_TAK-715,-0.485,-..
dabrafenib,Braf (V600E) inhibitor,-0.552,-0.424,,gdsc_Dabrafenib,-0.488,--.
xav939,Not Clinically Relevant,-0.49,,,gdsc_XAV939,-0.49,-..
xmd14-99,Not Clinically Relevant,-0.496,,,gdsc_XMD14-99,-0.496,-..
pelitinib,Not Clinically Relevant,-0.498,,,gdsc_Pelitinib,-0.498,-..
qs11,Not Clinically Relevant,-0.5,,,gdsc_QS11,-0.5,-..
bx-912,Not Clinically Relevant,-0.5,,,gdsc_BX-912,-0.5,-..
az628,Not Clinically Relevant,-0.506,,,gdsc_AZ628,-0.506,-..
rtrail,Not Clinically Relevant,-0.526,,,gdsc_rTRAIL,-0.526,-..
y-39983,Not Clinically Relevant,-0.536,,,gdsc_Y-39983,-0.536,-..
gnf-2,Not Clinically Relevant,-0.544,,,gdsc_GNF-2,-0.544,-..
wz-1-84,Not Clinically Relevant,-0.547,,,gdsc_WZ-1-84,-0.547,-..
nutlin-3a (-),Not Clinically Relevant,-0.55,,,gdsc_Nutlin-3a (-),-0.55,-..
gsk429286a,Not Clinically Relevant,-0.5539999999999999,,,gdsc_GSK429286A,-0.554,-..
kin001-260,Not Clinically Relevant,-0.557,,,gdsc_KIN001-260,-0.557,-..
cetuximab,Not Clinically Relevant,-0.5589999999999999,,,gdsc_Cetuximab,-0.559,-..
idelalisib,"Idelalisib,  PI3K/p110δ inhibitor",-0.569,,,gdsc_Idelalisib,-0.569,-..
cyclopamine,Not Clinically Relevant,-0.5720000000000001,,,gdsc_Cyclopamine,-0.572,-..
motesanib,Not Clinically Relevant,-0.584,,,gdsc_Motesanib,-0.584,-..
ql-xi-92,Not Clinically Relevant,-0.586,,,gdsc_QL-XI-92,-0.586,-..
pd173074,Not Clinically Relevant,-0.59,,,gdsc_PD173074,-0.59,-..
ql-xii-61,Not Clinically Relevant,-0.594,,,gdsc_QL-XII-61,-0.594,-..
vx-11e,Not Clinically Relevant,-0.606,,,gdsc_VX-11e,-0.606,-..
gw441756,Not Clinically Relevant,-0.61,,,gdsc_GW441756,-0.61,-..
t0901317,Not Clinically Relevant,-0.622,,,gdsc_T0901317,-0.622,-..
tl-2-105,Not Clinically Relevant,-0.624,,,gdsc_TL-2-105,-0.624,-..
vnlg/124,Not Clinically Relevant,-0.6579999999999999,,,gdsc_VNLG/124,-0.658,-..
alectinib,"ALK inhibitor, used to treat non-small-cell lung cancer (NSCLC)",-0.7040000000000001,,,gdsc_Alectinib,-0.704,-..
