,drug,MoA,GDSC,CTRP,CCLE,DiSCoVER,CMAP,evidence,DiSCoVER rank,CMAP rank,Average rank
le-135,ctrp_LE-135,Not Clinically Relevant,,0.247,,0.247,,.+..,322,458,322.0
masitinib,gdsc_Masitinib,"tyrosine-kinase inhibitor used in the treatment of mast cell tumors in animals, specifically dogs",-0.436,-0.264,,-0.35,0.06,--.+,565,80,322.5
cr-1-31b,ctrp_CR-1-31B,Not Clinically Relevant,,0.247,,0.247,,.+..,323,459,323.0
r428,ctrp_R428,Not Clinically Relevant,,0.245,,0.245,,.+..,324,460,324.0
imatinib,ctrp_imatinib,"Bcr-abl, c-kit and PDGFR inhibitor",-0.268,-0.38,,-0.324,-0.515,--.-,529,121,325.0
tigecycline,ctrp_tigecycline,antibiotic used to treat a number of bacterial infections,,0.245,,0.245,,.+..,325,461,325.0
erismodegib,ctrp_erismodegib,Hedgehog (Smoothened) antagonist (LDE225),,-0.314,,-0.314,-0.652,.-.-,517,134,325.5
gsk2636771,ctrp_GSK2636771,"PI3K beta inhibitor, >900-fold selectivity over PI3Kα/PI3Kγ and >10-fold over PI3Kδ. ",,0.244,,0.244,,.+..,326,462,326.0
ci-976,ctrp_CI-976,Not Clinically Relevant,,0.244,,0.244,,.+..,327,463,327.0
unc0321,ctrp_UNC0321,Not Clinically Relevant,,0.244,,0.244,,.+..,328,464,328.0
brd4132,ctrp_BRD4132,Not Clinically Relevant,,0.244,,0.244,,.+..,329,465,329.0
austocystin d,ctrp_austocystin D,Not Clinically Relevant,,0.243,,0.243,,.+..,330,466,330.0
brd-k01737880,ctrp_BRD-K01737880,Not Clinically Relevant,,0.24100000000000002,,0.241,,.+..,332,467,332.0
brd9876,ctrp_BRD9876,Not Clinically Relevant,,0.24100000000000002,,0.241,,.+..,333,468,333.0
selumetinib,gdsc_Selumetinib,MEK1 inhibitor,-0.534,-0.258,,-0.396,0.17800000000000002,--.+,600,72,336.0
wp1130,ctrp_WP1130,Not Clinically Relevant,,0.23600000000000002,,0.236,,.+..,336,469,336.0
hbx-41108,ctrp_HBX-41108,Not Clinically Relevant,,0.235,,0.235,,.+..,337,470,337.0
azacitidine,ctrp_azacitidine,"Nucleoside analog, inhibitor of DNA methylation and DNA/RNA synthesis (Vidaza)",,-0.335,,-0.335,-0.626,.-.-,544,131,337.5
ex-527,ctrp_EX-527,SIRT1 inhibitor,,0.235,,0.235,,.+..,338,471,338.0
dbeq,ctrp_DBeQ,Not Clinically Relevant,,0.23399999999999999,,0.234,,.+..,339,472,339.0
palmostatin b,ctrp_palmostatin B,Not Clinically Relevant,,0.23,,0.23,,.+..,340,473,340.0
stemregenin 1,ctrp_StemRegenin 1,Not Clinically Relevant,,0.22899999999999998,,0.229,,.+..,341,474,341.0
myricetin,ctrp_myricetin,Not Clinically Relevant,,0.22,,0.22,,.+..,342,475,342.0
etomoxir,ctrp_etomoxir,"agonist of PPARα, inhibitor of carnitine palmitoyltransferase-1 (CPT-1)",,-0.35100000000000003,,-0.351,-0.4455,.-.--,567,118,342.5
ml210,ctrp_ML210,Not Clinically Relevant,,0.22,,0.22,,.+..,343,476,343.0
mln2480,ctrp_MLN2480,"TAK-580, pan-Raf kinase inhibitor",,0.218,,0.218,,.+..,344,477,344.0
brd-k30748066,ctrp_BRD-K30748066,Not Clinically Relevant,,0.21600000000000003,,0.216,,.+..,345,478,345.0
"1s,3r-rsl-3","ctrp_1S,3R-RSL-3",Not Clinically Relevant,,0.213,,0.213,,.+..,347,479,347.0
ku 0060648,ctrp_KU 0060648,Not Clinically Relevant,,0.207,,0.207,,.+..,348,480,348.0
aew541,ccle_AEW541,Not Clinically Relevant,,,0.201,0.201,,..+.,349,481,349.0
raf265,ccle_RAF265,inhibitor of C-Raf/B-Raf/B-Raf V600E,,0.23399999999999999,-0.21899999999999997,0.008,,.+-.,356,482,356.0
veliparib,gdsc_Veliparib,PARP inhibitor.,-0.396,-0.284,,-0.34,-0.866,--.-,553,160,356.5
l-685458,ccle_L-685458,Not Clinically Relevant,,0.315,-0.303,0.006,,.+-.,357,483,357.0
dasatinib,gdsc_Dasatinib,"BCR-Abl, Src, c-Kit inhibitor",-0.40399999999999997,-0.312,,-0.358,-0.662,--.-,581,136,358.5
afatinib,gdsc_Afatinib,EGFR and ErbB2 inhibitor,-0.552,-0.28600000000000003,,-0.419,-0.294,--.-,615,103,359.0
pi-103,gdsc_PI-103,Not Clinically Relevant,-0.315,0.305,,-0.005,,-+..,360,484,360.0
nutlin-3,ccle_Nutlin-3,"Mdm2 antagonist, stabilizes p53 ",,0.265,-0.297,-0.016,,.+-.,364,485,364.0
azd7762,gdsc_AZD7762, Chk1 / Chk2 inhibitor,-0.324,0.28,,-0.022,,-+..,367,486,367.0
cabozantinib,gdsc_Cabozantinib,"MET, AXL, VEGFR and RET inhibitor",-0.39399999999999996,0.314,,-0.04,,-+..,368,487,368.0
bms-536924,gdsc_BMS-536924,Not Clinically Relevant,-0.349,0.26899999999999996,,-0.04,,-+..,369,488,369.0
nvp-tae684,gdsc_NVP-TAE684,Not Clinically Relevant,-0.392,0.298,,-0.047,,-+..,370,489,370.0
zstk474,gdsc_ZSTK474,"PI3K inhibitor, inhibits all four PI3K isoforms, but most active against PI3Kδ",-0.38,0.27699999999999997,,-0.052,,-+..,372,490,372.0
ku-55933,gdsc_KU-55933,Not Clinically Relevant,-0.425,0.316,,-0.054,,-+..,373,491,373.0
mg-132,gdsc_MG-132,Not Clinically Relevant,-0.381,0.272,,-0.054,,-+..,374,492,374.0
linifanib,gdsc_Linifanib,"RTK inhibitor, targets VEGFR, PDGFR, KDR, and CSF-1R",-0.653,-0.26,,-0.456,-0.384,--.-,636,112,374.0
pik-93,gdsc_PIK-93,Not Clinically Relevant,-0.395,0.284,,-0.056,,-+..,375,493,375.0
pevonedistat,gdsc_Pevonedistat,"(MLN4924), inhibitor of NEDD8-activating enzyme (NAE)",-0.354,0.23399999999999999,,-0.06,,-+..,376,494,376.0
azd8055,gdsc_AZD8055,mTOR inhibitor,-0.37,0.239,,-0.066,,-+..,379,495,379.0
tivozanib,gdsc_Tivozanib,VEGFR inhibitor,-0.493,-0.32,,-0.406,-0.84,--.-,607,156,381.5
chir-99021,gdsc_CHIR-99021,Not Clinically Relevant,-0.401,0.259,,-0.071,,-+..,382,496,382.0
bms-345541,gdsc_BMS-345541,Not Clinically Relevant,-0.364,0.221,,-0.072,,-+..,383,497,383.0
bexarotene,gdsc_Bexarotene,"retinoid that selectively activates retinoid X receptors (RXRs), induces cell differentiation and apoptosis ",-0.507,0.36,,-0.074,,-+..,384,498,384.0
azd6482,gdsc_AZD6482,"PI3Kβ inhibitor, less active against PI3Kδ, PI3Kα and PI3Kγ ",-0.43700000000000006,0.281,,-0.078,,-+..,385,499,385.0
tpca-1,gdsc_TPCA-1,Not Clinically Relevant,-0.426,0.26899999999999996,,-0.079,,-+..,386,500,386.0
tubastatin a,gdsc_Tubastatin A,Not Clinically Relevant,-0.631,0.45799999999999996,,-0.087,,-+..,389,501,389.0
pac-1,gdsc_PAC-1,Not Clinically Relevant,-0.45799999999999996,0.281,,-0.088,,-+..,390,502,390.0
parthenolide,gdsc_Parthenolide,Not Clinically Relevant,-0.49,0.251,,-0.12,,-+..,394,503,394.0
tozasertib,gdsc_Tozasertib,"VX-680, pan-Aurora inhibitor, mostly against Aurora A, less potent towards Aurora B/C",-0.445,,,-0.445,-0.8815,-..--,633,161,397.0
brd-k33514849,ctrp_BRD-K33514849,Not Clinically Relevant,,-0.19,,-0.19,,.-..,400,504,400.0
azd0530,ccle_AZD0530,"kinase inhibitor, with selectivity against Src and Bcr-Abl",,,-0.198,-0.198,,..-.,401,505,401.0
brd-k71935468,ctrp_BRD-K71935468,Not Clinically Relevant,,-0.203,,-0.203,,.-..,402,506,402.0
sns-032,ctrp_SNS-032,"CDK inhibitor, esp CDK2 , 7 and 9 ",,-0.204,,-0.204,,.-..,404,507,404.0
17-aag,ccle_17-AAG,Not Clinically Relevant,,,-0.214,-0.214,,..-.,405,508,405.0
tae684,ccle_TAE684,Not Clinically Relevant,,,-0.218,-0.218,,..-.,406,509,406.0
sepantronium bromide,gdsc_Sepantronium bromide,"YM155 (Sepantronium Bromide), survivin suppressant ",-0.21899999999999997,,,-0.219,,-...,407,510,407.0
sid 26681509,ctrp_SID 26681509,Not Clinically Relevant,,-0.221,,-0.221,,.-..,408,511,408.0
tw 37,gdsc_TW 37,Not Clinically Relevant,-0.221,,,-0.221,,-...,409,512,409.0
brefeldin a,ctrp_brefeldin A,Not Clinically Relevant,,-0.22699999999999998,,-0.227,,.-..,410,513,410.0
brd8958,ctrp_BRD8958,Not Clinically Relevant,,-0.231,,-0.231,,.-..,411,514,411.0
avicin d,ctrp_avicin D,Not Clinically Relevant,,-0.23399999999999999,,-0.234,,.-..,412,515,412.0
col-3,ctrp_COL-3,matrix metalloproteinase (MMP) inhibitor,,-0.23600000000000002,,-0.236,,.-..,414,516,414.0
zd-6474,ccle_ZD-6474,"VEGFR, EGFR and RET inhibitor",,,-0.23800000000000002,-0.238,,..-.,416,517,416.0
bafilomycin a1,ctrp_bafilomycin A1,Not Clinically Relevant,,-0.242,,-0.242,,.-..,417,518,417.0
genentech cpd 10,gdsc_Genentech Cpd 10,Not Clinically Relevant,-0.243,,,-0.243,,-...,418,519,418.0
sb590885,gdsc_SB590885,Not Clinically Relevant,-0.244,,,-0.244,,-...,419,520,419.0
brd-k97651142,ctrp_BRD-K97651142,Not Clinically Relevant,,-0.245,,-0.245,,.-..,420,521,420.0
tki258,ccle_TKI258,Not Clinically Relevant,,,-0.245,-0.245,,..-.,421,522,421.0
oligomycin a,ctrp_oligomycin A,Not Clinically Relevant,,-0.24600000000000002,,-0.246,,.-..,422,523,422.0
pd-0325901,ccle_PD-0325901,Not Clinically Relevant,,,-0.247,-0.247,,..-.,423,524,423.0
gsk650394,gdsc_GSK650394,Not Clinically Relevant,-0.247,,,-0.247,,-...,424,525,424.0
epothilone b,gdsc_Epothilone B,Not Clinically Relevant,-0.247,,,-0.247,,-...,425,526,425.0
camptothecin,gdsc_Camptothecin,Not Clinically Relevant,-0.25,,,-0.25,,-...,426,527,426.0
cyanoquinoline 11,ctrp_cyanoquinoline 11,Not Clinically Relevant,,-0.251,,-0.251,,.-..,427,528,427.0
jq1,gdsc_JQ1,Not Clinically Relevant,-0.252,,,-0.252,,-...,429,529,429.0
betulinic acid,ctrp_betulinic acid,Not Clinically Relevant,,-0.254,,-0.254,,.-..,430,530,430.0
brd-k63431240,ctrp_BRD-K63431240,Not Clinically Relevant,,-0.256,,-0.256,,.-..,431,531,431.0
bx796,gdsc_BX796,Not Clinically Relevant,-0.258,,,-0.258,,-...,432,532,432.0
brd-k14844214,ctrp_BRD-K14844214,Not Clinically Relevant,,-0.259,,-0.259,,.-..,433,533,433.0
ql-xii-47,gdsc_QL-XII-47,Not Clinically Relevant,-0.262,,,-0.262,,-...,434,534,434.0
brd-k94991378,ctrp_BRD-K94991378,Not Clinically Relevant,,-0.264,,-0.264,,.-..,435,535,435.0
thz-2-102-1,gdsc_THZ-2-102-1,Not Clinically Relevant,-0.267,,,-0.267,,-...,436,536,436.0
ver-155008,ctrp_VER-155008,Not Clinically Relevant,,-0.268,,-0.268,,.-..,437,537,437.0
brd-k48477130,ctrp_BRD-K48477130,Not Clinically Relevant,,-0.271,,-0.271,,.-..,438,538,438.0
elesclomol,gdsc_Elesclomol,Not Clinically Relevant,-0.272,,,-0.272,,-...,439,539,439.0
thapsigargin,gdsc_Thapsigargin,Not Clinically Relevant,-0.272,,,-0.272,,-...,440,540,440.0
marinopyrrole a,ctrp_marinopyrrole A,Not Clinically Relevant,,-0.272,,-0.272,,.-..,442,541,442.0
bcl-lzh-4,ctrp_BCL-LZH-4,Not Clinically Relevant,,-0.273,,-0.273,,.-..,443,542,443.0
mln2238,ctrp_MLN2238,"Ixazomib, Proteasome inhibitor, inhibits the chymotrypsin-like proteolytic (β5) site of the 20S proteasome ",,-0.275,,-0.275,,.-..,444,543,444.0
seliciclib,gdsc_Seliciclib,Not Clinically Relevant,-0.275,,,-0.275,,-...,445,544,445.0
spautin-1,ctrp_spautin-1,Not Clinically Relevant,,-0.275,,-0.275,,.-..,446,545,446.0
azd6244,ccle_AZD6244,MEK1 inhibitor,,,-0.276,-0.276,,..-.,449,546,449.0
brd-a05715709,ctrp_BRD-A05715709,Not Clinically Relevant,,-0.27699999999999997,,-0.277,,.-..,450,547,450.0
ml258,ctrp_ML258,Not Clinically Relevant,,-0.27699999999999997,,-0.277,,.-..,452,548,452.0
wiki4,gdsc_WIKI4,Not Clinically Relevant,-0.27699999999999997,,,-0.277,,-...,453,549,453.0
brd-k27986637,ctrp_BRD-K27986637,Not Clinically Relevant,,-0.27699999999999997,,-0.277,,.-..,454,550,454.0
c6-ceramide,ctrp_C6-ceramide,Not Clinically Relevant,,-0.278,,-0.278,,.-..,455,551,455.0
vaf-347,ctrp_VAF-347,Not Clinically Relevant,,-0.278,,-0.278,,.-..,456,552,456.0
zm447439,gdsc_ZM447439,Not Clinically Relevant,-0.27899999999999997,,,-0.279,,-...,458,553,458.0
fumonisin b1,ctrp_fumonisin B1,Not Clinically Relevant,,-0.281,,-0.281,,.-..,459,554,459.0
tosedostat,ctrp_tosedostat,inhibitor of the M1 family of aminopeptidases,,-0.282,,-0.282,,.-..,460,555,460.0
sr8278,ctrp_SR8278,Not Clinically Relevant,,-0.28300000000000003,,-0.283,,.-..,461,556,461.0
pluripotin,ctrp_pluripotin,Not Clinically Relevant,,-0.28300000000000003,,-0.283,,.-..,462,557,462.0
dacinostat,gdsc_Dacinostat,Not Clinically Relevant,-0.284,,,-0.284,,-...,463,558,463.0
pfi-1,gdsc_PFI-1,Not Clinically Relevant,-0.284,,,-0.284,,-...,464,559,464.0
khs101,ctrp_KHS101,Not Clinically Relevant,,-0.284,,-0.284,,.-..,465,560,465.0
cid-5951923,ctrp_CID-5951923,Not Clinically Relevant,,-0.284,,-0.284,,.-..,466,561,466.0
at13387,ctrp_AT13387,Selective potent Hsp90 inhibitor,,-0.285,,-0.285,,.-..,467,562,467.0
lestauritinib,gdsc_Lestauritinib,Not Clinically Relevant,-0.285,,,-0.285,,-...,468,563,468.0
yk-4-279,gdsc_YK-4-279,Not Clinically Relevant,-0.287,,,-0.287,,-...,469,564,469.0
nelarabine,ctrp_nelarabine,"purine nucleoside analog, which causes inhibition of DNA synthesis and cytotoxicity",,-0.28800000000000003,,-0.288,,.-..,470,565,470.0
azd7545,ctrp_AZD7545,Not Clinically Relevant,,-0.289,,-0.289,,.-..,471,566,471.0
bleomycin,gdsc_Bleomycin,"Induces DNA strand breaks, inhibits incorporation of thymidine into DNA strands.",-0.289,,,-0.289,,-...,472,567,472.0
jq12,gdsc_JQ12,Not Clinically Relevant,-0.29,,,-0.29,,-...,473,568,473.0
pf2341066,ccle_PF2341066,"ALK, ROS1 and MET inhibitor",,,-0.29,-0.29,,..-.,474,569,474.0
bec,ctrp_BEC,Not Clinically Relevant,,-0.29100000000000004,,-0.291,,.-..,475,570,475.0
plx4720,ccle_PLX4720,Not Clinically Relevant,,,-0.293,-0.293,,..-.,477,571,477.0
ifosfamide,ctrp_ifosfamide,"alkylating agent, nitrogen mustard family, works by disrupting the duplication of DNA and the creation of RNA",,-0.293,,-0.293,,.-..,478,572,478.0
bay-61-3606,gdsc_BAY-61-3606,Not Clinically Relevant,-0.293,,,-0.293,,-...,479,573,479.0
pd318088,ctrp_PD318088,Not Clinically Relevant,,-0.294,,-0.294,,.-..,480,574,480.0
cct-018159,gdsc_CCT-018159,Not Clinically Relevant,-0.297,,,-0.297,,-...,481,575,481.0
snx-2112,gdsc_SNX-2112,Not Clinically Relevant,-0.366,-0.22899999999999998,,-0.298,,--..,482,576,482.0
as605240,gdsc_AS605240,Not Clinically Relevant,-0.298,,,-0.298,,-...,483,577,483.0
5-fluorouracil,gdsc_5-Fluorouracil,antimetabolite,-0.299,,,-0.299,,-...,484,578,484.0
mi-1,ctrp_MI-1,Not Clinically Relevant,,-0.299,,-0.299,,.-..,485,579,485.0
brd-k55116708,ctrp_BRD-K55116708,Not Clinically Relevant,,-0.299,,-0.299,,.-..,486,580,486.0
a-804598,ctrp_A-804598,Not Clinically Relevant,,-0.299,,-0.299,,.-..,487,581,487.0
ipa-3,gdsc_IPA-3,Not Clinically Relevant,-0.3,,,-0.3,,-...,488,582,488.0
gsk-j4,ctrp_GSK-J4,Not Clinically Relevant,,-0.3,,-0.3,,.-..,489,583,489.0
gw843682x,gdsc_GW843682X,Not Clinically Relevant,-0.3,,,-0.3,,-...,490,584,490.0
luminespib,gdsc_Luminespib,Not Clinically Relevant,-0.303,,,-0.303,,-...,492,585,492.0
ml334 diastereomer,ctrp_ML334 diastereomer,Not Clinically Relevant,,-0.304,,-0.304,,.-..,493,586,493.0
ml029,ctrp_ML029,Not Clinically Relevant,,-0.304,,-0.304,,.-..,494,587,494.0
way-362450,ctrp_WAY-362450,Not Clinically Relevant,,-0.305,,-0.305,,.-..,495,588,495.0
piperlongumine,gdsc_Piperlongumine,Not Clinically Relevant,-0.34700000000000003,-0.266,,-0.306,,--..,496,589,496.0
osu-03012,gdsc_OSU-03012,Not Clinically Relevant,-0.306,,,-0.306,,-...,497,590,497.0
dmog,gdsc_DMOG,Not Clinically Relevant,-0.306,,,-0.306,,-...,498,591,498.0
cudc-101,gdsc_CUDC-101,Not Clinically Relevant,-0.308,,,-0.308,,-...,499,592,499.0
cay10603,gdsc_CAY10603,Not Clinically Relevant,-0.308,,,-0.308,,-...,500,593,500.0
embelin,gdsc_Embelin,Not Clinically Relevant,-0.309,,,-0.309,,-...,501,594,501.0
brd-k50799972,ctrp_BRD-K50799972,Not Clinically Relevant,,-0.309,,-0.309,,.-..,502,595,502.0
ibrutinib,ctrp_ibrutinib,BTK kinase inhibitor,,-0.31,,-0.31,,.-..,503,596,503.0
jw-7-24-1,gdsc_JW-7-24-1,Not Clinically Relevant,-0.31,,,-0.31,,-...,504,597,504.0
lbw242,ccle_LBW242,Not Clinically Relevant,,,-0.311,-0.311,,..-.,505,598,505.0
brd-k64610608,ctrp_BRD-K64610608,Not Clinically Relevant,,-0.312,,-0.312,,.-..,506,599,506.0
midostaurin,gdsc_Midostaurin,Not Clinically Relevant,-0.312,,,-0.312,,-...,507,600,507.0
xmd8-92,gdsc_XMD8-92,Not Clinically Relevant,-0.312,,,-0.312,,-...,508,601,508.0
ql-x-138,gdsc_QL-X-138,Not Clinically Relevant,-0.313,,,-0.313,,-...,509,602,509.0
gsk269962a,gdsc_GSK269962A,Not Clinically Relevant,-0.313,,,-0.313,,-...,510,603,510.0
shikonin,gdsc_Shikonin,Not Clinically Relevant,-0.313,,,-0.313,,-...,511,604,511.0
a-443654,gdsc_A-443654,Not Clinically Relevant,-0.313,,,-0.313,,-...,512,605,512.0
dactolisib,gdsc_Dactolisib,PI3K/mTOR inhibitor,-0.313,,,-0.313,,-...,513,606,513.0
aa-cocf3,ctrp_AA-COCF3,Not Clinically Relevant,,-0.314,,-0.314,,.-..,514,607,514.0
istradefylline,ctrp_istradefylline,"adenosine A2A receptor antagonist, useful in the treatment of Parkinson's disease",,-0.314,,-0.314,,.-..,516,608,516.0
zibotentan,gdsc_Zibotentan,Not Clinically Relevant,-0.315,,,-0.315,,-...,518,609,518.0
pyrimethamine,gdsc_Pyrimethamine,Not Clinically Relevant,-0.317,,,-0.317,,-...,520,610,520.0
gdc-0879,ctrp_GDC-0879,Not Clinically Relevant,,-0.317,,-0.317,,.-..,521,611,521.0
sj-172550,ctrp_SJ-172550,Not Clinically Relevant,,-0.317,,-0.317,,.-..,522,612,522.0
npc-26,ctrp_NPC-26,Not Clinically Relevant,,-0.318,,-0.318,,.-..,523,613,523.0
mps-1-in-1,gdsc_MPS-1-IN-1,Not Clinically Relevant,-0.319,,,-0.319,,-...,524,614,524.0
brd-k09344309,ctrp_BRD-K09344309,Not Clinically Relevant,,-0.319,,-0.319,,.-..,526,615,526.0
pictilisib,gdsc_Pictilisib,"Pictilisib, potent inhibitor of PI3Kα/δ, with modest selectivity against p110β (11-fold) and p110γ",-0.32,,,-0.32,,-...,527,616,527.0
gsk690693,gdsc_GSK690693,Not Clinically Relevant,-0.322,,,-0.322,,-...,528,617,528.0
cmk,gdsc_CMK,Not Clinically Relevant,-0.326,,,-0.326,,-...,532,618,532.0
gsk4112,ctrp_GSK4112,Not Clinically Relevant,,-0.327,,-0.327,,.-..,533,619,533.0
wz3105,gdsc_WZ3105,Not Clinically Relevant,-0.327,,,-0.327,,-...,534,620,534.0
pf-543,ctrp_PF-543,Not Clinically Relevant,,-0.32899999999999996,,-0.329,,.-..,535,621,535.0
pf-562271,gdsc_PF-562271,Not Clinically Relevant,-0.33,,,-0.33,,-...,536,622,536.0
pd-0332991,ccle_PD-0332991,CDK4/6 inhibitor,,,-0.33,-0.33,,..-.,537,623,537.0
brd-k09587429,ctrp_BRD-K09587429,Not Clinically Relevant,,-0.331,,-0.331,,.-..,538,624,538.0
cp466722,gdsc_CP466722,Not Clinically Relevant,-0.332,,,-0.332,,-...,539,625,539.0
tipifarnib,gdsc_Tipifarnib,Not Clinically Relevant,-0.33299999999999996,,,-0.333,,-...,540,626,540.0
omipalisib,gdsc_Omipalisib,Not Clinically Relevant,-0.33399999999999996,,,-0.334,,-...,542,627,542.0
tgx221,gdsc_TGX221,Not Clinically Relevant,-0.335,,,-0.335,,-...,543,628,543.0
ipr-456,ctrp_IPR-456,Not Clinically Relevant,,-0.335,,-0.335,,.-..,546,629,546.0
trametinib,gdsc_Trametinib,MEK inhibitor (MEK1 and MEK2),-0.397,-0.27399999999999997,,-0.336,,--..,547,630,547.0
sgc0946,gdsc_SGC0946,Not Clinically Relevant,-0.336,,,-0.336,,-...,548,631,548.0
jnk-9l,gdsc_JNK-9L,Not Clinically Relevant,-0.337,,,-0.337,,-...,549,632,549.0
kin001-244,gdsc_KIN001-244,Not Clinically Relevant,-0.337,,,-0.337,,-...,550,633,550.0
(5z)-7-oxozeaenol,gdsc_(5Z)-7-Oxozeaenol,Not Clinically Relevant,-0.33799999999999997,,,-0.338,,-...,551,634,551.0
fedratinib,gdsc_Fedratinib,JAK2 inhibitor,-0.33899999999999997,,,-0.339,,-...,552,635,552.0
thz-2-49,gdsc_THZ-2-49,Not Clinically Relevant,-0.341,,,-0.341,,-...,554,636,554.0
as601245,gdsc_AS601245,Not Clinically Relevant,-0.341,,,-0.341,,-...,555,637,555.0
osi-930,gdsc_OSI-930," inhibitor of Kit, KDR and CSF-1R; also potent to Flt-1, c-Raf and Lck",-0.39899999999999997,-0.28300000000000003,,-0.341,,--..,556,638,556.0
rita,ctrp_RITA,Not Clinically Relevant,,-0.342,,-0.342,,.-..,557,639,557.0
pd0325901,gdsc_PD0325901,Not Clinically Relevant,-0.34299999999999997,,,-0.343,,-...,558,640,558.0
bleomycin (50 um),gdsc_Bleomycin (50 uM),Not Clinically Relevant,-0.34299999999999997,,,-0.343,,-...,559,641,559.0
bortezomib,gdsc_Bortezomib,proteasome inhibitor (Velcade),-0.434,-0.261,,-0.348,,--..,560,642,560.0
ponatinib,gdsc_Ponatinib,Bcr-abl inhibitor,-0.348,,,-0.348,,-...,561,643,561.0
salubrinal,gdsc_Salubrinal,Not Clinically Relevant,-0.348,,,-0.348,,-...,562,644,562.0
cbb-1007,ctrp_CBB-1007,Not Clinically Relevant,,-0.349,,-0.349,,.-..,563,645,563.0
ql-viii-58,gdsc_QL-VIII-58,Not Clinically Relevant,-0.35,,,-0.35,,-...,564,646,564.0
ym201636,gdsc_YM201636,Not Clinically Relevant,-0.35100000000000003,,,-0.351,,-...,566,647,566.0
wh-4-023,gdsc_WH-4-023,Not Clinically Relevant,-0.35100000000000003,,,-0.351,,-...,568,648,568.0
obatoclax mesylate,gdsc_Obatoclax Mesylate,Not Clinically Relevant,-0.35200000000000004,,,-0.352,,-...,569,649,569.0
brd9647,ctrp_BRD9647,Not Clinically Relevant,,-0.35200000000000004,,-0.352,,.-..,570,650,570.0
s-trityl-l-cysteine,gdsc_S-Trityl-L-cysteine,Not Clinically Relevant,-0.353,,,-0.353,,-...,571,651,571.0
ic-87114,ctrp_IC-87114,Not Clinically Relevant,,-0.353,,-0.353,,.-..,572,652,572.0
brd-k52037352,ctrp_BRD-K52037352,Not Clinically Relevant,,-0.353,,-0.353,,.-..,573,653,573.0
tl-1-85,gdsc_TL-1-85,Not Clinically Relevant,-0.354,,,-0.354,,-...,574,654,574.0
tanespimycin,gdsc_Tanespimycin,HSP90 inhibitor,-0.433,-0.278,,-0.356,,--..,575,655,575.0
hg6-64-1,gdsc_HG6-64-1,Not Clinically Relevant,-0.35700000000000004,,,-0.357,,-...,576,656,576.0
sb-431542,ctrp_SB-431542,Not Clinically Relevant,,-0.358,,-0.358,,.-..,577,657,577.0
ng-25,gdsc_NG-25,Not Clinically Relevant,-0.358,,,-0.358,,-...,578,658,578.0
xmd11-85h,gdsc_XMD11-85h,Not Clinically Relevant,-0.358,,,-0.358,,-...,579,659,579.0
bms-509744,gdsc_BMS-509744,Not Clinically Relevant,-0.358,,,-0.358,,-...,580,660,580.0
lfm-a13,gdsc_LFM-A13,Not Clinically Relevant,-0.359,,,-0.359,,-...,583,661,583.0
fh535,gdsc_FH535,Not Clinically Relevant,-0.361,,,-0.361,,-...,584,662,584.0
isonicotinohydroxamic acid,ctrp_isonicotinohydroxamic acid,Not Clinically Relevant,,-0.36200000000000004,,-0.362,,.-..,585,663,585.0
brd-k33199242,ctrp_BRD-K33199242,Not Clinically Relevant,,-0.363,,-0.363,,.-..,586,664,586.0
enzastaurin,gdsc_Enzastaurin,Not Clinically Relevant,-0.37,,,-0.37,,-...,587,665,587.0
eht-1864,gdsc_EHT-1864,Not Clinically Relevant,-0.371,,,-0.371,,-...,588,666,588.0
akt inhibitor viii,gdsc_AKT inhibitor VIII,Not Clinically Relevant,-0.37200000000000005,,,-0.372,,-...,589,667,589.0
aica ribonucleotide,gdsc_AICA Ribonucleotide,Not Clinically Relevant,-0.375,,,-0.375,,-...,590,668,590.0
sb-505124,gdsc_SB-505124,Not Clinically Relevant,-0.37799999999999995,,,-0.378,,-...,591,669,591.0
i-bet-762,gdsc_I-BET-762,Not Clinically Relevant,-0.379,,,-0.379,,-...,592,670,592.0
at-7519,gdsc_AT-7519,Not Clinically Relevant,-0.381,,,-0.381,,-...,593,671,593.0
refametinib,gdsc_Refametinib,Not Clinically Relevant,-0.382,,,-0.382,,-...,594,672,594.0
kin001-266,gdsc_KIN001-266,Not Clinically Relevant,-0.38299999999999995,,,-0.383,,-...,595,673,595.0
sl0101,gdsc_SL0101,Not Clinically Relevant,-0.386,,,-0.386,,-...,596,674,596.0
pf-4708671,gdsc_PF-4708671,Not Clinically Relevant,-0.387,,,-0.387,,-...,597,675,597.0
gsk1904529a,gdsc_GSK1904529A,Not Clinically Relevant,-0.39399999999999996,,,-0.394,,-...,598,676,598.0
fti-277,gdsc_FTI-277,Not Clinically Relevant,-0.396,,,-0.396,,-...,599,677,599.0
brd-k49290616,ctrp_BRD-K49290616,Not Clinically Relevant,,-0.39799999999999996,,-0.398,,.-..,601,678,601.0
a-770041,gdsc_A-770041,Not Clinically Relevant,-0.39899999999999997,,,-0.399,,-...,602,679,602.0
ci-1040,gdsc_CI-1040,Not Clinically Relevant,-0.4,,,-0.4,,-...,603,680,603.0
xmd8-85,gdsc_XMD8-85,Not Clinically Relevant,-0.401,,,-0.401,,-...,604,681,604.0
zebularine,ctrp_zebularine,Not Clinically Relevant,,-0.40299999999999997,,-0.403,,.-..,606,682,606.0
